"date","item_type","district","title","voter_name","vote","final_action_taken","agenda_item_description","agenda_id","vote_id"
"2020-09-09T00:00:00.000","AGENDA","7","Councilmember","Adam Bazaldua","YES","APPROVED","An ordinance abandoning portions of an alley to Royce E. Wilson, Sr. and Leslie Kay Wilson, Trustee of The Ed and Leslie Wilson Family Trust; John Bassett and Nolana Bassett, husband  and  wife;  John  Mitchell  Bell  and  Cynthia F. Bell, husband  and  wife;  and  Charla G. Aldous, an unmarried person,  the abutting owners, containing  a  total of approximately 2,482 square feet of land,  located  near  the  intersection  of  Blackburn Street and Turtle Creek Drive; and authorizing the quitclaim and  providing  for the dedication of approximately 450 square feet of land needed for a trail easement -  Revenue:  General  Capital  Reserve  Fund  ($146,922.00)  and General Fund ($20,000.00), plus the $20.00 ordinance publication fee","090920_AG_10","090920_AG_10_7"
"2017-05-24T00:00:00.000","AGENDA","2","Councilmember","Adam Medrano","YES","APPROVED","A public hearing to receive comments on and consideration of authorizing a public hearing to determine proper zoning on property zoned Planned Development District No. 145, Planned Development District No. 708, and a CA-1(A) Central Area District in an area generally bounded by Woodall Rodgers Freeway, North Central Expressway, San Jacinto Street, and St. Paul Street with consideration given to appropriate amendments to Planned Development District No. 145 and Planned Development District No. 708 and the expansion of Planned Development District No. 708 to include the property zoned CA-1(A) Central Area District, to include but not limited to use, development standards, and other appropriate regulations, enhancing pedestrian amenities, and providing for public art - Financing:  No cost consideration to the City (via Councilmembers Kingston, Medrano, Gates, Deputy Mayor Pro Tem Wilson, and Mayor Pro Tem Alonzo)","052417_AG_60","052417_AG_60_2"
"2017-05-24T00:00:00.000","AGENDA","2","Councilmember","Adam Medrano","YES","APPROVED","Authorize settlement in lieu of proceeding further with the condemnation lawsuit styled Tarrant Regional Water District, the City of Dallas v. Lazy W District No. 1 aka Lazy W Conservation District, East Texas Ranch L.P. and Beverly Wilson Smith, Civil Action No. 2014C-0144 pending in the 3rd Judicial District Court, Henderson County, Texas - Financing:  No cost consideration to the City","052417_AG_11","052417_AG_11_2"
"2017-02-22T00:00:00.000","ADDENDUM","2","Councilmember","Adam Medrano","YES","APPROVED","Authorize (1) Supplemental Agreement No. 1 to the professional services contract with MCKOOL SMITH A PROFESSIONAL CORPORATION for additional legal services necessary to continue representing Jennifer Staubach Gates, Erik Wilson, Philip T. Kingston, Scott Griggs in Michael S. Rawlings v. the Board of Trustees of the Dallas Police and Fire Pension System, et al., Cause No. DC-16-15431, and in the case styled LaDonna Degan, et al. v. The Board of Trustees of the Dallas Police and Fire Pension System, et al., Civil Action No. 4:17-cv-66, and for other legal services consistent with Resolution No. 17-0247 - Not to exceed $450,000, from $50,000 to $500,000; and (2) an increase in appropriations in the amount of $500,000, from $16,159,590 to $16,659,590 in the City Attorney?s Office FY2016-17 budget - Not to exceed $500,000 - Financing: Contingency Reserve Funds","022217_AD_1","022217_AD_1_2"
"2016-09-14T00:00:00.000","ADDENDUM","2","Councilmember","Adam Medrano","YES","APPROVED","A resolution designating absences by Deputy Mayor Pro Tem Erik Wilson and Councilmember Lee M. Kleinman as being for ""Official City Business"" - Financing:  No cost consideration to the City","091416_AD_5","091416_AD_5_2"
"2016-10-11T00:00:00.000","ADDENDUM","2","Councilmember","Adam Medrano","ABST","APPROVED","A resolution designating absences by Deputy Mayor Pro Tem Erik Wilson and Councilmember Adam Medrano as being for ""Official City Business"" - Financing:  No cost consideration to the City","101116_AD_2","101116_AD_2_2"
"2020-09-09T00:00:00.000","AGENDA","2","Mayor Pro Tem","Adam  Medrano","YES","APPROVED","An ordinance abandoning portions of an alley to Royce E. Wilson, Sr. and Leslie Kay Wilson, Trustee of The Ed and Leslie Wilson Family Trust; John Bassett and Nolana Bassett, husband  and  wife;  John  Mitchell  Bell  and  Cynthia F. Bell, husband  and  wife;  and  Charla G. Aldous, an unmarried person,  the abutting owners, containing  a  total of approximately 2,482 square feet of land,  located  near  the  intersection  of  Blackburn Street and Turtle Creek Drive; and authorizing the quitclaim and  providing  for the dedication of approximately 450 square feet of land needed for a trail easement -  Revenue:  General  Capital  Reserve  Fund  ($146,922.00)  and General Fund ($20,000.00), plus the $20.00 ordinance publication fee","090920_AG_10","090920_AG_10_2"
"2020-09-09T00:00:00.000","AGENDA","10","Deputy Mayor Pro Tem","B. Adam McGough","YES","APPROVED","An ordinance abandoning portions of an alley to Royce E. Wilson, Sr. and Leslie Kay Wilson, Trustee of The Ed and Leslie Wilson Family Trust; John Bassett and Nolana Bassett, husband  and  wife;  John  Mitchell  Bell  and  Cynthia F. Bell, husband  and  wife;  and  Charla G. Aldous, an unmarried person,  the abutting owners, containing  a  total of approximately 2,482 square feet of land,  located  near  the  intersection  of  Blackburn Street and Turtle Creek Drive; and authorizing the quitclaim and  providing  for the dedication of approximately 450 square feet of land needed for a trail easement -  Revenue:  General  Capital  Reserve  Fund  ($146,922.00)  and General Fund ($20,000.00), plus the $20.00 ordinance publication fee","090920_AG_10","090920_AG_10_10"
"2017-05-24T00:00:00.000","AGENDA","10","Councilmember","B. Adam  McGough","YES","APPROVED","A public hearing to receive comments on and consideration of authorizing a public hearing to determine proper zoning on property zoned Planned Development District No. 145, Planned Development District No. 708, and a CA-1(A) Central Area District in an area generally bounded by Woodall Rodgers Freeway, North Central Expressway, San Jacinto Street, and St. Paul Street with consideration given to appropriate amendments to Planned Development District No. 145 and Planned Development District No. 708 and the expansion of Planned Development District No. 708 to include the property zoned CA-1(A) Central Area District, to include but not limited to use, development standards, and other appropriate regulations, enhancing pedestrian amenities, and providing for public art - Financing:  No cost consideration to the City (via Councilmembers Kingston, Medrano, Gates, Deputy Mayor Pro Tem Wilson, and Mayor Pro Tem Alonzo)","052417_AG_60","052417_AG_60_10"
"2017-02-22T00:00:00.000","ADDENDUM","10","Councilmember","B. Adam  McGough","YES","APPROVED","Authorize (1) Supplemental Agreement No. 1 to the professional services contract with MCKOOL SMITH A PROFESSIONAL CORPORATION for additional legal services necessary to continue representing Jennifer Staubach Gates, Erik Wilson, Philip T. Kingston, Scott Griggs in Michael S. Rawlings v. the Board of Trustees of the Dallas Police and Fire Pension System, et al., Cause No. DC-16-15431, and in the case styled LaDonna Degan, et al. v. The Board of Trustees of the Dallas Police and Fire Pension System, et al., Civil Action No. 4:17-cv-66, and for other legal services consistent with Resolution No. 17-0247 - Not to exceed $450,000, from $50,000 to $500,000; and (2) an increase in appropriations in the amount of $500,000, from $16,159,590 to $16,659,590 in the City Attorney?s Office FY2016-17 budget - Not to exceed $500,000 - Financing: Contingency Reserve Funds","022217_AD_1","022217_AD_1_10"
"2017-05-24T00:00:00.000","AGENDA","10","Councilmember","B. Adam  McGough","YES","APPROVED","Authorize settlement in lieu of proceeding further with the condemnation lawsuit styled Tarrant Regional Water District, the City of Dallas v. Lazy W District No. 1 aka Lazy W Conservation District, East Texas Ranch L.P. and Beverly Wilson Smith, Civil Action No. 2014C-0144 pending in the 3rd Judicial District Court, Henderson County, Texas - Financing:  No cost consideration to the City","052417_AG_11","052417_AG_11_10"
