"name","program_identifier","inspection_date","description","address","city","zip_code","phone","longitude","latitude","inspection_business_name","inspection_type","inspection_score","inspection_result","inspection_closed_business","violation_type","violation_description","violation_points","business_id","inspection_serial_num","violation_record_id","grade"
"AFC SUSHI (SAFEWAY #1550)","AFC SUSHI (SAFEWAY #1550)","2022-02-07T00:00:00.000","Seating 0-12 - Risk Category III","7300 ROOSEVELT WAY NE ","SEATTLE","98115","(206) 525-6348","-122.3170102326","47.6819919883","AFC SUSHI (SAFEWAY #1550)","Routine Inspection/Field Review","0","Satisfactory","false",,,"0","PR0087651","DA8CZRZO8",,"1"
"AFC SUSHI (SAFEWAY #1550)","AFC SUSHI (SAFEWAY #1550)","2021-02-02T00:00:00.000","Seating 0-12 - Risk Category III","7300 ROOSEVELT WAY NE ","SEATTLE","98115","(206) 525-6348","-122.3170102326","47.6819919883","AFC SUSHI (SAFEWAY #1550)","Routine Inspection/Field Review","0","Satisfactory","false",,,"0","PR0087651","DAHE3B1G9",,"1"
"AFC SUSHI (SAFEWAY #1550)","AFC SUSHI (SAFEWAY #1550)","2019-11-04T00:00:00.000","Seating 0-12 - Risk Category III","7300 ROOSEVELT WAY NE ","SEATTLE","98115","(206) 525-6348","-122.3170102326","47.6819919883","AFC SUSHI (SAFEWAY #1550)","Routine Inspection/Field Review","0","Satisfactory","false",,,"0","PR0087651","DAPIKVFNE",,"1"
"AFC SUSHI (SAFEWAY #1550)","AFC SUSHI (SAFEWAY #1550)","2019-06-12T00:00:00.000","Seating 0-12 - Risk Category III","7300 ROOSEVELT WAY NE ","SEATTLE","98115","(206) 525-6348","-122.3170102326","47.6819919883","AFC SUSHI (SAFEWAY #1550)","Consultation/Education - Field","0","Complete","false",,,"0","PR0087651","DAYSRP0Y2",,"1"
"AFC SUSHI (SAFEWAY #1550)","AFC SUSHI (SAFEWAY #1550)","2019-02-13T00:00:00.000","Seating 0-12 - Risk Category III","7300 ROOSEVELT WAY NE ","SEATTLE","98115","(206) 525-6348","-122.3170102326","47.6819919883","AFC SUSHI (SAFEWAY #1550)","Routine Inspection/Field Review","0","Satisfactory","false",,,"0","PR0087651","DAP05QIRW",,"1"
"AFC SUSHI (SAFEWAY #1550)","AFC SUSHI (SAFEWAY #1550)","2018-10-16T00:00:00.000","Seating 0-12 - Risk Category III","7300 ROOSEVELT WAY NE ","SEATTLE","98115","(206) 525-6348","-122.3170102326","47.6819919883","AFC SUSHI (SAFEWAY #1550)","Routine Inspection/Field Review","0","Satisfactory","false",,,"0","PR0087651","DA0TAYC5G",,"1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2022-06-10T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Routine Inspection/Field Review","5","Unsatisfactory","false","RED","2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F)","5","PR0067105","DAZJN4BU2","IVEUOERBO","1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2021-05-24T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Routine Inspection/Field Review","5","Satisfactory","false","BLUE","3400 - Wiping cloths properly used, stored, proper sanitizer","5","PR0067105","DAVKXG05O","IV1QILADG","1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2020-02-15T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Routine Inspection/Field Review","3","Satisfactory","false","BLUE","4300 - Non-food contact surfaces maintained and clean","3","PR0067105","DA04CB2OK","IVEHCFPYY","1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2019-11-12T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Routine Inspection/Field Review","0","Satisfactory","false",,,"0","PR0067105","DALVTLROL",,"1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2019-07-29T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Routine Inspection/Field Review","0","Satisfactory","false",,,"0","PR0067105","DAABFQP4Z",,"1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2018-12-01T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Routine Inspection/Field Review","0","Satisfactory","false",,,"0","PR0067105","DA2U809MQ",,"1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2018-04-20T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Consultation/Education - Field","0","Complete","false",,,"0","PR0067105","DA00Y15IJ",,"1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2017-04-28T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Routine Inspection/Field Review","0","Satisfactory","false",,,"0","PR0067105","DAXOUCU3V",,"1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2016-03-17T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Routine Inspection/Field Review","5","Unsatisfactory","false","RED","2300 - Proper Consumer Advisory posted for raw ...","5","PR0067105","DAOUJFYLJ","IVUNFEBJV","1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2015-08-26T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Routine Inspection/Field Review","0","Satisfactory","false",,,"0","PR0067105","DAJSSJX8L",,"1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2015-03-26T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Routine Inspection/Field Review","10","Unsatisfactory","false","RED","2300 - Proper Consumer Advisory posted for raw ...","5","PR0067105","DAQO0I0BG","IVCWWT30Z","1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2015-03-26T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Routine Inspection/Field Review","10","Unsatisfactory","false","RED","2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F)","5","PR0067105","DAQO0I0BG","IVBQHE8CZ","1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2014-11-24T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Routine Inspection/Field Review","0","Satisfactory","false",,,"0","PR0067105","DAAUN2B5B",,"1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2014-07-09T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Consultation/Education - Field","0","Complete","false",,,"0","PR0067105","DAOBII4LR",,"1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2014-03-03T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Routine Inspection/Field Review","5","Satisfactory","false","BLUE","3400 - Wiping cloths properly used, stored, proper sanitizer","5","PR0067105","DATKZVZSZ","IVKXSPYBE","1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2013-10-25T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Routine Inspection/Field Review","5","Satisfactory","false","BLUE","3400 - Wiping cloths properly used, stored, proper sanitizer","5","PR0067105","DASXCTWQY","IVB2Q00XY","1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2013-06-26T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Routine Inspection/Field Review","0","Satisfactory","false",,,"0","PR0067105","DACXSUFPU",,"1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2013-03-01T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Consultation/Education - Field","0","Complete","false",,,"0","PR0067105","DA2418123",,"1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2012-10-30T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Routine Inspection/Field Review","0","Satisfactory","false",,,"0","PR0067105","DA2384929",,"1"
"AFC SUSHI (SAFEWAY #1551)","AFC SUSHI @ SAFEWAY , #1551","2012-07-11T00:00:00.000","Seating 0-12 - Risk Category III","1410 E JOHN ST ","SEATTLE","98112",,"-122.3131356749","47.6204942289","AFC SUSHI (SAFEWAY #1551)","Consultation/Education - Field","0","Complete","false",,,"0","PR0067105","DA2350933",,"1"
