"start_time","end_time","event_name","event_description_details","location","location_name","url","contact_name","contact_email","contact_phone","host_contact_department","feed_keyword_s","display_on_election_calendar","candidates","canvassing_board","jurisdictions","observation","outreach","registration","results","february_election","april_election","other_election","primary_election","general_election","signature_challenge"
"2022-01-17T00:00:00.000","2022-01-17T23:59:00.000","Martin Luther King, Jr. Day holiday closure",,,,"http://kingcounty.gov/depts/elections/elections/election-dates.aspx",,,,,,"true","true","true","true","true","true","true","true","true","true","true","true","true",
"2022-01-18T08:00:00.000","2022-01-18T23:59:00.000","Ballots available for King Conservation District election",,,"King Conservation District","https://kingcd.org/about/board-of-supervisors/elections-and-appointments/","King Conservation District","elections@kingcd.org","425-282-1900","King Conservation District",,"true","false","false","false","false","false","false","false","false","false","false","false","true",
"2022-02-08T08:00:00.000","2022-02-08T20:00:00.000","King Conservation District Election Day",,,"King Conservation District","https://kingcd.org/about/board-of-supervisors/elections-and-appointments/","King Conservation District","elections@kingcd.org","425-282-1900","King Conservation District",,"true","false","false","false","false","false","false","false","false","false","false","false","true",
"2022-02-21T00:00:00.000","2022-02-21T23:59:00.000","President's Day holiday closure",,,,"http://kingcounty.gov/depts/elections/elections/election-dates.aspx",,,,,,"true","true","true","true","true","true","true","true","true","true","true","true","true",
"2022-05-16T00:00:00.000","2022-05-16T23:59:00.000","Candidate filing begins",,,,"http://www.kingcounty.gov/depts/elections/for-candidates.aspx","King County Elections","election.operations@kingcounty.gov","206-296-1565","King County Elections",,"true","true","false","true","false","false","false","false","false","false","false","true","true",
"2022-05-20T00:00:00.000","2022-05-20T16:30:00.000","Candidate filing ends",,,,"http://www.kingcounty.gov/depts/elections/for-candidates.aspx","King County Elections","election.operations@kingcounty.gov","206-296-1565","King County Elections",,"true","true","false","true","false","false","false","false","false","false","false","true","true",
"2022-05-23T00:00:00.000","2022-05-23T16:30:00.000","Last day for candidates to withdraw",,"919 SW Grady Way
Renton, WA 98057
(47.468654, -122.23047)","King County Elections","http://www.kingcounty.gov/depts/elections/for-candidates.aspx","King County Elections","election.operations@kingcounty.gov","206-296-1565","King County Elections",,"true","true","false","true","false","false","false","false","false","false","false","true","true",
"2022-05-30T00:00:00.000","2022-05-30T23:59:00.000","Memorial Day holiday closure",,,,"http://kingcounty.gov/depts/elections/elections/election-dates.aspx",,,,,,"true","true","true","true","true","true","true","true","true","true","true","true","true",
"2022-06-20T00:00:00.000","2022-06-20T23:59:00.000","Juneteenth holiday closure",,,,"http://kingcounty.gov/depts/elections/elections/election-dates.aspx",,,,,,"true","true","true","true","true","true","true","true","true","true","true","true","true",
"2022-07-04T00:00:00.000","2022-07-04T23:59:00.000","Independence Day holiday closure",,,,"http://kingcounty.gov/depts/elections/elections/election-dates.aspx",,,,,,"true","true","true","true","true","true","true","true","true","true","true","true","true",
"2022-07-18T00:00:00.000","2022-07-18T23:59:00.000","First day candidates may submit voters pamphlet statements for the General Election",,"919 SW Grady Way
Renton, WA 98057
(47.468654, -122.23047)","King County Elections","http://www.kingcounty.gov/depts/elections/for-candidates.aspx","King County Elections","election.operations@kingcounty.gov","206-296-1565","King County Elections",,"true","true","false","true","false","false","false","false","false","false","false","false","true",
"2022-08-01T00:00:00.000","2022-08-01T23:59:00.000","Last day that a void in candidacy causes a special filing period",,,,"http://www.kingcounty.gov/depts/elections/for-jurisdictions.aspx","King County Elections","election.operations@kingcounty.gov","206-296-1565","King County Elections",,"false","true","false","true","false","false","false","false","false","false","false","false","true",
"2022-08-02T00:03:00.000","2022-08-02T16:30:00.000","Last day to file a resolution placing a measure on the ballot for the General Election and pro/con committee appointments due",,"919 SW Grady Way
Renton, WA 98057
(47.468654, -122.23047)","King County Elections","http://www.kingcounty.gov/depts/elections/for-jurisdictions.aspx","King County Elections","election.operations@kingcounty.gov","206-296-1565","King County Elections",,"true","false","false","true","false","false","false","false","false","false","false","false","true",
"2022-08-05T00:00:00.000","2022-08-05T16:30:00.000","Candidate statements for General Election due",,"919 SW Grady Way
Renton, WA 98057
(47.468654, -122.23047)","King County Elections","http://www.kingcounty.gov/depts/elections/for-candidates.aspx","King County Elections","election.operations@kingcounty.gov","206-296-1565","King County Elections",,"true","true","false","true","false","false","false","false","false","false","false","false","true",
"2022-08-05T00:00:00.000","2022-08-05T16:30:00.000","Explanatory statements due",,"919 SW Grady Way
Renton, WA 98057
(47.468654, -122.23047)","King County Elections","http://www.kingcounty.gov/depts/elections/for-jurisdictions.aspx","King County Elections","election.operations@kingcounty.gov","206-296-1565","King County Elections",,"true","false","false","true","false","false","false","false","false","false","false","false","true",
"2022-08-09T00:00:00.000","2022-08-09T16:30:00.000","Pro/con committee statements due",,"919 SW Grady Way
Renton, WA 98057
(47.468654, -122.23047)","King County Elections","http://www.kingcounty.gov/depts/elections/for-jurisdictions.aspx","King County Elections","election.operations@kingcounty.gov","206-296-1565","King County Elections",,"true","false","false","true","false","false","false","false","false","false","false","false","true",
"2022-08-11T00:00:00.000","2022-08-11T16:30:00.000","Pro/con committee rebuttal statements due",,"919 SW Grady Way
Renton, WA 98057
(47.468654, -122.23047)","King County Elections","http://www.kingcounty.gov/depts/elections/for-jurisdictions.aspx","King County Elections","election.operations@kingcounty.gov","206-296-1565","King County Elections",,"true","false","false","true","false","false","false","false","false","false","false","false","true",
"2022-09-05T00:00:00.000","2022-09-05T23:59:00.000","Labor Day holiday closure",,,,"http://kingcounty.gov/depts/elections/elections/election-dates.aspx",,,,,,"true","true","true","true","true","true","true","true","true","true","true","true","true",
