"start_time","end_time","event_name","event_description_details","location","location_name","url","contact_name","contact_email","contact_phone","host_contact_department","feed_keyword_s","display_on_election_calendar","candidates","canvassing_board","jurisdictions","observation","outreach","registration","results","february_election","april_election","other_election","primary_election","general_election","signature_challenge"
"2022-08-19T09:00:00.000","2022-08-19T12:00:00.000","Mandatory machine recount for Legislative District No. 47, State Senator begins at 9 a.m.",,"919 SW Grady Way
Renton, WA 98057
(47.468654, -122.23047)","King County Elections","https://kingcounty.gov/depts/elections/results/2022/202208.aspx","King County Elections","election.services@kingcounty.gov","206-296-1565","King County Elections",,"true","false","true","false","false","false","false","false","false","false","false","true","false",
"2022-08-31T13:00:00.000","2022-08-31T14:00:00.000","Canvassing Board meeting to certify the recount results at 1 p.m.","This meeting is open to the public for observation and therefore will be livestreamed via our King County Elections Facebook Page.","919 SW Grady Way
Renton, WA 98057
(47.468654, -122.23047)","King County Elections","http://www.kingcounty.gov/depts/elections/about-us/boards-and-committees/canvassing-board.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,"true","false","true","false","false","false","false","false","false","false","false","true","false",
"2022-01-17T00:00:00.000","2022-01-17T23:59:00.000","Martin Luther King, Jr. Day holiday closure",,,,"http://kingcounty.gov/depts/elections/elections/election-dates.aspx",,,,,,"true","true","true","true","true","true","true","true","true","true","true","true","true",
"2022-02-21T00:00:00.000","2022-02-21T23:59:00.000","President's Day holiday closure",,,,"http://kingcounty.gov/depts/elections/elections/election-dates.aspx",,,,,,"true","true","true","true","true","true","true","true","true","true","true","true","true",
"2022-05-13T00:00:00.000","2022-05-13T16:30:00.000","Pro/con committee appointments due",,"919 SW Grady Way
Renton, WA 98057
(47.468654, -122.23047)","King County Elections","http://www.kingcounty.gov/depts/elections/for-jurisdictions.aspx","King County Elections","election.operations@kingcounty.gov","206-296-1565","King County Elections",,"true","false","false","true","false","false","false","false","false","false","false","true","false",
"2022-05-13T00:00:00.000","2022-05-13T16:30:00.000","Last day to file a resolution placing a measure on the ballot for Primary Election",,"919 SW Grady Way
Renton, WA 98057
(47.468654, -122.23047)","King County Elections","http://www.kingcounty.gov/depts/elections/for-jurisdictions.aspx","King County Elections","election.operations@kingcounty.gov","206-296-1565","King County Elections",,"true","false","false","true","false","false","false","false","false","false","false","true","false",
"2022-05-16T00:00:00.000","2022-05-16T23:59:00.000","Candidate filing begins",,,,"http://www.kingcounty.gov/depts/elections/for-candidates.aspx","King County Elections","election.operations@kingcounty.gov","206-296-1565","King County Elections",,"true","true","false","true","false","false","false","false","false","false","false","true","true",
"2022-05-17T00:00:00.000","2022-05-17T16:30:00.000","Explanatory statements due",,"919 SW Grady Way
Renton, WA 98057
(47.468654, -122.23047)","King County Elections","http://www.kingcounty.gov/depts/elections/for-jurisdictions.aspx","King County Elections","election.operations@kingcounty.gov","206-296-1565","King County Elections",,"true","false","false","true","false","false","false","false","false","false","false","true","false",
"2022-05-17T00:00:00.000","2022-05-17T23:59:00.000","Overseas, service, and out of state ballots sent for the Primary Election",,,,"http://www.kingcounty.gov/depts/elections/how-to-vote/ballots/overseas-and-service-voters.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,"true","false","false","false","false","false","false","false","false","false","false","true","false",
"2022-05-20T00:00:00.000","2022-05-20T16:30:00.000","Candidate filing ends",,,,"http://www.kingcounty.gov/depts/elections/for-candidates.aspx","King County Elections","election.operations@kingcounty.gov","206-296-1565","King County Elections",,"true","true","false","true","false","false","false","false","false","false","false","true","true",
