"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"ADAIR","Lake Washington School District No. 414 Proposition No. 1 Replacement of Existing Educational Programs and Operations Levy","45","3","1","Total","NP","No","150"
"ADAIR","Lake Washington School District No. 414 Proposition No. 1 Replacement of Existing Educational Programs and Operations Levy","45","3","1","Total","NP","Registered Voters","514"
"ADAIR","Lake Washington School District No. 414 Proposition No. 1 Replacement of Existing Educational Programs and Operations Levy","45","3","1","Total","NP","Times Blank Voted","4"
"ADAIR","Lake Washington School District No. 414 Proposition No. 1 Replacement of Existing Educational Programs and Operations Levy","45","3","1","Total","NP","Times Counted","292"
"ADAIR","Lake Washington School District No. 414 Proposition No. 1 Replacement of Existing Educational Programs and Operations Levy","45","3","1","Total","NP","Times Over Voted","0"
"ADAIR","Lake Washington School District No. 414 Proposition No. 1 Replacement of Existing Educational Programs and Operations Levy","45","3","1","Total","NP","Yes","138"
"ADAIR","Lake Washington School District No. 414 Proposition No. 2 Replacement of Existing Capital Projects Levies","45","3","1","Total","NP","No","148"
"ADAIR","Lake Washington School District No. 414 Proposition No. 2 Replacement of Existing Capital Projects Levies","45","3","1","Total","NP","Registered Voters","514"
"ADAIR","Lake Washington School District No. 414 Proposition No. 2 Replacement of Existing Capital Projects Levies","45","3","1","Total","NP","Times Blank Voted","2"
"ADAIR","Lake Washington School District No. 414 Proposition No. 2 Replacement of Existing Capital Projects Levies","45","3","1","Total","NP","Times Counted","292"
"ADAIR","Lake Washington School District No. 414 Proposition No. 2 Replacement of Existing Capital Projects Levies","45","3","1","Total","NP","Times Over Voted","0"
"ADAIR","Lake Washington School District No. 414 Proposition No. 2 Replacement of Existing Capital Projects Levies","45","3","1","Total","NP","Yes","142"
"ADAIR","Lake Washington School District No. 414 Proposition No. 3 General Obligation Bonds - $755,000,000","45","3","1","Total","NP","Approved","98"
"ADAIR","Lake Washington School District No. 414 Proposition No. 3 General Obligation Bonds - $755,000,000","45","3","1","Total","NP","Registered Voters","514"
"ADAIR","Lake Washington School District No. 414 Proposition No. 3 General Obligation Bonds - $755,000,000","45","3","1","Total","NP","Rejected","160"
"ADAIR","Lake Washington School District No. 414 Proposition No. 3 General Obligation Bonds - $755,000,000","45","3","1","Total","NP","Times Blank Voted","34"
"ADAIR","Lake Washington School District No. 414 Proposition No. 3 General Obligation Bonds - $755,000,000","45","3","1","Total","NP","Times Counted","292"
"ADAIR","Lake Washington School District No. 414 Proposition No. 3 General Obligation Bonds - $755,000,000","45","3","1","Total","NP","Times Over Voted","0"
"ADAIR","Riverview School District No. 407 Proposition No. 1 Replacement Educational Programs Maintenance and Operations Levy","45","3","1","Total","NP","No","95"
