"start_time","end_time","event_name","event_description_details","location","location_name","url","contact_name","contact_email","contact_phone","host_contact_department","feed_keyword_s","display_on_election_calendar","candidates","canvassing_board","jurisdictions","observation","outreach","registration","results","february_election","april_election","other_election","primary_election","general_election","signature_challenge"
"2022-01-07T00:00:00.000","2022-01-07T23:59:00.000","Overseas, service, and out of state ballots sent for the February Election",,,,"http://www.kingcounty.gov/depts/elections/how-to-vote/ballots/overseas-and-service-voters.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,"true","false","false","false","false","false","false","false","true","false","false","false","false",
"2022-01-17T00:00:00.000","2022-01-17T23:59:00.000","Martin Luther King, Jr. Day holiday closure",,,,"http://kingcounty.gov/depts/elections/elections/election-dates.aspx",,,,,,"true","true","true","true","true","true","true","true","true","true","true","true","true",
"2022-01-19T00:00:00.000","2022-01-19T23:59:00.000","Vote center at King County Elections opens for February Election",,"919 SW Grady Way
Renton, WA 98057
(47.468654, -122.23047)","King County Elections","http://www.kingcounty.gov/depts/elections/how-to-vote/ballots/returning-my-ballot/accessible-voting-centers.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,"true","false","false","false","false","false","false","false","true","false","false","false","false",
"2022-01-19T00:00:00.000","2022-01-19T23:59:00.000","Ballots mailed for February Election",,,,"http://www.kingcounty.gov/depts/elections/how-to-vote/ballots.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,"true","false","false","false","false","false","false","false","true","false","false","false","false",
"2022-01-20T00:00:00.000","2022-01-20T23:59:00.000","Ballot drop boxes open",,,,"http://www.kingcounty.gov/depts/elections/how-to-vote/ballots/returning-my-ballot/ballot-drop-boxes.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,"true","false","false","false","false","false","false","false","true","false","false","false","false",
"2022-01-24T00:00:00.000","2022-01-24T20:00:00.000","Ballot return statistic available by 8 p.m.",,,,"http://www.kingcounty.gov/depts/elections/results/ballot-return-statistics.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,"true","false","false","false","false","false","false","false","true","false","false","false","false",
"2022-01-31T00:00:00.000","2022-01-31T23:59:00.000","Deadline to register or update your registration online or by mail for the February Election",,,,"http://www.kingcounty.gov/depts/elections/how-to-vote/register-to-vote.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,"true","false","false","false","false","true","true","false","true","false","false","false","false",
"2022-02-08T00:00:00.000","2022-02-08T23:59:00.000","Last day to register in person and vote for the February Election",,,,,,,,,,,,,,,,,,"true","false",,,,
"2022-02-08T00:00:00.000","2022-02-08T20:15:00.000","Election day results posted by 8:15 p.m.",,,,"http://www.kingcounty.gov/depts/elections/results/2022/202202.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,"true","false","false","false","false","false","false","true","true","false","false","false","false",
"2022-02-08T00:00:00.000","2022-02-08T20:00:00.000","Election Day! Ballots must be postmarked by today or returned to a ballot drop box by 8 p.m. for the February Election",,,,"http://www.kingcounty.gov/depts/elections/elections/current-elections/february-special.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,"true","false","true","true","true","true","true","true","true","false","false","false","false",
"2022-02-09T08:00:00.000","2022-02-09T16:00:00.000","Results posted by 4:00 p.m.",,,,"http://www.kingcounty.gov/depts/elections/results/2022/202202.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,,,,,,,,"true","true",,,,,
"2022-02-10T08:00:00.000","2022-02-10T16:00:00.000","Results posted by 4:00 p.m.",,,,"http://www.kingcounty.gov/depts/elections/results/2022/202202.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,,,,,,,,"true","true",,,,,
"2022-02-11T08:00:00.000","2022-02-11T16:00:00.000","Results and unofficial election day precinct level results  posted by 4:00 p.m.",,,,"http://www.kingcounty.gov/depts/elections/results/2022/202202.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,,,,,,,,"true","true",,,,,
"2022-02-14T08:00:00.000","2022-02-14T16:00:00.000","Results posted by 4:00 p.m.",,,,"http://www.kingcounty.gov/depts/elections/results/2022/202202.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,,,,,,,,"true","true",,,,,
"2022-02-15T08:00:00.000","2022-02-15T16:00:00.000","Results posted by 4:00 p.m.",,,,"http://www.kingcounty.gov/depts/elections/results/2022/202202.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,,,,,,,,"true","true",,,,,
"2022-02-16T08:00:00.000","2022-02-16T16:00:00.000","Results posted by 4:00 p.m.",,,,"http://www.kingcounty.gov/depts/elections/results/2022/202202.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,,,,,,,,"true","true",,,,,
"2022-02-17T00:00:00.000","2022-02-17T23:59:00.000","Deadline to submit signature challenge forms for the February election",,,,"http://www.kingcounty.gov/depts/elections/how-to-vote/ballots/signature-challenges.aspx","King County Elections","signature.challenge@kingcounty.gov","206-205-5868","King County Elections",,"true","false","false","false","false","false","false","false","true","false","false","false","false",
"2022-02-17T08:00:00.000","2022-02-17T16:00:00.000","Results posted by 4:00 p.m.",,,,"http://www.kingcounty.gov/depts/elections/results/2022/202202.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,,,,,,,,"true","true",,,,,
"2022-02-17T14:00:00.000","2022-02-17T15:00:00.000","Canvassing Board meeting at 2 p.m.","This meeting is open to the public for observation and therefore will be livestreamed via our King County Elections Facebook Page.","919 SW Grady Way
Renton, WA 98057
(47.468654, -122.23047)","King County Elections","http://www.kingcounty.gov/depts/elections/about-us/boards-and-committees/canvassing-board.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,"true","false","true","false","false","false","false","false","true","false","false","false","false",
"2022-02-18T00:00:00.000","2022-02-18T23:59:00.000","February Election certified",,,,"http://www.kingcounty.gov/depts/elections/elections/current-elections/february-special.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,"true","false","true","true","false","false","false","true","true","false","false","false","false",
"2022-02-18T08:00:00.000","2022-02-18T16:00:00.000","Final results and certification documents posted by 4:00 p.m.",,,,"http://www.kingcounty.gov/depts/elections/results/2022/202202.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,,,,,,,,"true","true",,,,,
"2022-02-18T13:00:00.000","2022-02-18T14:00:00.000","Canvassing Board certification meeting at 1 p.m.","This meeting is open to the public for observation and therefore will be livestreamed via our King County Elections Facebook Page.","919 SW Grady Way
Renton, WA 98057
(47.468654, -122.23047)","King County Elections","http://www.kingcounty.gov/depts/elections/about-us/boards-and-committees/canvassing-board.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,"true","false","true","false","false","false","false","false","true","false","false","false","false",
"2022-02-21T00:00:00.000","2022-02-21T23:59:00.000","President's Day holiday closure",,,,"http://kingcounty.gov/depts/elections/elections/election-dates.aspx",,,,,,"true","true","true","true","true","true","true","true","true","true","true","true","true",
"2022-02-22T08:00:00.000","2022-02-22T16:00:00.000","Official precinct level results posted by 4:00 p.m.",,,,"http://www.kingcounty.gov/depts/elections/results/2022/202202.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,,,,,,,,"true","true",,,,,
"2022-05-30T00:00:00.000","2022-05-30T23:59:00.000","Memorial Day holiday closure",,,,"http://kingcounty.gov/depts/elections/elections/election-dates.aspx",,,,,,"true","true","true","true","true","true","true","true","true","true","true","true","true",
"2022-06-20T00:00:00.000","2022-06-20T23:59:00.000","Juneteenth holiday closure",,,,"http://kingcounty.gov/depts/elections/elections/election-dates.aspx",,,,,,"true","true","true","true","true","true","true","true","true","true","true","true","true",
"2022-07-04T00:00:00.000","2022-07-04T23:59:00.000","Independence Day holiday closure",,,,"http://kingcounty.gov/depts/elections/elections/election-dates.aspx",,,,,,"true","true","true","true","true","true","true","true","true","true","true","true","true",
"2022-07-06T13:00:00.000","2022-07-06T14:00:00.000","Voter registration challenge hearings at 1 p.m.",,"919 SW Grady Way
Renton, WA 98057
(47.468654, -122.23047)","King County Elections","https://kingcounty.gov/depts/elections/how-to-vote/register-to-vote/voter-registration-challenges.aspx","King County Elections","elections@kingcounty.gov","206-296-8683","King County Elections",,"true","false","false","false","false","false","true","false","true","false","false","true","false",
