"precinct","race","leg","cc","cg","countergroup","party","countertype","sumofcount"
"SHL 32-0001","Port of Seattle Commissioner Position No. 5","32","1","7","Total","NP","Registered Voters","530"
"SHL 32-0001","Port of Seattle Commissioner Position No. 5","32","1","7","Total","NP","Times Counted","134"
"SHL 32-0001","Port of Seattle Commissioner Position No. 5","32","1","7","Total","NP","Times Under Voted","15"
"SHL 32-0001","Port of Seattle Commissioner Position No. 5","32","1","7","Total","<NP>","Garth Jacobson","21"
"SHL 32-0001","Port of Seattle Commissioner Position No. 5","32","1","7","Total","<NP>","Write-in","1"
"SHL 32-0001","Port of Seattle Commissioner Position No. 5","32","1","7","Total","<NP>","Jordan Lemmon","11"
"SHL 32-0001","Port of Seattle Commissioner Position No. 5","32","1","7","Total","<NP>","Fred Felleman","86"
"SHL 32-0001","Port of Seattle Commissioner Position No. 5","32","1","7","Total","NP","Times Over Voted","0"
"SHL 32-0001","Port of Seattle Commissioner Position No. 2","32","1","7","Total","NP","Registered Voters","530"
"SHL 32-0001","Port of Seattle Commissioner Position No. 2","32","1","7","Total","NP","Times Counted","134"
"SHL 32-0001","Port of Seattle Commissioner Position No. 2","32","1","7","Total","NP","Times Under Voted","14"
"SHL 32-0001","Port of Seattle Commissioner Position No. 2","32","1","7","Total","<NP>","Nina Martinez","8"
"SHL 32-0001","Port of Seattle Commissioner Position No. 2","32","1","7","Total","<NP>","Grant Degginger","12"
"SHL 32-0001","Port of Seattle Commissioner Position No. 2","32","1","7","Total","<NP>","Sam Cho","38"
"SHL 32-0001","Port of Seattle Commissioner Position No. 2","32","1","7","Total","<NP>","Ali Scego","3"
"SHL 32-0001","Port of Seattle Commissioner Position No. 2","32","1","7","Total","<NP>","Write-in","1"
"SHL 32-0001","Port of Seattle Commissioner Position No. 2","32","1","7","Total","<NP>","Preeti Shridhar","35"
"SHL 32-0001","Port of Seattle Commissioner Position No. 2","32","1","7","Total","<NP>","Kelly Charlton","20"
"SHL 32-0001","Port of Seattle Commissioner Position No. 2","32","1","7","Total","<NP>","Dominic Barrera","3"
"SHL 32-0001","Port of Seattle Commissioner Position No. 2","32","1","7","Total","NP","Times Over Voted","0"
"SHL 32-0001","City of Shoreline Council Position No. 4","32","1","7","Total","NP","Registered Voters","530"
"SHL 32-0001","City of Shoreline Council Position No. 4","32","1","7","Total","NP","Times Counted","134"
"SHL 32-0001","City of Shoreline Council Position No. 4","32","1","7","Total","NP","Times Under Voted","8"
"SHL 32-0001","City of Shoreline Council Position No. 4","32","1","7","Total","<NP>","Write-in","1"
"SHL 32-0001","City of Shoreline Council Position No. 4","32","1","7","Total","<NP>","Doris McConnell","55"
"SHL 32-0001","City of Shoreline Council Position No. 4","32","1","7","Total","<NP>","David Chen","55"
"SHL 32-0001","City of Shoreline Council Position No. 4","32","1","7","Total","<NP>","Ginny Scantlebury","15"
"SHL 32-0001","City of Shoreline Council Position No. 4","32","1","7","Total","NP","Times Over Voted","0"
"SHL 32-0001","Shoreline School District No. 412 Director District No. 5","32","1","7","Total","NP","Registered Voters","530"
"SHL 32-0001","Shoreline School District No. 412 Director District No. 5","32","1","7","Total","NP","Times Counted","134"
"SHL 32-0001","Shoreline School District No. 412 Director District No. 5","32","1","7","Total","NP","Times Under Voted","14"
"SHL 32-0001","Shoreline School District No. 412 Director District No. 5","32","1","7","Total","<NP>","Sara Betnel","67"
"SHL 32-0001","Shoreline School District No. 412 Director District No. 5","32","1","7","Total","<NP>","Joe Cunningham","50"
"SHL 32-0001","Shoreline School District No. 412 Director District No. 5","32","1","7","Total","<NP>","Write-in","1"
"SHL 32-0001","Shoreline School District No. 412 Director District No. 5","32","1","7","Total","<NP>","Mike Dee McMullin","2"
"SHL 32-0001","Shoreline School District No. 412 Director District No. 5","32","1","7","Total","NP","Times Over Voted","0"
"SHL 32-0001","King County Proposition No. 1","32","1","7","Total","NP","Registered Voters","530"
"SHL 32-0001","King County Proposition No. 1","32","1","7","Total","NP","Times Counted","134"
"SHL 32-0001","King County Proposition No. 1","32","1","7","Total","NP","Times Under Voted","10"
"SHL 32-0001","King County Proposition No. 1","32","1","7","Total","<NP>","Approved","96"
"SHL 32-0001","King County Proposition No. 1","32","1","7","Total","<NP>","Rejected","28"
"SHL 32-0001","King County Proposition No. 1","32","1","7","Total","NP","Times Over Voted","0"
"BEL 41-0017","Port of Seattle Commissioner Position No. 5","41","6","9","Total","NP","Registered Voters","605"
"BEL 41-0017","Port of Seattle Commissioner Position No. 5","41","6","9","Total","NP","Times Counted","150"
"BEL 41-0017","Port of Seattle Commissioner Position No. 5","41","6","9","Total","NP","Times Under Voted","23"
"BEL 41-0017","Port of Seattle Commissioner Position No. 5","41","6","9","Total","<NP>","Garth Jacobson","34"
"BEL 41-0017","Port of Seattle Commissioner Position No. 5","41","6","9","Total","<NP>","Write-in","1"
"BEL 41-0017","Port of Seattle Commissioner Position No. 5","41","6","9","Total","<NP>","Jordan Lemmon","13"
"BEL 41-0017","Port of Seattle Commissioner Position No. 5","41","6","9","Total","<NP>","Fred Felleman","79"
"BEL 41-0017","Port of Seattle Commissioner Position No. 5","41","6","9","Total","NP","Times Over Voted","0"
"BEL 41-0017","City of Bellevue Council Position No. 5","41","6","9","Total","NP","Registered Voters","605"
"BEL 41-0017","City of Bellevue Council Position No. 5","41","6","9","Total","NP","Times Counted","150"
"BEL 41-0017","City of Bellevue Council Position No. 5","41","6","9","Total","NP","Times Under Voted","10"
"BEL 41-0017","City of Bellevue Council Position No. 5","41","6","9","Total","<NP>","JD Yu","25"
"BEL 41-0017","City of Bellevue Council Position No. 5","41","6","9","Total","<NP>","Janice Zahn","79"
"BEL 41-0017","City of Bellevue Council Position No. 5","41","6","9","Total","<NP>","Mark Wilson","36"
"BEL 41-0017","City of Bellevue Council Position No. 5","41","6","9","Total","<NP>","Write-in","0"
"BEL 41-0017","City of Bellevue Council Position No. 5","41","6","9","Total","NP","Times Over Voted","0"
"BEL 41-0017","Port of Seattle Commissioner Position No. 2","41","6","9","Total","NP","Registered Voters","605"
"BEL 41-0017","Port of Seattle Commissioner Position No. 2","41","6","9","Total","NP","Times Counted","150"
"BEL 41-0017","Port of Seattle Commissioner Position No. 2","41","6","9","Total","NP","Times Under Voted","15"
"BEL 41-0017","Port of Seattle Commissioner Position No. 2","41","6","9","Total","<NP>","Nina Martinez","9"
"BEL 41-0017","Port of Seattle Commissioner Position No. 2","41","6","9","Total","<NP>","Grant Degginger","33"
"BEL 41-0017","Port of Seattle Commissioner Position No. 2","41","6","9","Total","<NP>","Sam Cho","38"
"BEL 41-0017","Port of Seattle Commissioner Position No. 2","41","6","9","Total","<NP>","Ali Scego","4"
"BEL 41-0017","Port of Seattle Commissioner Position No. 2","41","6","9","Total","<NP>","Write-in","1"
"BEL 41-0017","Port of Seattle Commissioner Position No. 2","41","6","9","Total","<NP>","Preeti Shridhar","15"
"BEL 41-0017","Port of Seattle Commissioner Position No. 2","41","6","9","Total","<NP>","Kelly Charlton","24"
"BEL 41-0017","Port of Seattle Commissioner Position No. 2","41","6","9","Total","<NP>","Dominic Barrera","11"
"BEL 41-0017","Port of Seattle Commissioner Position No. 2","41","6","9","Total","NP","Times Over Voted","0"
"BEL 41-0017","City of Bellevue Council Position No. 1","41","6","9","Total","NP","Registered Voters","605"
"BEL 41-0017","City of Bellevue Council Position No. 1","41","6","9","Total","NP","Times Counted","150"
"BEL 41-0017","City of Bellevue Council Position No. 1","41","6","9","Total","NP","Times Under Voted","12"
"BEL 41-0017","City of Bellevue Council Position No. 1","41","6","9","Total","<NP>","John Stokes","78"
"BEL 41-0017","City of Bellevue Council Position No. 1","41","6","9","Total","<NP>","Holly Zhang","32"
"BEL 41-0017","City of Bellevue Council Position No. 1","41","6","9","Total","<NP>","Martin Acevedo","27"
"BEL 41-0017","City of Bellevue Council Position No. 1","41","6","9","Total","<NP>","Write-in","1"
"BEL 41-0017","City of Bellevue Council Position No. 1","41","6","9","Total","NP","Times Over Voted","0"
"BEL 41-0017","City of Bellevue Council Position No. 7","41","6","9","Total","NP","Registered Voters","605"
"BEL 41-0017","City of Bellevue Council Position No. 7","41","6","9","Total","NP","Times Counted","150"
"BEL 41-0017","City of Bellevue Council Position No. 7","41","6","9","Total","NP","Times Under Voted","10"
"BEL 41-0017","City of Bellevue Council Position No. 7","41","6","9","Total","<NP>","Write-in","1"
"BEL 41-0017","City of Bellevue Council Position No. 7","41","6","9","Total","<NP>","James Bible","42"
"BEL 41-0017","City of Bellevue Council Position No. 7","41","6","9","Total","<NP>","Jennifer Robertson","72"
"BEL 41-0017","City of Bellevue Council Position No. 7","41","6","9","Total","<NP>","Marguerite Ye","19"
"BEL 41-0017","City of Bellevue Council Position No. 7","41","6","9","Total","<NP>","Randy Grein","6"
"BEL 41-0017","City of Bellevue Council Position No. 7","41","6","9","Total","NP","Times Over Voted","0"
"BEL 41-0017","King County Proposition No. 1","41","6","9","Total","NP","Registered Voters","605"
"BEL 41-0017","King County Proposition No. 1","41","6","9","Total","NP","Times Counted","150"
"BEL 41-0017","King County Proposition No. 1","41","6","9","Total","NP","Times Under Voted","11"
"BEL 41-0017","King County Proposition No. 1","41","6","9","Total","<NP>","Approved","83"
"BEL 41-0017","King County Proposition No. 1","41","6","9","Total","<NP>","Rejected","56"
"BEL 41-0017","King County Proposition No. 1","41","6","9","Total","NP","Times Over Voted","0"
"BEL 41-0017","City of Bellevue Council Position No. 3","41","6","9","Total","NP","Registered Voters","605"
"BEL 41-0017","City of Bellevue Council Position No. 3","41","6","9","Total","NP","Times Counted","150"
"BEL 41-0017","City of Bellevue Council Position No. 3","41","6","9","Total","NP","Times Under Voted","10"
"BEL 41-0017","City of Bellevue Council Position No. 3","41","6","9","Total","<NP>","Stephanie Walter","52"
"BEL 41-0017","City of Bellevue Council Position No. 3","41","6","9","Total","<NP>","Kya Michael Aatai","4"
"BEL 41-0017","City of Bellevue Council Position No. 3","41","6","9","Total","<NP>","Jeremy Barksdale","83"
"BEL 41-0017","City of Bellevue Council Position No. 3","41","6","9","Total","<NP>","Write-in","1"
"BEL 41-0017","City of Bellevue Council Position No. 3","41","6","9","Total","NP","Times Over Voted","0"
"BEL 48-0153","Port of Seattle Commissioner Position No. 5","48","6","9","Total","NP","Registered Voters","356"
"BEL 48-0153","Port of Seattle Commissioner Position No. 5","48","6","9","Total","NP","Times Counted","114"
"BEL 48-0153","Port of Seattle Commissioner Position No. 5","48","6","9","Total","NP","Times Under Voted","5"
"BEL 48-0153","Port of Seattle Commissioner Position No. 5","48","6","9","Total","<NP>","Garth Jacobson","28"
"BEL 48-0153","Port of Seattle Commissioner Position No. 5","48","6","9","Total","<NP>","Write-in","1"
"BEL 48-0153","Port of Seattle Commissioner Position No. 5","48","6","9","Total","<NP>","Jordan Lemmon","10"
"BEL 48-0153","Port of Seattle Commissioner Position No. 5","48","6","9","Total","<NP>","Fred Felleman","70"
"BEL 48-0153","Port of Seattle Commissioner Position No. 5","48","6","9","Total","NP","Times Over Voted","0"
"BEL 48-0153","City of Bellevue Council Position No. 5","48","6","9","Total","NP","Registered Voters","356"
"BEL 48-0153","City of Bellevue Council Position No. 5","48","6","9","Total","NP","Times Counted","114"
"BEL 48-0153","City of Bellevue Council Position No. 5","48","6","9","Total","NP","Times Under Voted","3"
"BEL 48-0153","City of Bellevue Council Position No. 5","48","6","9","Total","<NP>","JD Yu","11"
"BEL 48-0153","City of Bellevue Council Position No. 5","48","6","9","Total","<NP>","Janice Zahn","72"
"BEL 48-0153","City of Bellevue Council Position No. 5","48","6","9","Total","<NP>","Mark Wilson","28"
"BEL 48-0153","City of Bellevue Council Position No. 5","48","6","9","Total","<NP>","Write-in","0"
"BEL 48-0153","City of Bellevue Council Position No. 5","48","6","9","Total","NP","Times Over Voted","0"
"BEL 48-0153","Port of Seattle Commissioner Position No. 2","48","6","9","Total","NP","Registered Voters","356"
"BEL 48-0153","Port of Seattle Commissioner Position No. 2","48","6","9","Total","NP","Times Counted","114"
"BEL 48-0153","Port of Seattle Commissioner Position No. 2","48","6","9","Total","NP","Times Under Voted","7"
"BEL 48-0153","Port of Seattle Commissioner Position No. 2","48","6","9","Total","<NP>","Nina Martinez","5"
"BEL 48-0153","Port of Seattle Commissioner Position No. 2","48","6","9","Total","<NP>","Grant Degginger","40"
"BEL 48-0153","Port of Seattle Commissioner Position No. 2","48","6","9","Total","<NP>","Sam Cho","19"
"BEL 48-0153","Port of Seattle Commissioner Position No. 2","48","6","9","Total","<NP>","Ali Scego","2"
"BEL 48-0153","Port of Seattle Commissioner Position No. 2","48","6","9","Total","<NP>","Write-in","0"
"BEL 48-0153","Port of Seattle Commissioner Position No. 2","48","6","9","Total","<NP>","Preeti Shridhar","13"
"BEL 48-0153","Port of Seattle Commissioner Position No. 2","48","6","9","Total","<NP>","Kelly Charlton","21"
"BEL 48-0153","Port of Seattle Commissioner Position No. 2","48","6","9","Total","<NP>","Dominic Barrera","7"
"BEL 48-0153","Port of Seattle Commissioner Position No. 2","48","6","9","Total","NP","Times Over Voted","0"
"BEL 48-0153","City of Bellevue Council Position No. 1","48","6","9","Total","NP","Registered Voters","356"
"BEL 48-0153","City of Bellevue Council Position No. 1","48","6","9","Total","NP","Times Counted","114"
"BEL 48-0153","City of Bellevue Council Position No. 1","48","6","9","Total","NP","Times Under Voted","3"
