"id","metric","level3","level4","level5","level6","lowest_level","scorecardnodename","actualvalue","threshold0","threshold1","calendarid","calendarname","calendarperiodid","activate","applicable","archive","calculationdepth","calculationstatus","chartid","color","datatype","descendantlowestscore","description","enddate","equation","nodetype","organizationnodename","original_qs_value","parsedequation","periodalias","score"
"1529","% of 3-year rabies vaccines sold (outcome)","Operations","Rabies Prevention Program","Data Integrity and Efficient service delivery","Tag Sales","Tag Sales","% of 3-year rabies vaccines sold (outcome)","23.69239","0.25","0.33000000000000002","52","Fiscal Quarter","61","NULL","-1","NULL","3","0","NULL","FA4E4E","3","2.7884954913552935",,"2017-02-28T00:00:00.000","NULL","4",,"0.236923892","NULL","FY17 Q1","2.788495491"
"1531","% compliance after violation notices are issued (outcome)","Operations","Rabies Prevention Program","Prevention through Code enforcement","Code Enforcement","Code Enforcement","% compliance after violation notices are issued (outcome)",,"0.65000000000000002","0.80000000000000016","52","Fiscal Quarter","61","NULL","-1","NULL","2","0","NULL","EDEDED","3",,,"2017-02-28T00:00:00.000","NULL","4",,,"NULL","FY17 Q1",
"1537","% of bites requiring violation (outcome)","Operations","Rabies Prevention Program","Prevention through Code enforcement","Code Enforcement","Code Enforcement","% of bites requiring violation (outcome)","18.33333","0.55000000000000004","0.5","52","Fiscal Quarter","61","NULL","-1","NULL","2","0","NULL","00DC00","3","10",,"2017-02-28T00:00:00.000","NULL","4",,"0.183333333","NULL","FY17 Q1","10.0"
"1554","% of certificates received electronically (outcome)","Operations","Rabies Prevention Program","Data Integrity and Efficient service delivery","Data Entry","Data Entry","% of certificates received electronically (outcome)","69","0.59999999999999998","0.69999999999999984","52","Fiscal Quarter","61","NULL","-1","NULL","3","0","NULL","FFFF00","3","6.3333333333333393",,"2017-02-28T00:00:00.000","NULL","4",,"0.69","NULL","FY17 Q1","6.333333333"
"1522","Reported human rabies cases","Operations","Rabies Prevention Program","Prevention through Code enforcement","Code Enforcement","Code Enforcement","Reported human rabies cases","0","1","0","52","Fiscal Quarter","61","NULL","-1","NULL","2","0","NULL","00DC00","1","6.6666666666666661",,"2017-02-28T00:00:00.000","NULL","4",,"0.0","NULL","FY17 Q1","6.666666667"
"1523","Reported rabies cases in companion animals","Operations","Rabies Prevention Program","Prevention through Code enforcement","Code Enforcement","Code Enforcement","Reported rabies cases in companion animals","0","1","0","52","Fiscal Quarter","61","NULL","-1","NULL","2","0","NULL","00DC00","1","6.6666666666666661",,"2017-02-28T00:00:00.000","NULL","4",,"0.0","NULL","FY17 Q1","6.666666667"
"1524","Animals vaccinated through the low cost rabies vaccination program","Operations","Rabies Prevention Program","Prevention through Education","Low Cost Rabies Vaccine Program and Microchip Clinic","Low Cost Rabies Vaccine Program and Microchip Clinic","Animals vaccinated through the low cost rabies vaccination program","0","10","0","52","Fiscal Quarter","61","NULL","-1","NULL","2","0","8214","00DC00","1","6.6666666666666661",,"2017-02-28T00:00:00.000","NULL","4",,"0.0","NULL","FY17 Q1","6.666666667"
"1525","Reported rabies cases in animals (wildlife)","Operations","Rabies Prevention Program","Prevention through Code enforcement","Code Enforcement","Code Enforcement","Reported rabies cases in animals (wildlife)","0",,,"52","Fiscal Quarter","61","NULL","-1","NULL","2","0","NULL","EDEDED","1",,,"2017-02-28T00:00:00.000","NULL","4",,"0.0","NULL","FY17 Q1",
"1526","Rabies tag orders received","Operations","Rabies Prevention Program","Data Integrity and Efficient service delivery","Tag Sales","Tag Sales","Rabies tag orders received","128383","101250","112500","52","Fiscal Quarter","61","NULL","-1","NULL","2","0","8166","00DC00","1","10",,"2017-02-28T00:00:00.000","NULL","4",,"128383.0","NULL","FY17 Q1","10.0"
"1527","Number of 3-year rabies vaccines sold","Operations","Rabies Prevention Program","Data Integrity and Efficient service delivery","Tag Sales","Tag Sales","Number of 3-year rabies vaccines sold","30417","22410","24900","52","Fiscal Quarter","61","NULL","-1","NULL","2","0","8167","00DC00","1","10",,"2017-02-28T00:00:00.000","NULL","4",,"30417.0","NULL","FY17 Q1","10.0"
"1528","Number of 1-year rabies vaccines sold","Operations","Rabies Prevention Program","Data Integrity and Efficient service delivery","Tag Sales","Tag Sales","Number of 1-year rabies vaccines sold","97966","78840","87600","52","Fiscal Quarter","61","NULL","-1","NULL","2","0","NULL","00DC00","1","10",,"2017-02-28T00:00:00.000","NULL","4",,"97966.0","NULL","FY17 Q1","10.0"
"1530","Average days from bite occurrence to animal evaluation/quarantine (efficiency)","Operations","Rabies Prevention Program","Prevention through Code enforcement","Code Enforcement","Code Enforcement","Average days from bite occurrence to animal evaluation/quarantine (efficiency)","4","6","4","52","Fiscal Quarter","61","NULL","-1","NULL","2","0","NULL","00DC00","1","6.6666666666666661",,"2017-02-28T00:00:00.000","NULL","4",,"4.0","NULL","FY17 Q1","6.666666667"
"1532","Average days from bite occurrence to violation notice (efficiency)","Operations","Rabies Prevention Program","Prevention through Code enforcement","Code Enforcement","Code Enforcement","Average days from bite occurrence to violation notice (efficiency)","7","9","7","52","Fiscal Quarter","61","NULL","-1","NULL","2","0","NULL","00DC00","1","6.6666666666666661",,"2017-02-28T00:00:00.000","NULL","4",,"7.0","NULL","FY17 Q1","6.666666667"
"1534","Bite reports received","Operations","Rabies Prevention Program","Prevention through Code enforcement","Code Enforcement","Code Enforcement","Bite reports received","551",,,"52","Fiscal Quarter","61","NULL","-1","NULL","3","0","8173","EDEDED","1",,,"2017-02-28T00:00:00.000","NULL","4",,"551.0","NULL","FY17 Q1",
"1535","Average days from bite to delivery of report to department (efficiency)","Operations","Rabies Prevention Program","Prevention through Code enforcement","Code Enforcement","Code Enforcement","Average days from bite to delivery of report to department (efficiency)","9","7","3","52","Fiscal Quarter","61","NULL","-1","NULL","2","0","8219","FA4E4E","1","1.6666666666666665",,"2017-02-28T00:00:00.000","NULL","4",,"9.0","NULL","FY17 Q1","1.666666667"
"1536","Educational seminars","Operations","Rabies Prevention Program","Prevention through Education","Educational Program","Educational Program","Educational seminars","12","0","3","52","Fiscal Quarter","61","NULL","-1","NULL","2","0","8171","00DC00","1","10",,"2017-02-28T00:00:00.000","NULL","4",,"12.0","NULL","FY17 Q1","10.0"
"1539","# of bite violation notices issued","Operations","Rabies Prevention Program","Prevention through Code enforcement","Code Enforcement","Code Enforcement","# of bite violation notices issued","104",,,"52","Fiscal Quarter","61","2015-12-01 00:00:00.000","-1","NULL","2","0","8175","98A3B3","1",,,"2017-02-28T00:00:00.000","NULL","4",,"104.0","NULL","FY17 Q1",
"1540","# of people in compliance after bite violation notices are issued","Operations","Rabies Prevention Program","Prevention through Code enforcement","Code Enforcement","Code Enforcement","# of people in compliance after bite violation notices are issued","109",,,"52","Fiscal Quarter","61","2015-12-01 00:00:00.000","-1","NULL","2","0","NULL","EDEDED","1",,,"2017-02-28T00:00:00.000","NULL","4",,"109.0","NULL","FY17 Q1",
"1541","# of bite reports received--City","Operations","Rabies Prevention Program","Prevention through Code enforcement","Code Enforcement","Code Enforcement","# of bite reports received--City","384",,,"52","Fiscal Quarter","61","2015-12-01 00:00:00.000","-1","NULL","2","0","8218","EDEDED","1",,,"2017-02-28T00:00:00.000","NULL","4",,"384.0","NULL","FY17 Q1",
"1542","# of bite reports received--City per clerk","Operations","Rabies Prevention Program","Prevention through Code enforcement","Code Enforcement","Code Enforcement","# of bite reports received--City per clerk","63.66667",,,"52","Fiscal Quarter","61","2015-12-01 00:00:00.000","-1","NULL","2","0","NULL","98A3B3","1",,,"2017-02-28T00:00:00.000","NULL","4",,"63.666666667","NULL","FY17 Q1",
"1543","# of bite reports received--County","Operations","Rabies Prevention Program","Prevention through Code enforcement","Code Enforcement","Code Enforcement","# of bite reports received--County","167",,,"52","Fiscal Quarter","61","2015-12-01 00:00:00.000","-1","NULL","2","0","8174","EDEDED","1",,,"2017-02-28T00:00:00.000","NULL","4",,"167.0","NULL","FY17 Q1",
"1544","# of bite reports received--County per clerk","Operations","Rabies Prevention Program","Prevention through Code enforcement","Code Enforcement","Code Enforcement","# of bite reports received--County per clerk","27.66667",,,"52","Fiscal Quarter","61","2015-12-01 00:00:00.000","-1","NULL","2","0","NULL","98A3B3","1",,,"2017-02-28T00:00:00.000","NULL","4",,"27.666666667","NULL","FY17 Q1",
"1545","# of wardens in attendance at training seminars","Operations","Rabies Prevention Program","Prevention through Education","Educational Program","Educational Program","# of wardens in attendance at training seminars","30",,,"52","Fiscal Quarter","61","2015-12-01 00:00:00.000","-1","NULL","2","0","8229","EDEDED","1",,,"2017-02-28T00:00:00.000","NULL","4",,"30.0","NULL","FY17 Q1",
"1546","# of agencies in attendance at training seminars","Operations","Rabies Prevention Program","Prevention through Education","Educational Program","Educational Program","# of agencies in attendance at training seminars","37",,,"52","Fiscal Quarter","61","2015-12-01 00:00:00.000","-1","NULL","2","0","8172","EDEDED","1",,,"2017-02-28T00:00:00.000","NULL","4",,"37.0","NULL","FY17 Q1",
