"report_number","amends_report","amended_by_report","origin","committee_id","filer_id","election_year","type","filer_name","office","legislative_district","position","party","ballot_number","for_or_against","jurisdiction","jurisdiction_county","jurisdiction_type","receipt_date","filing_method","report_from","report_through","url","user_data","metadata","version","attachments"
"110108119",,,"C3","29779","VALDJ2 103","2022","Candidate","Javier Valdez","STATE SENATOR","46",,"DEMOCRATIC",,,"LEG DISTRICT 46 - SENATE","KING","Legislative","2022-08-22T00:00:00.000","Electronic","2022-08-16T00:00:00.000","2022-08-16T00:00:00.000","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-report/110108119","https://apollo.pdc.wa.gov/public/service/reports/110108119/userdata","{""sums"":{""small"":{""date"":""2022-08-12"",""count"":1,""amount"":25,""aggregate"":null},""personal"":{""date"":null,""amount"":0,""aggregate"":0},""anonymous"":{""date"":null,""amount"":null,""aggregate"":null},""loans"":{""amount"":0,""aggregate"":null,""date"":null,""count"":0},""misc_auction"":{""amount"":0,""aggregate"":null,""date"":null,""count"":0},""itemized_contributions"":{""amount"":0,""aggregate"":null,""date"":null,""count"":0}}}","1.0",
"110108123",,,"C3","30899","VIEBA  858","2022","Candidate","Aaron J Viebrock (Aaron ""Owen"" Viebrock)","PUBLIC UTILITY COMMISSIONER",,"Public Utility Commissioner Position 3",,,,"DOUGLAS PUD 01 - ELE","DOUGLAS","Local","2022-08-22T00:00:00.000","Electronic","2022-08-22T00:00:00.000","2022-08-22T00:00:00.000","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-report/110108123","https://apollo.pdc.wa.gov/public/service/reports/110108123/userdata","{""sums"":{""small"":{""date"":null,""count"":null,""amount"":0,""aggregate"":null},""personal"":{""date"":null,""amount"":0,""aggregate"":0},""anonymous"":{""date"":null,""amount"":null,""aggregate"":null},""loans"":{""amount"":0,""aggregate"":null,""date"":null,""count"":0},""misc_auction"":{""amount"":0,""aggregate"":null,""date"":null,""count"":0},""itemized_contributions"":{""amount"":500,""aggregate"":null,""date"":null,""count"":1}}}","1.0",
"110108124","110097147",,"C4","30899","VIEBA  858","2022","Candidate","Aaron J Viebrock (Aaron ""Owen"" Viebrock)","PUBLIC UTILITY COMMISSIONER",,"Public Utility Commissioner Position 3",,,,"DOUGLAS PUD 01 - ELE","DOUGLAS","Local","2022-08-22T00:00:00.000","Electronic","2022-05-16T00:00:00.000","2022-07-31T00:00:00.000","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-report/110108124","https://apollo.pdc.wa.gov/public/service/reports/110108124/userdata","{""sums"":{""receipts"":{""previous_receipts"":{""line_item"":1,""amount"":0,""date"":""2022-07-31"",""count"":null},""cash_receipts"":{""line_item"":2,""amount"":2600,""date"":""2022-07-31"",""count"":3},""inkind_receipts"":{""line_item"":3,""amount"":0,""date"":""2022-07-31"",""count"":0},""total_receipts"":{""line_item"":4,""amount"":2600,""date"":""2022-07-31"",""count"":null},""loan_principle_paid"":{""line_item"":5,""amount"":0,""date"":""2022-07-31"",""count"":null},""receipt_corrections"":{""line_item"":6,""amount"":0,""date"":""2022-07-31"",""count"":0},""receipt_adjustments"":{""line_item"":7,""amount"":0,""date"":""2022-07-31"",""count"":null},""campaign_receipts"":{""line_item"":8,""amount"":2600,""date"":""2022-07-31"",""count"":null},""pledges"":{""line_item"":9,""amount"":0,""date"":""2022-07-31"",""count"":0}},""expenditures"":{""previous_expenditures"":{""line_item"":10,""amount"":0,""date"":""2022-07-31"",""count"":null},""cash_expenditures"":{""line_item"":11,""amount"":2084,""date"":""2022-07-31"",""count"":1},""inkind_expenditures"":{""line_item"":12,""amount"":0,""date"":""2022-07-31"",""count"":0},""total_expenditures"":{""line_item"":13,""amount"":2084,""date"":""2022-07-31"",""count"":null},""loan_principle_paid"":{""line_item"":14,""amount"":0,""date"":""2022-07-31"",""count"":null},""expense_corrections"":{""line_item"":15,""amount"":0,""date"":""2022-07-31"",""count"":0},""expense_adjustments"":{""line_item"":16,""amount"":0,""date"":""2022-07-31"",""count"":null},""campaign_expenses"":{""line_item"":17,""amount"":2084,""date"":""2022-07-31"",""count"":null}},""cash_summary"":{""cash_on_hand"":{""line_item"":18,""amount"":516,""date"":""2022-07-31"",""count"":null},""liabilities"":{""line_item"":19,""amount"":0,""date"":""2022-07-31"",""count"":null},""balance"":{""line_item"":20,""amount"":516,""date"":""2022-07-31"",""count"":null}}}}","1.0",
"110097147",,"110108124","C4","30899","VIEBA  858","2022","Candidate","Aaron J Viebrock (Aaron ""Owen"" Viebrock)","PUBLIC UTILITY COMMISSIONER",,"Public Utility Commissioner Position 3",,,,"DOUGLAS PUD 01 - ELE","DOUGLAS","Local","2022-07-08T00:00:00.000","Electronic","2022-05-01T00:00:00.000","2022-07-31T00:00:00.000","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-report/110097147","https://apollo.pdc.wa.gov/public/service/reports/110097147/userdata","{""sums"":{""receipts"":{""previous_receipts"":{""line_item"":1,""amount"":0,""date"":""2022-07-31"",""count"":null},""cash_receipts"":{""line_item"":2,""amount"":2600,""date"":""2022-07-31"",""count"":3},""inkind_receipts"":{""line_item"":3,""amount"":0,""date"":""2022-07-31"",""count"":0},""total_receipts"":{""line_item"":4,""amount"":2600,""date"":""2022-07-31"",""count"":null},""loan_principle_paid"":{""line_item"":5,""amount"":0,""date"":""2022-07-31"",""count"":null},""receipt_corrections"":{""line_item"":6,""amount"":0,""date"":""2022-07-31"",""count"":0},""receipt_adjustments"":{""line_item"":7,""amount"":0,""date"":""2022-07-31"",""count"":null},""campaign_receipts"":{""line_item"":8,""amount"":2600,""date"":""2022-07-31"",""count"":null},""pledges"":{""line_item"":9,""amount"":0,""date"":""2022-07-31"",""count"":0}},""expenditures"":{""previous_expenditures"":{""line_item"":10,""amount"":0,""date"":""2022-07-31"",""count"":null},""cash_expenditures"":{""line_item"":11,""amount"":2084,""date"":""2022-07-31"",""count"":1},""inkind_expenditures"":{""line_item"":12,""amount"":0,""date"":""2022-07-31"",""count"":0},""total_expenditures"":{""line_item"":13,""amount"":2084,""date"":""2022-07-31"",""count"":null},""loan_principle_paid"":{""line_item"":14,""amount"":0,""date"":""2022-07-31"",""count"":null},""expense_corrections"":{""line_item"":15,""amount"":0,""date"":""2022-07-31"",""count"":0},""expense_adjustments"":{""line_item"":16,""amount"":0,""date"":""2022-07-31"",""count"":null},""campaign_expenses"":{""line_item"":17,""amount"":2084,""date"":""2022-07-31"",""count"":null}},""cash_summary"":{""cash_on_hand"":{""line_item"":18,""amount"":516,""date"":""2022-07-31"",""count"":null},""liabilities"":{""line_item"":19,""amount"":0,""date"":""2022-07-31"",""count"":null},""balance"":{""line_item"":20,""amount"":516,""date"":""2022-07-31"",""count"":null}}}}","1.0",
"110108142",,,"C3","30475","ZINGJ--730","2022","Candidate","John Zingale","STATE REPRESENTATIVE","18","State Representative Pos. 1","DEMOCRATIC",,,"LEG DISTRICT 18 - HOUSE","CLARK","Legislative","2022-08-22T00:00:00.000","Electronic","2022-08-22T00:00:00.000","2022-08-22T00:00:00.000","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-report/110108142","https://apollo.pdc.wa.gov/public/service/reports/110108142/userdata","{""sums"":{""small"":{""date"":null,""count"":null,""amount"":0,""aggregate"":null},""personal"":{""date"":null,""amount"":0,""aggregate"":0},""anonymous"":{""date"":null,""amount"":null,""aggregate"":null},""loans"":{""amount"":0,""aggregate"":null,""date"":null,""count"":0},""misc_auction"":{""amount"":0,""aggregate"":null,""date"":null,""count"":0},""itemized_contributions"":{""amount"":1000,""aggregate"":null,""date"":null,""count"":1}}}","1.0",
"110108143","110078793",,"C4","30475","ZINGJ--730","2022","Candidate","John Zingale","STATE REPRESENTATIVE","18","State Representative Pos. 1","DEMOCRATIC",,,"LEG DISTRICT 18 - HOUSE","CLARK","Legislative","2022-08-22T00:00:00.000","Electronic","2022-03-21T00:00:00.000","2022-03-31T00:00:00.000","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-report/110108143","https://apollo.pdc.wa.gov/public/service/reports/110108143/userdata","{""sums"":{""receipts"":{""previous_receipts"":{""line_item"":1,""amount"":263.16,""date"":""2022-03-31"",""count"":null},""cash_receipts"":{""line_item"":2,""amount"":45,""date"":""2022-03-31"",""count"":2},""inkind_receipts"":{""line_item"":3,""amount"":0,""date"":""2022-03-31"",""count"":0},""total_receipts"":{""line_item"":4,""amount"":45,""date"":""2022-03-31"",""count"":null},""loan_principle_paid"":{""line_item"":5,""amount"":0,""date"":""2022-03-31"",""count"":null},""receipt_corrections"":{""line_item"":6,""amount"":0,""date"":""2022-03-31"",""count"":0},""receipt_adjustments"":{""line_item"":7,""amount"":0,""date"":""2022-03-31"",""count"":null},""campaign_receipts"":{""line_item"":8,""amount"":308.16,""date"":""2022-03-31"",""count"":null},""pledges"":{""line_item"":9,""amount"":0,""date"":""2022-03-31"",""count"":0}},""expenditures"":{""previous_expenditures"":{""line_item"":10,""amount"":263.16,""date"":""2022-03-31"",""count"":null},""cash_expenditures"":{""line_item"":11,""amount"":45.62,""date"":""2022-03-31"",""count"":0},""inkind_expenditures"":{""line_item"":12,""amount"":0,""date"":""2022-03-31"",""count"":0},""total_expenditures"":{""line_item"":13,""amount"":45.62,""date"":""2022-03-31"",""count"":null},""loan_principle_paid"":{""line_item"":14,""amount"":0,""date"":""2022-03-31"",""count"":null},""expense_corrections"":{""line_item"":15,""amount"":0,""date"":""2022-03-31"",""count"":0},""expense_adjustments"":{""line_item"":16,""amount"":0,""date"":""2022-03-31"",""count"":null},""campaign_expenses"":{""line_item"":17,""amount"":308.78,""date"":""2022-03-31"",""count"":null}},""cash_summary"":{""cash_on_hand"":{""line_item"":18,""amount"":-0.62,""date"":""2022-03-31"",""count"":null},""liabilities"":{""line_item"":19,""amount"":0,""date"":""2022-03-31"",""count"":null},""balance"":{""line_item"":20,""amount"":-0.62,""date"":""2022-03-31"",""count"":null}}}}","1.0",
"110078793",,"110108143","C4","30475","ZINGJ--730","2022","Candidate","John Zingale","STATE REPRESENTATIVE","18","State Representative Pos. 1","DEMOCRATIC",,,"LEG DISTRICT 18 - HOUSE","CLARK","Legislative","2022-04-05T00:00:00.000","Electronic","2022-03-01T00:00:00.000","2022-03-31T00:00:00.000","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-report/110078793","https://apollo.pdc.wa.gov/public/service/reports/110078793/userdata","{""sums"":{""receipts"":{""previous_receipts"":{""line_item"":1,""amount"":0,""date"":""2022-03-31"",""count"":null},""cash_receipts"":{""line_item"":2,""amount"":45,""date"":""2022-03-31"",""count"":2},""inkind_receipts"":{""line_item"":3,""amount"":263.16,""date"":""2022-03-31"",""count"":1},""total_receipts"":{""line_item"":4,""amount"":308.16,""date"":""2022-03-31"",""count"":null},""loan_principle_paid"":{""line_item"":5,""amount"":0,""date"":""2022-03-31"",""count"":null},""receipt_corrections"":{""line_item"":6,""amount"":0,""date"":""2022-03-31"",""count"":0},""receipt_adjustments"":{""line_item"":7,""amount"":0,""date"":""2022-03-31"",""count"":null},""campaign_receipts"":{""line_item"":8,""amount"":308.16,""date"":""2022-03-31"",""count"":null},""pledges"":{""line_item"":9,""amount"":0,""date"":""2022-03-31"",""count"":0}},""expenditures"":{""previous_expenditures"":{""line_item"":10,""amount"":0,""date"":""2022-03-31"",""count"":null},""cash_expenditures"":{""line_item"":11,""amount"":45.62,""date"":""2022-03-31"",""count"":0},""inkind_expenditures"":{""line_item"":12,""amount"":263.16,""date"":""2022-03-31"",""count"":1},""total_expenditures"":{""line_item"":13,""amount"":308.78,""date"":""2022-03-31"",""count"":null},""loan_principle_paid"":{""line_item"":14,""amount"":0,""date"":""2022-03-31"",""count"":null},""expense_corrections"":{""line_item"":15,""amount"":0,""date"":""2022-03-31"",""count"":0},""expense_adjustments"":{""line_item"":16,""amount"":0,""date"":""2022-03-31"",""count"":null},""campaign_expenses"":{""line_item"":17,""amount"":308.78,""date"":""2022-03-31"",""count"":null}},""cash_summary"":{""cash_on_hand"":{""line_item"":18,""amount"":-0.62,""date"":""2022-03-31"",""count"":null},""liabilities"":{""line_item"":19,""amount"":0,""date"":""2022-03-31"",""count"":null},""balance"":{""line_item"":20,""amount"":-0.62,""date"":""2022-03-31"",""count"":null}}}}","1.0",
"110108152",,,"C3","30060","FERRJ  063","2022","Candidate","Jim Ferrell","COUNTY PROSECUTOR",,,"NONE",,,"KING CO","KING","Local","2022-08-22T00:00:00.000","Electronic","2022-08-22T00:00:00.000","2022-08-22T00:00:00.000","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-report/110108152","https://apollo.pdc.wa.gov/public/service/reports/110108152/userdata","{""sums"":{""small"":{""date"":null,""count"":null,""amount"":0,""aggregate"":null},""personal"":{""date"":null,""amount"":0,""aggregate"":0},""anonymous"":{""date"":null,""amount"":null,""aggregate"":null},""loans"":{""amount"":0,""aggregate"":null,""date"":null,""count"":0},""misc_auction"":{""amount"":0,""aggregate"":null,""date"":null,""count"":0},""itemized_contributions"":{""amount"":2400,""aggregate"":null,""date"":null,""count"":5}}}","1.0",
"110108151",,,"C3","26832","POLLG--115","2022","Candidate","POLLET GERALD M (Gerry Pollet)","STATE REPRESENTATIVE","46","State Representative Pos. 1","DEMOCRATIC",,,"LEG DISTRICT 46 - HOUSE","KING","Legislative","2022-08-22T00:00:00.000","Electronic","2022-08-22T00:00:00.000","2022-08-22T00:00:00.000","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-report/110108151","https://apollo.pdc.wa.gov/public/service/reports/110108151/userdata","{""sums"":{""small"":{""date"":null,""count"":null,""amount"":0,""aggregate"":null},""personal"":{""date"":null,""amount"":0,""aggregate"":0},""anonymous"":{""date"":null,""amount"":null,""aggregate"":null},""loans"":{""amount"":0,""aggregate"":null,""date"":null,""count"":0},""misc_auction"":{""amount"":0,""aggregate"":null,""date"":null,""count"":0},""itemized_contributions"":{""amount"":1000,""aggregate"":null,""date"":null,""count"":1}}}","1.0",
"110108120",,,"C3","29779","VALDJ2 103","2022","Candidate","Javier Valdez","STATE SENATOR","46",,"DEMOCRATIC",,,"LEG DISTRICT 46 - SENATE","KING","Legislative","2022-08-22T00:00:00.000","Electronic","2022-08-17T00:00:00.000","2022-08-17T00:00:00.000","https://apollo.pdc.wa.gov/public/registrations/campaign-finance-report/110108120","https://apollo.pdc.wa.gov/public/service/reports/110108120/userdata","{""sums"":{""small"":{""date"":null,""count"":null,""amount"":0,""aggregate"":null},""personal"":{""date"":null,""amount"":0,""aggregate"":0},""anonymous"":{""date"":null,""amount"":null,""aggregate"":null},""loans"":{""amount"":0,""aggregate"":null,""date"":null,""count"":0},""misc_auction"":{""amount"":0,""aggregate"":null,""date"":null,""count"":0},""itemized_contributions"":{""amount"":750,""aggregate"":null,""date"":null,""count"":2}}}","1.0",
