"dataset_link","u_id","public","derived_view","parent_uid","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner","contactemail","license","publication_stage","published_version_name","published_version_uid","data_provided_by","_3","period_of_time","_4","publishing_department","routing_approval","_6","api_endpoint","_5","_2","posting_frequency","_1","source_link","owner_uid","moderation_status"
"https://data.wa.gov/d/5bhk-je73","5bhk-je73","true","true","f6st-whvb","map view","State Map: Percent low flow trend 1975-2017","Summer Low Flow Trend Indicator results, statewide, updated through Oct 2017. 

This information is updated annually with an additional year of flow data. These results are provided to the Puget Sound Partnership for their Vital Signs (http://www.psp.wa.gov/vitalsigns/summer_stream_flows.php) and to the Governor's Salmon Recovery Office for the ""State of Salmon in Watersheds"" report (http://stateofsalmon.wa.gov/statewide/indicators/water-quantity). 

The attached document ""WR Indicator Outcomes Memo - 10-24-10.pdf"" describes the methodology for developing these indicators. 

The attached document ""Low Flow Indicator Metadata.pdf"" describes the contents of each column. 

Dept. of Ecology home page: http://www.ecy.wa.gov/ 

Disclaimer: 
Information provided by Ecology on this Web site is accurate to the best of Ecology's knowledge and is subject to change on a regular basis, without notice. Ecology cannot and does not warrant that the information on this Web site is absolutely current, although every effort is made to ensure that it is kept as current as possible. Ecology cannot and does not warrant the accuracy of these documents beyond the source documents, although every attempt is made to work from authoritative sources. Links to related sites are provided as a courtesy, but Ecology is not responsible for their availability, content or policies.","71","2018-07-31T17:54:00.000Z","2018-07-17T20:27:00.000Z","Natural Resources & Environment","flow,indicator,ttrends,gages,ecology,eap,salmon,puget sound,state-of-the-salmon","47","Jim Shedd","","Public Domain","published",,,"Washington State Department of Ecology",,,,,,,"https://data.wa.gov/resource/5bhk-je73.json",,,,,"http://www.ecy.wa.gov","8tjb-r73d",
"https://data.wa.gov/d/icrh-68vs","icrh-68vs","true","true","u9d5-kb9m","map view","Annual 2015 WQI scores from Ecology's long term ambient monitoring stations.",,"224","2016-10-20T19:16:00.000Z","2016-10-20T19:09:00.000Z","Natural Resources & Environment","wa ecology river and stream monitoring/wqi","65","Markus.Von Prause@ecy.wa.gov","mvon461@ecy.wa.gov",,"published",,,"WA Department of Ecology River and Stream Monitoring Program",,,,,,,"https://data.wa.gov/resource/icrh-68vs.json",,,,,"http://www.ecy.wa.gov/programs/eap/fw_riv/index.html","q8y9-svx9",
"https://data.wa.gov/d/bre7-ycv8","bre7-ycv8","true","true","h7j9-vgr3","map view","WQI-Northeast","Routine freshwater monitoring data collected by the The WA State Department of Ecology's River and Stream Monitoring Program are summarized by a technique called the ""Water Quality Index"" (WQI).  The WQI ranges from 1 (poor quality) to 100 (good quality). The WQI summary does not include non-standard elements like metals. For temperature, pH, oxygen, and fecal coliform bacteria, the WQI is based on criteria in Washington’s Water Quality Standards, WAC 173-201A. 
For nutrient and sediment measures where standards are not specific, results are based on expected conditions in a given region. Multiple constituents are combined and results aggregated over time to produce a single score for each station and each year. 

The WQI station map shows the WQI annual scores for all stations from 2013.  These maps show status at the individual stations but also give a general sense of water quality conditions . This often doesn't apply higher in the watersheds where we have very little WQI-type data--though downstream results can provide clues about what's happening upstream.","227","2015-01-24T00:21:00.000Z","2014-04-25T16:52:00.000Z","Natural Resources & Environment","water quality index,2013 river and stream water quality monitoirng data,ecology","91","Ross Cowman","mvon461@ecy.wa.gov","Public Domain","published",,,"Markus Von Prasue, WA State Department of Ecology's River and Stream Monitoring Program",,,,,,,"https://data.wa.gov/resource/bre7-ycv8.json",,,,,"http://www.ecy.wa.gov/programs/eap/fw_riv/rv_main.html","iq8s-snnt",
"https://data.wa.gov/d/u5y4-g7a8","u5y4-g7a8","true","true","54uu-mahh","map view","Bertrand Creek Ambient and Continuous Monitoring Stations","The primary goal of this study is to evaluate changes in several common water quality indicators in relation to implementation of pollution control measures and land use changes in the watershed.  The resulting monitoring data will also be used to determine compliance with water quality standards and identify sources of nutrient and pathogen sources over the study period.","236","2015-04-02T21:48:00.000Z","2015-04-02T21:47:00.000Z","Natural Resources & Environment","bertrand creek,effectivness monitoring,tmdl,water,water quality,ecology,ambient,continuous monitoring","81","collyard","scol461@ecy.wa.gov",,"published",,,"Washington State Department of Ecology",,,,,,,"https://data.wa.gov/resource/u5y4-g7a8.json",,,,,"https://fortress.wa.gov/ecy/publications/SummaryPages/1403124.html","9t9n-gtbp",
"https://data.wa.gov/d/n4j4-duj8","n4j4-duj8","true","true","egfy-h6vk","map view","Bertrand Creek Watershed Health Monitoring Stations","The primary goal of this study is to evaluate changes in several common water quality indicators in relation to implementation of pollution control measures and land use changes in the watershed.  The resulting monitoring data will also be used to determine compliance with water quality standards and identify sources of nutrient and pathogen sources over the study period.","237","2015-04-02T20:10:00.000Z","2015-04-02T20:09:00.000Z","Natural Resources & Environment","bertrand creek,effectiveness monitoring,tmdl,water quality,watershed health,ecology","98","collyard","scol461@ecy.wa.gov",,"published",,,"Washington State Department of Ecology",,,,,,,"https://data.wa.gov/resource/n4j4-duj8.json",,,,,"https://fortress.wa.gov/ecy/publications/SummaryPages/1403124.html","9t9n-gtbp",
"https://data.wa.gov/d/gisz-hhyx","gisz-hhyx","true","true","h7j9-vgr3","map view","WQI-Snake-River","Routine freshwater monitoring data collected by the The WA State Department of Ecology's River and Stream Monitoring Program are summarized by a technique called the ""Water Quality Index"" (WQI).  The WQI ranges from 1 (poor quality) to 100 (good quality). The WQI summary does not include non-standard elements like metals. For temperature, pH, oxygen, and fecal coliform bacteria, the WQI is based on criteria in Washington’s Water Quality Standards, WAC 173-201A. 
For nutrient and sediment measures where standards are not specific, results are based on expected conditions in a given region. Multiple constituents are combined and results aggregated over time to produce a single score for each station and each year. 

The WQI station map shows the WQI annual scores for all stations from 2013.  These maps show status at the individual stations but also give a general sense of water quality conditions . This often doesn't apply higher in the watersheds where we have very little WQI-type data--though downstream results can provide clues about what's happening upstream.","238","2015-01-24T00:26:00.000Z","2014-04-25T16:52:00.000Z","Natural Resources & Environment","water quality index,2013 river and stream water quality monitoirng data,ecology","275","Ross Cowman","mvon461@ecy.wa.gov","Public Domain","published",,,"Markus Von Prasue, WA State Department of Ecology's River and Stream Monitoring Program",,,,,,,"https://data.wa.gov/resource/gisz-hhyx.json",,,,,"http://www.ecy.wa.gov/programs/eap/fw_riv/rv_main.html","iq8s-snnt",
"https://data.wa.gov/d/d5xq-sbq7","d5xq-sbq7","true","true","h7j9-vgr3","map view","WQI - Middle Columbia","Routine freshwater monitoring data collected by the The WA State Department of Ecology's River and Stream Monitoring Program are summarized by a technique called the ""Water Quality Index"" (WQI).  The WQI ranges from 1 (poor quality) to 100 (good quality). The WQI summary does not include non-standard elements like metals. For temperature, pH, oxygen, and fecal coliform bacteria, the WQI is based on criteria in Washington’s Water Quality Standards, WAC 173-201A. 
For nutrient and sediment measures where standards are not specific, results are based on expected conditions in a given region. Multiple constituents are combined and results aggregated over time to produce a single score for each station and each year. 

The WQI station map shows the WQI annual scores for all stations from 2013.  These maps show status at the individual stations but also give a general sense of water quality conditions . This often doesn't apply higher in the watersheds where we have very little WQI-type data--though downstream results can provide clues about what's happening upstream.","240","2015-01-23T01:43:00.000Z","2014-04-25T16:52:00.000Z","Natural Resources & Environment","water quality index,2013 river and stream water quality monitoirng data,ecology","84","Ross Cowman","mvon461@ecy.wa.gov","Public Domain","published",,,"Markus Von Prasue, WA State Department of Ecology's River and Stream Monitoring Program",,,,,,,"https://data.wa.gov/resource/d5xq-sbq7.json",,,,,"http://www.ecy.wa.gov/programs/eap/fw_riv/rv_main.html","iq8s-snnt",
"https://data.wa.gov/d/3mda-ymgy","3mda-ymgy","true","true","hdw4-yhs4","map view","WRIA 1-4 Stations","Summer Low Flow Trend Indicator results, statewide, updated through Oct 2013. 

This information is updated annually with an additional year of flow data. These results are provided to the Puget Sound Partnership for their Vital Signs (http://www.psp.wa.gov/vitalsigns/summer_stream_flows.php) and to the Governor's Salmon Recovery Office for the ""State of Salmon in WAtersheds"" report (http://stateofsalmon.wa.gov/statewide/indicators/water-quantity). 

The attached document ""WR Indicator Outcomes Memo - 10-24-10.pdf"" describes the methodology for developing these indicators. 

The attached document ""Low Flow Indicator Metadata.pdf"" describes the contents of each column. 

Dept. of Ecology home page: http://www.ecy.wa.gov/ 

Disclaimer: 
Information provided by Ecology on this Web site is accurate to the best of Ecology's knowledge and is subject to change on a regular basis, without notice. Ecology cannot and does not warrant that the information on this Web site is absolutely current, although every effort is made to ensure that it is kept as current as possible. Ecology cannot and does not warrant the accuracy of these documents beyond the source documents, although every attempt is made to work from authoritative sources. Links to related sites are provided as a courtesy, but Ecology is not responsible for their availability, content or policies.","248","2014-10-28T23:25:00.000Z","2014-09-23T18:49:00.000Z","Natural Resources & Environment","flow,indicator,trend,gages,ecology,eap,salmon,puget sound","99","Open Data",,"Public Domain","published",,,"Washington State Department of Ecology",,,,,,,"https://data.wa.gov/resource/3mda-ymgy.json",,,,,"http://www.ecy.wa.gov","i58s-a5xn",
"https://data.wa.gov/d/fq6z-fmep","fq6z-fmep","true","true","h7j9-vgr3","map view","WQI - Lower Columbia","Routine freshwater monitoring data collected by the The WA State Department of Ecology's River and Stream Monitoring Program are summarized by a technique called the ""Water Quality Index"" (WQI).  The WQI ranges from 1 (poor quality) to 100 (good quality). The WQI summary does not include non-standard elements like metals. For temperature, pH, oxygen, and fecal coliform bacteria, the WQI is based on criteria in Washington’s Water Quality Standards, WAC 173-201A. 
For nutrient and sediment measures where standards are not specific, results are based on expected conditions in a given region. Multiple constituents are combined and results aggregated over time to produce a single score for each station and each year. 

The WQI station map shows the WQI annual scores for all stations from 2013.  These maps show status at the individual stations but also give a general sense of water quality conditions . This often doesn't apply higher in the watersheds where we have very little WQI-type data--though downstream results can provide clues about what's happening upstream.","254","2015-01-23T01:37:00.000Z","2014-04-25T16:52:00.000Z","Natural Resources & Environment","water quality index,2013 river and stream water quality monitoirng data,ecology","85","Ross Cowman","mvon461@ecy.wa.gov","Public Domain","published",,,"Markus Von Prasue, WA State Department of Ecology's River and Stream Monitoring Program",,,,,,,"https://data.wa.gov/resource/fq6z-fmep.json",,,,,"http://www.ecy.wa.gov/programs/eap/fw_riv/rv_main.html","iq8s-snnt",
"https://data.wa.gov/d/btsw-fd8e","btsw-fd8e","true","true","hdw4-yhs4","map view","WQUAN-Hood Canal","Summer Low Flow Trend Indicator results, statewide, updated through Oct 2013.

This information is updated annually with an additional year of flow data. These results are provided to the Puget Sound Partnership for their Vital Signs (http://www.psp.wa.gov/vitalsigns/summer_stream_flows.php) and to the Governor's Salmon Recovery Office for the ""State of Salmon in WAtersheds"" report (http://stateofsalmon.wa.gov/statewide/indicators/water-quantity).

The attached document ""WR Indicator Outcomes Memo - 10-24-10.pdf"" describes the methodology for developing these indicators.

Dept. of Ecology home page: http://www.ecy.wa.gov/

Disclaimer
Information provided on Ecology's Web sites is accurate to the best of Ecology's knowledge and is subject to change on a regular basis, without notice. Ecology cannot and does not warrant that the information on this Web site is absolutely current, although every effort is made to ensure that it is kept as current as possible. Ecology cannot and does not warrant the accuracy of these documents beyond the source documents, although every attempt is made to work from authoritative sources. Links to related sites are provided as a courtesy, but Ecology is not responsible for their availability, content or policies.","290","2015-01-25T03:06:00.000Z","2014-09-23T18:49:00.000Z","Natural Resources & Environment","flow,indicator,trend,gages,ecology,eap,salmon,puget sound","95","Ross Cowman",,"Public Domain","published",,,"Washington State Department of Ecology",,,,,,,"https://data.wa.gov/resource/btsw-fd8e.json",,,,,"http://www.ecy.wa.gov","iq8s-snnt",
