"test_date","grouping","new_confirmed_cases","cumulative_confirmed_cases","last_updated"
"2022-09-10T00:00:00.000","Female","9","21166","2022-09-13T11:00:48.000"
"2022-09-10T00:00:00.000","Male","3","19549","2022-09-13T11:00:48.000"
"2022-09-10T00:00:00.000","Non-binary/third gender","0","7","2022-09-13T11:00:48.000"
"2022-09-10T00:00:00.000","Other","0","13","2022-09-13T11:00:48.000"
"2022-09-10T00:00:00.000","Transgender","0","1","2022-09-13T11:00:48.000"
"2022-09-10T00:00:00.000","Unknown","0","459","2022-09-13T11:00:48.000"
"2022-09-09T00:00:00.000","Female","8","21157","2022-09-13T11:00:48.000"
"2022-09-09T00:00:00.000","Male","14","19546","2022-09-13T11:00:48.000"
"2022-09-09T00:00:00.000","Non-binary/third gender","0","7","2022-09-13T11:00:48.000"
"2022-09-09T00:00:00.000","Other","0","13","2022-09-13T11:00:48.000"
"2022-09-09T00:00:00.000","Transgender","0","1","2022-09-13T11:00:48.000"
"2022-09-09T00:00:00.000","Unknown","0","459","2022-09-13T11:00:48.000"
"2022-09-08T00:00:00.000","Female","7","21149","2022-09-13T11:00:48.000"
"2022-09-08T00:00:00.000","Male","14","19532","2022-09-13T11:00:48.000"
"2022-09-08T00:00:00.000","Non-binary/third gender","0","7","2022-09-13T11:00:48.000"
"2022-09-08T00:00:00.000","Other","0","13","2022-09-13T11:00:48.000"
"2022-09-08T00:00:00.000","Transgender","0","1","2022-09-13T11:00:48.000"
"2022-09-08T00:00:00.000","Unknown","0","459","2022-09-13T11:00:48.000"
"2022-09-07T00:00:00.000","Female","12","21142","2022-09-13T11:00:48.000"
"2022-09-07T00:00:00.000","Male","16","19518","2022-09-13T11:00:48.000"
"2022-09-07T00:00:00.000","Non-binary/third gender","0","7","2022-09-13T11:00:48.000"
"2022-09-07T00:00:00.000","Other","0","13","2022-09-13T11:00:48.000"
"2022-09-07T00:00:00.000","Transgender","0","1","2022-09-13T11:00:48.000"
"2022-09-07T00:00:00.000","Unknown","0","459","2022-09-13T11:00:48.000"
"2022-09-06T00:00:00.000","Female","14","21130","2022-09-13T11:00:48.000"
"2022-09-06T00:00:00.000","Male","14","19502","2022-09-13T11:00:48.000"
"2022-09-06T00:00:00.000","Non-binary/third gender","0","7","2022-09-13T11:00:48.000"
"2022-09-06T00:00:00.000","Other","0","13","2022-09-13T11:00:48.000"
"2022-09-06T00:00:00.000","Transgender","0","1","2022-09-13T11:00:48.000"
"2022-09-06T00:00:00.000","Unknown","1","459","2022-09-13T11:00:48.000"
"2022-09-05T00:00:00.000","Female","14","21116","2022-09-13T11:00:48.000"
"2022-09-05T00:00:00.000","Male","11","19488","2022-09-13T11:00:48.000"
"2022-09-05T00:00:00.000","Non-binary/third gender","0","7","2022-09-13T11:00:48.000"
"2022-09-05T00:00:00.000","Other","0","13","2022-09-13T11:00:48.000"
"2022-09-05T00:00:00.000","Transgender","0","1","2022-09-13T11:00:48.000"
"2022-09-05T00:00:00.000","Unknown","0","458","2022-09-13T11:00:48.000"
"2022-09-04T00:00:00.000","Female","10","21102","2022-09-13T11:00:48.000"
"2022-09-04T00:00:00.000","Male","5","19477","2022-09-13T11:00:48.000"
"2022-09-04T00:00:00.000","Non-binary/third gender","0","7","2022-09-13T11:00:48.000"
"2022-09-04T00:00:00.000","Other","0","13","2022-09-13T11:00:48.000"
"2022-09-04T00:00:00.000","Transgender","0","1","2022-09-13T11:00:48.000"
"2022-09-04T00:00:00.000","Unknown","0","458","2022-09-13T11:00:48.000"
"2022-09-03T00:00:00.000","Female","10","21092","2022-09-13T11:00:48.000"
"2022-09-03T00:00:00.000","Male","8","19472","2022-09-13T11:00:48.000"
"2022-09-03T00:00:00.000","Non-binary/third gender","0","7","2022-09-13T11:00:48.000"
"2022-09-03T00:00:00.000","Other","0","13","2022-09-13T11:00:48.000"
"2022-09-03T00:00:00.000","Transgender","0","1","2022-09-13T11:00:48.000"
"2022-09-03T00:00:00.000","Unknown","0","458","2022-09-13T11:00:48.000"
"2022-09-02T00:00:00.000","Female","16","21082","2022-09-13T11:00:48.000"
"2022-09-02T00:00:00.000","Male","18","19464","2022-09-13T11:00:48.000"
"2022-09-02T00:00:00.000","Non-binary/third gender","0","7","2022-09-13T11:00:48.000"
"2022-09-02T00:00:00.000","Other","0","13","2022-09-13T11:00:48.000"
"2022-09-02T00:00:00.000","Transgender","0","1","2022-09-13T11:00:48.000"
"2022-09-02T00:00:00.000","Unknown","2","458","2022-09-13T11:00:48.000"
"2022-09-01T00:00:00.000","Female","13","21066","2022-09-13T11:00:48.000"
"2022-09-01T00:00:00.000","Male","14","19446","2022-09-13T11:00:48.000"
"2022-09-01T00:00:00.000","Non-binary/third gender","0","7","2022-09-13T11:00:48.000"
"2022-09-01T00:00:00.000","Other","0","13","2022-09-13T11:00:48.000"
"2022-09-01T00:00:00.000","Transgender","0","1","2022-09-13T11:00:48.000"
"2022-09-01T00:00:00.000","Unknown","1","456","2022-09-13T11:00:48.000"
"2022-08-31T00:00:00.000","Female","14","21053","2022-09-13T11:00:48.000"
"2022-08-31T00:00:00.000","Male","10","19432","2022-09-13T11:00:48.000"
"2022-08-31T00:00:00.000","Non-binary/third gender","0","7","2022-09-13T11:00:48.000"
"2022-08-31T00:00:00.000","Other","0","13","2022-09-13T11:00:48.000"
