"country_id","country_code","country_name","region_id","region_name","income_group_id","income_group_name","income_group_acronym","managing_agency_id","managing_agency_acronym","managing_agency_name","managing_sub_agency_or_bureau","managing_sub_agency_or_bureau_1","managing_sub_agency_or_bureau_2","implementing_partner_category","implementing_partner_category_1","implementing_partner_sub","implementing_partner_sub_1","implementing_partner_id","implementing_partner_name","international_category_id","international_category_name","international_sector_code","international_sector_name","international_purpose_code","international_purpose_name","us_category_id","us_category_name","us_sector_id","us_sector_name","funding_acount_id","funding_account_name","funding_agency_id","funding_agency_name","funding_agency_acronym","foreign_assistance_objective","foreign_assistance_objective_1","aid_type_group_id","aid_type_group_name","activity_id","submission_id","activity_name","activity_description","activity_project_number","activity_start_date","activity_end_date","transaction_type_id","transaction_type_name","fiscal_year","transaction_date","current_dollar_amount","constant_dollar_amount","aid_type_id","aid_type_name","activity_budget_amount","submission_activity_id"
"4","AFG","Afghanistan","4","South and Central Asia","1","Low Income Country","LIC","1","USAID","U.S. Agency for International Development","20","ASIA","Bureau for Asia","1","Government","1","Government - United States","1000001","U.S. Government - U.S. Agency for International Development","1","Education","112","Basic Education","11220","Primary education","4","Education and Social Services","20","Basic Education","72x1021","Agency for International Development, Development Assistance","1","U.S. Agency for International Development","USAID","1","Economic","4","Technical Assistance","133895","76","Office Of Social Sector Dev. - Education","Office Of Social Sector Dev. - Education","306-002",,,"2","Obligations","2006","01MAR2006","37760","47791","13","Technical Cooperation - Other",,"30831"
"4","AFG","Afghanistan","4","South and Central Asia","1","Low Income Country","LIC","1","USAID","U.S. Agency for International Development","20","ASIA","Bureau for Asia","1","Government","1","Government - United States","1000001","U.S. Government - U.S. Agency for International Development","1","Education","112","Basic Education","11220","Primary education","4","Education and Social Services","20","Basic Education","72x1021","Agency for International Development, Development Assistance","1","U.S. Agency for International Development","USAID","1","Economic","4","Technical Assistance","133895","76","Office Of Social Sector Dev. - Education","Office Of Social Sector Dev. - Education","306-002",,,"3","Disbursements","2006","01MAR2006","983","1244","13","Technical Cooperation - Other",,"30831"
"4","AFG","Afghanistan","4","South and Central Asia","1","Low Income Country","LIC","1","USAID","U.S. Agency for International Development","20","ASIA","Bureau for Asia","1","Government","1","Government - United States","1000001","U.S. Government - U.S. Agency for International Development","1","Education","112","Basic Education","11220","Primary education","4","Education and Social Services","20","Basic Education","72x1021","Agency for International Development, Development Assistance","1","U.S. Agency for International Development","USAID","1","Economic","4","Technical Assistance","133895","76","Office Of Social Sector Dev. - Education","Office Of Social Sector Dev. - Education","306-002",,,"3","Disbursements","2006","01MAY2006","3392","4293","13","Technical Cooperation - Other",,"30831"
"4","AFG","Afghanistan","4","South and Central Asia","1","Low Income Country","LIC","1","USAID","U.S. Agency for International Development","20","ASIA","Bureau for Asia","1","Government","1","Government - United States","1000001","U.S. Government - U.S. Agency for International Development","1","Education","112","Basic Education","11220","Primary education","4","Education and Social Services","20","Basic Education","72x1021","Agency for International Development, Development Assistance","1","U.S. Agency for International Development","USAID","1","Economic","4","Technical Assistance","133895","76","Office Of Social Sector Dev. - Education","Office Of Social Sector Dev. - Education","306-002",,,"3","Disbursements","2006","01JUL2006","5001","6330","13","Technical Cooperation - Other",,"30831"
"4","AFG","Afghanistan","4","South and Central Asia","1","Low Income Country","LIC","1","USAID","U.S. Agency for International Development","20","ASIA","Bureau for Asia","1","Government","1","Government - United States","1000001","U.S. Government - U.S. Agency for International Development","1","Education","112","Basic Education","11220","Primary education","4","Education and Social Services","20","Basic Education","72x1021","Agency for International Development, Development Assistance","1","U.S. Agency for International Development","USAID","1","Economic","4","Technical Assistance","133895","76","Office Of Social Sector Dev. - Education","Office Of Social Sector Dev. - Education","306-002",,,"3","Disbursements","2006","01AUG2006","4257","5388","13","Technical Cooperation - Other",,"30831"
"4","AFG","Afghanistan","4","South and Central Asia","1","Low Income Country","LIC","1","USAID","U.S. Agency for International Development","20","ASIA","Bureau for Asia","1","Government","1","Government - United States","1000001","U.S. Government - U.S. Agency for International Development","1","Education","112","Basic Education","11220","Primary education","4","Education and Social Services","20","Basic Education","72x1021","Agency for International Development, Development Assistance","1","U.S. Agency for International Development","USAID","1","Economic","4","Technical Assistance","133895","76","Office Of Social Sector Dev. - Education","Office Of Social Sector Dev. - Education","306-002",,,"3","Disbursements","2006","01SEP2006","603","763","13","Technical Cooperation - Other",,"30831"
"4","AFG","Afghanistan","4","South and Central Asia","1","Low Income Country","LIC","1","USAID","U.S. Agency for International Development","20","ASIA","Bureau for Asia","1","Government","1","Government - United States","1000001","U.S. Government - U.S. Agency for International Development","1","Education","112","Basic Education","11220","Primary education","4","Education and Social Services","20","Basic Education","72x1037","Economic Support Fund","1","U.S. Agency for International Development","USAID","1","Economic","3","Project-Type","130098","76","Office Of Social Sector Dev. - Education","Office Of Social Sector Dev. - Education","306-002",,,"2","Obligations","2005","30SEP2005","8847","11555","8","Project-type interventions - not Investment Related",,"27027"
"4","AFG","Afghanistan","4","South and Central Asia","1","Low Income Country","LIC","1","USAID","U.S. Agency for International Development","20","ASIA","Bureau for Asia","1","Government","1","Government - United States","1000001","U.S. Government - U.S. Agency for International Development","1","Education","112","Basic Education","11220","Primary education","4","Education and Social Services","20","Basic Education","72x1037","Economic Support Fund","1","U.S. Agency for International Development","USAID","1","Economic","3","Project-Type","130098","76","Office Of Social Sector Dev. - Education","Office Of Social Sector Dev. - Education","306-002",,,"2","Obligations","2006","01NOV2005","186","236","8","Project-type interventions - not Investment Related",,"27027"
"4","AFG","Afghanistan","4","South and Central Asia","1","Low Income Country","LIC","1","USAID","U.S. Agency for International Development","20","ASIA","Bureau for Asia","1","Government","1","Government - United States","1000001","U.S. Government - U.S. Agency for International Development","1","Education","112","Basic Education","11220","Primary education","4","Education and Social Services","20","Basic Education","72x1037","Economic Support Fund","1","U.S. Agency for International Development","USAID","1","Economic","3","Project-Type","130098","76","Office Of Social Sector Dev. - Education","Office Of Social Sector Dev. - Education","306-002",,,"3","Disbursements","2005","30SEP2005","1289","1683","8","Project-type interventions - not Investment Related",,"27027"
"4","AFG","Afghanistan","4","South and Central Asia","1","Low Income Country","LIC","1","USAID","U.S. Agency for International Development","20","ASIA","Bureau for Asia","1","Government","1","Government - United States","1000001","U.S. Government - U.S. Agency for International Development","1","Education","112","Basic Education","11220","Primary education","4","Education and Social Services","20","Basic Education","72x1037","Economic Support Fund","1","U.S. Agency for International Development","USAID","1","Economic","3","Project-Type","130098","76","Office Of Social Sector Dev. - Education","Office Of Social Sector Dev. - Education","306-002",,,"3","Disbursements","2006","01NOV2005","7744","9802","8","Project-type interventions - not Investment Related",,"27027"
