"country","survey","stratum","urbrur","zoi","pbs_id","hh_wt","c01a","c01b","c03","c05","c06_unit","c06_time","c07","c07c","c08","c09","c10","c12","age","sex","notmember","educat","literate","attendschool","achieveprimary","cluster","idcode"
"Mozambique","Interim ZOI Survey 2015","41","urban","data collected by westat","1","504.4441056911","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","self","true",".",,"true","true","false","false",,"cannot read or write","25","female","member of household","no education","false","false","false","16","2"
"Mozambique","Interim ZOI Survey 2015","41","urban","data collected by westat","1","504.4441056911","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true","false",,"cannot read or write","4","female","member of household","no education","false","false","false","16","3"
"Mozambique","Interim ZOI Survey 2015","41","urban","data collected by westat","1","504.4441056911","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true",,,".","2","male","member of household",".",,,,"16","4"
"Mozambique","Interim ZOI Survey 2015","52","rural","data collected by westat","2","1248.1340445269","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","self","true",".",,"false","true","false","true","false","can read and write","24","male","member of household","less than primary","true","false","false","14","1"
"Mozambique","Interim ZOI Survey 2015","52","rural","data collected by westat","2","1248.1340445269","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","spouse/partner","true",".",,"true","true","false","true","false","can read and write","22","female","member of household","completed primary","true","false","true","14","2"
"Mozambique","Interim ZOI Survey 2015","52","rural","data collected by westat","2","1248.1340445269","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true",,,".","0","female","member of household",".",,,,"14","3"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","3","2153.162352071","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","self","true",".",,"true","true","false","true","false","can read and write","37","female","member of household","less than primary","true","false","false","3","2"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","3","2153.162352071","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","nephew/niece","true",".",,"false","false","false","true","true","cannot read or write","8","female","member of household","less than primary","false","true","false","3","3"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","4","1088.9981100874","yes, primary male decisionmaker exists in household","no primary female decisionmaker in household","self","true",".",,"false","true","false","true","true","can read and write","20","male","member of household","completed secondary or more","true","true","true","37","1"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","5","1998.45","yes, primary male decisionmaker exists in household","no primary female decisionmaker in household","self","true",".",,"false","true","false","true","false","cannot read or write","42","male","member of household","less than primary","false","false","false","32","1"
"Mozambique","Interim ZOI Survey 2015","41","urban","data collected by westat","7","4025.7988505747","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","self","true",".",,"false","true","false","true","false","can read and write","56","male","member of household","completed secondary or more","true","false","true","1","1"
"Mozambique","Interim ZOI Survey 2015","41","urban","data collected by westat","7","4025.7988505747","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","spouse/partner","true",".",,"false","true","false","true","false","can read and write","50","female","member of household","completed primary","true","false","true","1","2"
"Mozambique","Interim ZOI Survey 2015","41","urban","data collected by westat","7","4025.7988505747","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"true","true","false","true","false","can read and write","28","female","member of household","completed secondary or more","true","false","true","1","3"
"Mozambique","Interim ZOI Survey 2015","41","urban","data collected by westat","7","4025.7988505747","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","true","true","can read and write","14","male","member of household","completed primary","true","true","true","1","4"
"Mozambique","Interim ZOI Survey 2015","41","urban","data collected by westat","7","4025.7988505747","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","grandson/granddaughter","true",".",,"false","false","true","true","true","cannot read or write","5","male","member of household","no education","false","true","false","1","5"
"Mozambique","Interim ZOI Survey 2015","41","urban","data collected by westat","7","4025.7988505747","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","grandson/granddaughter","true",".",,"false","false","true","false",,"cannot read or write","3","male","member of household","no education","false","false","false","1","6"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","8","955.1294008983","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","self","true",".",,"false","true","false","true","false","can read and write","40","male","member of household","completed primary","true","false","true","42","1"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","8","955.1294008983","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","spouse/partner","true",".",,"true","true","false","true","false","can sign (write) only","36","female","member of household","less than primary","false","false","false","42","2"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","8","955.1294008983","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"true","false","false","true","false","can sign (write) only","16","female","member of household","less than primary","false","false","false","42","3"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","8","955.1294008983","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true","false",,"cannot read or write","5","female","member of household","no education","false","false","false","42","4"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","8","955.1294008983","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true","false",,"cannot read or write","4","female","member of household","no education","false","false","false","42","5"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","8","955.1294008983","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","grandson/granddaughter","true",".",,"false","false","true","false",,"cannot read or write","3","female","member of household","no education","false","false","false","42","6"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","9","955.1294008983","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","self","true",".",,"true","true","false","false",,"cannot read or write","37","female","member of household","no education","false","false","false","42","2"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","9","955.1294008983","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","true","false","cannot read or write","10","male","member of household","less than primary","false","false","false","42","3"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","9","955.1294008983","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true","false",,"cannot read or write","4","male","member of household","no education","false","false","false","42","4"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","9","955.1294008983","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true",,,".","2","male","member of household",".",,,,"42","5"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","10","1998.45","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","self","true",".",,"false","true","false","false",,"can read only","30","male","member of household","no education","false","false","false","32","1"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","10","1998.45","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","spouse/partner","true",".",,"true","true","false","true","false","cannot read or write","30","female","member of household","less than primary","false","false","false","32","2"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","10","1998.45","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","true","false","cannot read or write","16","male","member of household","less than primary","false","false","false","32","3"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","10","1998.45","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","true","false","cannot read or write","14","male","member of household","less than primary","false","false","false","32","4"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","10","1998.45","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","false",,"cannot read or write","10","male","member of household","no education","false","false","false","32","5"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","10","1998.45","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true",,,".","1","female","member of household",".",,,,"32","6"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","11","666.4991352201","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","self","true",".",,"false","true","false","false",,"cannot read or write","45","male","member of household","no education","false","false","false","22","1"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","11","666.4991352201","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","spouse/partner","true",".",,"true","true","false","false",,"cannot read or write","32","female","member of household","no education","false","false","false","22","2"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","11","666.4991352201","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true","false",,"cannot read or write","5","male","member of household","no education","false","false","false","22","3"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","11","666.4991352201","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true","false",,"cannot read or write","3","female","member of household","no education","false","false","false","22","4"
"Mozambique","Interim ZOI Survey 2015","62","rural","data collected by westat","12","3561.6541353383","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","spouse/partner","true",".",,"true","true","false","true","false","can read and write","29","female","member of household","completed primary","true","false","true","20","2"
"Mozambique","Interim ZOI Survey 2015","62","rural","data collected by westat","12","3561.6541353383","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","true","true","cannot read or write","8","male","member of household","less than primary","false","true","false","20","3"
"Mozambique","Interim ZOI Survey 2015","62","rural","data collected by westat","12","3561.6541353383","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true","true","true","cannot read or write","5","female","member of household","no education","false","true","false","20","4"
"Mozambique","Interim ZOI Survey 2015","62","rural","data collected by westat","12","3561.6541353383","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true","false",,"cannot read or write","3","male","member of household","no education","false","false","false","20","5"
"Mozambique","Interim ZOI Survey 2015","62","rural","data collected by westat","12","3561.6541353383","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true",,,".","0","male","member of household",".",,,,"20","6"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","13","657.9659376571","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","self","true",".",,"true","true","false","true","false","cannot read or write","42","female","member of household","less than primary","false","false","false","41","2"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","13","657.9659376571","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","true","false","cannot read or write","17","male","member of household","less than primary","false","false","false","41","3"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","13","657.9659376571","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","true","false","cannot read or write","14","male","member of household","less than primary","false","false","false","41","4"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","13","657.9659376571","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","false",,"cannot read or write","8","female","member of household","no education","false","false","false","41","5"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","13","657.9659376571","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","false",,"cannot read or write","6","female","member of household","no education","false","false","false","41","6"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","13","657.9659376571","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true","false",,"cannot read or write","5","male","member of household","no education","false","false","false","41","7"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","14","800.7726480836","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","self","true",".",,"false","true","false","true","false","can sign (write) only","32","male","member of household","less than primary","false","false","false","21","1"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","14","800.7726480836","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","spouse/partner","true",".",,"true","true","false","true","false","cannot read or write","28","female","member of household","less than primary","false","false","false","21","2"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","14","800.7726480836","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","true","true","cannot read or write","11","female","member of household","less than primary","false","true","false","21","3"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","14","800.7726480836","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","false",,"cannot read or write","6","female","member of household","no education","false","false","false","21","4"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","14","800.7726480836","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true","false",,"cannot read or write","4","female","member of household","no education","false","false","false","21","5"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","14","800.7726480836","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true",,,".","2","female","member of household",".",,,,"21","6"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","15","777.3171210958","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","self","true",".",,"false","true","false","true","false","can read and write","49","male","member of household","completed primary","true","false","true","9","1"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","15","777.3171210958","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","spouse/partner","true",".",,"true","true","false","false",,"cannot read or write","36","female","member of household","no education","false","false","false","9","2"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","15","777.3171210958","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","true","true","can read and write","16","male","member of household","completed primary","true","true","true","9","3"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","15","777.3171210958","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","true","true","can sign (write) only","14","female","member of household","less than primary","false","true","false","9","4"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","15","777.3171210958","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","true","true","cannot read or write","9","male","member of household","less than primary","false","true","false","9","5"
"Mozambique","Interim ZOI Survey 2015","42","rural","data collected by westat","15","777.3171210958","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true","false",,"cannot read or write","3","female","member of household","no education","false","false","false","9","6"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","16","1081.9357544079","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","self","true",".",,"false","true","false","false",,"cannot read or write","29","male","member of household","no education","false","false","false","26","1"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","16","1081.9357544079","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","spouse/partner","true",".",,"true","true","false","false",,"cannot read or write","24","female","member of household","no education","false","false","false","26","2"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","16","1081.9357544079","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","stepson/stepdaughter","true",".",,"false","false","false","true","true","cannot read or write","7","female","member of household","no education","false","true","false","26","3"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","16","1081.9357544079","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true","false",,"cannot read or write","3","male","member of household","no education","false","false","false","26","4"
"Mozambique","Interim ZOI Survey 2015","61","urban","data collected by westat","17","3671.6642857143","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","self","true",".",,"false","true","false","true","false","can read and write","38","male","member of household","less than primary","true","false","false","23","1"
"Mozambique","Interim ZOI Survey 2015","61","urban","data collected by westat","17","3671.6642857143","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","spouse/partner","true",".",,"true","true","false","true","false","can read and write","30","female","member of household","less than primary","true","false","false","23","2"
"Mozambique","Interim ZOI Survey 2015","61","urban","data collected by westat","17","3671.6642857143","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","true","true","can read and write","11","male","member of household","less than primary","true","true","false","23","3"
"Mozambique","Interim ZOI Survey 2015","61","urban","data collected by westat","17","3671.6642857143","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","true","true","can read and write","13","female","member of household","less than primary","true","true","false","23","4"
"Mozambique","Interim ZOI Survey 2015","61","urban","data collected by westat","17","3671.6642857143","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","true","true","cannot read or write","7","male","member of household","less than primary","false","true","false","23","5"
"Mozambique","Interim ZOI Survey 2015","61","urban","data collected by westat","17","3671.6642857143","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true","false",,"cannot read or write","4","male","member of household","no education","false","false","false","23","6"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","18","1987.9600370094","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","self","true",".",,"false","true","false","false",,"cannot read or write","69","female","member of household","no education","false","false","false","35","2"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","18","1987.9600370094","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","nephew/niece of spouse","true",".",,"false","true","false","false",,"cannot read or write","25","male","member of household","no education","false","false","false","35","3"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","18","1987.9600370094","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","NA","true",".",,"false","true","false","true","false","can read and write","20","male","member of household","completed primary","true","false","true","35","4"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","18","1987.9600370094","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","NA","true",".",,"true","false","false","false",,"cannot read or write","17","female","member of household","no education","false","false","false","35","5"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","20","814.2958841194","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","self","true",".",,"false","true","false","true","false","can sign (write) only","38","male","member of household","less than primary","false","false","false","6","1"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","20","814.2958841194","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","spouse/partner","true",".",,"true","true","false","false",,"cannot read or write","28","female","member of household","no education","false","false","false","6","2"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","20","814.2958841194","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","false","true","true","cannot read or write","11","female","member of household","less than primary","false","true","false","6","3"
"Mozambique","Interim ZOI Survey 2015","32","rural","data collected by westat","20","814.2958841194","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","son/daughter","true",".",,"false","false","true","false",,"cannot read or write","4","male","member of household","no education","false","false","false","6","4"
