"country","survey","stratum","urbrur","zoi","pbs_id","hh_wt","c01a","c01b","c02","c04","c05","c06_unit","c06_time","c07","c08","c09","c10","c11","c12","age","sex","notmember","agecat","educat","literate","attendschool","achieveprimary","today","cluster","c03","idcode"
"Zambia","Interim ZOI Survey 2015","3072","rural","data collected by westat","2","569.2852898735","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","35","true",,,"false","false","true","false","grade 6","can read and write","35","male","Member of Household","35 to 39","less than primary","true","false","false","2015-12-03T00:00:00.000","29","self","1"
"Zambia","Interim ZOI Survey 2015","3072","rural","data collected by westat","2","569.2852898735","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","30","false","days","2.0","true","false","true","false","grade 1","cannot read or write","30","female","Member of Household","30 to 34","less than primary","false","false","false","2015-12-03T00:00:00.000","29","spouse/partner","2"
"Zambia","Interim ZOI Survey 2015","3072","rural","data collected by westat","2","569.2852898735","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","13","false","months","5.0","false","false","true","false","grade 1","cannot read or write","13","male","Member of Household","10 to 14","less than primary","false","false","false","2015-12-03T00:00:00.000","29","son/daughter","3"
"Zambia","Interim ZOI Survey 2015","3072","rural","data collected by westat","2","569.2852898735","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","11","true",,,"false","false","true","true","grade 2","can read and write","11","female","Member of Household","10 to 14","less than primary","true","true","false","2015-12-03T00:00:00.000","29","son/daughter","4"
"Zambia","Interim ZOI Survey 2015","3072","rural","data collected by westat","2","569.2852898735","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","9","true",,,"false","false","false",,,"cannot read or write","9","male","Member of Household","5 to 9","no education","false","false","false","2015-12-03T00:00:00.000","29","son/daughter","5"
"Zambia","Interim ZOI Survey 2015","3072","rural","data collected by westat","2","569.2852898735","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","6","true",,,"false","false","false",,,"cannot read or write","6","female","Member of Household","5 to 9","no education","false","false","false","2015-12-03T00:00:00.000","29","son/daughter","6"
"Zambia","Interim ZOI Survey 2015","3072","rural","data collected by westat","2","569.2852898735","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","4","true",,,"false","true","false",,,"cannot read or write","4","male","Member of Household","0 to 4","no education","false","false","false","2015-12-03T00:00:00.000","29","son/daughter","7"
"Zambia","Interim ZOI Survey 2015","3072","rural","data collected by westat","2","569.2852898735","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","0","false","days","2.0","false","true",,,,,"0","male","Member of Household","0 to 4",,,,,"2015-12-03T00:00:00.000","29","son/daughter","8"
"Zambia","Interim ZOI Survey 2015","3022","rural","data collected by westat","3","73.9659330144","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","40","true",,,"false","false","true","false","grade 5","can sign (write) only","40","male","Member of Household","40 to 44","less than primary","false","false","false","2015-11-26T00:00:00.000","74","self","1"
"Zambia","Interim ZOI Survey 2015","3022","rural","data collected by westat","3","73.9659330144","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","38","true",,,"true","false","true","false","grade 5","can sign (write) only","38","female","Member of Household","35 to 39","less than primary","false","false","false","2015-11-26T00:00:00.000","74","spouse/partner","2"
"Zambia","Interim ZOI Survey 2015","3022","rural","data collected by westat","3","73.9659330144","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","15","true",,,"true","false","true","true","grade 4","can sign (write) only","15","female","Member of Household","15 to 19","less than primary","false","true","false","2015-11-26T00:00:00.000","74","son/daughter","3"
"Zambia","Interim ZOI Survey 2015","3022","rural","data collected by westat","3","73.9659330144","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","12","true",,,"false","false","true","true","grade 2","can sign (write) only","12","female","Member of Household","10 to 14","less than primary","false","true","false","2015-11-26T00:00:00.000","74","son/daughter","4"
"Zambia","Interim ZOI Survey 2015","3022","rural","data collected by westat","3","73.9659330144","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","9","true",,,"false","false","true","true","grade 1","cannot read or write","9","female","Member of Household","5 to 9","less than primary","false","true","false","2015-11-26T00:00:00.000","74","son/daughter","5"
"Zambia","Interim ZOI Survey 2015","3022","rural","data collected by westat","3","73.9659330144","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","16","true",,,"false","false","true","false","grade 4","cannot read or write","16","male","Member of Household","15 to 19","less than primary","false","false","false","2015-11-26T00:00:00.000","74","son/daughter","6"
"Zambia","Interim ZOI Survey 2015","3022","rural","data collected by westat","3","73.9659330144","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","5","true",,,"false","true","false",,,"cannot read or write","5","female","Member of Household","5 to 9","no education","false","false","false","2015-11-26T00:00:00.000","74","son/daughter","7"
"Zambia","Interim ZOI Survey 2015","3022","rural","data collected by westat","3","73.9659330144","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","45","true",,,"false","false","true","false","grade 4","cannot read or write","45","male","Member of Household","45 to 49","less than primary","false","false","false","2015-11-26T00:00:00.000","74","cousin","8"
"Zambia","Interim ZOI Survey 2015","3072","rural","data collected by westat","4","31.3707114369","yes, primary male decisionmaker exists in household","no primary female decisionmaker in household","male","68","true",,,"false","false","true","false","grade 8","can read and write","68","male","Member of Household","65 to 69","completed primary","true","false","true","2015-12-15T00:00:00.000","55","self","1"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","5","57.205916752700006","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","female","56","true",,,"false","false","true","false","grade 5","can read and write","56","female","Member of Household","55 to 59","less than primary","true","false","false","2015-12-08T00:00:00.000","35","self","2"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","5","57.205916752700006","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","female","21","true",,,"true","false","true","false","grade 6","can sign (write) only","21","female","Member of Household","20 to 24","less than primary","false","false","false","2015-12-08T00:00:00.000","35","son/daughter","3"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","5","57.205916752700006","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","male","15","true",,,"false","false","true","false","grade 1","cannot read or write","15","male","Member of Household","15 to 19","less than primary","false","false","false","2015-12-08T00:00:00.000","35","grandson/granddaughter","4"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","5","57.205916752700006","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","female","12","true",,,"false","false","true","false","grade 1","cannot read or write","12","female","Member of Household","10 to 14","less than primary","false","false","false","2015-12-08T00:00:00.000","35","grandson/granddaughter","5"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","5","57.205916752700006","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","male","8","true",,,"false","false","false",,,"cannot read or write","8","male","Member of Household","5 to 9","no education","false","false","false","2015-12-08T00:00:00.000","35","grandson/granddaughter","6"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","5","57.205916752700006","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","female","5","true",,,"false","true","false",,,"cannot read or write","5","female","Member of Household","5 to 9","no education","false","false","false","2015-12-08T00:00:00.000","35","grandson/granddaughter","7"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","5","57.205916752700006","no primary male decisionmaker in household","yes, primary female decisionmaker exists in household","female","1","true",,,"false","true",,,,,"1","female","Member of Household","0 to 4",,,,,"2015-12-08T00:00:00.000","35","grandson/granddaughter","8"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","6","574.549474848","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","32","true",,,"false","false","false",,,"can sign (write) only","32","male","Member of Household","30 to 34","no education","false","false","false","2015-12-07T00:00:00.000","24","self","1"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","6","574.549474848","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","33","true",,,"true","false","false",,,"cannot read or write","33","female","Member of Household","30 to 34","no education","false","false","false","2015-12-07T00:00:00.000","24","spouse/partner","2"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","6","574.549474848","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","10","false","weeks","1.0","false","false","true","true","grade 2","cannot read or write","10","male","Member of Household","10 to 14","less than primary","false","true","false","2015-12-07T00:00:00.000","24","son/daughter","3"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","6","574.549474848","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","7","false","weeks","1.0","false","false","true","true","grade 1","cannot read or write","7","male","Member of Household","5 to 9","less than primary","false","true","false","2015-12-07T00:00:00.000","24","son/daughter","4"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","6","574.549474848","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","7","false","weeks","1.0","false","false","false",,,"cannot read or write","7","female","Member of Household","5 to 9","no education","false","false","false","2015-12-07T00:00:00.000","24","son/daughter","5"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","6","574.549474848","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","4","false","weeks","1.0","false","true","false",,,"cannot read or write","4","female","Member of Household","0 to 4","no education","false","false","false","2015-12-07T00:00:00.000","24","son/daughter","6"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","6","574.549474848","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","4","false","weeks","1.0","false","true","false",,,"cannot read or write","4","male","Member of Household","0 to 4","no education","false","false","false","2015-12-07T00:00:00.000","24","son/daughter","7"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","6","574.549474848","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","1","true",,,"false","true",,,,,"1","male","Member of Household","0 to 4",,,,,"2015-12-07T00:00:00.000","24","son/daughter","8"
"Zambia","Interim ZOI Survey 2015","3072","rural","data collected by westat","7","569.2852898735","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","50","true",,,"false","false","true","false","grade 6","can read and write","50","male","Member of Household","50 to 54","less than primary","true","false","false","2015-12-02T00:00:00.000","29","self","1"
"Zambia","Interim ZOI Survey 2015","3072","rural","data collected by westat","7","569.2852898735","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","47","true",,,"true","false","true","false","grade 4","cannot read or write","47","female","Member of Household","45 to 49","less than primary","false","false","false","2015-12-02T00:00:00.000","29","spouse/partner","2"
"Zambia","Interim ZOI Survey 2015","3072","rural","data collected by westat","7","569.2852898735","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","14","true",,,"false","false","true","true","grade 4","can read and write","14","male","Member of Household","10 to 14","less than primary","true","true","false","2015-12-02T00:00:00.000","29","son/daughter","3"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","8","213.12008201970002","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","male","34","true",,,"false","false","true","false","grade 7","can read and write","34","male","Member of Household","30 to 34","completed primary","true","false","true","2015-12-09T00:00:00.000","79","self","1"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","8","213.12008201970002","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","26","true",,,"true","false","true","false","grade 3","cannot read or write","26","female","Member of Household","25 to 29","less than primary","false","false","false","2015-12-09T00:00:00.000","79","spouse/partner","2"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","8","213.12008201970002","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","24","true",,,"true","false","false",,,"cannot read or write","24","female","Member of Household","20 to 24","no education","false","false","false","2015-12-09T00:00:00.000","79","spouse/partner","3"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","8","213.12008201970002","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","7","true",,,"false","false","true","true","grade 1","cannot read or write","7","female","Member of Household","5 to 9","less than primary","false","true","false","2015-12-09T00:00:00.000","79","son/daughter","4"
"Zambia","Interim ZOI Survey 2015","3042","rural","data collected by westat","8","213.12008201970002","yes, primary male decisionmaker exists in household","yes, primary female decisionmaker exists in household","female","6","true",,,"false","false","true","true","less than grade 1 (or no school)","cannot read or write","6","female","Member of Household","5 to 9","no education","false","true","false","2015-12-09T00:00:00.000","79","son/daughter","5"
