"hh_id","county","village_id","assigned_treatment","fips_village","gender_hh_head","respondent_age","respondent_gender","relationship_to_hh_head","head_hh_reside_here","marital_status","resp_educ_level","primary_occupation","num_adults_age_15_65_in_hh","num_adults_age_66_in_hh","num_children_14_or_under","distance_trading_center_in","distance_agrovet_in_km","farm_size_acres_owned","acres_rented","acres_borrowed","hire_laborers","num_cattle_owned","num_oxen_owned","num_goats_and_sheep_owned","num_pigs_owned","num_chicken_poultry_owned","num_donkey_owned","num_other_animals_owned","other_animals_specify","own_radio","own_tv","own_mobile_phone","own_bicycle","own_solar_panel","own_generator","own_motorcycle","own_car_or_truck","own_sprayer","own_treadle_money_maker_pump","own_ox_cart","own_plow","hh_primary_income_source","other_income_source","num_rooms_in_house","num_maize_varieties_planted","num_imp_maize_varieties","num_trad_maize_varieties","name_trad_maize","source_trad_maize","other_source_trad_maize","num_years_source_trad_maize","num_plots_trad_maize","num_acres_trad_maize","num_50kg_bags_harvested_trad","num_50kg_bags_sold_trad_maize","reason1_plant_trad_maize","reason2_plant_trad_maize","other_reason_trad_maize","soil_fertility_trad_maize","num_years_planted_trad_maize","cost_per_kg_trad_maize","num_kgs_planted_trad_maize","num_kgs_chem_fertilizer_trad","plant_imp_maize","name_imp_maize1","company_imp_maize1","source_imp_maize1","other_source_imp_maize1","num_years_source_imp_maize1","num_plots_imp_maize1","num_acres_imp_maize1","num_50kg_bags_harvested_imp","num_50kg_bags_sold_imp_maize1","reason1_plant_imp_maize1","reason2_plant__imp_maize1","other_reason__imp_maize1","soil_fertility__imp_maize1","num_years_planted__imp_maize1","cost_per_kg__imp_maize1","num_kgs_planted_imp_maize1","num_kgs_chem_fertilizer_","plant_another_imp_maizeno","name_imp_maize2","company_imp_maize2","source_imp_maize2","num_years_source_imp_maize2","num_plots_imp_maize2","num_acres_imp_maize2","num_50kg_bags_harvested_imp_1","num_50kg_bags_sold_imp_maize2","reason1_plant_imp_maize2","reason2_plant_imp_maize2","other_reason_imp_maize2","soil_fertility_imp_maize2","num_years_planted_imp_maize2","cost_per_kg_imp_maize2","num_kgs_planted_imp_maize2","num_kgs_chem_fertilizer_imp","plant_recycled_imp_maize","name_recycled_imp_maize","company_recycled_imp_maize","num_plots_recycled_imp_maize","num_acres_recycled_imp_maize","num_50kg_bags_harvested","num_50kg_bags_sold_recycled","reason1_plant_recycled_imp","reason2_plant_recycled_imp","other_reason_recycled_imp","soil_fertility_recycled_imp","num_times_recycled_imp_maize","num_kgs_planted_recycled","num_kgs_chem_fertilizer","source_recycled_imp_maize","num_years_source_recylced","plan_maize_next_season","next_season_variety1","num_acres_next_season_variety1","next_season_variety2","num_acres_next_season_variety2","next_season_variety3","num_acres_next_season_variety3","any_changes_maize_yield","what_changes_maize_yield","why_changes_maize_yield","is_climate_changing","how_climate_changed1","how_climate_changed2","how_climate_changed3","how_climate_changed4","how_climate_changed5","how_climate_changed6","learn_maize_seed_friends","learn_maize_seed_relatives","learn_maize_seed_neighbors","learn_maize_seed_lead_farmers","learn_maize_seed_agrovet","learn_maize_seed_farmer_field","learn_maize_seed_ngo","learn_maize_seed_ag_extension","learn_maize_seed_radio","learn_maize_seed_tv","learn_maize_seed_newspapers","learn_maize_seed_mobile_phone","learn_maize_seed_seed_company","learn_grow_maize_friends","learn_grow_maize_relatives","learn_grow_maize_neighbors","learn_grow_maize_lead_farmers","learn_grow_maize_agrovet","learn_grow_maize_farmer_field","learn_grow_maize_ngo","learn_grow_maize_ag_extension","learn_grow_maize_radio","learn_grow_maize_tv","learn_grow_maize_newspapers","learn_grow_maize_mobile_phone","learn_grow_maize_seed_company","learn_use_chem_fertilizer","learn_use_chem_fertilizer_1","learn_use_chem_fertilizer_2","learn_use_chem_fertilizer_3","learn_use_chem_fertilizer_4","learn_use_chem_fertilizer_5","learn_use_chem_fertilizer_6","learn_use_chem_fertilizer_7","learn_use_chem_fertilizer_8","learn_use_chem_fertilizer_9","learn_use_chem_fertilizer_10","learn_use_chem_fertilizer_11","learn_use_chem_fertilizer_12","listen_radio","how_often_listen_ag_info","station1","station2","station3","station4","hh_own_mobile","num_mobiles","how_often_use_mobile","use_mobile_ag_advice","aware_mobile_ag_info_service","use_mobile_ag_info_service","name_ag_info_service","home_material","roof_material","floor_material"
"29096622","Machakos","1","video+phone","fips","male","36","female","spouse","yes_full_time","married","3","non-agriculture_self_employed","3","0","2","5","5","3","0","0","true","1","2","8","0","30","0","10","rabbits","true","true","true","true","true","false","false","false","true","false","false","true","4","NA","4","1","0","1","Kinyanya","1","NA","5","3","1","12","0","3","6","NA","3","10","0","10","10","false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","Kinyanya","1","NA","NA","NA","NA","true","4","short rains","1","3","NA","NA","NA","NA","NA","3","2","3","3","1","1","2","3","4","1","1","1","1","3","2","2","3","2","1","1","1","4","1","1","1","1","3","2","3","1","1","1","1","1","4","1","1","1","1","true","3","Musyi fm","NA","NA","NA","true","2","1","2","false","NA","NA","2","2","1"
"29111699","Machakos","1","video+phone","fips","male","50","female","spouse","yes_full_time","married","2","agriculture_self_employed","2","0","4","6","6","3","0","0","false","0","0","6","0","2","0","0","NA","true","false","true","false","false","false","false","false","false","false","true","false","2","NA","3","1","0","1","Kikamba","1","NA","5","4","1.5","6","0","1","5","NA","2","5","0","5","0","false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","Kiikamba","1.5","none","NA","NA","NA","true","1","More. rain","1","1","NA","NA","NA","NA","NA","2","3","2","2","1","3","1","2","3","1","1","1","1","2","3","2","1","1","1","1","2","3","1","1","1","1","3","2","3","2","1","1","1","1","3","1","1","1","1","true","1","Mwatu","NA","NA","NA","true","1","6","2","false","NA","NA","1","1","3"
"29111697","Machakos","1","video+phone","fips","female","58","female","head_household","yes_full_time","Separated/Divorced/Widowed","Secondary or more","agriculture_self_employed","3","0","1","1","1","50","0","0","false","3","2","10","0","10","0","0","NA","true","false","true","false","true","false","true","false","false","false","false","true","1","NA","3","2","1","1","Kikamba","5","NA","20","3","1","20","10","7","4","NA","2","20","45","6","30","true","Pioneer","Don't know","2","NA","10","1","0.5","8","8","7","3","NA","2","10","550","2","10","false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","Kiikamba","2","pioneer","1","NA","NA","true","1","More effort. and. applying. manure","1","1","NA","NA","NA","NA","NA","1","3","2","1","2","2","1","1","1","1","1","1","1","2","3","2","3","2","2","3","2","1","1","1","1","1","3","2","3","1","1","1","1","1","1","1","1","1","1","true","1","musyi","NA","NA","NA","true","1","6","2","false","NA","NA","2","2","1"
"29099130","Machakos","1","video+phone","fips","female","54","female","head_household","yes_full_time","Separated/Divorced/Widowed","2","agriculture_self_employed","4","1","1","4","4","3","0","0","false","2","0","1","0","6","0","0","NA","true","false","true","false","true","false","false","false","true","false","false","true","1","NA","3","2","1","1","Kikamba","1","NA","20","3","2","6","0","4","NA","NA","3","20","35","6","0","true","Duma","d/k","2","NA","2","1","1","4","0","4","1","NA","3","2","35","2","0","false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","don't remember the brand","2","none","0","NA","NA","true","2","i use manure to add soil fertility","1","1","3","NA","NA","NA","NA","3","4","2","3","4","4","1","1","4","1","1","1","1","3","2","3","2","3","1","1","1","1","1","1","1","1","3","2","4","2","3","4","2","3","4","1","1","1","1","true","2","musyi","NA","NA","NA","true","2","1","2","false","NA","NA","2","2","1"
"29099129","Machakos","1","video+phone","fips","male","51","male","Other","yes_full_time","NA","Secondary or more","agriculture_self_employed","3","1","2","5","5","3","0","0","false","2","1","4","0","5","0","0","NA","true","false","true","true","true","false","false","false","true","false","true","true","1","NA","4","1","0","1","Kinyanya","1","NA","48","4","3","1.5","0","4","7","NA","3","48","50","4","0","false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","dekal 81","2","none","0","NA","NA","true","3","there was no rain before","1","3","NA","NA","NA","NA","NA","2","3","2","3","2","3","1","1","3","1","1","1","1","3","2","3","2","1","1","1","3","3","1","1","1","1","3","2","4","2","3","3","1","1","3","1","1","1","1","true","2","musyi fm","NA","NA","NA","true","3","2","2","false","NA","NA","4","2","1"
"29098061","Machakos","1","video+phone","fips","male","68","female","spouse","yes_full_time","married","4","agriculture_self_employed","0","2","0","5","5","8","0","0","true","0","0","5","0","12","0","0","NA","true","true","true","false","true","false","false","false","true","false","false","false","1","NA","5","2","1","1","Kinyanya","1","NA","2","5","1","9","5","4","6","NA","3","2","0","10","15","true","Pioneer p2859","idont know","2","NA","3","1","0.5","14","9","3","6","NA","3","3","250","2","3","false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","Tego","0.5","kinyaanya","0.25","0","0","true","1","good farming methods ,using manure and good weeding","1","1","4","NA","NA","NA","NA","4","3","4","2","2","2","2","2","5","4","2","1","1","3","3","2","1","1","2","2","2","1","1","1","1","1","4","4","4","2","2","2","2","2","1","1","1","1","1","true","4","kbc","NA","NA","NA","true","2","2","2","false","NA","NA","2","2","1"
"29098060","Machakos","1","video+phone","fips","male","36","female","spouse","partially_more than_50percent","married","4","waged_labor_non_agriculture_business_or_govt","4","0","3","5","5","1","0","0","false","0","0","3","0","5","0","0","NA","true","false","true","false","false","false","false","false","false","false","false","false","3","NA","2","1","1","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","Duma 43","i dont know","2","NA","3","1","0.5","9","0","3","6","NA","3","3","225","2","0","false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","duma43","0.5","0","0","NA","NA","true","1","because of planting a good variety and adding manure plus gud rains.","1","4","NA","NA","NA","NA","NA","3","2","2","1","1","1","1","1","5","1","1","1","1","1","1","1","1","2","1","1","1","4","1","1","1","3","2","2","3","1","1","1","1","1","4","1","1","1","1","true","1","kbc","mwatu","NA","NA","true","3","2","2","false","NA","NA","1","2","3"
"29098062","Machakos","1","video+phone","fips","male","49","female","spouse","no_lives_elsewhere","married","3","waged_labor_non_agriculture_business_or_govt","6","0","2","6","6","2","0","0","false","0","2","7","0","8","0","0","NA","true","false","true","false","false","false","false","false","true","false","false","true","3","NA","5","2","1","1","Kinyanya","1","NA","6","1","0.25","1","0","4","6","NA","3","6","0","2","2","true","Duma 43","i dont know","2","NA","4","2","0.5","5","0","3","6","NA","3","5","225","4","4","false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","duma43","0.25","pioneer2859","0.25","0","0","true","2","good farming practices and adding manure","1","4","NA","NA","NA","NA","NA","4","4","4","1","1","2","2","2","3","1","1","1","1","3","3","3","1","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","true","2","mwatu","kbc","NA","NA","true","1","2","2","false","NA","NA","2","2","3"
"29111698","Machakos","1","video+phone","fips","male","41","male","head_household","yes_full_time","married","3","agriculture_self_employed","3","0","3","6","6","3","0","0","false","0","1","1","0","4","0","0","NA","true","false","true","false","false","false","false","false","false","false","false","false","1","NA","3","1","0","1","Kikamba","1","NA","15","5","1.5","6","0","6","5","NA","2","15","0","10","15","false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","Kiikamba","1.5","NA","NA","NA","NA","true","2","More effort","1","1","NA","NA","NA","NA","NA","2","3","2","3","3","2","2","2","2","1","1","1","1","2","3","2","3","2","3","2","3","3","1","1","1","1","3","3","2","3","4","2","1","1","2","1","1","1","1","true","1","athiani","musyi","mwatu","NA","true","1","6","2","false","NA","NA","1","2","1"
"29111700","Machakos","1","video+phone","fips","male","56","female","spouse","yes_full_time","married","2","agriculture_wage_labor","3","1","2","6","6","1","0","0","false","0","0","2","0","2","0","0","NA","true","false","true","false","false","false","true","false","false","false","false","false","2","NA","4","2","1","1","Kikamba","1","NA","4","2","0.5","6","0","1","NA","NA","2","4","0","3","0","true","Duma 43","Dont know","2","NA","2","2","0.5","4","0","1","NA","NA","2","2","450","4","3","false","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","false","NA","NA","NA","NA","NA","NA","true","1","more. rain","1","1","NA","NA","NA","NA","NA","3","2","3","1","2","1","2","1","2","1","1","1","1","2","2","2","3","1","2","1","1","3","1","1","1","1","3","2","2","3","1","2","1","1","3","1","1","1","1","true","4","mwatu","athiani","NA","NA","true","2","6","2","false","NA","NA","2","2","3"
