"country","survey","cluster","stratum","urbrur","zoi","pbs_id","interidg","weai_wt","g104","g105_m","g105_y","g106","g107","g108","g109","g110","g111","g201_a","g202_a","g203_a","g201_b","g202_b","g203_b","g201_c","g202_c","g203_c","g201_d","g202_d","g203_d","g201_e","g202_e","g203_e","g201_f","g202_f","g203_f","g301a_a","g301b_a","g302_a","g303_a","g304_a","g305_a","g306_a","g301a_b","g301b_b","g302_b","g303_b","g304_b","g305_b","g306_b","g301a_c","g301b_c","g302_c","g303_c","g304_c","g305_c","g306_c","g301a_d","g301b_d","g302_d","g303_d","g304_d","g305_d","g306_d","g301a_e","g301b_e","g302_e","g303_e","g304_e","g305_e","g306_e","g301a_f","g301b_f","g302_f","g303_f","g304_f","g305_f","g306_f","g301a_g","g301b_g","g302_g","g303_g","g304_g","g305_g","g306_g","g301a_h","g301b_h","g302_h","g301a_i","g301b_i","g302_i","g301a_j","g301b_j","g302_j","g301a_k","g301b_k","g302_k","g301a_l","g301b_l","g302_l","g301a_m","g301b_m","g302_m","g301a_n","g301b_n","g302_n","g307_a","g308_a","g309_a","g307_b","g308_b","g309_b","g307_c","g308_c","g309_c","g307_d","g308_d","g309_d","g307_e","g308_e","g309_e","g401","g402","g403","g404_a","g405_a","g404_b","g405_b","g404_c","g405_c","g404_d","g405_d","g404_e","g405_e","g404_f","g405_f","g404_g","g405_g","g404_h","g405_h","g404_i","g405_i","g404_j","g405_j","g404_k","g501_a","g502_a","g501_b","g502_b","g501_c","g502_c","g501_d","g502_d","g501_e","g502_e","g501_f","g502_f","g501_g","g502_g","g601b","g602","today","idcode"
"Nepal","Interim ZOI Survey 2015","20","32","rural","in zoi","1","108","1351.5431111111","[a] alone","3","1997","18","true","true","true",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","input into some decisions","input into some decisions","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","false",,,"true","1","[c] other hh member only","[c] other hh member only","[c] other hh member only","[c] other hh member only","[b] partner/spouse only","true","1","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","false",,,,,,,"true","5.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[a] self only","false",,,,,,,"true","1.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[ab] self and partner/spouse","false",,,,,,,"false",,,"true","1","[c] other hh member only","false",,,"false",,,"true","1.0","[b] partner/spouse only","true","1","[c] other hh member only","false",,,"no",,,"yes, cash","[ab] self and partner/spouse","[b] partner/spouse only","no",,,"no",,,"no",,,"yes, but with difficulty","yes, but with difficulty","yes, comfortably","no",,"don't know",,"yes","false","no",,"yes","false","no",,"no",,"yes","false","no",,"don't know",,"no","[a] self only",,"[a] self only",,"[a] self only",,"[ab] self and partner/spouse","small extent","[z] not applicable",,"[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","medium extent","about the same as usual","4","2015-08-14T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","40","22","rural","in zoi","2","128","1922.1865035478","[a] alone","6","1957","58","true","true","true",,,"true","input into some decisions","input into some decisions","true","input into some decisions","input into some decisions","true","input into some decisions","input into some decisions","false",,,"false",,,"false",,,"true","2","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","false",,,,,,,"true","3","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","true","23.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[ab] self and partner/spouse","true","1+","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[z] not applicable","[b] partner/spouse only","true","4.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[ab] self and partner/spouse","false",,,,,,,"true","4.0","[ab] self and partner/spouse","true","1","[b] partner/spouse only","false",,,"true","2.0","[ab] self and partner/spouse","false",,,"false",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, but with difficulty","yes, but with difficulty","no, not at all comfortable","yes","false","no",,"yes","false","yes","false","no",,"no",,"no",,"yes","false","no",,"no",,"no","[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","small extent","[z] not applicable",,"[ab] self and partner/spouse","small extent","[a] self only",,"about the same as usual","very satisfied","2015-08-27T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","13","11","urban","in zoi","3","118","1608.4892477617002","[a] alone","10","1976","38","true","true","true",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"false",,,"true","3","[cd] other non-hh member only","[bcd] partner/spouse, other hh member, and other non-hh member","[bcd] partner/spouse, other hh member, and other non-hh member","[bcd] partner/spouse, other hh member, and other non-hh member","[ab] self and partner/spouse","true","5","[a] self only","[ab] self and partner/spouse","[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","true","2","[c] other hh member only","[c] other hh member only","[c] other hh member only","[c] other hh member only","[ab] self and partner/spouse","false",,,,,,,"false",,,,,,,"true","4.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","false",,,,,,,"false",,,"true","2","[bc] parter/spouse and other hh member","false",,,"false",,,"false",,,"false",,,"false",,,"no",,,"yes, in-kind","[b] partner/spouse only","[b] partner/spouse only","no",,,"no",,,"no",,,"no, not at all comfortable","no, not at all comfortable","no, not at all comfortable","yes","false","no",,"yes","false","no",,"no",,"no",,"no",,"yes","false","no",,"no",,"no","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","small extent","about the same as usual","neutral, neither satisfied nor dissatisfied","2015-09-15T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","12","32","rural","in zoi","4","126","1826.0582237861","[a] alone","5","1971","44","true","true","true",,,"false",,,"false",,,"false",,,"false",,,"false",,,"false",,,"true","1","[bc] parter/spouse and other hh member","[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member","[ab] self and partner/spouse","false",,,,,,,"false",,,,,,,"false",,,,,,,"false",,,,,,,"true","10.0","[abc] self, partner/spouse, and other hh member","[a] self only","[a] self only","[z] not applicable","[a] self only","false",,,,,,,"true","8.0","[abc] self, partner/spouse, and other hh member","true","2","[b] partner/spouse only","true","4.0","[abc] self, partner/spouse, and other hh member","true","9.0","[ab] self and partner/spouse","true","4.0","[abc] self, partner/spouse, and other hh member","false",,,"true","2.0","[abc] self, partner/spouse, and other hh member","no",,,"no",,,"yes, in-kind","[ab] self and partner/spouse","[ab] self and partner/spouse","yes, cash","[abc] self, partner/spouse, and other hh member","[ab] self and partner/spouse","no",,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","false","no",,"no",,"yes","true","yes","false","yes","false","no",,"yes","false","yes","false","no",,"yes","[abd] self, partner/spouse, other non-hh member","medium extent","[abd] self, partner/spouse, other non-hh member","small extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","medium extent","[z] not applicable",,"[abc] self, partner/spouse, and other hh member","medium extent","[a] self only",,"about the same as usual","9","2015-09-05T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","44","21","urban","in zoi","5","122","850.934533351","[a] alone","8","1982","32","true","true","true",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","2","[a] self only","[abc] self, partner/spouse, and other hh member","[ab] self and partner/spouse","[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member","true","3","[a] self only","[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member","[z] not applicable","[abc] self, partner/spouse, and other hh member","true","3","[ad] self and other non-hh member","[abd] self, partner/spouse, other non-hh member","[abd] self, partner/spouse, other non-hh member","[z] not applicable","[a] self only","false",,,,,,,"false",,,,,,,"true","10.0","[ac] self and other hh member","[ac] self and other hh member","[a] self only","[z] not applicable","[a] self only","false",,,,,,,"true","5.0","[ac] self and other hh member","true","1","[a] self only","false",,,"false",,,"true","3.0","[abc] self, partner/spouse, and other hh member","false",,,"true","1.0","[c] other hh member only","no",,,"yes, cash","[ab] self and partner/spouse","[abc] self, partner/spouse, and other hh member","no",,,"no",,,"no",,,"yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","yes","false","no",,"no",,"no",,"yes","true","no",,"yes","true","yes","false","no",,"no",,"no","[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[z] not applicable",,"[abc] self, partner/spouse, and other hh member","medium extent","[a] self only",,"less than usual","neutral, neither satisfied nor dissatisfied","2015-08-12T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","5","22","rural","in zoi","6","114","1970.4861372179998","[a] alone","3","1966","49","true","true","false","true","widowed","true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","1","[a] self only","[ac] self and other hh member","[ac] self and other hh member","[z] not applicable","[ac] self and other hh member","true","4","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[z] not applicable","[ac] self and other hh member","true","6+","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[z] not applicable","[ac] self and other hh member","true","12.0","[ac] self and other hh member","[a] self only","[z] not applicable","[z] not applicable","[ac] self and other hh member","true","1+",,,,,,"true","9.0","[ac] self and other hh member","[z] not applicable","[z] not applicable","[z] not applicable","[ac] self and other hh member","false",,,,,,,"true","6.0","[ac] self and other hh member","true","1","[a] self only","false",,,"true","2.0","[ac] self and other hh member","true","4.0","[ac] self and other hh member","true","1","[a] self only","false",,,"no",,,"no",,,"no",,,"no",,,"yes, cash","[ac] self and other hh member","[ac] self and other hh member","yes, comfortably","yes, comfortably","yes, but with difficulty","no",,"yes","false","no",,"yes","false","yes","false","no",,"no",,"yes","false","no",,"no",,"no","[ac] self and other hh member","to a high extent","[ac] self and other hh member","to a high extent","[ac] self and other hh member","to a high extent","[ac] self and other hh member","to a high extent","[z] not applicable",,"[ac] self and other hh member","to a high extent","[a] self only",,"about the same as usual","6","2015-08-30T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","43","42","rural","in zoi","7","124","1676.8003968254004","[a] alone","7","1956","59","true","true","false","true","widowed","true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"false",,,"false",,,"true","1","[d] other non-hh member only","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","[ac] self and other hh member","true","4","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","true","2","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","true","6.0","[a] self only","[a] self only","[a] self only","[z] not applicable","[a] self only","false",,,,,,,"true","5.0","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"false",,,"true","2","[a] self only","false",,,"true","15.0","[a] self only","true","2.0","[c] other hh member only","true","2","[a] self only","false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, but with difficulty","no",,"no",,"yes","false","no",,"yes","true","no",,"yes","false","yes","false","no",,"no",,"no","[a] self only",,"[a] self only",,"[a] self only",,"[a] self only",,"[z] not applicable",,"[a] self only",,"[a] self only",,"more than usual","very satisfied","2015-09-11T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","26","42","rural","in zoi","9","121","1896.1914522058999","[a] alone","10","1961","53","true","true","true",,,"true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","true","input into some decisions","input into some decisions","false",,,"false",,,"true","2","[b] partner/spouse only","[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member","[abc] self, partner/spouse, and other hh member","[bc] parter/spouse and other hh member","true","3","[abc] self, partner/spouse, and other hh member","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only","true","6+","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[b] partner/spouse only","[ab] self and partner/spouse","true","4.0","[a] self only","[a] self only","[a] self only","[z] not applicable","[b] partner/spouse only","false",,,,,,,"true","6.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[z] not applicable","[b] partner/spouse only","false",,,,,,,"false",,,"true","3+","[b] partner/spouse only","false",,,"true","4.0","[a] self only","true","3.0","[abc] self, partner/spouse, and other hh member","false",,,"false",,,"no",,,"no",,,"no",,,"yes, cash","[ab] self and partner/spouse","[ab] self and partner/spouse","no",,,"yes, but with difficulty","yes, but with difficulty","yes, but with difficulty","no",,"yes","false","yes","false","yes","false","yes","false","no",,"don't know",,"yes","false","don't know",,"yes","no","no","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","medium extent","[ab] self and partner/spouse","small extent","[z] not applicable",,"[bc] parter/spouse and other hh member","not at all","[a] self only",,"less than usual","8","2015-09-18T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","31","42","rural","in zoi","10","121","2056.1112132353","[a] alone","7","1987","28","true","true","true",,,"true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","2","[b] partner/spouse only","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","true","4","[ab] self and partner/spouse","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","[b] partner/spouse only","true","1","[a] self only","[a] self only","[a] self only","[a] self only","[a] self only","false",,,,,,,"false",,,,,,,"true","11.0","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","false",,,,,,,"true","6.0","[b] partner/spouse only","true","1","[b] partner/spouse only","false",,,"true","5.0","[a] self only","true","2.0","[ab] self and partner/spouse","false",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, comfortably","yes, comfortably","yes, comfortably","yes","false","yes","false","yes","true","yes","false","yes","false","no",,"yes","false","yes","false","yes","false","no",,"yes","[b] partner/spouse only","medium extent","[ab] self and partner/spouse","to a high extent","[ab] self and partner/spouse","to a high extent","[a] self only",,"[z] not applicable",,"[a] self only",,"[a] self only",,"more than usual","neutral, neither satisfied nor dissatisfied","2015-09-07T00:00:00.000","2"
"Nepal","Interim ZOI Survey 2015","22","22","rural","in zoi","11","126","1710.5105769231","[a] alone","6","1981","34","true","true","true",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","input into most or all decisions","input into most or all decisions","false",,,"true","3","[ad] self and other non-hh member","[abd] self, partner/spouse, other non-hh member","[ab] self and partner/spouse","[ab] self and partner/spouse","[ab] self and partner/spouse","false",,,,,,,"true","3","[a] self only","[ab] self and partner/spouse","[a] self only","[z] not applicable","[ab] self and partner/spouse","true","7.0","[a] self only","[a] self only","[a] self only","[z] not applicable","[a] self only","false",,,,,,,"true","7.0","[abc] self, partner/spouse, and other hh member","[a] self only","[ab] self and partner/spouse","[z] not applicable","[ab] self and partner/spouse","false",,,,,,,"true","3.0","[ab] self and partner/spouse","true","1","[d] other non-hh member only","true","1.0","[ab] self and partner/spouse","true","3.0","[ab] self and partner/spouse","true","4.0","[ab] self and partner/spouse","false",,,"false",,,"no",,,"no",,,"no",,,"no",,,"no",,,"yes, but with difficulty","no, not at all comfortable","yes, but with difficulty","no",,"no",,"yes","false","yes","false","yes","false","no",,"yes","false","yes","false","yes","false","yes","no","no","[ad] self and other non-hh member","to a high extent","[a] self only",,"[ab] self and partner/spouse","small extent","[ab] self and partner/spouse","small extent","[z] not applicable",,"[ab] self and partner/spouse","small extent","[a] self only",,"about the same as usual","7","2015-08-21T00:00:00.000","2"
