"bavn_id","department","status","category","type","open_date","due_date","title","bavn_link"
"30751","General Services","Amended","Commodity","Request For Bid","2019-08-16T11:36:00.000","2037-06-30T11:36:00.000","Online Bidding Practice","https://www.labavn.org/bid.cfm?30751"
"40625","Homeland Security and Public Safety Mayor 's Office","Open","Personal Services","Request For Proposal","2020-09-02T09:00:00.000","2020-10-06T09:00:00.000","Marketing Services for the Citys Ready Your LA Neighborhood RYLAN Program","https://www.labavn.org/bid.cfm?40625"
"38185","Water & Power","Open","Personal Services","Request For Interest","2019-10-31T03:00:00.000","2030-01-01T03:00:00.000","RFI  RENEWABLE ANDOR DISTRIBUTED ENERGY RESOURCES  10282019  POWER  JRD","https://www.labavn.org/bid.cfm?38185"
"40352","Street Services Bureau Public Works","Open","Personal Services","Request For Proposal","2020-09-18T09:00:00.000","2020-10-16T09:00:00.000","Freeway Offramp Closure Services","https://www.labavn.org/bid.cfm?40352"
"40839","General Services","Open","Commodity","Request For Quote","2020-09-30T08:50:00.000","2020-10-06T08:50:00.000","Filter Hydrualic Mfr Hypro","https://www.labavn.org/bid.cfm?40839"
"40848","General Services","Open","Commodity","Request For Quote","2020-09-30T01:50:00.000","2020-10-07T01:50:00.000","Ball Valve and Acutator Mfr DeZurik","https://www.labavn.org/bid.cfm?40848"
"40770","Water & Power","Open","Commodity","Request For Bid","2020-09-21T05:00:00.000","2020-10-05T05:00:00.000","IFB 133128  COOLER EVAPORATIVE FOR EAST VALLEY WATER","https://www.labavn.org/bid.cfm?40770"
"38588","General Services","Open","Personal Services","Request For Proposal","2019-12-12T11:00:00.000","2024-06-30T11:00:00.000","Leasing Retail Space at Braude Retail Mall in Van Nuys","https://www.labavn.org/bid.cfm?38588"
"40842","Water & Power","Open","Commodity","Request For Bid","2020-09-30T08:24:00.000","2020-10-14T08:24:00.000","IFB 131633  TRANSFORMERS POTENTIAL AND OTHER ITEMS","https://www.labavn.org/bid.cfm?40842"
"40847","General Services","Open","Commodity","Request For Quote","2020-09-30T11:36:00.000","2020-10-06T11:36:00.000","SENSOR WITH 87 CABLE ECHOSMART","https://www.labavn.org/bid.cfm?40847"
"40782","Water & Power","Amended","Commodity","Request For Bid","2020-09-22T12:16:00.000","2020-10-14T12:16:00.000","GROUT MASTER FLOW 713 PLUS","https://www.labavn.org/bid.cfm?40782"
"40785","General Services","Amended","Commodity","Request For Quote","2020-09-30T11:21:00.000","2020-10-07T11:21:00.000","Light and Miscellaneous Items","https://www.labavn.org/bid.cfm?40785"
"40853","Water & Power","Open","Commodity","Request For Bid","2020-09-30T02:43:00.000","2020-10-15T02:43:00.000","CONSOLE SYSTEMWATER CONTROL CENTER","https://www.labavn.org/bid.cfm?40853"
"40846","General Services","Open","Commodity","Request For Quote","2020-09-30T11:07:00.000","2020-10-06T11:07:00.000","UHMWPE Tivar 1000 Conveyor Liner","https://www.labavn.org/bid.cfm?40846"
"40844","Airports Los Angeles World","Open","Commodity","Request For Bid","2020-09-30T11:00:00.000","2020-10-22T11:00:00.000","120043 Paint and Paint Supplies at Los Angeles International Airport","https://www.labavn.org/bid.cfm?40844"
"40790","Water & Power","Open","Commodity","Request For Bid","2020-09-23T03:51:00.000","2020-10-06T03:51:00.000","CONNECTORS SPLICE AND CLAMPS PARALLEL GROOVE","https://www.labavn.org/bid.cfm?40790"
"40845","General Services","Open","Commodity","Request For Quote","2020-09-30T10:37:00.000","2020-10-01T10:37:00.000","Tactical Helmet  Accessories","https://www.labavn.org/bid.cfm?40845"
"40840","General Services","Open","Commodity","Request For Quote","2020-09-30T09:21:00.000","2020-10-06T09:21:00.000","Aluminum Panels Mfr Hallsten","https://www.labavn.org/bid.cfm?40840"
"40637","Airports Los Angeles World","Open","Personal Services","Request For Proposal","2020-09-24T08:00:00.000","2020-12-03T08:00:00.000","REQUEST FOR PROPOSALS FOR EXTERNAL AUDITOR SERVICES","https://www.labavn.org/bid.cfm?40637"
"40641","Recreation and Parks","Amended","Construction","Request For Qualification","2020-09-04T09:00:00.000","2020-10-29T09:00:00.000","Environmental Site Assessment and Remediation RFQ","https://www.labavn.org/bid.cfm?40641"
"40852","General Services","Open","Commodity","Request For Quote","2020-09-30T03:36:00.000","2020-10-07T03:36:00.000","Parts Pump Mfr Universal Analyzers","https://www.labavn.org/bid.cfm?40852"
"40843","Water & Power","Open","Commodity","Request For Bid","2020-09-30T08:34:00.000","2020-10-14T08:34:00.000","IFB 132064R1  EV SWITCHBOARD","https://www.labavn.org/bid.cfm?40843"
"40851","General Services","Open","Commodity","Request For Quote","2020-09-30T03:36:00.000","2020-10-07T03:36:00.000","Parts Grinder Mfr Franklin Miller and Rings Mfr Sihi","https://www.labavn.org/bid.cfm?40851"
"40156","General Services","Open","Personal Services","Request For Proposal","2020-06-17T01:00:00.000","2024-06-30T01:00:00.000","Leasing Retail Space at Los Angeles Mall in Downtown LA","https://www.labavn.org/bid.cfm?40156"
"40849","General Services","Open","Commodity","Request For Quote","2020-09-30T02:06:00.000","2020-10-01T02:06:00.000","Paulson Face Shield Visor Replacement Only","https://www.labavn.org/bid.cfm?40849"
"40850","Water & Power","Open","Personal Services","Request For Proposal","2020-09-30T05:00:00.000","2021-01-15T05:00:00.000","RFP 90599  Locational Distributed Energy Resources","https://www.labavn.org/bid.cfm?40850"
"40791","Water & Power","Open","Commodity","Request For Bid","2020-09-23T03:13:00.000","2020-10-08T03:13:00.000","LUBRICANT CLEANER LEAK DETECTOR AND EXPANDING FOAM","https://www.labavn.org/bid.cfm?40791"
"40841","General Services","Open","Commodity","Request For Quote","2020-09-30T09:52:00.000","2020-10-06T09:52:00.000","Filter Air Mfr American Air Filter","https://www.labavn.org/bid.cfm?40841"
"40719","Water & Power","Open","Commodity","Request For Bid","2020-09-15T02:23:00.000","2020-10-07T02:23:00.000","IFB 125356 CULVERT  BANDS","https://www.labavn.org/bid.cfm?40719"
"40491","Personnel","Open","Personal Services","Request For Proposal","2020-08-17T03:00:00.000","2020-10-01T03:00:00.000","Investment Management Services for the City of Los Angeles Deferred Compensation Plan","https://www.labavn.org/bid.cfm?40491"
"40854","General Services","Open","Commodity","Request For Quote","2020-10-01T08:51:00.000","2020-10-06T08:51:00.000","Hoses Firefighting","https://www.labavn.org/bid.cfm?40854"
"40464","Airports Los Angeles World","Amended","Personal Services","Request For Proposal","2020-08-11T05:00:00.000","2020-10-09T05:00:00.000","Request for Proposals for OnCall Professional Appraisal Services","https://www.labavn.org/bid.cfm?40464"
"40855","Water & Power","Open","Commodity","Request For Bid","2020-10-01T08:47:00.000","2020-10-16T08:47:00.000","PAINT ENAMEL SPRAY","https://www.labavn.org/bid.cfm?40855"
"38577","General Services","Open","Personal Services","Request For Proposal","2019-12-11T05:00:00.000","2024-06-30T05:00:00.000","Popup Operators at Los Angeles Mall in Downtown LA","https://www.labavn.org/bid.cfm?38577"
"40738","Engineering Bureau Public Works","Amended","Construction","Task Order Solicitation","2020-09-16T06:00:00.000","2020-10-13T06:00:00.000","Erosion Control For Hillside Damage FY 2021","https://www.labavn.org/bid.cfm?40738"
"40734","Water & Power","Open","Personal Services","Request For Proposal","2020-09-16T04:00:00.000","2020-10-30T04:00:00.000","RFP 90605  EMISSIONS SOURCE TESTING SERVICES","https://www.labavn.org/bid.cfm?40734"
"40755","Water & Power","Open","Commodity","Request For Bid","2020-09-17T03:55:00.000","2020-10-01T03:55:00.000","SECTIONALIZER BREAKER AND SECONDARY DEADEND","https://www.labavn.org/bid.cfm?40755"
"40713","Street Lighting Bureau Public Works","Open","Personal Services","Request For Proposal","2020-09-16T10:00:00.000","2020-11-06T10:00:00.000","PROP 218 ASSESSMENT DATABASE AND DOCUMENT PREPARATIONS","https://www.labavn.org/bid.cfm?40713"
"40758","City Administrative Officer Office of the","Open","Personal Services","Request For Proposal","2020-09-17T07:00:00.000","2020-10-01T07:00:00.000","Effectiveness of Business Tax Exemption for New Vehicle Sales in Promoting Economic Growth","https://www.labavn.org/bid.cfm?40758"
"40748","Airports Los Angeles World","Open","Personal Services","Request For Proposal","2020-09-17T04:00:00.000","2020-11-03T04:00:00.000","Request for Proposals for Noise and Operations Monitoring System NOMS Replacement at LAWA","https://www.labavn.org/bid.cfm?40748"
"40211","Economic and Workforce Development","Amended","Construction","Request For Proposal","2020-07-15T02:00:00.000","2020-10-08T02:00:00.000","1845 East 103rd Street OPPORTUNITY SITE","https://www.labavn.org/bid.cfm?40211"
"40707","Water & Power","Open","Commodity","Request For Bid","2020-09-14T09:02:00.000","2020-10-08T09:02:00.000","WIRE MESH WALL PANELS","https://www.labavn.org/bid.cfm?40707"
"40639","Harbor Department Port of Los Angeles","Open","Personal Services","Request For Proposal","2020-09-03T03:00:00.000","2020-10-08T03:00:00.000","Counsel at the Harbor Department For Federal Clean Air Act","https://www.labavn.org/bid.cfm?40639"
"40804","Airports Los Angeles World","Open","Commodity","Request For Bid","2020-09-24T05:00:00.000","2020-10-22T05:00:00.000","Supply and Delivery of Electrical Breakers Fuses Enclosures and Panels for LAX and Van Nuys Airports","https://www.labavn.org/bid.cfm?40804"
"40806","Water & Power","Open","Commodity","Request For Bid","2020-09-24T10:35:00.000","2020-10-08T10:35:00.000","IFB 133042  BUSHING ADAPTER","https://www.labavn.org/bid.cfm?40806"
"40780","Sanitation Bureau Public Works","Open","Personal Services","Request For Proposal","2020-09-24T07:00:00.000","2020-12-03T07:00:00.000","Request For Fabrication and Installation of Full Capture Catch Basin Inserts and Curb Opening Screen Covers","https://www.labavn.org/bid.cfm?40780"
"40805","Water & Power","Open","Commodity","Request For Bid","2020-09-24T10:47:00.000","2020-10-08T10:47:00.000","IFB 133002  TOOLS INSULATED","https://www.labavn.org/bid.cfm?40805"
"40354","Street Services Bureau Public Works","Open","Personal Services","Request For Proposal","2020-09-18T09:00:00.000","2020-10-16T09:00:00.000","Heavy Haul Transportation Services","https://www.labavn.org/bid.cfm?40354"
"40570","Personnel","Open","Personal Services","Request For Proposal","2020-08-27T03:00:00.000","2020-12-17T03:00:00.000","ThirdParty Administrator for Workers Compensation Claims Management and Benefits Administration","https://www.labavn.org/bid.cfm?40570"
"40590","Building�and Safety","Open","Personal Services","Request For Proposal","2020-09-03T10:00:00.000","2020-10-29T10:00:00.000","Department Training Seminars","https://www.labavn.org/bid.cfm?40590"
"40800","Engineering Bureau Public Works","Open","Personal Services","Task Order Solicitation","2020-09-24T10:00:00.000","2020-11-04T10:00:00.000","TOS  Valley Boulevard MultiModal Transportation Improvements Project","https://www.labavn.org/bid.cfm?40800"
"40810","Water & Power","Open","Commodity","Request For Bid","2020-09-24T04:29:00.000","2020-10-13T04:29:00.000","JUMPER SOCKET AND DISCONNECT LINK","https://www.labavn.org/bid.cfm?40810"
"40521","Library Los Angeles Public","Open","Personal Services","Request For Proposal","2020-08-19T07:00:00.000","2021-01-13T07:00:00.000","Enterprise Security Camera and  Access Control Systems for Central and Branch Libraries","https://www.labavn.org/bid.cfm?40521"
"40478","Water & Power","Amended","Personal Services","Request For Proposal","2020-08-12T02:48:00.000","2020-10-13T02:48:00.000","RFP 90590  OWNERS AGENT FOR HYPERION ADVANCED TREATMENT FACILITY","https://www.labavn.org/bid.cfm?40478"
"40662","Library Los Angeles Public","Open","Personal Services","Request For Proposal","2020-09-09T12:00:00.000","2020-12-01T12:00:00.000","Request for Proposal for Audiovisual Consultant","https://www.labavn.org/bid.cfm?40662"
