"rpt_id","report_type","arst_date","time","area","area_desc","rd","age","sex_cd","descent_cd","chrg_grp_cd","grp_description","arst_typ_cd","charge","chrg_desc","dispo_desc","location","crsst","lat","lon","location_1","bkg_date","bkg_time","bgk_location","bkg_loc_cd"
"2377805","BOOKING","2010-06-22T00:00:00.000","1845","16","Foothill","1664","46","F","W","06","Larceny","F","487(A)PC","GRAND THEFT MONEY/PROPERTY > $400","MISDEMEANOR COMPLAINT FILED","PENDLETON","GLENOAKS","34.2375","-118.3745","POINT (-118.3745 34.2375)","2010-06-22T00:00:00.000","2108","VALLEY - JAIL DIV","4279"
"121920046","RFC","2012-09-28T00:00:00.000","0930","19","Mission","1998","60","M","H",,,"M","25620(A)BP",,"MISDEMEANOR COMPLAINT FILED","7600    WOODMAN                      AV",,"34.2111","-118.4309","POINT (-118.4309 34.2111)",,,,
"101820989","RFC","2010-10-20T00:00:00.000","0700","18","Southeast","1829","14","M","H","08","Other Assaults","M","242PC","BATTERY",,"7200    QUAIL                        DR",,"34.1025","-118.2091","POINT (-118.2091 34.1025)",,,,
"090712341","RFC","2011-03-10T00:00:00.000","0940","07","Wilshire","0776","45","M","B","18","Drunkeness","M","41.27CLAMC","DRINKING IN PUBLIC","MISDEMEANOR COMPLAINT FILED","4500 W  WASHINGTON                   BL",,"34.0399","-118.3375","POINT (-118.3375 34.0399)",,,,
"121909585","RFC","2012-04-01T00:00:00.000","1715","19","Mission","1993","37","M","H",,,"M","25620(A)BP",,"MISDEMEANOR COMPLAINT FILED","8100    SEPULVEDA                    PL",,"34.2208","-118.4662","POINT (-118.4662 34.2208)",,,,
"100109543","RFC","2010-04-14T00:00:00.000","1510","01","Central","0158","38","F","W","13","Prostitution/Allied","M","653.22(A)PC","LOITER:INTENT:PROSTITUTION","MISDEMEANOR COMPLAINT FILED","7TH","TOWNE                        AV","34.0395","-118.2405","POINT (-118.2405 34.0395)",,,,
"100208368","RFC","2010-03-18T00:00:00.000","2110","02","Rampart","0275","40","F","W","24","Miscellaneous Other Violations","M","103.107.1BL","ESCORT WITHOUT PERMIT","MISDEMEANOR COMPLAINT FILED","1900 W  OLYMPIC                      BL",,"34.0508","-118.2777","POINT (-118.2777 34.0508)",,,,
"100218913","RFC","2010-10-07T00:00:00.000","1835","02","Rampart","0217","32","F","O","24","Miscellaneous Other Violations","M","103.205.1BL","MASSAGE TECHNICIAN W/O PERMIT","MISDEMEANOR COMPLAINT FILED","1900 W  TEMPLE                       ST",,"34.0727","-118.2637","POINT (-118.2637 34.0727)",,,,
"100321755","RFC","2010-09-11T00:00:00.000","1840","03","Southwest","0359","43","M","B","24","Miscellaneous Other Violations","M","103.202BLAM","PARKING LOT W/O PERMIT","MISDEMEANOR COMPLAINT FILED","3800    FLOWER                       DR",,"34.014","-118.2816","POINT (-118.2816 34.014)",,,,
"100321757","RFC","2010-09-11T00:00:00.000","1730","03","Southwest","0359","36","M","B","24","Miscellaneous Other Violations","M","103.202BLAM","PARKING LOT W/O PERMIT","MISDEMEANOR COMPLAINT FILED","3800    FLOWER                       DR",,"34.014","-118.2816","POINT (-118.2816 34.014)",,,,
"100321798","RFC","2010-09-11T00:00:00.000","1750","03","Southwest","0359","24","M","O","24","Miscellaneous Other Violations","M","103.202BLAM","PARKING LOT W/O PERMIT","MISDEMEANOR COMPLAINT FILED","3800    FLOWER                       DR",,"34.014","-118.2816","POINT (-118.2816 34.014)",,,,
"100321800","RFC","2010-09-11T00:00:00.000","1750","03","Southwest","0359","19","F","H","24","Miscellaneous Other Violations","M","103.202BLAM","PARKING LOT W/O PERMIT","MISDEMEANOR COMPLAINT FILED","3800    FLOWER                       DR",,"34.014","-118.2816","POINT (-118.2816 34.014)",,,,
"100325586","RFC","2010-11-06T00:00:00.000","1920","03","Southwest","0377","51","M","H","24","Miscellaneous Other Violations","M","103.202BLAM","PARKING LOT W/O PERMIT","MISDEMEANOR COMPLAINT FILED","BROWNING","VERMONT","34.0145","-118.298","POINT (-118.298 34.0145)",,,,
"100404077","RFC","2010-01-03T00:00:00.000","0015","04","Hollenbeck","0456","43","F","H","19","Disturbing the Peace","M","112.01LAMC","NOISE ORDINANCE","MISDEMEANOR COMPLAINT FILED","2400    FAIRMONT                     AV",,"34.0499","-118.2009","POINT (-118.2009 34.0499)",,,,
"100406558","RFC","2010-02-26T00:00:00.000","2040","04","Hollenbeck","0463","22","M","H","19","Disturbing the Peace","M","112.01LAMC","NOISE ORDINANCE","MISDEMEANOR COMPLAINT FILED","2000 E  4TH                          ST",,"34.0462","-118.2153","POINT (-118.2153 34.0462)",,,,
"100409711","RFC","2010-05-08T00:00:00.000","2135","04","Hollenbeck","0412","20","M","H","18","Drunkeness","M","41.27CLAMC","DRINKING IN PUBLIC","MISDEMEANOR COMPLAINT FILED","AVENUE 33","ARTESIAN","34.0838","-118.2166","POINT (-118.2166 34.0838)",,,,
"100409797","RFC","2010-05-07T00:00:00.000","2125","04","Hollenbeck","0453","27","M","H","24","Miscellaneous Other Violations","M","71.02BLAMC","OPER TAXI W/O FRANCHISE","MISDEMEANOR COMPLAINT FILED","BAILEY","1ST                          ST","34.0471","-118.2186","POINT (-118.2186 34.0471)",,,,
"100409813","RFC","2010-05-08T00:00:00.000","0130","04","Hollenbeck","0499","15","M","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","3500    UNION PACIFIC                AV",,"34.0166","-118.2028","POINT (-118.2028 34.0166)",,,,
"100409814","RFC","2010-05-08T00:00:00.000","0100","04","Hollenbeck","0499","14","M","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","1300    SPENCE                       ST",,"34.0188","-118.2028","POINT (-118.2028 34.0188)",,,,
"121920272","RFC","2012-09-15T00:00:00.000","0040","19","Mission","1913","34","M","H",,,"M","112.01BLAMC",,"MISDEMEANOR COMPLAINT FILED","13300    DE FOE                       AV",,"34.3119","-118.4596","POINT (-118.4596 34.3119)",,,,
"100409815","RFC","2010-05-08T00:00:00.000","0145","04","Hollenbeck","0499","16","F","W","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","2100 E  1ST                          ST",,"34.0449","-118.2137","POINT (-118.2137 34.0449)",,,,
"100409816","RFC","2010-05-08T00:00:00.000","0100","04","Hollenbeck","0499","14","M","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","1300    SPENCE                       ST",,"34.0188","-118.2028","POINT (-118.2028 34.0188)",,,,
"100409818","RFC","2010-05-07T00:00:00.000","2253","04","Hollenbeck","0478","16","F","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","WHITTIER                     BL","LORENA                       ST","34.0267","-118.1985","POINT (-118.1985 34.0267)",,,,
"100106369","RFC","2010-02-14T00:00:00.000","1110","01","Central","0185","35","F","H","24","Miscellaneous Other Violations","M","41.46LAMC","SIDEWALK  CLEANING (FAILURE TO KEEP CLEAN)","MISDEMEANOR COMPLAINT FILED","1200    SANTEE                       ST",,"34.0363","-118.2573","POINT (-118.2573 34.0363)",,,,
"100614076","RFC","2010-05-20T00:00:00.000","1700","06","Hollywood","0645","58","M","W","12","Weapon (carry/poss)","M","55.07LAMC","PROHIBIT POSS OF SPEC ITEM PUBLIC ASSEMBLY","MISDEMEANOR COMPLAINT FILED","HOLLYWOOD","ORANGE","34.1016","-118.3414","POINT (-118.3414 34.1016)",,,,
"100409819","RFC","2010-05-07T00:00:00.000","2330","04","Hollenbeck","0478","15","M","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","3100    WHITTIER                     BL",,"34.0298","-118.2056","POINT (-118.2056 34.0298)",,,,
"100409820","RFC","2010-05-07T00:00:00.000","2310","04","Hollenbeck","0478","17","M","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","WHITTIER","FRESNO","34.0289","-118.2036","POINT (-118.2036 34.0289)",,,,
"100409821","RFC","2010-05-07T00:00:00.000","2300","04","Hollenbeck","0478","16","M","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","3100    WHITTIER                     BL",,"34.0298","-118.2056","POINT (-118.2056 34.0298)",,,,
"122112448","RFC","2012-06-27T00:00:00.000","1945","21","Topanga","2173","47","F","A",,,"M","103.205.1LA",,"MISDEMEANOR COMPLAINT FILED","22800    VENTURA                      BL",,"34.166","-118.6233","POINT (-118.6233 34.166)",,,,
"100409822","RFC","2010-05-07T00:00:00.000","2300","04","Hollenbeck","0478","17","F","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","WHITTIER                     BL","FRESNO                       ST","34.0289","-118.2036","POINT (-118.2036 34.0289)",,,,
"110207052","RFC","2011-03-02T00:00:00.000","1500","02","Rampart","0257","12","M","H","08","Other Assaults","F","242PC","BATTERY",,"1400 W  6TH                          ST",,"34.0562","-118.2673","POINT (-118.2673 34.0562)",,,,
"100409851","RFC","2010-05-07T00:00:00.000","2345","04","Hollenbeck","0478","17","F","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","WHITTIER                     BL","FRESNO                       ST","34.0289","-118.2036","POINT (-118.2036 34.0289)",,,,
"100409853","RFC","2010-05-07T00:00:00.000","2357","04","Hollenbeck","0473","12","M","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","SOTO","4TH                          ST","34.0406","-118.2117","POINT (-118.2117 34.0406)",,,,
"100409854","RFC","2010-05-08T00:00:00.000","0130","04","Hollenbeck","0426","16","F","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","PUEBLO","HUNTINGTON","34.0875","-118.1748","POINT (-118.1748 34.0875)",,,,
"100409855","RFC","2010-05-08T00:00:00.000","0048","04","Hollenbeck","0426","17","F","B","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","PUEBLO","HUNTINGTON                   DR","34.0875","-118.1748","POINT (-118.1748 34.0875)",,,,
"100409856","RFC","2010-05-07T00:00:00.000","2335","04","Hollenbeck","0471","16","M","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","SOTO","WHITTIER                     BL","34.0344","-118.2157","POINT (-118.2157 34.0344)",,,,
"100409858","RFC","2010-05-07T00:00:00.000","2300","04","Hollenbeck","0478","16","M","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","WHITTIER                     BL","POMONA                       FY","34.0288","-118.2028","POINT (-118.2028 34.0288)",,,,
"100409859","RFC","2010-05-07T00:00:00.000","2330","04","Hollenbeck","0478","15","F","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","WHITTIER","POMONA                       FY","34.0288","-118.2028","POINT (-118.2028 34.0288)",,,,
"100409860","RFC","2010-05-08T00:00:00.000","0155","04","Hollenbeck","0499","13","F","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","3500    UNION PACIFIC                AV",,"34.0166","-118.2028","POINT (-118.2028 34.0166)",,,,
"110211574","RFC","2011-08-04T00:00:00.000","1400","02","Rampart","0257","17","F","H","08","Other Assaults","M","242PC","BATTERY",,"1400 W  6TH                          ST",,"34.0562","-118.2673","POINT (-118.2673 34.0562)",,,,
"100409861","RFC","2010-05-07T00:00:00.000","2305","04","Hollenbeck","0478","17","M","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","WHITTIER                     BL","POMONA                       FY","34.0288","-118.2028","POINT (-118.2028 34.0288)",,,,
"100409862","RFC","2010-05-08T00:00:00.000","0138","04","Hollenbeck","0499","15","F","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","3500    UNION PACIFIC                AV",,"34.0166","-118.2028","POINT (-118.2028 34.0166)",,,,
"100409863","RFC","2010-05-08T00:00:00.000","0206","04","Hollenbeck","0499","14","F","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","3500    UNION PACIFIC                AV",,"34.0166","-118.2028","POINT (-118.2028 34.0166)",,,,
"100409864","RFC","2010-05-08T00:00:00.000","0130","04","Hollenbeck","0499","15","M","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","3500    UNION PACIFIC                AV",,"34.0166","-118.2028","POINT (-118.2028 34.0166)",,,,
"100409865","RFC","2010-05-08T00:00:00.000","0130","04","Hollenbeck","0499","16","M","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","3500    UNION PACIFIC                AV",,"34.0166","-118.2028","POINT (-118.2028 34.0166)",,,,
"121915477","RFC","2012-07-08T00:00:00.000","0050","19","Mission","1969","19","M","H",,,"M","41.57A1LAMC",,"MISDEMEANOR COMPLAINT FILED","9800    VENA                         AV",,"34.2484","-118.4283","POINT (-118.4283 34.2484)",,,,
"100409866","RFC","2010-05-08T00:00:00.000","0130","04","Hollenbeck","0499","15","F","F","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","3500    UNION PACIFIC                AV",,"34.0166","-118.2028","POINT (-118.2028 34.0166)",,,,
"100409867","RFC","2010-05-08T00:00:00.000","0130","04","Hollenbeck","0499","16","M","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","3500    UNION PACIFIC                AV",,"34.0166","-118.2028","POINT (-118.2028 34.0166)",,,,
"100409868","RFC","2010-05-08T00:00:00.000","0150","04","Hollenbeck","0499","15","M","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","3500    UNION PACIFIC                AV",,"34.0166","-118.2028","POINT (-118.2028 34.0166)",,,,
"100409869","RFC","2010-05-08T00:00:00.000","0138","04","Hollenbeck","0499","15","F","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","3500    UNION PACIFIC                AV",,"34.0166","-118.2028","POINT (-118.2028 34.0166)",,,,
"110217903","RFC","2011-09-29T00:00:00.000","0845","02","Rampart","0239","16","M","H","08","Other Assaults","M","242PC","BATTERY",,"1ST","BEAUDRY","34.0591","-118.2542","POINT (-118.2542 34.0591)",,,,
"100409870","RFC","2010-05-08T00:00:00.000","0130","04","Hollenbeck","0499","13","F","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","3500    UNION PACIFIC                AV",,"34.0166","-118.2028","POINT (-118.2028 34.0166)",,,,
"100409872","RFC","2010-05-07T00:00:00.000","2359","04","Hollenbeck","0478","15","F","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","WHITTIER                     BL","POMONA                       FY","34.0288","-118.2028","POINT (-118.2028 34.0288)",,,,
"100409880","RFC","2010-05-08T00:00:00.000","0150","04","Hollenbeck","0499","13","F","H","24","Miscellaneous Other Violations","M","45.03LAMC","CURFEW - JUV ONLY","COUNSELED/RELEASED","3500    UNION PACIFIC                AV",,"34.0166","-118.2028","POINT (-118.2028 34.0166)",,,,
"121910695","RFC","2012-04-22T00:00:00.000","1720","19","Mission","1998","40","F","H",,,"M","490.1APC",,"MISDEMEANOR COMPLAINT FILED","7800    VAN NUYS                     BL",,"34.212","-118.4488","POINT (-118.4488 34.212)",,,,
"100409897","RFC","2010-05-12T00:00:00.000","1700","04","Hollenbeck","0463","16","M","H","24","Miscellaneous Other Violations","M","308(B)PC","MINOR BUY/ETC TOBACCO/ETC","COUNSELED/RELEASED","SAINT LOUIS                  ST","4TH                          ST","34.0423","-118.2155","POINT (-118.2155 34.0423)",,,,
"100409901","RFC","2010-05-12T00:00:00.000","1710","04","Hollenbeck","0457","16","M","H","24","Miscellaneous Other Violations","M","308(B)PC","MINOR BUY/ETC TOBACCO/ETC","COUNSELED/RELEASED","WABASH                       AV","FOREST","34.0501","-118.197","POINT (-118.197 34.0501)",,,,
"100409916","RFC","2010-05-12T00:00:00.000","1815","04","Hollenbeck","0459","29","M","H","18","Drunkeness","M","41.27CLAMC","DRINKING IN PUBLIC","MISDEMEANOR COMPLAINT FILED","3000    FOLSOM                       ST",,"34.0449","-118.1996","POINT (-118.1996 34.0449)",,,,
