LOCATION ACCOUNT #,BUSINESS NAME,DBA NAME,STREET ADDRESS,CITY,ZIP CODE,LOCATION DESCRIPTION,MAILING ADDRESS,MAILING CITY,MAILING ZIP CODE,NAICS,PRIMARY NAICS DESCRIPTION,COUNCIL DISTRICT,LOCATION START DATE,LOCATION END DATE,LOCATION,Zip Codes,Council Districts,Census Tracts,Precinct Boundaries,LA Specific Plans,Neighborhood Councils (Certified)
0000005775-0010-0,PANDHER FAST FOOD INC,SUBWAY,4954 VAN NUYS BLVD UNIT #107,SHERMAN OAKS,91403-1775,4954 Van Nuys 91403-1775,,,,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",4,10/06/2021,,"(34.161, -118.4482)",19736,7,245,562,,83
0000008207-0016-3,STARBUCKS CORPORATION,STARBUCKS COFFEE #20770,516 PALISADES DRIVE,PACIFIC PALISADES,90272-2844,516 PALISADES 90272-2844,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",11,12/13/2013,,"(34.0455, -118.5519)",25066,10,836,1392,,
0000008207-0017-1,STARBUCKS CORPORATION,STARBUCKS COFFEE #19848,6240 YORK BLVD,LOS ANGELES,90042-3638,6240 YORK 90042-3638,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",14,04/10/2014,,"(34.115, -118.1831)",23673,9,359,575,,93
0000008207-0018-0,STARBUCKS CORPORATION,STARBUCKS COFFEE #21800,5857 S CENTRAL AVENUE,LOS ANGELES,90001-1127,5857 CENTRAL 90001-1127,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",9,03/14/2014,,"(33.9882, -118.2564)",22350,13,1576,94,7,
0000008207-0019-8,STARBUCKS CORPORATION,STARBUCKS COFFEE #21086,20903 VENTURA BLVD,WOODLAND HILLS,91364-2331,20903 VENTURA 91364-2331,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",3,03/05/2014,,"(34.1664, -118.5883)",19346,4,312,1491,6,49
0000008207-0020-1,STARBUCKS CORPORATION,STARBUCKS COFFEE #22525,3150 WILSHIRE BLVD,LOS ANGELES,90010-1204,3150 WILSHIRE 90010-1204,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",10,05/05/2014,,"(34.0617, -118.2905)",22722,12,600,684,,89
0000008207-0021-0,STARBUCKS CORPORATION,STARBUCKS COFFEE #22477,2675 E OLYMPIC BLVD,LOS ANGELES,90023-2607,2675 OLYMPIC 90023-2607,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",14,06/05/2014,,"(34.0245, -118.2203)",23441,9,535,961,,38
0000008207-0023-6,STARBUCKS CORPORATION,STARBUCKS COFFEE #23369,6833 VAN NUYS BLVD,VAN NUYS,91405-4626,6833 VAN NUYS 91405-4626,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",6,09/23/2014,,"(34.1947, -118.4488)",19733,3,229,288,,18
0000008207-0024-4,STARBUCKS CORPORATION,STARBUCKS COFFEE #22640,12404 VENICE BLVD,LOS ANGELES,90066-3804,12404 VENICE 90066-3804,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",11,09/23/2014,,"(34.0035, -118.4335)",24031,10,901,1244,10,27
0000008207-0025-2,STARBUCKS CORPORATION,STARBUCKS COFFEE #20686,9020 RESEDA BLVD UNIT #A,NORTHRIDGE,91324-3923,9020 RESEDA 91324-3923,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",12,09/30/2014,,"(34.234, -118.536)",18513,2,108,1539,,65
0000008207-0026-1,STARBUCKS CORPORATION,STARBUCKS COFFEE #22881,12746 W JEFFERSON BLVD,LOS ANGELES,90066-7032,12746 JEFFERSON 90066-7032,POST OFFICE BOX #34067,SEATTLE,98124-1067,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",11,11/20/2014,,"(33.9775, -118.4174)",24343,10,923,1117,10,16
0000008207-0028-7,STARBUCKS CORPORATION,STARBUCKS COFFEE #22601,859 N HIGHLAND AVENUE,LOS ANGELES,90038-3416,859 HIGHLAND 90038-3416,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",13,03/26/2015,,"(34.0863, -118.3385)",23669,7,445,869,,86
0000008207-0029-5,STARBUCKS CORPORATION,STARBUCKS COFFEE COMPANY # 24005,2735 S FIGUEROA STREET,LOS ANGELES,90007-3256,2735 FIGUEROA 90007-3256,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",9,03/12/2015,,"(34.0269, -118.2768)",22724,13,701,967,7,32
0000008207-0030-9,STARBUCKS CORPORATION,STARBUCKS COFFEE #20895,12106 BURBANK BLVD,VALLEY VILLAGE,91607-1709,12106 BURBANK 91607-1709,POST OFFICE BOX #34442,SEATTLE,98124-1442,311900,"Other food mfg. (including coffee, tea, flavoring, & seasonings)",2,03/15/2015,,"(34.1721, -118.3966)",8890,5,204,1235,17,39
