Incident ID,Offence Code,CR Number,Dispatch Date / Time,NIBRS Code,Victims,Crime Name1,Crime Name2,Crime Name3,Police District Name,Block Address,City,State,Zip Code,Agency,Place,Sector,Beat,PRA,Address Number,Start_Date_Time,End_Date_Time,Latitude,Longitude,Police District Number,Location,Council Districts,Councils,Communities,Zip Codes,Municipalities,Council Districts_from_i23j_3mj8,Service Regions,Montgomery County Boundary
201381528,0911,220027007,06/22/2022 11:30:34 PM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL-GUN,ROCKVILLE,16000 BLK  SHADY GROVE RD,ROCKVILLE,MD,20850,RCPD,Hotel/Motel/Etc.,A,1A3,439,16000,06/22/2022 11:30:00 PM,06/22/2022 11:32:00 PM,39.11968,-77.1825,1D,"(39.1197, -77.1825)",3,3,36,35,1,3,5,1
201375790,0911,220020070,05/11/2022 04:26:42 PM,09A,2,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL-GUN,GERMANTOWN,19600 BLK  CRYSTAL ROCK DR,GERMANTOWN,MD,20874,MCPD,Street - Other,N,5N1,595,19600,05/11/2022 04:26:00 PM,,39.17862,-77.2633,5D,"(39.1786, -77.2633)",2,2,39,39,1,2,5,1
201373848,0999,220017204,04/22/2022 10:56:52 PM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE (DESCRIBE OFFENSE),GERMANTOWN,19500 BLK  GUNNERS BRANCH RD,GERMANTOWN,MD,20876,MCPD,Parking Lot - Residential,M,5M1,469,19500,04/22/2022 10:56:00 PM,,39.17529,-77.241,5D,"(39.1753, -77.241)",2,2,39,36,1,2,5,1
201373385,0911,220017184,04/22/2022 05:52:21 PM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL-GUN,TAKOMA PARK,7600 BLK  MAPLE AVE,TAKOMA PARK,MD,20912,TPPD,Parking Lot - Residential,,,804,7600,04/22/2022 05:52:00 PM,,38.98394,-77.008,TPPD,"(38.9839, -77.008)",5,5,4,3062,11,5,1,1
201372009,0911,220015544,04/12/2022 03:43:35 PM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL-GUN,WHEATON,1000 BLK  GOOD HOPE DR,SILVER SPRING,MD,20905,MCPD,Street - Residential,J,4J1,374,1000,04/12/2022 03:43:00 PM,,39.09312,-76.9905,4D,"(39.0931, -76.9905)",5,5,29,8,1,5,2,1
201369240,0904,220012254,03/21/2022 09:05:01 PM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL-NON-FAMILY,MONTGOMERY VILLAGE,10100 BLK  REPRISE DR,ROCKVILLE,MD,20850,MCPD,Street - Residential,P,6P1,751,10100,03/21/2022 09:02:00 PM,,39.11196,-77.2081,6D,"(39.112, -77.2081)",3,3,25,71,1,3,5,1
201367185,0902,220009718,03/06/2022 09:30:46 PM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL-FAMILY,BETHESDA,5600 BLK  LAMBETH RD,BETHESDA,MD,20814,MCPD,Residence - Single Family,E,2E2,028,5600,03/06/2022 09:30:00 PM,,38.99098,-77.113,2D,"(38.991, -77.113)",1,1,12,111,1,1,3,1
201366933,0903,220009438,03/04/2022 06:49:24 PM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL-NON-FAMILY-GUN,WHEATON,11200 BLK  TRIANGLE LA,SILVER SPRING,MD,20902,MCPD,Street - Other,L,4L2,324,11200,03/04/2022 07:06:00 PM,,0.0,0.0,4D,"(0.0, 0.0)",,,,,,,,
201366216,0999,220008601,02/28/2022 09:06:29 AM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE (DESCRIBE OFFENSE),GERMANTOWN,18900 BLK  HIGHSTREAM DR,GERMANTOWN,MD,20874,MCPD,Parking Lot - Residential,N,5N2,596,18900,02/28/2022 09:06:00 AM,,39.17123,-77.2886,5D,"(39.1712, -77.2886)",2,2,39,39,1,2,5,1
201365220,0912,220007571,02/21/2022 10:58:27 AM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL,MONTGOMERY VILLAGE,700 BLK  RUSSELL AVE,GAITHERSBURG,MD,20877,GPD,Retail - Mall,R,6R1,548,700,02/21/2022 10:52:00 AM,02/21/2022 01:13:00 PM,39.15055,-77.205,6D,"(39.1506, -77.205)",3,3,36,35,21,3,5,1
201364809,0911,220007080,02/17/2022 11:51:36 PM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL-GUN,ROCKVILLE,,ROCKVILLE,MD,20851,RCPD,Street - Residential,A,1A2,292,,02/17/2022 11:51:00 PM,02/18/2022 12:20:00 AM,0.0,0.0,1D,"(0.0, 0.0)",,,,,,,,
201363814,0911,220005923,02/10/2022 09:07:00 PM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL-GUN,GERMANTOWN,,GERMANTOWN,MD,20874,MCPD,Street - Other,N,5N2,594,,02/10/2022 09:06:00 PM,,0.0,0.0,5D,"(0.0, 0.0)",,,,,,,,
201361541,0912,220003108,01/24/2022 03:10:52 PM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL,GERMANTOWN,,GERMANTOWN,MD,20874,MCPD,Wooded Area,N,5N2,594,,01/24/2022 03:10:00 PM,,0.0,0.0,5D,"(0.0, 0.0)",,,,,,,,
201360395,0902,220001713,01/14/2022 12:01:09 PM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL-FAMILY,WHEATON,13300 BLK  NEW HAMPSHIRE AVE,SILVER SPRING,MD,20904,MCPD,Parking Lot - Commercial,J,4J1,677,13300,01/14/2022 12:01:00 PM,,39.07369,-77.003,4D,"(39.0737, -77.003)",4,4,26,12,1,4,2,1
201359426,9001,210053009,12/29/2021 04:25:22 AM,09C,1,Crime Against Person,Justifiable Homicide,HOMICIDE - JUSTIFIABLE,SILVER SPRING,,SILVER SPRING,MD,20910,MCPD,Street - Other,G,3G1,094,,12/29/2021 04:15:00 AM,,0.0,0.0,3D,"(0.0, 0.0)",,,,,,,,
201358073,0999,210052392,12/23/2021 05:51:28 PM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE (DESCRIBE OFFENSE),GERMANTOWN,19300 BLK  CIRCLE GATE DR,GERMANTOWN,MD,20874,MCPD,Residence - Apartment/Condo,N,5N1,447,19300,12/23/2021 05:51:00 PM,,39.17336,-77.2663,5D,"(39.1734, -77.2663)",2,2,39,39,1,2,5,1
201357740,0904,210051950,12/20/2021 07:27:09 PM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL-NON-FAMILY,BETHESDA,6800 BLK  WISCONSIN AVE,CHEVY CHASE,MD,20815,MCPD,Parking Garage - Commercial,D,2D2,014,6800,12/19/2021 03:00:00 PM,12/19/2021 04:00:00 PM,38.9779,-77.0914,2D,"(38.9779, -77.0914)",1,1,5,110,1,1,3,1
201357512,0911,210051674,12/19/2021 03:07:17 AM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL-GUN,WHEATON,13700 BLK  ASHBY RD,ROCKVILLE,MD,20853,MCPD,Residence - Driveway,K,4K2,341,13700,12/19/2021 03:07:00 AM,,39.07979,-77.095,4D,"(39.0798, -77.095)",3,3,61,58,1,3,4,1
201355927,0912,210049663,12/07/2021 11:28:34 AM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL,SILVER SPRING,900 BLK  ELLSWORTH DR,SILVER SPRING,MD,20910,MCPD,Street - Commercial,G,3G1,109,900,12/07/2021 11:15:00 AM,12/07/2021 11:28:00 AM,38.99649,-77.0254,3D,"(38.9965, -77.0254)",5,5,7,3065,1,5,1,1
201355038,0911,210048535,11/30/2021 08:47:24 AM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL-GUN,SILVER SPRING,12300 BLK  TREETOP DR,SILVER SPRING,MD,20904,MCPD,Residence - Apartment/Condo,I,3I1,147,12300,11/30/2021 08:47:00 AM,,39.0577,-76.9705,3D,"(39.0577, -76.9705)",5,5,53,12,1,5,2,1
201354076,0911,210047350,11/21/2021 09:18:11 PM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL-GUN,SILVER SPRING,1500 BLK  NOVEMBER CIR,SILVER SPRING,MD,20904,MCPD,Residence - Apartment/Condo,I,3I1,145,1500,11/21/2021 09:18:00 PM,,39.04551,-76.9802,3D,"(39.0455, -76.9802)",5,5,18,12,1,5,2,1
201352710,0911,210045612,11/10/2021 05:36:04 PM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL-GUN,MONTGOMERY VILLAGE,700 BLK  RUSSELL AVE,GAITHERSBURG,MD,20877,GPD,Parking Lot - Commercial,R,6R1,548,700,11/10/2021 05:36:00 PM,,39.15055,-77.205,6D,"(39.1506, -77.205)",3,3,36,35,21,3,5,1
201351892,0912,210044602,11/03/2021 10:56:02 PM,09A,1,Crime Against Person,Murder and Nonnegligent Manslaughter,HOMICIDE - WILLFUL KILL,WHEATON,13300 BLK  TURKEY BRANCH PKW,ROCKVILLE,MD,20853,MCPD,Residence - Single Family,K,4K2,338,13300,11/03/2021 10:56:00 PM,,39.07385,-77.0812,4D,"(39.0739, -77.0812)",4,4,61,58,1,4,4,1
