"year","country","sub_index","component","score","rank"
"2014-01-01T00:00:00.000","Finland","Freedom & Openness",,"100","1"
"2014-01-01T00:00:00.000","Norway","Freedom & Openness",,"95.07466107","2"
"2014-01-01T00:00:00.000","Iceland","Freedom & Openness",,"94.92931233","3"
"2014-01-01T00:00:00.000","Denmark","Freedom & Openness",,"90.44590716","4"
"2014-01-01T00:00:00.000","Chile","Freedom & Openness",,"87.72543769","5"
"2014-01-01T00:00:00.000","Belgium","Freedom & Openness",,"86.26443338","6"
"2014-01-01T00:00:00.000","Germany","Freedom & Openness",,"85.84302661","7"
"2014-01-01T00:00:00.000","Sweden","Freedom & Openness",,"85.09838304","8"
"2014-01-01T00:00:00.000","Netherlands","Freedom & Openness",,"83.35778341","9"
"2014-01-01T00:00:00.000","Ireland","Freedom & Openness",,"83.3325809","10"
"2014-01-01T00:00:00.000","Austria","Freedom & Openness",,"82.77504171","11"
"2014-01-01T00:00:00.000","Estonia","Freedom & Openness",,"82.40633434","12"
"2014-01-01T00:00:00.000","Switzerland","Freedom & Openness",,"81.26980025","13"
"2014-01-01T00:00:00.000","United States Of America","Freedom & Openness",,"81.04492237","14"
"2014-01-01T00:00:00.000","Canada","Freedom & Openness",,"80.26906067","15"
"2014-01-01T00:00:00.000","Czech Republic","Freedom & Openness",,"79.84189405","16"
"2014-01-01T00:00:00.000","Portugal","Freedom & Openness",,"79.02552047","17"
"2014-01-01T00:00:00.000","France","Freedom & Openness",,"78.72372469","18"
"2014-01-01T00:00:00.000","Japan","Freedom & Openness",,"77.873448","19"
"2014-01-01T00:00:00.000","New Zealand","Freedom & Openness",,"76.31337515","20"
"2014-01-01T00:00:00.000","United Kingdom Of Great Britain And Northern Ireland","Freedom & Openness",,"76.25009725","21"
"2014-01-01T00:00:00.000","Greece","Freedom & Openness",,"76.05940875","22"
"2014-01-01T00:00:00.000","Spain","Freedom & Openness",,"75.23942153","23"
"2014-01-01T00:00:00.000","Australia","Freedom & Openness",,"75.15633811","24"
"2014-01-01T00:00:00.000","Republic Of Korea","Freedom & Openness",,"74.89624797","25"
"2014-01-01T00:00:00.000","Costa Rica","Freedom & Openness",,"72.15569681","26"
"2014-01-01T00:00:00.000","Uruguay","Freedom & Openness",,"71.32502367","27"
"2014-01-01T00:00:00.000","Brazil","Freedom & Openness",,"70.74199619","28"
"2014-01-01T00:00:00.000","Italy","Freedom & Openness",,"70.53461478","29"
"2014-01-01T00:00:00.000","Poland","Freedom & Openness",,"69.75282348","30"
"2014-01-01T00:00:00.000","Hungary","Freedom & Openness",,"66.72029846","31"
"2014-01-01T00:00:00.000","Israel","Freedom & Openness",,"63.51287031","32"
"2014-01-01T00:00:00.000","Peru","Freedom & Openness",,"62.53140999","33"
"2014-01-01T00:00:00.000","Jamaica","Freedom & Openness",,"61.54922927","34"
"2014-01-01T00:00:00.000","Argentina","Freedom & Openness",,"59.62717289","35"
"2014-01-01T00:00:00.000","Mauritius","Freedom & Openness",,"59.16665882","36"
"2014-01-01T00:00:00.000","India","Freedom & Openness",,"57.41551285","37"
"2014-01-01T00:00:00.000","South Africa","Freedom & Openness",,"56.89261251","38"
"2014-01-01T00:00:00.000","Colombia","Freedom & Openness",,"55.45808024","39"
"2014-01-01T00:00:00.000","Ukraine","Freedom & Openness",,"54.8631765","40"
"2014-01-01T00:00:00.000","Tunisia","Freedom & Openness",,"54.63124522","41"
"2014-01-01T00:00:00.000","Ghana","Freedom & Openness",,"53.78358635","42"
"2014-01-01T00:00:00.000","Philippines","Freedom & Openness",,"52.83820535","43"
"2014-01-01T00:00:00.000","Mexico","Freedom & Openness",,"51.1617251","44"
"2014-01-01T00:00:00.000","Benin","Freedom & Openness",,"48.8918936","45"
"2014-01-01T00:00:00.000","Morocco","Freedom & Openness",,"48.36649172","46"
"2014-01-01T00:00:00.000","Namibia","Freedom & Openness",,"42.38437098","47"
"2014-01-01T00:00:00.000","Singapore","Freedom & Openness",,"42.23735352","48"
"2014-01-01T00:00:00.000","Burkina Faso","Freedom & Openness",,"41.95942831","49"
"2014-01-01T00:00:00.000","Senegal","Freedom & Openness",,"41.93501378","50"
"2014-01-01T00:00:00.000","Zambia","Freedom & Openness",,"41.86572485","51"
"2014-01-01T00:00:00.000","Turkey","Freedom & Openness",,"41.72295201","52"
"2014-01-01T00:00:00.000","Ecuador","Freedom & Openness",,"40.53654577","53"
"2014-01-01T00:00:00.000","Uganda","Freedom & Openness",,"40.25006017","54"
"2014-01-01T00:00:00.000","Russian Federation","Freedom & Openness",,"39.60241639","55"
"2014-01-01T00:00:00.000","Nepal","Freedom & Openness",,"39.4062476","56"
"2014-01-01T00:00:00.000","Sierra Leone","Freedom & Openness",,"39.403931","57"
"2014-01-01T00:00:00.000","Botswana","Freedom & Openness",,"38.76480896","58"
"2014-01-01T00:00:00.000","Kenya","Freedom & Openness",,"38.62361451","59"
"2014-01-01T00:00:00.000","Nigeria","Freedom & Openness",,"38.01326095","60"
"2014-01-01T00:00:00.000","Indonesia","Freedom & Openness",,"37.57720651","61"
"2014-01-01T00:00:00.000","Mozambique","Freedom & Openness",,"36.27795068","62"
"2014-01-01T00:00:00.000","Malawi","Freedom & Openness",,"34.61137747","63"
"2014-01-01T00:00:00.000","Malaysia","Freedom & Openness",,"34.54771975","64"
"2014-01-01T00:00:00.000","Bangladesh","Freedom & Openness",,"33.76085419","65"
"2014-01-01T00:00:00.000","Mali","Freedom & Openness",,"32.85074152","66"
"2014-01-01T00:00:00.000","United Republic Of Tanzania","Freedom & Openness",,"30.17340386","67"
"2014-01-01T00:00:00.000","Pakistan","Freedom & Openness",,"27.46439236","68"
"2014-01-01T00:00:00.000","Haiti","Freedom & Openness",,"24.84412903","69"
"2014-01-01T00:00:00.000","Thailand","Freedom & Openness",,"24.67784078","70"
"2014-01-01T00:00:00.000","Zimbabwe","Freedom & Openness",,"24.21746869","71"
"2014-01-01T00:00:00.000","Rwanda","Freedom & Openness",,"23.64159815","72"
"2014-01-01T00:00:00.000","Kazakhstan","Freedom & Openness",,"21.30121206","73"
"2014-01-01T00:00:00.000","Myanmar","Freedom & Openness",,"13.83586819","74"
"2014-01-01T00:00:00.000","Cameroon","Freedom & Openness",,"13.10140444","75"
"2014-01-01T00:00:00.000","Venezuela (Bolivarian Republic Of)","Freedom & Openness",,"12.64673788","76"
"2014-01-01T00:00:00.000","United Arab Emirates","Freedom & Openness",,"12.24502954","77"
"2014-01-01T00:00:00.000","Egypt","Freedom & Openness",,"12.07528908","78"
"2014-01-01T00:00:00.000","Jordan","Freedom & Openness",,"11.01817689","79"
"2014-01-01T00:00:00.000","China","Freedom & Openness",,"10.94481701","80"
"2014-01-01T00:00:00.000","Qatar","Freedom & Openness",,"9.121524147","81"
"2014-01-01T00:00:00.000","Yemen","Freedom & Openness",,"9.060861321","82"
"2014-01-01T00:00:00.000","Viet Nam","Freedom & Openness",,"5.785887173","83"
"2014-01-01T00:00:00.000","Ethiopia","Freedom & Openness",,"4.080016769","84"
"2014-01-01T00:00:00.000","Bahrain","Freedom & Openness",,"1.865203518","85"
"2014-01-01T00:00:00.000","Saudi Arabia","Freedom & Openness",,"0","86"
