"end_of_period","credit_number","region","country_code","country","borrower","credit_status","service_charge_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ida","due_to_ida","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","credits_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IDA01180","WESTERN AND CENTRAL AFRICA","GH","Ghana","MINISTRY FOR FINANCE","Fully Repaid","0.75","USD","P000835","POWER DISTRIBUTION","12063443.38","0.00","0.00","12063443.38","12063443.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1978-03-01T00:00:00.000","2017-09-01T00:00:00.000","1968-06-14T00:00:00.000","1968-06-11T00:00:00.000","1968-09-20T00:00:00.000","1971-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA01600","WESTERN AND CENTRAL AFRICA","GH","Ghana","MINISTRY FOR FINANCE","Fully Repaid","0.75","USD","P000840","ACCRA TEMA WATER SUP","3971799.33","1858.33","0.00","3969941.00","3969941.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1979-12-15T00:00:00.000","2019-06-15T00:00:00.000","1969-08-28T00:00:00.000","1969-08-12T00:00:00.000","1969-12-04T00:00:00.000","1975-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA01630","WESTERN AND CENTRAL AFRICA","GH","Ghana","MINISTRY FOR FINANCE","Fully Repaid","0.75","USD","P000837","FISHERIES I","1326920.32","0.00","0.00","1326920.32","1326920.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1979-12-15T00:00:00.000","2019-06-15T00:00:00.000","1969-09-25T00:00:00.000","1969-09-23T00:00:00.000","1970-01-21T00:00:00.000","1978-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA02050","WESTERN AND CENTRAL AFRICA","GH","Ghana","MINISTRY FOR FINANCE","Fully Repaid","0.75","USD","P000838","COCOA DEVELOPMENT","8575953.91","0.00","0.00","8575953.91","8575953.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1980-12-15T00:00:00.000","2020-06-15T00:00:00.000","1970-06-26T00:00:00.000","1970-06-23T00:00:00.000","1971-03-12T00:00:00.000","1979-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA02560","WESTERN AND CENTRAL AFRICA","GH","Ghana","MINISTRY FOR FINANCE","Fully Repaid","0.75","USD","P000841","POWER DISTRIB ECA II","8140766.42","0.00","0.00","8140766.42","8140766.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1981-09-01T00:00:00.000","2021-03-01T00:00:00.000","1971-06-21T00:00:00.000","1971-06-15T00:00:00.000","1971-11-09T00:00:00.000","1974-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA03540","WESTERN AND CENTRAL AFRICA","GH","Ghana","MINISTRY FOR FINANCE","Fully Repaid","0.75","USD","P000842","SUGAR DEVELOPMENT","15600000.00","1122570.69","0.00","14477429.31","14477429.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1983-05-15T00:00:00.000","2022-11-15T00:00:00.000","1973-01-29T00:00:00.000","1972-12-21T00:00:00.000","1973-05-31T00:00:00.000","1979-03-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA04380","WESTERN AND CENTRAL AFRICA","GH","Ghana","MINISTRY FOR FINANCE","Fully Repaid","0.75","USD","P000844","ROAD CONST.MAINT.","13000000.00","0.00","0.00","13000000.00","13000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-01-01T00:00:00.000","2023-07-01T00:00:00.000","1973-11-21T00:00:00.000","1973-10-30T00:00:00.000","1974-01-22T00:00:00.000","1980-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA04990","WESTERN AND CENTRAL AFRICA","GH","Ghana","MINISTRY FOR FINANCE","Fully Repaid","0.75","USD","P000845","WATER SUPPLY II","10400000.00","41279.77","0.00","10358720.23","10358720.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-12-15T00:00:00.000","2024-06-15T00:00:00.000","1974-07-26T00:00:00.000","1974-06-27T00:00:00.000","1975-01-07T00:00:00.000","1981-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA05000","WESTERN AND CENTRAL AFRICA","GH","Ghana","MINISTRY FOR FINANCE","Fully Repaid","0.75","USD","P000843","LIVESTOCK DEVELOPMEN","2000000.00","645249.55","0.00","1354750.45","1354750.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-12-15T00:00:00.000","2024-06-15T00:00:00.000","1974-07-26T00:00:00.000","1974-06-18T00:00:00.000","1975-05-14T00:00:00.000","1981-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA05310","WESTERN AND CENTRAL AFRICA","GH","Ghana","MINISTRY FOR FINANCE","Fully Repaid","0.75","USD","P000846","AGRIC-OIL PALM","13600000.00","0.00","0.00","13600000.00","13600000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-12-15T00:00:00.000","2024-06-15T00:00:00.000","1975-03-05T00:00:00.000","1975-02-18T00:00:00.000","1976-06-24T00:00:00.000","1984-06-30T00:00:00.000",
