"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Sierra Leone","SL","P120304","Sierra Leone Energy Sector Utility Reform Project","Consultant Services","Consultant Qualification  Selection","Energy and Extractives","1544733","Consultancy for Line Route and Sub-Station Site Survey","2016-12-22T00:00:00.000","CEMMATS GROUP LTD","Republic of Sierra Leone","SL","114580.0","MOE\EDSA\ESURP\CQS\SITE SURVEY\0"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Sierra Leone","SL","P120304","Sierra Leone Energy Sector Utility Reform Project","Consultant Services","Consultant Qualification  Selection","Energy and Extractives","1545342","To support the Board of EDSA in the monitoring performance of the Performance Based Contract Utility Operation and Management Contra ctor in the implementation of the approved EDSA Business Plan.","2017-01-11T00:00:00.000","DR. NICHOLAS K. SMART-YEBOAH","Republic of Ghana","GH","393200.0","MOE/ESURP/PBCUOM/CQS/N-YEBOAH/01"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Sierra Leone","SL","P120304","Sierra Leone Energy Sector Utility Reform Project","Consultant Services","Individual Consultant Selection","Energy and Extractives","1546260","To provide support to the ESURP as Financial Management Specialist(FMS) and Interim General Project Coordinator(IGPC)","2017-02-02T00:00:00.000","Individual Consultant","World","1W","258000.0","MOE/EDSA/ESURP/IC/PMU/PM-06/16"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Sierra Leone","SL","P120304","Sierra Leone Energy Sector Utility Reform Project","Consultant Services","Consultant Qualification  Selection","Energy and Extractives","1546001","to ensure that timely, accurate and effective communication of the ESURP is effected by informing stakeholders on ESURP activities; raising awareness amongst affected communities; etc.....","2017-03-09T00:00:00.000","MAMADI GOBEH KAMARA","Republic of Sierra Leone","SL","147048.0","MOE/EDSA/ESURP/IC/2/PMU/PS-05/16"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Sierra Leone","SL","P120304","Sierra Leone Energy Sector Utility Reform Project","Consultant Services","Consultant Qualification  Selection","Energy and Extractives","1546002","To oversee environmental and social management and implementation of the Environmental and Social Management Plan (ESMP) in complian ce with the policies, laws and regulations of the Government of Sie","2017-03-09T00:00:00.000","ABDULAI BARRIE","Republic of Ghana","GH","151258.0","MOE/EDSA/ESURP/IC/2/PMU/PS-04/16"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Sierra Leone","SL","P120304","Sierra Leone Energy Sector Utility Reform Project","Non-consulting Services","International Competitive Bidding","Energy and Extractives","1545526","The Procurement of a Management Contractor for the Electricity Distribution and Supply Authority (EDSA)","2016-10-14T00:00:00.000","KHATIB AND ALAMI","Lebanese Republic","LB","9430000.0","MOE/EDSA/ESURP/ICB/L/PBCUOM/01/1"
"2022-09-12T00:00:00.000","2017","Western and Central Africa","Sierra Leone","SL","P126180","Sierra Leone Energy Access Project - Sierra Leone Infrastructure Development Fund","Goods","International Competitive Bidding","Energy and Extractives","1543610","To vary the contract service to now include ""Additional scope to include Blackhall Substation and 33KV power line to the original contract and deletion of scope from the original contract""","2016-09-20T00:00:00.000","BRITISH ENGINEERING SERVICES","United Kingdom of Great Britain and Nort","GB","7322970.0","MOE/EAP/SLIDF/ICB/1/SSE/01/14"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Sierra Leone","SL","P164353","Integrated and Resilient Urban Mobility Project","Consultant Services","Individual Consultant Selection","Transportation","1627369","Project Preparation Transport Consultant","2018-03-22T00:00:00.000","Individual Consultant","Republic of Sierra Leone","SL","44310.0","SL-MOFED-53217-CS-INDV"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Sierra Leone","SL","P120304","Sierra Leone Energy Sector Utility Reform Project","Goods","Request for Bids","Energy and Extractives","1557692","Procurement of Plant Design, Supply, Installation and Commissioning of Freetown Distribution System Rehabilitation","2018-02-26T00:00:00.000","JVC OF CAPITAL ELECTEC PVT LTD. AND T&D POWER SOLUTIONS LTD","Republic of Ghana","GH","11888740.0","SL-NPA-44247-GO-RFB"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Sierra Leone","SL","P153437","Smallholder Commercialization and Agribusiness Development Project","Non-consulting Services","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","1591634","REQUEST FOR QUOTATION (RFQ) FOR WEBSITE DEVELOPMENT, HOSTING AND MANAGEMENT","2018-06-15T00:00:00.000","PADEL CONSULT AND TRADING SL","Republic of Sierra Leone","SL","16331.0","SL-MAFS-38589-NC-RFQ"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Sierra Leone","SL","P164353","Integrated and Resilient Urban Mobility Project","Consultant Services","Individual Consultant Selection","Transportation","1627371","Preparation of the Environmental and Social Management Framework (ESMF) and Resettlement Policy Framework (RPF)","2018-03-22T00:00:00.000","Individual Consultant","Republic of Sierra Leone","SL","18463.0","SL-MOFED-53204-CS-INDV"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Sierra Leone","SL","P120304","Sierra Leone Energy Sector Utility Reform Project","Consultant Services","Direct Selection","Energy and Extractives","1557698","Continued legal support in connection with the satisfaction of the conditions precedent to financial close of the Project including drafting and agreeing with all parties, including financing parties,","2018-03-21T00:00:00.000","HERBERT SMITH FREEHILLS LL","United Kingdom of Great Britain and Nort","GB","353415.0","SL-NPA-39410-CS-CDS"
"2022-09-12T00:00:00.000","2018","Western and Central Africa","Sierra Leone","SL","P153437","Smallholder Commercialization and Agribusiness Development Project","Goods","Request for Quotations","Transportation;Agriculture, Fishing and Forestry;Industry, Trade and Services","1591511","Procurement and Delivery of 200 bags (50KG) Fertilizer NPK 15-15 AND ARGO CHEMICALS (Pesticides) to Kenema Forestry and Research Centre, Kenema District","2018-06-14T00:00:00.000","SEED TECH INTERNATIONAL (SL)","Republic of Sierra Leone","SL","12599.0","SL-MAFS-49282-GO-RFQ"
