"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Kenya","KE","P151831","Kenya Youth Employment and Opportunities","Goods","Request for Quotations","Education;Social Protection","1711399","Supply of tyres size 9.5/R17.5 (All Terrain)","2019-12-11T00:00:00.000","ADHOC HOLDINGS","Republic of Kenya","KE","2548.0","KE-MPYG-135013-GO-RFQ"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Kenya","KE","P151831","Kenya Youth Employment and Opportunities","Goods","Request for Quotations","Education;Social Protection","1711398","10No. tyres size 275/70/R16 (All Terrain), 15 No tyres size 265/65/R17 (All Terrain) and, 7No tyres size 9.5/R17.5 (All Terrain) for KYEOP Vehicles","2019-12-11T00:00:00.000","3C SERVICES","Republic of Kenya","KE","12859.0","KE-MPYG-135006-GO-RFQ"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Kenya","KE","P151831","Kenya Youth Employment and Opportunities","Non-consulting Services","Request for Quotations","Education;Social Protection","1711393","PROVISION OF EVENT MANAGEMENT AND RELATED SERVICES FOR THE KYEOP BPC AWARD CEREMONY","2021-03-18T00:00:00.000","WONDERJOY PARTY WORLD","Republic of Kenya","KE","77275.0","KE-MPYG-217131-NC-RFQ"
"2022-09-12T00:00:00.000","2020","Eastern and Southern Africa","Kenya","KE","P151831","Kenya Youth Employment and Opportunities","Goods","Request for Quotations","Education;Social Protection","1711381","Supply and delivery of 30No tyres size 255/70/R16 All-terrain","2020-05-17T00:00:00.000","3C SERVICES","Republic of Kenya","KE","12214.0","KE-MPYG-135006-GO-RFQ-1"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Kenya","KE","P151831","Kenya Youth Employment and Opportunities","Consultant Services","Direct Selection","Education;Social Protection","1711378","Beneficiary Tracer Study - Assignment 2 (Cycle 2, 3, and 4)","2021-12-17T00:00:00.000","MDF TRAINING & CONSULTANCY EASTERN & SOUTHERN AFRICA","Republic of Kenya","KE","191614.0","KE-MPYG-181809-CS-CDS"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Kenya","KE","P151831","Kenya Youth Employment and Opportunities","Consultant Services","Individual Consultant Selection","Education;Social Protection","1711374","Engagement of Individual Consultant for Communication for KYEOP for a 
 Period of One Year","2021-05-27T00:00:00.000","Individual Consultant","Republic of Kenya","KE","23689.0","KE-MPYG-123194-CS-INDV"
"2022-09-12T00:00:00.000","2021","Eastern and Southern Africa","Kenya","KE","P151831","Kenya Youth Employment and Opportunities","Consultant Services","Individual Consultant Selection","Education;Social Protection","1711373","Management Information System Assistant Developer and Infrastructure Support Consultant","2021-05-27T00:00:00.000","Individual Consultant","Republic of Kenya","KE","36930.0","KE-MPYG-159134-CS-INDV"
"2022-09-12T00:00:00.000","2019","Eastern and Southern Africa","Kenya","KE","P151831","Kenya Youth Employment and Opportunities","Goods","Request for Quotations","Education;Social Protection","1711371","Supply of 40No Tablets for KYEOP","2019-05-08T00:00:00.000","TAWE ENTERPRISES","Republic of Kenya","KE","13793.0","KE-MPYG-53596-GO-RFQ"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Kenya","KE","P153349","National Agricultural and Rural Inclusive Growth Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration;Industry, Trade and Services","1711097","supply and delivery of dam liners for VMG farmers","2022-06-08T00:00:00.000","ARAMOT ENTERPRISES","Republic of Kenya","KE","34843.0","KE-KLF-NARIGP-026-2022-GO-RFQ"
"2022-09-12T00:00:00.000","2022","Eastern and Southern Africa","Kenya","KE","P153349","National Agricultural and Rural Inclusive Growth Project","Goods","Request for Quotations","Agriculture, Fishing and Forestry;Public Administration;Industry, Trade and Services","1711087","supply and delivery of NARIGP branded shirts, t-shirts and caps","2022-03-08T00:00:00.000","SHIKIBZ SOLUTIONS","Republic of Kenya","KE","5106.0","KE-TRANS NZOIA COUNTY-259340-GO-"
