"date_disclosed","project_name","document_type","project_number","product_line","company_name","country","ifc_country_code","industry","environmental_category","department","status","project_board_date","ifc_investment_for_risk_management_million_usd","ifc_investment_for_guarantee_million_usd","ifc_investment_for_loan_million_usd","ifc_investment_for_equity_million_usd","total_ifc_investment_as_approved_by_board_million_usd","country_code","as_of_date"
"2017-04-28T00:00:00.000","ESIP Power2SME","Summary of Investment Information (AIP Policy 2012)","39386","Equity","POWER2SME PRIVATE LIMITED","India","IND","Agribusiness and Forestry","B","Disruptive Technologies and Funds","Active","2017-06-02T00:00:00.000",,,,"10.07","10.07","IN","2022-08-25T03:09:00.000"
"2017-04-20T00:00:00.000","Fullerton Masala","Summary of Investment Information (AIP Policy 2012)","39061","Loan","FULLERTON INDIA CREDIT COMPANY LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2017-05-31T00:00:00.000",,,"89.57",,"89.57","IN","2022-08-25T03:09:00.000"
"2017-03-21T00:00:00.000","pi Ventures Investment Trust","Summary of Investment Information (AIP Policy 2012)","39421","Equity","PI VENTURES FUND - I","India","IND","Funds","FI-3","Disruptive Technologies and Funds","Active","2017-04-24T00:00:00.000",,,,"30.0","30.0","IN","2022-08-25T03:09:00.000"
"2017-02-17T00:00:00.000","Granules III","Summary of Investment Information (AIP Policy 2012)","38095","Loan","GRANULES INDIA LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2017-03-21T00:00:00.000",,,"47.71",,"47.71","IN","2022-08-25T03:09:00.000"
"2017-01-27T00:00:00.000","IDG Ventures India Fund III LLC","Summary of Investment Information (AIP Policy 2012)","39362","Equity","IDG VENTURES INDIA FUND III LLC","India","IND","Funds","FI-2","Disruptive Technologies and Funds","Active","2017-02-27T00:00:00.000",,,,"40.0","40.0","IN","2022-08-25T03:09:00.000"
"2017-01-18T00:00:00.000","ESIP Blackbuck","Summary of Investment Information (AIP Policy 2012)","39420","Equity","ZINKA LOGISTICS SOLUTIONS PRIVATE LIMITED","India","IND","Infrastructure","B","TMT, Venture Capital & Funds","Active","2017-02-20T00:00:00.000",,,,"10.0","10.0","IN","2022-08-25T03:09:00.000"
"2016-07-22T00:00:00.000","Byju's","Summary of Investment Information (AIP Policy 2012)","38562","Equity","THINK & LEARN PRIVATE LIMITED","India","IND","Health and Education","B","TMT, Venture Capital &amp; Funds","Active","2016-08-23T00:00:00.000",,,,"15.0","15.0","IN","2022-08-25T03:09:00.000"
"2016-06-03T00:00:00.000","FCEL","Summary of Investment Information (AIP Policy 2012)","37943","Equity","FUTURE CONSUMER LIMITED","India","IND","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active","2016-06-17T00:00:00.000",,,"0.0","19.92","19.92","IN","2022-08-25T03:09:00.000"
"2016-05-19T00:00:00.000","Apollo Specialty","Summary of Investment Information (AIP Policy 2012)","37895","Equity","APOLLO HEALTH AND LIFESTYLE LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2016-06-20T00:00:00.000",,,,"33.34","33.34","IN","2022-08-25T03:09:00.000"
"2016-04-14T00:00:00.000","Regency Hospital","Summary of Investment Information (AIP Policy 2012)","35989","Equity","REGENCY HOSPITAL LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2016-05-20T00:00:00.000",,,,"9.07","9.07","IN","2022-08-25T03:09:00.000"
"2016-04-12T00:00:00.000","Plenty Fund I","Summary of Investment Information (AIP Policy 2012)","37348","Equity","PLENTY PRIVATE EQUITY FUND I LIMITED","India","IND","Funds","FI-2","Disruptive Technologies and Funds","Active","2016-04-27T00:00:00.000",,,,"25.40","25.4","IN","2022-08-25T03:09:00.000"
"2016-03-16T00:00:00.000","HCG","Summary of Investment Information (AIP Policy 2012)","37903","Equity","HEALTHCARE GLOBAL ENTERPRISES LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2016-02-04T00:00:00.000",,,,"19.90","19.9","IN","2022-08-25T03:09:00.000"
"2016-02-19T00:00:00.000","ESIP Lenskart","Summary of Investment Information (AIP Policy 2012)","37742","Equity","LENSKART SOLUTIONS PRIVATE LIMITED","India","IND","Agribusiness and Forestry","B","Disruptive Technologies and Funds","Active","2016-03-23T00:00:00.000",,,,"25.87","25.87","IN","2022-08-25T03:09:00.000"
"2016-02-05T00:00:00.000","OAWPL and OAPWPL","Summary of Investment Information (AIP Policy 2012)","37086","Loan","OSTRO ANDHRA WIND PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2016-03-10T00:00:00.000",,,"60.40",,"60.4","IN","2022-08-25T03:09:00.000"
"2016-02-05T00:00:00.000","SRF India BOPET","Summary of Investment Information (AIP Policy 2012)","37933","Loan","SRF LIMITED","India","IND","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2016-03-10T00:00:00.000",,,"40.0",,"40.0","IN","2022-08-25T03:09:00.000"
"2015-12-01T00:00:00.000","Continental Warehousing Corporation (Nhava Seva) Limited","Summary of Investment Information (AIP Policy 2012)","36727","Loan","CONTINENTAL WAREHOUSING CORPORATION (NHAVA SEVA) PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2016-01-07T00:00:00.000",,,"59.64","24.85","84.49","IN","2022-08-25T03:09:00.000"
"2015-10-10T00:00:00.000","ESIP Supermarket Grocery Supplies","Summary of Investment Information (AIP Policy 2012)","37605","Equity","SUPERMARKET GROCERY SUPPLIES PRIVATE LIMITED","India","IND","Agribusiness and Forestry","B","TMT, Venture Capital &amp; Funds","Active","2015-11-10T00:00:00.000",,,,"25.0","25.0","IN","2022-08-25T03:09:00.000"
"2015-06-26T00:00:00.000","Portea Medical","Summary of Investment Information (AIP Policy 2012)","37150","Equity","HEALTHVISTA INDIA PRIVATE LIMITED","India","IND","Health and Education","B","Gbl Ind, Manufact, Agribus & Services","Active","2015-07-29T00:00:00.000",,,,"7.0","7.0","IN","2022-08-25T03:09:00.000"
"2015-06-04T00:00:00.000","BMM Cement Limited","Summary of Investment Information (AIP Policy 2012)","36301","Loan","SAGAR CEMENTS (R) LIMITED","India","IND","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2015-07-06T00:00:00.000",,,"33.0",,"33.0","IN","2022-08-25T03:09:00.000"
"2015-03-19T00:00:00.000","Nxtgen","Summary of Investment Information (AIP Policy 2012)","35289","Equity","NEXTGEN TECHNOLOGY PTE LTD","India","IND","Telecommunications, Media, and Technology","C","TMT, Venture Capital &amp; Funds","Active","2015-04-30T00:00:00.000",,,,"7.14","7.14","IN","2022-08-25T03:09:00.000"
"2015-02-27T00:00:00.000","Yes Bank Infra","Summary of Investment Information (AIP Policy 2012)","36208","Loan","YES BANK LIMITED","India","IND","Financial Institutions","FI-1","Global Industry, Financial Markets","Active","2015-03-20T00:00:00.000",,,"100.0",,"100.0","IN","2022-08-25T03:09:00.000"
"2015-02-17T00:00:00.000","SChand","Summary of Investment Information (AIP Policy 2012)","35817","Equity","S CHAND AND COMPANY LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2015-03-20T00:00:00.000",,,,"17.22","17.22","IN","2022-08-25T03:09:00.000"
"2015-01-21T00:00:00.000","PFS II","Summary of Investment Information (AIP Policy 2012)","36091","Loan","PTC INDIA FINANCIAL SERVICES LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2015-02-23T00:00:00.000",,,"34.46",,"34.46","IN","2022-08-25T03:09:00.000"
"2015-01-15T00:00:00.000","Bandhan Banking Transformation","Summary of Investment Information (AIP Policy 2012)","36166","Equity","BANDHAN FINANCIAL SERVICES LIMITED","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2015-02-02T00:00:00.000",,,,"92.97","92.97","IN","2022-08-25T03:09:00.000"
"2015-01-08T00:00:00.000","DARP Encore ARC","Summary of Investment Information (AIP Policy 2012)","34869","Equity","ENCORE ASSET RECONSTRUCTION COMPANY","India","IND","Financial Institutions","FI-2","Global Industry, Financial Markets","Active","2015-02-09T00:00:00.000",,,,"5.42","5.42","IN","2022-08-25T03:09:00.000"
"2014-12-11T00:00:00.000","Cube Highways","Summary of Investment Information (AIP Policy 2012)","34415","Loan","CUBE HIGHWAYS AND INFRASTRUCTURE PTE LTD.","India","IND","Infrastructure","A","CN4S5 - Regional Industry - INF Asia & Pac/Infrastructure - CSA","Active","2014-12-11T00:00:00.000",,,"150.0","100.0","250.0","IN","2022-08-25T03:09:00.000"
"2014-11-13T00:00:00.000","SPAH","Summary of Investment Information (AIP Policy 2012)","34628","Equity","SHAPOORJI PALLONJI AND COMPANY PRIVATE LIMITED","India","IND","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active","2014-12-31T00:00:00.000",,,,"34.44","34.44","IN","2022-08-25T03:09:00.000"
"2014-11-03T00:00:00.000","ESIP EyeQ","Summary of Investment Information (AIP Policy 2012)","35512","Equity","EYE-Q VISION PRIVATE LIMITED","India","IND","Health and Education","B","TMT, Venture Capital & Funds","Active","2014-12-03T00:00:00.000",,,,"5.36","5.36","IN","2022-08-25T03:09:00.000"
"2014-10-06T00:00:00.000","Green Infra Wind","Summary of Investment Information (AIP Policy 2012)","35415","Loan","Green Infra Corporate Solar Limited","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2014-11-10T00:00:00.000",,,"59.10",,"59.1","IN","2022-08-25T03:09:00.000"
"2014-09-30T00:00:00.000","Everstone III","Summary of Investment Information (AIP Policy 2012)","35855","Equity","EVERSTONE CAPITAL PARTNERS III LP","India","IND","Infrastructure","FI-2","Disruptive Technologies and Funds","Active","2014-11-03T00:00:00.000",,,,"50.0","50.0","IN","2022-08-25T03:09:00.000"
"2014-05-27T00:00:00.000","SAMHI","Summary of Investment Information (AIP Policy 2012)","34227","Loan","SAMHI HOTELS PRIVATE LIMITED","India","IND","Tourism, Retail, and Property","B","Regional Industry - MAS Asia & Pac","Active","2014-06-30T00:00:00.000",,,"20.95",,"20.95","IN","2022-08-25T03:09:00.000"
"2014-04-09T00:00:00.000","Lucid Colloids","Summary of Investment Information (AIP Policy 2012)","34335","Loan","LUCID COLLOIDS LIMITED","India","IND","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2014-05-15T00:00:00.000",,,"15.0","12.43","27.43","IN","2022-08-25T03:09:00.000"
"2014-03-04T00:00:00.000","NephroPlus","Summary of Investment Information (AIP Policy 2012)","34679","Equity","NEPHROCARE HEALTH SERVICES PRIVATE LIMITED","India","IND","Health and Education","B","Gbl Ind, Manufact, Agribus &amp; Services","Active","2014-04-04T00:00:00.000",,,,"7.0","7.0","IN","2022-08-25T03:09:00.000"
"2013-11-20T00:00:00.000","Flexituff","Summary of Investment Information (AIP Policy 2012)","33525","Loan","Flexituff International Limited","India","IND","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2013-12-20T00:00:00.000",,,"9.0","7.20","16.2","IN","2022-08-25T03:09:00.000"
"2013-10-28T00:00:00.000","Gaja II","Summary of Investment Information (AIP Policy 2012)","33897","Equity","GAJA CAPITAL FUND II LIMITED","India","IND","Financial Institutions","FI-2","Disruptive Technologies and Funds","Active","2013-11-29T00:00:00.000",,,,"25.0","25.0","IN","2022-08-25T03:09:00.000"
"2013-05-14T00:00:00.000","Parag Dairy","Summary of Investment Information (AIP Policy 2012)","33134","Loan","Parag Milk Foods Limited","India","IND","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus &amp; Services","Active","2013-07-31T00:00:00.000",,,"15.0",,"15.0","IN","2022-08-25T03:09:00.000"
"2013-04-17T00:00:00.000","ACME Energy","Summary of Investment Information (AIP Policy 2012)","32497","Loan","ACME SOLAR ENERGY (MADHYA PRADESH) PRIVATE LIMITED","India","IND","Infrastructure","B","Gbl Infrastructure & Natural Resources","Active","2013-05-24T00:00:00.000",,,"50.0",,"50.0","IN","2022-08-25T03:09:00.000"
"2013-04-15T00:00:00.000","IBEF II","Summary of Investment Information (AIP Policy 2012)","33540","Equity","INDIA BUSINESS EXCELLENCE FUND-IIA","India","IND","Financial Institutions","FI-2","Disruptive Technologies and Funds","Active","2013-05-16T00:00:00.000",,,,"25.0","25.0","IN","2022-08-25T03:09:00.000"
"2013-02-04T00:00:00.000","DHFL Eduventures","Summary of Investment Information (AIP Policy 2012)","32922","Equity","AVANSE FINANCIAL SERVICES LIMITED","India","IND","Financial Institutions","FI-3","Global Industry, Financial Markets","Active","2013-03-15T00:00:00.000",,,,"2.26","2.26","IN","2022-08-25T03:09:00.000"
"2013-01-25T00:00:00.000","Bhilwara Captive","Summary of Investment Information (AIP Policy 2012)","33351","Loan","LNJ POWER VENTURES LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2013-02-28T00:00:00.000",,,"7.56",,"7.56","IN","2022-08-25T03:09:00.000"
"2013-01-08T00:00:00.000","Lighthouse II","Summary of Investment Information (AIP Policy 2012)","32838","Equity","INDIA 2020 FUND II LIMITED","India","IND","Oil, Gas, and Mining","FI-2","Disruptive Technologies and Funds","Active","2013-02-11T00:00:00.000",,,,"25.0","25.0","IN","2022-08-25T03:09:00.000"
"2012-11-16T00:00:00.000","Value and Budget Housing Corporation","Summary of Investment Information (AIP Policy 2012)","28392","Equity","VBHC VALUE HOMES PRIVATE LIMITED","India","IND","Tourism, Retail, and Property","B","Gbl Ind, Manufact, Agribus &amp; Services","Active","2012-12-20T00:00:00.000",,,,"11.06","11.06","IN","2022-08-25T03:09:00.000"
"2012-07-09T00:00:00.000","Educomp","Summary of Investment Information (AIP Policy 2012)","32040","Loan","EDUCOMP SOLUTIONS LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2012-08-13T00:00:00.000",,,"40.0","15.0","55.0","IN","2022-08-25T03:09:00.000"
"2012-06-14T00:00:00.000","Azure Rooftop","Summary of Investment Information (AIP Policy 2012)","32148","Loan","AZURE SUN ENERGY PRIVATE LIMITED","India","IND","Infrastructure","C","Regional Industry - INF Asia & Pac","Active","2012-08-07T00:00:00.000",,,"4.60",,"4.6","IN","2022-08-25T03:09:00.000"
"2012-05-28T00:00:00.000","Ramkrishna Forgings Limited","Summary of Investment Information (AIP Policy 2012)","30610","Loan","RAMKRISHNA FORGINGS LIMITED","India","IND","Manufacturing","B","Regional Industry - MAS Asia & Pac","Active","2012-06-27T00:00:00.000",,,"15.0","4.94","19.94","IN","2022-08-25T03:09:00.000"
"2012-05-11T00:00:00.000","Dakshin","Summary of Investment Information (AIP Policy 2012)","31630","Loan","Company Name Pending","India","IND","Financial Institutions","FI-2","Regional Industry - FIG Asia & Pac","Active","2012-06-14T00:00:00.000",,,"74.99","0.01","75.0","IN","2022-08-25T03:09:00.000"
"2012-05-04T00:00:00.000","Ujjivan","Summary of Investment Information (AIP Policy 2012)","30283","Equity","UJJIVAN FINANCIAL SERVICES LIMITED","India","IND","Financial Institutions","FI-3","Global Industry, Financial Markets","Active","2012-06-14T00:00:00.000",,,,"8.01","8.01","IN","2022-08-25T03:09:00.000"
"2012-05-04T00:00:00.000","Equitas","Summary of Investment Information (AIP Policy 2012)","32284","Equity","Equitas Holdings Limited","India","IND","Financial Institutions","FI-3","Global Industry, Financial Markets","Active","2012-06-13T00:00:00.000",,,,"17.81","17.81","IN","2022-08-25T03:09:00.000"
"2012-04-13T00:00:00.000","Infuse Capital","Summary of Investment Information (AIP Policy 2012)","32133","Equity","INDIAN FUND FOR SUSTAINABLE ENERGY","India","IND","Funds","FI-2","Disruptive Technologies and Funds","Active","2012-05-15T00:00:00.000",,,,"5.0","5.0","IN","2022-08-25T03:09:00.000"
"2012-04-06T00:00:00.000","Jain Irrigation Systems Ltd.","Summary of Investment Information (AIP Policy 2012)","31665","Loan","JAIN IRRIGATION SYSTEMS LIMITED","India","IND","Agribusiness and Forestry","B","Gbl Ind, Manufact, Agribus & Services","Active","2012-06-28T00:00:00.000",,,"60.0","10.0","70.0","IN","2022-08-25T03:09:00.000"
"2012-04-02T00:00:00.000","Banyan Tree II","Summary of Proposed Investment (Disclosure Policy 2006)","31882","Equity","BANYANTREE GROWTH CAPITAL II LLC","India","IND","Financial Institutions","FI","Disruptive Technologies and Funds","Active","2012-05-30T00:00:00.000",,,,"25.0","25.0","IN","2022-08-25T03:09:00.000"
"2012-03-23T00:00:00.000","Kalkitech 1","Summary of Investment Information (AIP Policy 2012)","31750","Equity","KALKI COMMUNICATION TECHNOLOGIES PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2012-05-15T00:00:00.000",,,,"1.28","1.28","IN","2022-08-25T03:09:00.000"
"2012-03-02T00:00:00.000","Power Grid","Summary of Proposed Investment (Disclosure Policy 2006)","31419","Loan","POWER GRID CORPORATION OF INDIA LIMITED","India","IND","Infrastructure","A","Gbl Infrastructure &amp; Natural Resources","Active","2012-05-03T00:00:00.000",,,"100.0",,"100.0","IN","2022-08-25T03:09:00.000"
"2012-01-23T00:00:00.000","SRLL","Summary of Proposed Investment (Disclosure Policy 2006)","31463","Equity","SRL LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2012-02-22T00:00:00.000",,,,"24.53","24.53","IN","2022-08-25T03:09:00.000"
"2011-11-11T00:00:00.000","IMGC India","Summary of Proposed Investment (Disclosure Policy 2006)","29300","Equity","India Mortgage Guarantee Corporation Private Limited","India","IND","Financial Institutions","C","Global Industry, Financial Markets","Active","2011-12-13T00:00:00.000",,,,"8.60","8.6","IN","2022-08-25T03:09:00.000"
"2011-11-10T00:00:00.000","Zephyr India III","Summary of Proposed Investment (Disclosure Policy 2006)","31470","Equity","ZEPHYR PEACOCK INDIA FUND III LIMITED","India","IND","Infrastructure","FI","Disruptive Technologies and Funds","Active","2011-12-20T00:00:00.000",,,,"15.0","15.0","IN","2022-08-25T03:09:00.000"
"2011-09-21T00:00:00.000","Ambit Pragma II","Summary of Proposed Investment (Disclosure Policy 2006)","30962","Equity","APF-II INDIA HOLDINGS PVT LTD","India","IND","Financial Institutions","FI","Disruptive Technologies and Funds","Active","2011-11-03T00:00:00.000",,,,"20.0","20.0","IN","2022-08-25T03:09:00.000"
"2011-09-16T00:00:00.000","Forum Synergies","Summary of Proposed Investment (Disclosure Policy 2006)","27589","Equity","INDIA KNOWLEDGE-MANUFACTURING COMPANY","India","IND","Financial Institutions","FI","Disruptive Technologies and Funds","Active","2011-10-21T00:00:00.000",,,,"15.0","15.0","IN","2022-08-25T03:09:00.000"
"2011-07-21T00:00:00.000","FinCo","Summary of Proposed Investment (Disclosure Policy 2006)","29843","Equity","Tata Cleantech Capital Limited","India","IND","Financial Institutions","FI","Regional Industry - FIG Asia & Pac","Active","2011-08-31T00:00:00.000",,,,"5.13","5.13","IN","2022-08-25T03:09:00.000"
"2011-07-06T00:00:00.000","Vortex","Summary of Proposed Investment (Disclosure Policy 2006)","31068","Equity","VORTEX ENGINEERING PRIVATE LIMITED","India","IND","Financial Institutions","C","Global Industry, Financial Markets","Active","2011-08-30T00:00:00.000",,,,"2.76","2.76","IN","2022-08-25T03:09:00.000"
"2011-05-03T00:00:00.000","NSL Power","Summary of Proposed Investment (Disclosure Policy 2006)","29912","Equity","NSL RENEWABLE POWER PRIVATE LIMITED","India","IND","Infrastructure","A","Gbl Infrastructure &amp; Natural Resources","Active","2011-07-07T00:00:00.000",,,"0.0","25.0","25.0","IN","2022-08-25T03:09:00.000"
"2011-05-03T00:00:00.000","Vishwa Infra","Summary of Proposed Investment (Disclosure Policy 2006)","30859","Loan","VISHWA INFRASTRUCTURES AND SERVICES PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2011-06-03T00:00:00.000",,,"5.0",,"5.0","IN","2022-08-25T03:09:00.000"
"2011-04-28T00:00:00.000","Jain NBFC","Summary of Proposed Investment (Disclosure Policy 2006)","30598","Equity","Sustainable Agro-Commercial Finance Limited","India","IND","Financial Institutions","FI","Regional Industry - FIG Asia & Pac","Active","2011-06-06T00:00:00.000",,,,"4.44","4.44","IN","2022-08-25T03:09:00.000"
"2011-04-15T00:00:00.000","Vivimed","Summary of Proposed Investment (Disclosure Policy 2006)","30585","Loan","VIVIMED LABS LIMITED","India","IND","Health and Education","B","Regional Industry - MAS Asia & Pac","Active","2011-05-31T00:00:00.000",,,"20.0",,"20.0","IN","2022-08-25T03:09:00.000"
"2011-04-01T00:00:00.000","Dunar Foods Limited","Summary of Proposed Investment (Disclosure Policy 2006)","30252","Equity","DUNAR FOODS LIMITED","India","IND","Agribusiness and Forestry","B","Regional Industry - MAS Asia & Pac","Active","2011-05-02T00:00:00.000",,,,"20.0","20.0","IN","2022-08-25T03:09:00.000"
"2011-03-31T00:00:00.000","Aavishkaar MSME","Summary of Proposed Investment (Disclosure Policy 2006)","30711","Equity","AAVISHKAAR INDIA II COMPANY LTD","India","IND","Infrastructure","FI","Disruptive Technologies and Funds","Active","2011-05-30T00:00:00.000",,,,"15.0","15.0","IN","2022-08-25T03:09:00.000"
"2011-01-19T00:00:00.000","Kaizen","Summary of Proposed Investment (Disclosure Policy 2006)","29922","Equity","KAIZEN PRIVATE EQUITY","India","IND","Financial Institutions","FI","Gbl Ind, Manufact, Agribus &amp; Services","Active","2011-02-25T00:00:00.000",,,,"10.0","10.0","IN","2022-08-25T03:09:00.000"
"2011-01-13T00:00:00.000","Bandhan","Summary of Proposed Investment (Disclosure Policy 2006)","27223","Equity","BANDHAN FINANCIAL SERVICES LIMITED","India","IND","Financial Institutions","FI","Global Industry, Financial Markets","Active","2011-02-17T00:00:00.000",,,,"30.0","30.0","IN","2022-08-25T03:09:00.000"
"2010-08-04T00:00:00.000","Attero Recycling","Summary of Proposed Investment (Disclosure Policy 2006)","29690","Equity","ATTERO RECYCLING PRIVATE LIMITED","India","IND","Infrastructure","B","Gbl Infrastructure &amp; Natural Resources","Active","2010-09-24T00:00:00.000",,,"0.0","5.0","5.0","IN","2022-08-25T03:09:00.000"
"2010-05-17T00:00:00.000","Craftsman I","Summary of Proposed Investment (Disclosure Policy 2006)","29515","Equity","CRAFTSMAN AUTOMATION LIMITED","India","IND","Manufacturing","B","Gbl Ind, Manufact, Agribus &amp; Services","Active","2010-06-18T00:00:00.000",,,,"12.93","12.93","IN","2022-08-25T03:09:00.000"
"2010-04-30T00:00:00.000","Lok II","Summary of Proposed Investment (Disclosure Policy 2006)","29593","Equity","SARVA CAPITAL LLC","India","IND","Funds","FI","Regional Industry - FIG Asia & Pac","Active","2010-06-03T00:00:00.000",,,,"15.0","15.0","IN","2022-08-25T03:09:00.000"
"2010-04-21T00:00:00.000","Applied Solar","Summary of Proposed Investment (Disclosure Policy 2006)","29501","Loan","APPLIED SOLAR TECHNOLOGIES INDIA PRIVATE LIMITED","India","IND","Infrastructure","C","Gbl Infrastructure &amp; Natural Resources","Active","2010-05-23T00:00:00.000",,,"15.0","6.0","21.0","IN","2022-08-25T03:09:00.000"
"2010-04-09T00:00:00.000","Aavishkaar Goodwell India Microfinance Development Company II","Summary of Proposed Investment (Disclosure Policy 2006)","29594","Equity","AAVISHKAAR GOODWELL INDIA MICROFINANCE DEVELOPMENT COMPANY II LIMITED","India","IND","Funds","FI","Regional Industry - FIG Asia & Pac","Active","2010-05-28T00:00:00.000",,,,"15.0","15.0","IN","2022-08-25T03:09:00.000"
"2010-02-18T00:00:00.000","Auro Mira Energy","Summary of Proposed Investment (Disclosure Policy 2006)","28504","Equity","AURO MIRA ENERGY COMPANY PRIVATE LIMITED","India","IND","Infrastructure","B","Regional Industry - INF Asia & Pac","Active","2010-03-25T00:00:00.000",,,,"7.97","7.97","IN","2022-08-25T03:09:00.000"
"2010-01-25T00:00:00.000","Bhilwara Energy","Summary of Proposed Investment (Disclosure Policy 2006)","29157","Equity","BHILWARA ENERGY LIMITED","India","IND","Infrastructure","A","Gbl Infrastructure &amp; Natural Resources","Active","2010-03-31T00:00:00.000",,,,"23.90","23.9","IN","2022-08-25T03:09:00.000"
"2009-11-10T00:00:00.000","Utkarsh MFI","Summary of Proposed Investment (Disclosure Policy 2006)","29056","Equity","UTKARSH COREINVEST LIMITED","India","IND","Financial Institutions","FI","Global Industry, Financial Markets","Active","2009-12-22T00:00:00.000",,,,"0.30","0.3","IN","2022-08-25T03:09:00.000"
"2009-04-03T00:00:00.000","Zephyr Peacock India Fund II, L.P.","Summary of Proposed Investment (Disclosure Policy 2006)","27466","Equity","ZEPHYR PEACOCK INDIA FUND II LIMITED","India","IND","Financial Institutions","FI","TMT, Venture Capital &amp; Funds","Active","2009-05-29T00:00:00.000",,,,"15.0","15.0","IN","2022-08-25T03:09:00.000"
"2008-09-25T00:00:00.000","Avigo PE Investments Ltd.","Summary of Proposed Investment (Disclosure Policy 2006)","27524","Equity","RESURGENCE PE INVESTMENTS LIMITED","India","IND","Financial Institutions","FI","Disruptive Technologies and Funds","Active","2008-10-30T00:00:00.000",,,,"20.0","20.0","IN","2022-08-25T03:09:00.000"
"2008-04-16T00:00:00.000","India Agri Fund","Summary of Proposed Investment (Disclosure Policy 2006)","26768","Equity","INDIA AGRI BUSINESS FUND LIMITED","India","IND","Financial Institutions","FI","Regional Industry - MAS Asia & Pac","Active","2008-05-16T00:00:00.000",,,,"20.01","20.01","IN","2022-08-25T03:09:00.000"
"2008-01-04T00:00:00.000","APF - I (Mauritius) Limited","Summary of Proposed Investment (Disclosure Policy 2006)","26469","Equity","APF-I (MAURITIUS) LIMITED","India","IND","Financial Institutions","FI","TMT, Venture Capital &amp; Funds","Active","2008-02-04T00:00:00.000",,,,"15.0","15.0","IN","2022-08-25T03:09:00.000"
"2007-12-07T00:00:00.000","AllainDuhanganII","Summary of Proposed Investment (Disclosure Policy 2006)","26500","Loan","AD HYDRO POWER LIMITED","India","IND","Infrastructure","A","Regional Industry - INF Asia & Pac","Active","2008-02-07T00:00:00.000",,,"31.84","10.0","41.84","IN","2022-08-25T03:09:00.000"
"2007-11-30T00:00:00.000","Punj Upstream Phase One","Summary of Proposed Investment (Disclosure Policy 2006)","26470","Loan","PUNJ LLOYD UPSTREAM LIMITED","India","IND","Oil, Gas, and Mining","B","Regional Industry - INF Asia & Pac","Active","2008-01-02T00:00:00.000",,,"25.0","5.0","30.0","IN","2022-08-25T03:09:00.000"
"2007-09-20T00:00:00.000","Macquarie India Infrastructure Opportunities Fund","Summary of Proposed Investment (Disclosure Policy 2006)","26334","Equity","Macquarie SBI Infrastructure Trust","India","IND","Financial Institutions","FI","Regional Industry - INF Asia & Pac","Active","2007-11-01T00:00:00.000",,,,"150.0","150.0","IN","2022-08-25T03:09:00.000"
"2007-09-05T00:00:00.000","Punj Lloyd Corporate Finance","Summary of Proposed Investment (Disclosure Policy 2006)","25903","Loan","PUNJ-LLOYD LIMITED","India","IND","Financial Institutions","B","Regional Industry - INF Asia & Pac","Active","2007-10-15T00:00:00.000",,,"50.0",,"50.0","IN","2022-08-25T03:09:00.000"
"2007-08-31T00:00:00.000","Angel Infin Pvt Ltd","Summary of Proposed Investment (Disclosure Policy 2006)","26395","Equity","ANGEL ONE LIMITED","India","IND","Financial Institutions","C","Regional Industry - FIG Asia & Pac","Active","2007-10-04T00:00:00.000",,,,"37.52","37.52","IN","2022-08-25T03:09:00.000"
"2007-08-24T00:00:00.000","India Infr. Fund","Summary of Proposed Investment (Disclosure Policy 2006)","26237","Equity","INDIA INFRASTRUCTURE FUND","India","IND","Financial Institutions","FI","Regional Industry - INF Asia & Pac","Active","2007-09-27T00:00:00.000",,,,"100.0","100.0","IN","2022-08-25T03:09:00.000"
