"end_of_period","loan_number","region","country_code","country","borrower","guarantor_country_code","guarantor","loan_type","loan_status","interest_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ibrd","due_to_ibrd","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","loans_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IBRD4030A","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","ID","Indonesia","SCL","Fully Repaid","0.00",,"P041896","ID-HR CAPACITY BUILDING","19311826.10","18283295.93","0.00","1028530.17","1028530.17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2002-02-15T00:00:00.000","2016-08-15T00:00:00.000","1996-08-12T00:00:00.000","1996-06-04T00:00:00.000","1996-10-10T00:00:00.000","2000-12-31T00:00:00.000","2001-07-06T00:00:00.000"
"2022-07-31T00:00:00.000","IBRD17070","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","ID","Indonesia","NPL","Fully Cancelled","7.9000",,"P003777","TRANSMIG. II","90000000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-12-01T00:00:00.000","1999-06-01T00:00:00.000","1979-06-01T00:00:00.000","1979-05-29T00:00:00.000","1979-10-04T00:00:00.000","1981-05-06T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD17075","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","ID","Indonesia","CPL","Fully Repaid","7.9000",,"P003777","TRANSMIG. II","87253045.14","51425145.14","0.00","35827900.00","35827900.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1984-12-01T00:00:00.000","1999-06-01T00:00:00.000","1981-03-26T00:00:00.000","1979-05-29T00:00:00.000","1981-05-06T00:00:00.000","1986-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD1707S","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","ID","Indonesia","SCPD","Fully Repaid","7.9000",,"P003777","TRANSMIG. II","2746954.86","0.00","0.00","2746954.86","2746954.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-06-01T00:00:00.000","1999-06-01T00:00:00.000","1981-03-26T00:00:00.000","1979-05-29T00:00:00.000","1981-05-06T00:00:00.000","1986-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD17080","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","ID","Indonesia","NPL","Fully Repaid","7.9000",,"P003783","POWER VIII","175000000.00","0.00","0.00","20342416.39","20342416.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1985-01-15T00:00:00.000","1999-07-15T00:00:00.000","1979-06-01T00:00:00.000","1979-05-29T00:00:00.000","1979-11-05T00:00:00.000","1981-04-22T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD17085","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","ID","Indonesia","CPL","Fully Repaid","7.9000",,"P003783","POWER VIII","134196240.64","16885157.03","0.00","117311083.61","117311083.61","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1985-01-15T00:00:00.000","1999-07-15T00:00:00.000","1981-03-16T00:00:00.000","1979-05-29T00:00:00.000","1981-04-22T00:00:00.000","1986-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD1708S","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","ID","Indonesia","SCPD","Fully Repaid","7.9000",,"P003783","POWER VIII","20461342.97","0.00","0.00","20461342.97","20461342.97","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-01-15T00:00:00.000","1999-07-15T00:00:00.000","1981-03-16T00:00:00.000","1979-05-29T00:00:00.000","1981-04-22T00:00:00.000","1986-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD17090","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","ID","Indonesia","NPL","Fully Repaid","7.9000",,"P003786","WATER SU.II","36000000.00","0.00","0.00","1543486.74","1543486.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1985-01-15T00:00:00.000","1999-07-15T00:00:00.000","1979-06-01T00:00:00.000","1979-05-29T00:00:00.000","1980-02-29T00:00:00.000","1981-06-10T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD17095","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","ID","Indonesia","CPL","Fully Repaid","7.9000",,"P003786","WATER SU.II","30177130.73","3162617.47","0.00","27014513.26","27014513.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1985-01-15T00:00:00.000","1999-07-15T00:00:00.000","1981-04-22T00:00:00.000","1979-05-29T00:00:00.000","1981-06-10T00:00:00.000","1986-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD1709S","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","ID","Indonesia","SCPD","Fully Repaid","7.9000",,"P003786","WATER SU.II","4279382.53","0.00","0.00","4279382.53","4279382.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-01-15T00:00:00.000","1999-07-15T00:00:00.000","1981-04-22T00:00:00.000","1979-05-29T00:00:00.000","1981-06-10T00:00:00.000","1986-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD17510","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","ID","Indonesia","NPL","Fully Repaid","7.9000",,"P003792","NES III","99000000.00","0.00","0.00","11511796.52","11511796.52","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1986-02-01T00:00:00.000","1999-08-01T00:00:00.000","1979-08-13T00:00:00.000","1979-08-09T00:00:00.000","1979-11-12T00:00:00.000","1981-05-06T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD17515","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","ID","Indonesia","CPL","Fully Repaid","7.9000",,"P003792","NES III","74445852.79","7650449.31","0.00","66795403.48","66795403.48","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1986-02-01T00:00:00.000","1999-08-01T00:00:00.000","1981-04-06T00:00:00.000","1979-08-09T00:00:00.000","1981-05-06T00:00:00.000","1987-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD1751S","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","ID","Indonesia","SCPD","Fully Repaid","7.9000",,"P003792","NES III","13042350.69","0.00","0.00","13042350.69","13042350.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1998-02-01T00:00:00.000","1999-08-01T00:00:00.000","1981-04-06T00:00:00.000","1979-08-09T00:00:00.000","1981-05-06T00:00:00.000","1987-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IBRD18110","EAST ASIA AND PACIFIC","ID","Indonesia","Ministry of Finance","ID","Indonesia","NPL","Fully Repaid","8.2500",,"P003789","IRRIG. XIV","116000000.00","0.00","0.00","2089762.70","2089762.70","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1985-08-15T00:00:00.000","2000-02-15T00:00:00.000","1980-04-03T00:00:00.000","1980-03-18T00:00:00.000","1980-07-03T00:00:00.000","1981-06-10T00:00:00.000",
