"as_of_date","fiscal_year","region","borrower_country","borrower_country_code","project_id","project_name","procurement_category","procurement_method","major_sector","wb_contract_number","contract_description","contract_signing_date","supplier","supplier_country","supplier_country_code","supplier_contract_amount_usd","borrower_contract_reference_number"
"2022-09-12T00:00:00.000","2022","Western and Central Africa","Central African Republic","CF","P161973","Natural Resources Governance Project in CAR","Consultant Services","Direct Selection","Energy and Extractives;Agriculture, Fishing and Forestry","1711226","R&#233;alisations des activit&#233;s de la composante 5 en entente directe avec WWF","2022-03-22T00:00:00.000","WWF INTERNATIONAL","Switzerland","CH","2044155.0","CF-PGRN-312626-CS-CDS"
"2022-09-12T00:00:00.000","2023","Western and Central Africa","Central African Republic","CF","P162245","Water and Electricity Upgrading Project","Goods","Direct Selection","Energy and Extractives;Water, Sanitation and Waste Management","1710564","Fourniture d'un groupe &#233;lectrog&#232;ne de 100 KVA pour l'Agence de la SODECA &#224; Berberati.","2022-07-19T00:00:00.000","ETABLISSEMENT ROSAMI","Central African Republic","CF","48772.0","PASEEL/092/GO/DIR/22"
"2022-09-12T00:00:00.000","2023","Western and Central Africa","Central African Republic","CF","P176754","Central African Republic (CAR) Emergency Food Crisis Response Project","Consultant Services","Least Cost Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1710239","Recrutement d'une firme pour l'audit financier des activit&#233;s du PRUCAC","2022-08-31T00:00:00.000","VAN AUDIT & CONSEIL","Central African Republic","CF","22361.0","CF-NTCU-285898-CS-QCBS"
"2022-09-12T00:00:00.000","2023","Western and Central Africa","Central African Republic","CF","P176683","CAR-Electricity Sector Strengthening and Access Project","Consultant Services","Direct Selection","Energy and Extractives","1709695","Elaboration du Plan en faveur des Peuples Autochtones (PPA)","2022-08-08T00:00:00.000","YANDJIA MAXIME SOCKY","Central African Republic","CF","27254.0","PARSE-APP6C"
"2022-09-12T00:00:00.000","2023","Western and Central Africa","Central African Republic","CF","P176683","CAR-Electricity Sector Strengthening and Access Project","Goods","Request for Bids","Energy and Extractives","1709680","Fourniture et installation de mobiliers de bureaux","2022-08-10T00:00:00.000","LE SHOWROOM","Central African Republic","CF","37989.0","PARSE-APP22"
"2022-09-12T00:00:00.000","2023","Western and Central Africa","Central African Republic","CF","P176450","CAR - Emergency Infrastructure and Connectivity Recovery Project","Consultant Services","Direct Selection","Transportation","1709145","Recrutement d'un consultant pour l'&#233;laboration du CGES, CPR et CPPA du Projet R&#233;gional d'Am&#233;lioration des Corrdidors en Afrique Centrale.","2022-08-02T00:00:00.000","SERF BURKINA","Central African Republic","CF","230693.0","PURIC-44/SC/ED/22"
"2022-09-12T00:00:00.000","2023","Western and Central Africa","Central African Republic","CF","P176754","Central African Republic (CAR) Emergency Food Crisis Response Project","Consultant Services","Direct Selection","Agriculture, Fishing and Forestry;Industry, Trade and Services","1707795","Recrutement d'un Assistant Technique pour pour la mise en &#339;uvre des activit&#233;s de la sous-composante 2.2","2022-08-05T00:00:00.000","BINGUIMATCHI BENOIT DONATIEN","Central African Republic","CF","24935.0","CF-NTCU-295105-CS-CDS"
"2022-09-12T00:00:00.000","2023","Western and Central Africa","Central African Republic","CF","P176683","CAR-Electricity Sector Strengthening and Access Project","Goods","Direct Selection","Energy and Extractives","1707131","Fourniture et mise en place du logiciel TOM&#178;PRO Windows avec migration &#224; la version Multi-Projets pour la gestion financi&#232;re et comptable des projets.","2022-07-18T00:00:00.000","TOMATE FRANCE","French Republic","FR","8201.0","PARSE-APP23"
"2022-09-12T00:00:00.000","2023","Western and Central Africa","Central African Republic","CF","P160717","Data for Decision Making","Goods","Request for Quotations","Information and Communications Technologies;Public Administration","1706571","EXTENSION_ACHAT DES FOURNITURES DE BUREAU ET CONSOMMABLES INFORMATIQUES A L&#8217;INSTITUT CENTRAFRICAIN DES STATISTIQUES ET DES &#201;TUDES &#201;CONOMIQUES ET SOCIALES (ICASEES)","2022-07-18T00:00:00.000","LENG- MULTI SERVICES","Central African Republic","CF","6937.0","CF-PDNPD-300127-GO-RFQ"
"2022-09-12T00:00:00.000","2022","Western and Central Africa","Central African Republic","CF","P160717","Data for Decision Making","Consultant Services","Individual Consultant Selection","Information and Communications Technologies;Public Administration","1705287","IPC_ Consultant Individuel pour calcul des pond&#233;rations des indices des prix &#224; la consommation (RCA).","2022-06-17T00:00:00.000","Individual Consultant","Central African Republic","CF","12811.0","CF-PDNPD-276579-CS-INDV"
