"end_of_period","credit_number","region","country_code","country","borrower","credit_status","service_charge_rate","currency_of_commitment","project_id","project_name","original_principal_amount","cancelled_amount","undisbursed_amount","disbursed_amount","repaid_to_ida","due_to_ida","exchange_adjustment","borrower_s_obligation","sold_3rd_party","repaid_3rd_party","due_3rd_party","credits_held","first_repayment_date","last_repayment_date","agreement_signing_date","board_approval_date","effective_date_most_recent_","closed_date_most_recent_","last_disbursement_date"
"2022-07-31T00:00:00.000","IDA01660","SOUTH ASIA","NP","Nepal","Ministry of Finance","Fully Repaid","0.75","USD","P010061","TELECOMMUNICATIONS","1781585.20","6297.39","0.00","1775287.81","1775287.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1979-09-15T00:00:00.000","2019-03-15T00:00:00.000","1969-11-10T00:00:00.000","1969-11-04T00:00:00.000","1970-02-26T00:00:00.000","1976-09-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA02230","SOUTH ASIA","NP","Nepal","Ministry of Finance","Fully Repaid","0.75","USD","P010069","HIGHWAYS I","2511997.80","342913.51","0.00","2169084.29","2169084.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1981-03-15T00:00:00.000","2020-09-15T00:00:00.000","1970-12-21T00:00:00.000","1970-11-10T00:00:00.000","1971-02-03T00:00:00.000","1977-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA02910","SOUTH ASIA","NP","Nepal","Ministry of Finance","Fully Repaid","0.75","USD","P010070","TOURISM/NIDC","4200000.00","1002085.80","0.00","3197914.20","3197914.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1982-08-01T00:00:00.000","2022-02-01T00:00:00.000","1972-03-22T00:00:00.000","1972-03-14T00:00:00.000","1972-11-09T00:00:00.000","1977-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA03730","SOUTH ASIA","NP","Nepal","Ministry of Finance","Repaying","0.75","USD","P010072","IRRIGATION BIRGANJ I","6000000.00","41087.69","0.00","5958912.31","5869420.00","89492.31","0.00","89492.31","0.00","0.00","0.00","89492.31","1983-05-01T00:00:00.000","2022-11-01T00:00:00.000","1973-04-18T00:00:00.000","1973-03-20T00:00:00.000","1973-07-09T00:00:00.000","1981-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA03970","SOUTH ASIA","NP","Nepal","Ministry of Finance","Repaying","0.75","USD","P010074","TELECOMMUNICATIONS I","5500000.00","0.00","0.00","5500000.00","5335000.00","165000.00","0.00","165000.00","0.00","0.00","0.00","165000.00","1983-09-15T00:00:00.000","2023-03-15T00:00:00.000","1973-06-20T00:00:00.000","1973-04-26T00:00:00.000","1973-09-11T00:00:00.000","1982-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA04700","SOUTH ASIA","NP","Nepal","Ministry of Finance","Repaying","0.75","USD","P010079","WATER SUPPLY I","7800000.00","0.00","0.00","7800000.00","7449000.00","351000.00","0.00","351000.00","0.00","0.00","0.00","351000.00","1984-05-15T00:00:00.000","2023-11-15T00:00:00.000","1974-05-08T00:00:00.000","1974-04-30T00:00:00.000","1974-06-26T00:00:00.000","1983-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA04701","SOUTH ASIA","NP","Nepal","Ministry of Finance","Repaying","0.75","USD","P010079","WATER SUPPLY I","4000000.00","1113495.64","0.00","2886504.36","2757064.00","129440.36","0.00","129440.36","0.00","0.00","0.00","129440.36","1984-05-15T00:00:00.000","2023-11-15T00:00:00.000","1977-05-27T00:00:00.000","1977-05-03T00:00:00.000","1977-11-17T00:00:00.000","1983-06-30T00:00:00.000",
"2022-07-31T00:00:00.000","IDA05050","SOUTH ASIA","NP","Nepal","Ministry of Finance","Repaying","0.75","USD","P010082","AGRIC. SETTLEMENT I","6000000.00","3071717.93","0.00","2928282.07","2754000.00","174282.07","0.00","174282.07","0.00","0.00","0.00","174282.07","1984-10-01T00:00:00.000","2024-04-01T00:00:00.000","1974-08-14T00:00:00.000","1974-06-13T00:00:00.000","1975-02-20T00:00:00.000","1982-07-15T00:00:00.000",
"2022-07-31T00:00:00.000","IDA06000","SOUTH ASIA","NP","Nepal","Ministry of Finance","Repaying","0.75","USD","P010091","KULEKHANI-POWER I","26000000.00","0.00","0.00","26000000.00","23270000.00","2730000.00","0.00","2730000.00","0.00","0.00","0.00","2730000.00","1986-04-01T00:00:00.000","2025-10-01T00:00:00.000","1976-01-09T00:00:00.000","1975-12-23T00:00:00.000","1976-05-18T00:00:00.000","1982-12-31T00:00:00.000",
"2022-07-31T00:00:00.000","IDA06001","SOUTH ASIA","NP","Nepal","Ministry of Finance","Repaying","0.75","USD","P010091","KULEKHANI-POWER I","14800000.00","1932.86","0.00","14798067.14","13244067.14","1554000.00","0.00","1554000.00","0.00","0.00","0.00","1554000.00","1986-04-01T00:00:00.000","2025-10-01T00:00:00.000","1979-06-18T00:00:00.000","1979-05-10T00:00:00.000","1980-01-21T00:00:00.000","1983-12-31T00:00:00.000",
