"row_id","date","site","name","location_1","micro_result","micro_compliance","algee_result","final_compliance","comments","zip_codes","suburb"
"20200211LT/7","2020-02-11T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","26000","No",,,,,
"20200211MR/1","2020-02-11T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","1700","No",,,,,
"20200211MR/3","2020-02-11T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","2400","No",,,,,
"20200211MR/4","2020-02-11T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","7500","No",,,,,
"20200211MR/5","2020-02-11T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,,,
"20200211MR/6","2020-02-11T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","1200","No",,,,,
"20200211MR/8","2020-02-11T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","11000","No",,,,,
"20200211MR/10","2020-02-11T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","1400","No",,,,,
"20200211MR/11","2020-02-11T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","19000","No",,,,,
"20200211PR/1","2020-02-11T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","21000","No",,,,,
"20200211LG/1","2020-02-11T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","1800","No",,,,,
"20200210MR/11","2020-02-10T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)",">2000","Yes",,,,,
"20200210MR/10","2020-02-10T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)",">2000","No",,,,,
"20200210MR/8","2020-02-10T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","3800","Yes",,,,,
"20200210MR/6","2020-02-10T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","3600","Yes",,,,,
"20200210MR/5","2020-02-10T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,,,
"20200210MR/4","2020-02-10T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","2700","Yes",,,,,
"20200210MR/3","2020-02-10T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","4500","Yes",,,,,
"20200210MR/1","2020-02-10T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","4000","Yes",,,,,
"20200210LT/7","2020-02-10T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","4600","Yes",,,,,
"20200210LT/5","2020-02-10T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","1000","Yes",,,,,
"20200210LT/3","2020-02-10T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)",">2000","No",,,,,
"20200210MOL/SKI","2020-02-10T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","1900","Yes",,,,,
"20200210LG/7","2020-02-10T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","2500","Yes",,,,,
"20200210LG/6","2020-02-10T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","2100","Yes",,,,,
"20200210LG/2","2020-02-10T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","430","Yes",,,,,
"20200210LG/1","2020-02-10T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","3300","Yes",,,,,
"20200210PR/1","2020-02-10T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)",">20000","No",,,,,
"20200210LG/6","2020-02-10T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","2100","Yes",,,,,
"20200210LG/7","2020-02-10T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","2500","Yes",,,,,
"20200210MOL/SKI","2020-02-10T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","1900","Yes",,,,,
"20200210LT/3","2020-02-10T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)",">2000","No",,,,,
"20200210LT/5","2020-02-10T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","1000","Yes",,,,,
"20200210LT/7","2020-02-10T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","4600","Yes",,,,,
"20200210MR/1","2020-02-10T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","4000","Yes",,,,,
"20200210MR/3","2020-02-10T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","4500","Yes",,,,,
"20200210LG/2","2020-02-10T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","430","Yes",,,,,
"20200210MR/4","2020-02-10T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","2700","Yes",,,,,
"20200210MR/5","2020-02-10T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,,,
"20200210MR/6","2020-02-10T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","3600","Yes",,,,,
"20200210MR/8","2020-02-10T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","3800","Yes",,,,,
"20200210MR/10","2020-02-10T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)",">2000","No",,,,,
"20200210MR/11","2020-02-10T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)",">2000","Yes",,,,,
"20200210PR/1","2020-02-10T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)",">20000","No",,,,,
"20200210LG/1","2020-02-10T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","3300","Yes",,,,,
"20200204MR/3","2020-02-04T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,,,
"20200204LG/1","2020-02-04T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","30","Yes",,,,,
"20200204LG/2","2020-02-04T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,,,
"20200204LG/2","2020-02-04T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,,,
"20200204LG/6","2020-02-04T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","NS","Yes",,,,,
"20200204LG/7","2020-02-04T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,,,
"20200204MOL/SKI","2020-02-04T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,,,
"20200204LT/3","2020-02-04T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","750","No",,,,,
"20200204LT/5","2020-02-04T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,,,
"20200204LT/7","2020-02-04T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,,,
"20200204MR/1","2020-02-04T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,,,
"20200204MR/3","2020-02-04T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,,,
"20200204MR/4","2020-02-04T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,,,
"20200204MR/5","2020-02-04T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,,,
"20200204MR/6","2020-02-04T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,,,
"20200204MR/8","2020-02-04T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,,,
"20200204MR/10","2020-02-04T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","No",,,,,
"20200204MR/11","2020-02-04T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,,,
"20200204PR/1","2020-02-04T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","NS","No",,,,,
"20200204LG/1","2020-02-04T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","30","Yes",,,,,
"20200204LG/6","2020-02-04T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","NS","Yes",,,,,
"20200204LG/7","2020-02-04T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","NS","Yes",,,,,
"20200204MOL/SKI","2020-02-04T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,,,
"20200204LT/3","2020-02-04T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","750","No",,,,,
"20200204LT/5","2020-02-04T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,,,
"20200204LT/7","2020-02-04T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,,,
"20200204MR/1","2020-02-04T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,,,
"20200204MR/4","2020-02-04T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,,,
"20200204MR/5","2020-02-04T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,,,
"20200204MR/6","2020-02-04T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,,,
"20200204MR/8","2020-02-04T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,,,
"20200204MR/10","2020-02-04T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","No",,,,,
"20200204MR/11","2020-02-04T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,,,
"20200204PR/1","2020-02-04T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","NS","No",,,,,
"20200203LG/2","2020-02-03T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","58","Yes",,,,,
"20200203PR/1","2020-02-03T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","NS","No",,,,,
"20200203MR/11","2020-02-03T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","30","Yes",,,,,
"20200203MR/10","2020-02-03T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","No",,,,,
"20200203MR/8","2020-02-03T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,,,
"20200203MR/6","2020-02-03T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,,,
"20200203MR/5","2020-02-03T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,,,
"20200203MR/4","2020-02-03T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,,,
"20200203MR/3","2020-02-03T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,,,
"20200203MR/1","2020-02-03T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,,,
"20200203LT/7","2020-02-03T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","14","Yes",,,,,
"20200203LT/5","2020-02-03T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","160","Yes",,,,,
"20200203LT/3","2020-02-03T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","150","No",,,,,
"20200203MOL/SKI","2020-02-03T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","22","Yes",,,,,
"20200203LG/7","2020-02-03T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","52","Yes",,,,,
"20200203LG/6","2020-02-03T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","60","Yes",,,,,
"20200203LG/2","2020-02-03T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","58","Yes",,,,,
"20200203LG/1","2020-02-03T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","180","No",,,,,
"20200203PR/1","2020-02-03T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","NS","No",,,,,
"20200203MR/11","2020-02-03T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","30","Yes",,,,,
"20200203MR/10","2020-02-03T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","No",,,,,
"20200203MR/8","2020-02-03T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,,,
"20200203MR/6","2020-02-03T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","NS","Yes",,,,,
"20200203MR/5","2020-02-03T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,,,
"20200203MR/4","2020-02-03T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","NS","Yes",,,,,
"20200203MR/3","2020-02-03T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","NS","Yes",,,,,
"20200203MR/1","2020-02-03T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","NS","Yes",,,,,
"20200203LT/7","2020-02-03T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","14","Yes",,,,,
"20200203LT/5","2020-02-03T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","160","Yes",,,,,
"20200203LT/3","2020-02-03T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","150","No",,,,,
"20200203MOL/SKI","2020-02-03T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","22","Yes",,,,,
"20200203LG/7","2020-02-03T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","52","Yes",,,,,
"20200203LG/6","2020-02-03T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","60","Yes",,,,,
"20200203LG/1","2020-02-03T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","180","No",,,,,
"20200129LG/1","2020-01-29T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","2300","No",,,,,
"20200129PR/1","2020-01-29T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","2700","No",,,,,
"20200129MR/11","2020-01-29T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,,,
"20200129MR/10","2020-01-29T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","No",,,,,
"20200129MR/8","2020-01-29T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,,,
"20200129MR/6","2020-01-29T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","100","Yes",,,,,
"20200129MR/5","2020-01-29T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,,,
"20200129MR/4","2020-01-29T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","70","Yes",,,,,
"20200129MR/3","2020-01-29T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","90","Yes",,,,,
"20200129MR/1","2020-01-29T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","60","Yes",,,,,
"20200129LT/7","2020-01-29T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,,,
"20200129LT/5","2020-01-29T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,,,
"20200129LT/3","2020-01-29T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","570","No",,,,,
"20200129MOL/SKI","2020-01-29T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,,,
"20200129LG/7","2020-01-29T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","64","Yes",,,,,
"20200129LG/6","2020-01-29T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","52","Yes",,,,,
"20200129LG/1","2020-01-29T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","2300","No",,,,,
"20200129LG/2","2020-01-29T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","60","Yes",,,,,
"20200129LG/2","2020-01-29T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","60","Yes",,,,,
"20200129LG/6","2020-01-29T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","52","Yes",,,,,
"20200129LG/7","2020-01-29T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","64","Yes",,,,,
"20200129MOL/SKI","2020-01-29T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,,,
"20200129LT/3","2020-01-29T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","570","No",,,,,
"20200129LT/5","2020-01-29T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,,,
"20200129LT/7","2020-01-29T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,,,
"20200129MR/1","2020-01-29T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","60","Yes",,,,,
"20200129MR/3","2020-01-29T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","90","Yes",,,,,
"20200129MR/4","2020-01-29T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","70","Yes",,,,,
"20200129MR/5","2020-01-29T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","NS","Yes",,,,,
"20200129MR/6","2020-01-29T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","100","Yes",,,,,
"20200129MR/8","2020-01-29T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","NS","Yes",,,,,
"20200129MR/10","2020-01-29T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","NS","No",,,,,
"20200129MR/11","2020-01-29T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","NS","Yes",,,,,
"20200129PR/1","2020-01-29T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","2700","No",,,,,
"20200128MR/3","2020-01-28T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","130","No",,,,,
"20200128LG/1","2020-01-28T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","330","No",,,,,
"20200128LG/2","2020-01-28T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","620","Yes",,,,,
"20200128LG/6","2020-01-28T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","70","No",,,,,
"20200128LG/7","2020-01-28T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","50","No",,,,,
"20200128MOL/SKI","2020-01-28T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","8","Yes",,,,,
"20200128LT/3","2020-01-28T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","220","Yes",,,,,
"20200128LT/5","2020-01-28T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","20","Yes",,,,,
"20200128LT/7","2020-01-28T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","20","Yes",,,,,
"20200128MR/1","2020-01-28T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","110","No",,,,,
"20200128MR/4","2020-01-28T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","200","No",,,,,
"20200128MR/5","2020-01-28T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","170","Yes",,,,,
"20200128MR/6","2020-01-28T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","50","No",,,,,
"20200128MR/8","2020-01-28T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","130","Yes",,,,,
"20200128MR/10","2020-01-28T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","410","No",,,,,
"20200128MR/11","2020-01-28T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","150","Yes",,,,,
"20200128PR/1","2020-01-28T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","560","No",,,,,
"20200128LG/1","2020-01-28T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","330","No",,,,,
"20200128LG/2","2020-01-28T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","620","Yes",,,,,
"20200128LG/6","2020-01-28T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","70","No",,,,,
"20200128LG/7","2020-01-28T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","50","No",,,,,
"20200128MOL/SKI","2020-01-28T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","8","Yes",,,,,
"20200128LT/3","2020-01-28T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","220","Yes",,,,,
"20200128LT/5","2020-01-28T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","20","Yes",,,,,
"20200128LT/7","2020-01-28T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","20","Yes",,,,,
"20200128MR/1","2020-01-28T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","110","No",,,,,
"20200128MR/3","2020-01-28T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","130","No",,,,,
"20200128MR/4","2020-01-28T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","200","No",,,,,
"20200128MR/5","2020-01-28T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","170","Yes",,,,,
"20200128MR/6","2020-01-28T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","50","No",,,,,
"20200128MR/8","2020-01-28T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","130","Yes",,,,,
"20200128MR/10","2020-01-28T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)","410","No",,,,,
"20200128MR/11","2020-01-28T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","150","Yes",,,,,
"20200128PR/1","2020-01-28T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)","560","No",,,,,
"20200121LG/2","2020-01-21T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,,,
"20200121PR/1","2020-01-21T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)",">2000","No",,,,,
"20200121LG/1","2020-01-21T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","1900","No",,,,,
"20200121LG/2","2020-01-21T00:00:00.000","LG/2","Dulwa & Nengi Bamir Beaches","POINT (149.069692 -35.225486)","NS","Yes",,,,,
"20200121LG/6","2020-01-21T00:00:00.000","LG/6","Bargang Beach","POINT (149.064357 -35.227708)","880","No",,,,,
"20200121LG/7","2020-01-21T00:00:00.000","LG/7","Yerra Beach","POINT (149.063622 -35.226007)","1300","No",,,,,
"20200121MOL/SKI","2020-01-21T00:00:00.000","MOL/SKI","Water Ski Boat Ramp","POINT (149.175036 -35.30442)","NS","Yes",,,,,
"20200121LT/3","2020-01-21T00:00:00.000","LT/3","Tuggeranong Town Park","POINT (149.06529 -35.410376)","NS","Yes",,,,,
"20200121LT/5","2020-01-21T00:00:00.000","LT/5","Nguru Beach","POINT (149.069938 -35.407572)","NS","Yes",,,,,
"20200121LT/7","2020-01-21T00:00:00.000","LT/7","Ngadyung Beach","POINT (149.066867 -35.405739)","NS","Yes",,,,,
"20200121MR/1","2020-01-21T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","2000","No",,,,,
"20200121MR/3","2020-01-21T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","2500","No",,,,,
"20200121MR/4","2020-01-21T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","270","No",,,,,
"20200121MR/5","2020-01-21T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","170","Yes",,,,,
"20200121MR/6","2020-01-21T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","770","No",,,,,
"20200121MR/8","2020-01-21T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","90","Yes",,,,,
"20200121MR/10","2020-01-21T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)",">2000","No",,,,,
"20200121MR/11","2020-01-21T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","80","Yes",,,,,
"20200121PR/1","2020-01-21T00:00:00.000","PR/1","Murray's Corner","POINT (148.952825 -35.363614)",">2000","No",,,,,
"20200121MR/11","2020-01-21T00:00:00.000","MR/11","Swamp Creek Beach","POINT (148.951514 -35.242859)","80","Yes",,,,,
"20200121MR/10","2020-01-21T00:00:00.000","MR/10","Tharwa Bridge","POINT (149.07113 -35.507393)",">2000","No",,,,,
"20200121MR/8","2020-01-21T00:00:00.000","MR/8","Uriarra East & West","POINT (148.95221 -35.244733)","90","Yes",,,,,
"20200121MR/6","2020-01-21T00:00:00.000","MR/6","Point Hut Crossing","POINT (149.07449 -35.451071)","770","No",,,,,
"20200121MR/5","2020-01-21T00:00:00.000","MR/5","Cotter Campground","POINT (148.9470014 -35.3264263)","170","Yes",,,,,
"20200121MR/4","2020-01-21T00:00:00.000","MR/4","Casuarina Sands","POINT (148.9554338 -35.3196656)","270","No",,,,,
"20200121LG/1","2020-01-21T00:00:00.000","LG/1","Bimbi Beach","POINT (149.074859 -35.229443)","1900","No",,,,,
"20200121MR/3","2020-01-21T00:00:00.000","MR/3","Kambah Pool","POINT (149.0090686 -35.3948892)","2500","No",,,,,
"20200121MR/1","2020-01-21T00:00:00.000","MR/1","Pine Island","POINT (149.0627416 -35.429116)","2000","No",,,,,
