"id","type","division","location","image_link","video_link","latitude","longitude","location_1_2"
"47","Chinup Bar","Greenway","Tuggeranong Town Park",,,"-35.411574","149.067434","(-35.411574, 149.067434)"
"19","Leg Raises & Pull Ups","Theodore","Lawrence Wackett Crescent Neighbourhood Park",,,"-35.445554","149.121793","(-35.445554, 149.121793)"
"7","Chinup Bar","Phillip","Edison District Park",,,"-35.341331","149.09114","(-35.341331, 149.09114)"
"49","Roman Rings","Greenway","Tuggeranong Town Park",,,"-35.411578","149.067443","(-35.411578, 149.067443)"
"23","Parallel Bars","Belconnen","John Knight Memorial Park",,,"-35.236962","149.074375","(-35.236962, 149.074375)"
"1","Sit Up Bench","Weston","Dillon Close Neighbourhood Park",,,"-35.337115","149.054415","(-35.337115, 149.054415)"
"20","Leg Press","Belconnen","John Knight Memorial Park",,,"-35.236917","149.074312","(-35.236917, 149.074312)"
"5","Stretching Equipment","Casey","John Crawford Crescent Neighbourhood Park",,,"-35.171404","149.094132","(-35.171404, 149.094132)"
"381","Ping Pong Table","Whitlam","Mcdonagh Crescent Neighbourhood Park",,,"-35.270707","149.046769","
,  
(-35.270707, 149.046769)"
"367","Multi Station","Acton","Henry Rolland Park",,,"-35.290678","149.126572","
,  
(-35.290678, 149.126572)"
"361","Multi Station","Acton","Henry Rolland Park",,,"-35.290752","149.126557","
,  
(-35.290752, 149.126557)"
"363","Step Ups","Acton","Henry Rolland Park",,,"-35.290711","149.126618","
,  
(-35.290711, 149.126618)"
"41","Stretching Equipment","Wright","Swallowtail Road Road Verge",,,"-35.325102","149.030732","
,  
(-35.325102, 149.030732)"
"364","Step Ups","Acton","Henry Rolland Park",,,"-35.290709","149.126594","
,  
(-35.290709, 149.126594)"
"368","Multi Station","Acton","Henry Rolland Park",,,"-35.290635","149.126599","
,  
(-35.290635, 149.126599)"
"219","Step Ups","Wright","Peter Cullen Way Neighbourhood Park",,,"-35.323733","149.031441","
,  
(-35.323733, 149.031441)"
"38","Sit Up Bench","Wright","Swallowtail Road Road Verge",,,"-35.325082","149.030728","
,  
(-35.325082, 149.030728)"
"365","Step Ups","Acton","Henry Rolland Park",,,"-35.290708","149.126574","
,  
(-35.290708, 149.126574)"
"220","Step Ups","Wright","Peter Cullen Way Neighbourhood Park",,,"-35.323742","149.03138","
,  
(-35.323742, 149.03138)"
"39","Stretching Equipment","Wright","Swallowtail Road Road Verge",,,"-35.325115","149.030724","
,  
(-35.325115, 149.030724)"
"366","Aerobic Walker","Acton","Henry Rolland Park",,,"-35.290682","149.126639","
,  
(-35.290682, 149.126639)"
"362","Exercise Bike","Acton","Henry Rolland Park",,,"-35.290734","149.126609","
,  
(-35.290734, 149.126609)"
