"id","additionsqft","applicationnumber","buildingfinallastinspdate","buildingfinallastinspresult","buildingpermitstatusdesc","buildingpermitstatusreas","certificatecode","certificatedate","companyaddress","companycity","companyname","companyzip","daysincity","daysincitynumeric","deliveryaddress","firstsubmissiondate","folionumber","ispermitfinal","isprivateprovider","issueddate","latitude","longitude","miami21zone","newadditioncost","permitnumber","planaccepteddate","plancreateddate","processnumber","propertytype","remodelingcost","remsqft","requiredcertificate","scopeofwork","statusdate","totalcost","totaldaysinplanreview","totaldaysinplanreviewnumeric","totalsqft","workitems","location_1"
"55429","0","BD19019512",,,"Final","All Inspections are finalized.",,,"16252 NW 79 Avenue","Miami Lakes","Mega Electric Inc","33016",,,"2350 NW 23 ST",,"131270460691","true","false","2019-10-22T09:26:00.000","25.79806501","-80.2345024","D1",,"BD19019512001E001","2019-10-03T14:02:00.000","2019-09-24T18:15:00.000","BD19019512001","Commercial",,"0",,"ELECTRICAL","2019-11-25T14:09:00.000","20000","18 Day(s) 19 Hour(s) 24 Minute(s)","18","0","ROUGH WIRING OUTLETS|SUB-FEEDS|SERVICE &lt;600 AMPS &amp; 240V|TRANSFORMER","POINT (-80.2345024 25.79806501)"
"12257","99000","BD17003637",,,"Final","All Inspections are finalized.",,,"2301 NW 109 AVE  SUITE 100","MIAMI","TROPIC AIR CONDITIONING/DBA TROPIC MECHANICAL CONTRACTORS/DBA","33172","1048 Day(s) 20 Hour(s) 27 Minute(s)","1048","3015 GRAND AV","2017-03-20T15:22:00.000","141211260010","true","true","2019-02-06T13:02:00.000","25.7282207815248","-80.2419336841946","T5-O","0","BD17003637001MA001","2017-03-20T15:20:00.000","2017-03-14T13:55:00.000","BD17003637001","Commercial","0","2500","CO","ADDITION AND REMODELING","2020-10-07T16:34:00.000","1000000","687 Day(s) 21 Hour(s) 42 Minute(s)","687","101500","A/C DRAIN|NEW CENTRAL AC / HEATING SYSTEM|OTHER MECHANICAL PIPING|SHEET METAL WORK|VENTING SYSTEM|WINDOW AC / HEATING UNIT|EXHAUST VENTILATION|FIBERGLASS DUCTWORK","POINT (-80.2419336841946 25.7282207815248)"
"53951","0","BD19017846",,,"Final","All Inspections are finalized.",,,"8620 SW 45 ST","MIAMI","PENTON ELECTRICAL INC","33155",,,"3214 NE 2 AV",,"131250030060","true","false","2020-03-09T12:53:00.000","25.8073823","-80.19127913","T6-24A-O","0","BD19017846003E001","2020-02-01T13:27:00.000","2020-01-29T13:04:00.000","BD19017846003","Commercial","0","0","CO","REMODELING/REPAIRS","2020-06-03T10:07:00.000","800","36 Day(s) 23 Hour(s) 26 Minute(s)","36","0","HOOD FIRE SURPRESSION SYSTEM - ELECTRICAL (ONLY SUB OF MECHANICAL MASTER)","POINT (-80.19127913 25.8073823)"
"78165","0","BD20023817",,,"Final","All Inspections are finalized.",,,"101 NORTH FEDERAL HWY","HALLANDALE","HK CONTRACTORS LLC","33009",,,"1052 NW 64 ST",,"131140360590","true","false","2020-12-01T16:25:00.000","25.83356784","-80.2137164","T3-L",,"BD20023817001B001","2020-11-19T18:41:00.000","2020-11-18T14:58:00.000","BD20023817001","Residential","9490","0",,"REMODELING/REPAIRS","2021-02-18T09:56:00.000","9490","11 Day(s) 21 Hour(s) 44 Minute(s)","11","0","WINDOWS / DOORS / SKYLIGHT","POINT (-80.2137164 25.83356784)"
"78010","0","BD20023607",,,"Active","Permit is Active. Ready for Inspections.",,,"7235 CORPORATE CENTER DR  UNIT #G","Miami","Turner Construction Co","33016",,,"333 S MIAMI AV REF",,"141370250010","false","false","2021-02-12T13:40:00.000","25.77040613","-80.19337344","T6-80-O",,"BD20023607001B001","2020-12-09T11:05:00.000","2020-11-16T16:02:00.000","BD20023607001","Commercial","2056655","19595","CC","REMODELING/REPAIRS","2022-01-23T15:13:00.000","2056655","65 Day(s) 2 Hour(s) 35 Minute(s)","65","19595","PROFESSIONAL OFFICE / BANK / FINANCIAL INSTITUTION","POINT (-80.19337344 25.77040613)"
"101265","0","BD22007132",,,"Final","All Inspections are finalized.",,,"8400 SW 37 ST","MIAMI","A & E BROTHERS ROOFING  INC.","33155",,,"5555 SW 5 TER",,"141060110720","true","false","2022-04-08T09:40:00.000","25.7659527397214","-80.2849355168052","T3-R",,"BD22007132001BR001","2022-03-29T16:23:00.000","2022-03-28T12:55:00.000","BD22007132001","Residential",,"0",,"BUILDING ROOFING","2022-04-27T13:56:00.000","7700","9 Day(s) 17 Hour(s) 17 Minute(s)","9","0","FLAT ROOF","POINT (-80.2849355168052 25.7659527397214)"
"16476","0","BD17014948",,,"Final","All Inspections are finalized.",,,"4735 SW 74 AVE","MIAMI","ROAD RUNNER ELECTRIC INC","33155","28 Day(s) 16 Hour(s) 25 Minute(s)","28","1400 NW 12 AV","2019-01-07T17:30:00.000","131350450030","true","false","2019-08-05T15:39:00.000","25.78881108","-80.21518951","CI-HD","0","BD17014948002E001","2019-01-07T17:30:00.000","2019-01-07T10:16:00.000","BD17014948002","Commercial","0","0","CC","REMODELING/REPAIRS","2020-07-13T10:53:00.000","6500","209 Day(s) 22 Hour(s) 9 Minute(s)","209","0","ELECTRICAL FOR FIRE ALARM","POINT (-80.21518951 25.78881108)"
"94535","0","BD21022248",,,"Active","Permit is Active. Ready for Inspections.",,,"8882 NW 118 Street","Hialeah Gardens","Dade County Electrical Contractors LLC","33018",,,"1040 BISCAYNE BLVD # 4104",,"132310620620","false","false","2022-02-21T14:35:00.000","25.7846490770281","-80.1898063976043","T6-80-O","0","BD21022248001E001","2021-10-28T10:46:00.000","2021-09-24T13:46:00.000","BD21022248001","Commercial","0","0","CC","REMODELING/REPAIRS","2022-02-21T14:35:00.000","17000","116 Day(s) 3 Hour(s) 49 Minute(s)","116","0","A/C  CENTRAL|CLOTHES WASHERS|DRYERS|LIGHT SOCKET|ROUGH WIRING OUTLETS|WATER HEATER / BOILER","POINT (-80.1898063976043 25.7846490770281)"
"40611","0","BD19004434",,,"Active","Permit is Active. Ready for Inspections.",,,"10400 W .SR 84 BAY 112","DAVIE","CAILIS MECHANICAL CORP.","33324",,,"398 NE 5 ST",,"101080001010","false","true","2021-11-08T15:59:00.000","25.7789466487989","-80.1890860187401","T6-80-O","0","BD19004434007MA001","2021-08-19T15:37:00.000","2021-08-17T11:38:00.000","BD19004434007","Commercial","0","0","CO","NEW CONSTRUCTION","2021-11-08T15:59:00.000","62589","81 Day(s) 0 Hour(s) 22 Minute(s)","81","0","STATIONARY GENERATOR (MECH)","POINT (-80.1890860187401 25.7789466487989)"
"66624","0","BD20007007",,,"Final","All Inspections are finalized.",,,"7481 NW 66 ST","MIAMI","THYSSENKRUPP ELEVATOR CORP  MIAMI","33166",,,"1221 BRICKELL AV",,"141390350010","true","false","2020-04-13T16:45:00.000","25.76143261","-80.19177704","T6-48A-O","0","BD20007007001ME001","2020-04-10T07:52:00.000","2020-04-08T13:01:00.000","BD20007007001","Commercial","0","0",,"ELEVATOR","2020-06-04T16:23:00.000","2900","3 Day(s) 8 Hour(s) 53 Minute(s)","3","0","MAJOR REPAIRS / ALTERATION / EQUIPMENT MODERNIZATION (COMMERCIAL)","POINT (-80.19177704 25.76143261)"
"50400","0","BD19014295",,,"Revoked","Revoked",,,"8334 NW 56 St","Doral","Advanced Security Innovations LLC DBA Advanced Electrical Innovations","33166",,,"5200 NE 2 AV",,"131240400010","false","false","2019-07-22T09:32:00.000","25.82371571","-80.19191054","CI",,"BD19014295001E001","2019-07-22T09:25:00.000","2019-07-22T09:17:00.000","BD19014295001","Commercial",,"0",,"ELECTRICAL","2020-01-14T17:10:00.000","7500","0 Day(s) 0 Hour(s) 7 Minute(s)","0","0","LIGHT SOCKET","POINT (-80.19191054 25.82371571)"
"3422","0","BD15007481","2022-04-19T12:04:00.000",,"Final","All Inspections are finalized.",,,"2319 TAYLOR STREET UNIT #3","HOLLYWOOD","ALL FLORIDA CONSTRUCTION COMPANY","33020","342 Day(s) 1 Hour(s) 44 Minute(s)","342","3485 NW 17 AV","2015-06-05T09:19:00.000","131260380210","true","false","2016-06-24T10:24:00.000","25.8084544662954","-80.2237316318114","T6-8-O",,"BD15007481001B001","2015-06-05T09:19:00.000","2015-06-04T09:40:00.000","BD15007481001","Commercial","78750","900","CC","REMODELING/REPAIRS","2022-04-19T12:04:00.000","78750","385 Day(s) 1 Hour(s) 5 Minute(s)","385","900","BARBER / BEAUTY SHOP / MANICURE-PEDICURE / WAXING/SPA/MASSAGE","POINT (-80.2237316318114 25.8084544662954)"
