"row_created_date_time","metric_id","description_of_metric","indicator_domain_group","omh_region","age_group","numerator","denominator","rate","year","quarter","year_to_date_numerator","year_to_date_denominator","year_to_date_rate"
"2015-07-17T08:58:25.000","1","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ","MH Ambulatory Follow-Up","01-Western NY","Adult","576","1444","39.9","2014","Q1Q2","576","1444","39.9"
"2015-07-17T08:58:25.000","1","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ","MH Ambulatory Follow-Up","01-Western NY","Youth","208","445","46.7","2014","Q1Q2","208","445","46.7"
"2015-07-17T08:58:25.000","1","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ","MH Ambulatory Follow-Up","02-Central NY","Adult","428","1281","33.399999999999","2014","Q1Q2","428","1281","33.399999999999"
"2015-07-17T08:58:25.000","1","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ","MH Ambulatory Follow-Up","02-Central NY","Youth","288","738","39","2014","Q1Q2","288","738","39"
"2015-07-17T08:58:25.000","1","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ","MH Ambulatory Follow-Up","03-Hudson River","Adult","685","2050","33.399999999999","2014","Q1Q2","685","2050","33.399999999999"
"2015-07-17T08:58:25.000","1","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ","MH Ambulatory Follow-Up","03-Hudson River","Youth","572","1356","42.199999999999","2014","Q1Q2","572","1356","42.199999999999"
"2015-07-17T08:58:25.000","1","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ","MH Ambulatory Follow-Up","04-New York City","Adult","2538","10062","25.199999999999","2014","Q1Q2","2538","10062","25.199999999999"
"2015-07-17T08:58:25.000","1","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ","MH Ambulatory Follow-Up","04-New York City","Youth","409","1351","30.3","2014","Q1Q2","409","1351","30.3"
"2015-07-17T08:58:25.000","1","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ","MH Ambulatory Follow-Up","05-Long Island","Adult","315","1104","28.499999999999","2014","Q1Q2","315","1104","28.499999999999"
"2015-07-17T08:58:25.000","1","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ","MH Ambulatory Follow-Up","05-Long Island","Youth","171","457","37.399999999999","2014","Q1Q2","171","457","37.399999999999"
"2015-07-17T08:58:25.000","1","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ","MH Ambulatory Follow-Up","06-Statewide","Adult","4542","15941","28.499999999999","2014","Q1Q2","4542","15941","28.499999999999"
"2015-07-17T08:58:25.000","1","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ","MH Ambulatory Follow-Up","06-Statewide","Youth","1648","4347","37.899999999999","2014","Q1Q2","1648","4347","37.899999999999"
"2015-07-17T08:58:25.000","2","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ","MH Ambulatory Follow-Up","01-Western NY","Adult","610","1444","42.199999999999","2014","Q1Q2","610","1444","42.199999999999"
"2015-07-17T08:58:25.000","2","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ","MH Ambulatory Follow-Up","01-Western NY","Youth","214","445","48.1","2014","Q1Q2","214","445","48.1"
"2015-07-17T08:58:25.000","2","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ","MH Ambulatory Follow-Up","02-Central NY","Adult","464","1281","36.199999999999","2014","Q1Q2","464","1281","36.199999999999"
"2015-07-17T08:58:25.000","2","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ","MH Ambulatory Follow-Up","02-Central NY","Youth","296","738","40.1","2014","Q1Q2","296","738","40.1"
"2015-07-17T08:58:25.000","2","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ","MH Ambulatory Follow-Up","03-Hudson River","Adult","784","2050","38.2","2014","Q1Q2","784","2050","38.2"
"2015-07-17T08:58:25.000","2","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ","MH Ambulatory Follow-Up","03-Hudson River","Youth","590","1356","43.5","2014","Q1Q2","590","1356","43.5"
"2015-07-17T08:58:25.000","2","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ","MH Ambulatory Follow-Up","04-New York City","Adult","3027","10062","30.099999999999","2014","Q1Q2","3027","10062","30.099999999999"
"2015-07-17T08:58:25.000","2","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ","MH Ambulatory Follow-Up","04-New York City","Youth","432","1351","32","2014","Q1Q2","432","1351","32"
"2015-07-17T08:58:25.000","2","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ","MH Ambulatory Follow-Up","05-Long Island","Adult","361","1104","32.7","2014","Q1Q2","361","1104","32.7"
"2015-07-17T08:58:25.000","2","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ","MH Ambulatory Follow-Up","05-Long Island","Youth","179","457","39.2","2014","Q1Q2","179","457","39.2"
"2015-07-17T08:58:25.000","2","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ","MH Ambulatory Follow-Up","06-Statewide","Adult","5246","15941","32.899999999999","2014","Q1Q2","5246","15941","32.899999999999"
"2015-07-17T08:58:25.000","2","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 7 Days ","MH Ambulatory Follow-Up","06-Statewide","Youth","1711","4347","39.399999999999","2014","Q1Q2","1711","4347","39.399999999999"
"2015-07-17T08:58:25.000","3","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days","MH Ambulatory Follow-Up","01-Western NY","Adult","804","1444","55.7","2014","Q1Q2","804","1444","55.7"
"2015-07-17T08:58:25.000","3","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days","MH Ambulatory Follow-Up","01-Western NY","Youth","283","445","63.6","2014","Q1Q2","283","445","63.6"
"2015-07-17T08:58:25.000","3","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days","MH Ambulatory Follow-Up","02-Central NY","Adult","621","1281","48.5","2014","Q1Q2","621","1281","48.5"
"2015-07-17T08:58:25.000","3","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days","MH Ambulatory Follow-Up","02-Central NY","Youth","407","738","55.1","2014","Q1Q2","407","738","55.1"
"2015-07-17T08:58:25.000","3","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days","MH Ambulatory Follow-Up","03-Hudson River","Adult","946","2050","46.1","2014","Q1Q2","946","2050","46.1"
"2015-07-17T08:58:25.000","3","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days","MH Ambulatory Follow-Up","03-Hudson River","Youth","745","1356","54.9","2014","Q1Q2","745","1356","54.9"
"2015-07-17T08:58:25.000","3","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days","MH Ambulatory Follow-Up","04-New York City","Adult","3556","10062","35.299999999999","2014","Q1Q2","3556","10062","35.299999999999"
"2015-07-17T08:58:25.000","3","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days","MH Ambulatory Follow-Up","04-New York City","Youth","547","1351","40.5","2014","Q1Q2","547","1351","40.5"
"2015-07-17T08:58:25.000","3","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days","MH Ambulatory Follow-Up","05-Long Island","Adult","420","1104","38","2014","Q1Q2","420","1104","38"
"2015-07-17T08:58:25.000","3","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days","MH Ambulatory Follow-Up","05-Long Island","Youth","224","457","49","2014","Q1Q2","224","457","49"
"2015-07-17T08:58:25.000","3","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days","MH Ambulatory Follow-Up","06-Statewide","Adult","6347","15941","39.8","2014","Q1Q2","6347","15941","39.8"
"2015-07-17T08:58:25.000","3","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 30 Days","MH Ambulatory Follow-Up","06-Statewide","Youth","2206","4347","50.7","2014","Q1Q2","2206","4347","50.7"
"2015-07-17T08:58:25.000","4","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ","MH Ambulatory Follow-Up","01-Western NY","Adult","856","1444","59.299999999999","2014","Q1Q2","856","1444","59.299999999999"
"2015-07-17T08:58:25.000","4","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ","MH Ambulatory Follow-Up","01-Western NY","Youth","288","445","64.7","2014","Q1Q2","288","445","64.7"
"2015-07-17T08:58:25.000","4","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ","MH Ambulatory Follow-Up","02-Central NY","Adult","671","1281","52.4","2014","Q1Q2","671","1281","52.4"
"2015-07-17T08:58:25.000","4","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ","MH Ambulatory Follow-Up","02-Central NY","Youth","417","738","56.499999999999","2014","Q1Q2","417","738","56.499999999999"
"2015-07-17T08:58:25.000","4","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ","MH Ambulatory Follow-Up","03-Hudson River","Adult","1054","2050","51.399999999999","2014","Q1Q2","1054","2050","51.399999999999"
"2015-07-17T08:58:25.000","4","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ","MH Ambulatory Follow-Up","03-Hudson River","Youth","772","1356","56.899999999999","2014","Q1Q2","772","1356","56.899999999999"
"2015-07-17T08:58:25.000","4","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ","MH Ambulatory Follow-Up","04-New York City","Adult","4155","10062","41.299999999999","2014","Q1Q2","4155","10062","41.299999999999"
"2015-07-17T08:58:25.000","4","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ","MH Ambulatory Follow-Up","04-New York City","Youth","572","1351","42.299999999999","2014","Q1Q2","572","1351","42.299999999999"
"2015-07-17T08:58:25.000","4","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ","MH Ambulatory Follow-Up","05-Long Island","Adult","490","1104","44.399999999999","2014","Q1Q2","490","1104","44.399999999999"
"2015-07-17T08:58:25.000","4","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ","MH Ambulatory Follow-Up","05-Long Island","Youth","234","457","51.2","2014","Q1Q2","234","457","51.2"
"2015-07-17T08:58:25.000","4","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ","MH Ambulatory Follow-Up","06-Statewide","Adult","7226","15941","45.3","2014","Q1Q2","7226","15941","45.3"
"2015-07-17T08:58:25.000","4","Percentage of MH Discharges Followed by an Outpatient Visit for MH or SUD Treatment within 30 Days ","MH Ambulatory Follow-Up","06-Statewide","Youth","2283","4347","52.5","2014","Q1Q2","2283","4347","52.5"
"2015-07-17T08:58:25.000","1","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ","MH Ambulatory Follow-Up","01-Western NY","Adult","661","1580","41.799999999999","2014","Q3Q4","1248","3045","41"
"2015-07-17T08:58:25.000","1","Percentage of MH Discharges Followed by an Outpatient Visit for MH Treatment within 7 Days ","MH Ambulatory Follow-Up","01-Western NY","Youth","205","439","46.7","2014","Q3Q4","420","900","46.7"
