"row_created_date_time","metric_id","description_of_metric","indicator_domain_group","omh_region","age_group","numerator","denominator","rate","year","quarter","year_to_date_numerator","year_to_date_denominator","year_to_date_rate"
"2015-07-17T08:58:25.000","10","Percentage of MH Discharges where a Prescription for a Psychotropic Medication was Filled within 30 Days","Medication Fill","01-Western NY","Adult","1027","1441","71.299999999999","2014","Q1Q2","1027","1441","71.299999999999"
"2015-07-17T08:58:25.000","10","Percentage of MH Discharges where a Prescription for a Psychotropic Medication was Filled within 30 Days","Medication Fill","01-Western NY","Youth","288","438","65.799999999999","2014","Q1Q2","288","438","65.799999999999"
"2015-07-17T08:58:25.000","10","Percentage of MH Discharges where a Prescription for a Psychotropic Medication was Filled within 30 Days","Medication Fill","02-Central NY","Adult","930","1275","72.899999999999","2014","Q1Q2","930","1275","72.899999999999"
"2015-07-17T08:58:25.000","10","Percentage of MH Discharges where a Prescription for a Psychotropic Medication was Filled within 30 Days","Medication Fill","02-Central NY","Youth","471","698","67.5","2014","Q1Q2","471","698","67.5"
"2015-07-17T08:58:25.000","10","Percentage of MH Discharges where a Prescription for a Psychotropic Medication was Filled within 30 Days","Medication Fill","03-Hudson River","Adult","1381","2040","67.7","2014","Q1Q2","1381","2040","67.7"
"2015-07-17T08:58:25.000","10","Percentage of MH Discharges where a Prescription for a Psychotropic Medication was Filled within 30 Days","Medication Fill","03-Hudson River","Youth","986","1348","73.099999999999","2014","Q1Q2","986","1348","73.099999999999"
"2015-07-17T08:58:25.000","10","Percentage of MH Discharges where a Prescription for a Psychotropic Medication was Filled within 30 Days","Medication Fill","04-New York City","Adult","4796","9928","48.299999999999","2014","Q1Q2","4796","9928","48.299999999999"
"2015-07-17T08:58:25.000","10","Percentage of MH Discharges where a Prescription for a Psychotropic Medication was Filled within 30 Days","Medication Fill","04-New York City","Youth","649","1331","48.799999999999","2014","Q1Q2","649","1331","48.799999999999"
"2015-07-17T08:58:25.000","10","Percentage of MH Discharges where a Prescription for a Psychotropic Medication was Filled within 30 Days","Medication Fill","05-Long Island","Adult","679","1098","61.799999999999","2014","Q1Q2","679","1098","61.799999999999"
"2015-07-17T08:58:25.000","10","Percentage of MH Discharges where a Prescription for a Psychotropic Medication was Filled within 30 Days","Medication Fill","05-Long Island","Youth","309","454","68.1","2014","Q1Q2","309","454","68.1"
