"fuel_type_code","station_name","street_address","intersection_directions","city","state","zip","plus4","station_phone","status_code","expected_date","groups_with_access_code","access_days_time","cards_accepted","ev_level1_evse_num","ev_level2_evse_num","ev_dc_fast_count","ev_other_info","ev_network","ev_network_web","geocode_status","latitude","longitude","date_last_confirmed","id","updated_at","owner_type_code","federal_agency_id","federal_agency_name","open_date","ev_connector_types"
"ELEC","Westchester County Department of Health","134 Main St",,"White Plains","NY","10601",,"866-816-7584","E",,"Public","24 hours daily",,,"3.0",,,"EV Connect","http://evconnect.com/","200-8","41.031941","-73.769376","2020-06-09T00:00:00.000","94865","2021-03-11 23:22:17","LG",,,"2014-07-06T00:00:00.000","J1772"
"ELEC","Parkright 257 Gold Street - Tesla Destination","257  Gold St",,"Brooklyn","NY","11201",,"212-247-7303  877-798-3752","E",,"Public","24 hours daily; see valet for access",,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.696871","-73.983002","2020-11-03T00:00:00.000","114895","2021-03-11 23:22:17","P",,,"2016-01-01T00:00:00.000","J1772 TESLA"
"ELEC","Serendipity Labs Inc. - Tesla Destination","80 Theodore Fremd Ave",,"Rye","NY","10580",,"914-908-6770  877-798-3752","E",,"Public - Call ahead","24 hours daily",,,"1.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.983031","-73.687987","2020-11-03T00:00:00.000","115231","2021-03-11 23:22:17","P",,,"2015-02-01T00:00:00.000","TESLA"
"ELEC","ERIE COUNTY ISLEVIEW","800 Niagara St",,"Tonawanda","NY","14150",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.010323","-78.907524","2022-09-12T00:00:00.000","164077","2022-09-12 01:03:22",,,,"2020-07-09T00:00:00.000","J1772"
"ELEC","NORTZ & VIRKLER NORTZ & VIRKLER","7468 south state st",,"Lowville","NY","13367",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.78224","-75.487946","2022-09-12T00:00:00.000","167491","2022-09-12 01:07:05",,,,"2020-10-13T00:00:00.000","J1772"
"ELEC","VANKAY PUBLIC STATION 1","5 McCrea Hill Rd",,"Ballston Spa","NY","12020",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.966588","-73.857343","2022-09-12T00:00:00.000","186632","2022-09-12 01:09:41",,,,"2021-03-27T00:00:00.000","J1772"
"ELEC","PEAK POINT APT PEAK POINT EV1","1427 Saratoga Rd",,"Ballston Spa","NY","12020",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.978574","-73.861651","2022-09-12T00:00:00.000","191437","2022-09-12 01:11:12",,,,"2021-06-24T00:00:00.000","J1772"
"ELEC","3474 Putnam Place","3474 Putnam Place",,"Bronx","NY","10467",,"888-356-8911","E",,"Public","24 hours daily",,,"2.0",,,"FLO","https://flo.ca/","GPS","40.879413","-73.875485","2022-09-12T00:00:00.000","191506","2022-09-12 01:36:44",,,,"2021-06-25T00:00:00.000","J1772"
"ELEC","33 Norman Ave","33 Norman Ave",,"Brooklyn","NY","11222",,"888-356-8911","E",,"Public","24 hours daily",,,"4.0",,,"FLO","https://flo.ca/","GPS","40.724591","-73.954512","2022-09-12T00:00:00.000","195667","2022-09-12 01:36:44",,,,"2021-09-08T00:00:00.000","J1772"
"ELEC","WHITE PLAINS EVSE3","1 Maple Ave",,"White Plains","NY","10605",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.02859","-73.759544","2022-09-12T00:00:00.000","197209","2022-09-12 01:13:20",,,,"2021-10-07T00:00:00.000","J1772"
"ELEC","GHMC PARKINGGARAGE2","707 E Main St",,"Middletown","NY","10940",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.441894","-74.368223","2022-09-12T00:00:00.000","202333","2022-09-12 01:15:08",,,,"2021-12-10T00:00:00.000","J1772"
"ELEC","STPETERHOSPITAL EV STATION #8","315 S Manning Blvd",,"Albany","NY","12208",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.654665","-73.80258","2022-09-12T00:00:00.000","212977","2022-09-12 01:16:51",,,,"2022-03-27T00:00:00.000","J1772"
"ELEC","AT LABS ATL STATION 3","22 Corporate Dr",,"Clifton Park","NY","12065",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.848114","-73.758286","2022-09-12T00:00:00.000","213550","2022-09-12 01:14:08",,,,"2022-04-07T00:00:00.000","J1772"
"ELEC","799 SENECA STATION 4","799 Seneca St",,"Buffalo","NY","14210",,"888-758-4389","E",,"Public","Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.875091","-78.847557","2022-09-12T00:00:00.000","191245","2022-09-12 01:11:48",,,,"2021-06-19T00:00:00.000","J1772"
"ELEC","Pindar Vineyards - Tesla Destination","37645 NY-25",,"Peconic","NY","11958",,"631-734-6200  877-798-3752","E",,"Public","24 hours daily; for customer use only",,,"1.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","41.034704","-72.46969","2020-11-03T00:00:00.000","115209","2021-03-11 23:22:17","P",,,"2018-11-01T00:00:00.000","TESLA"
"ELEC","WARREN TIRE WT QUEENBSURY 1","14 Lafayette Street",,"Queensbury","NY","12804",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.328762","-73.666275","2022-09-12T00:00:00.000","143390","2022-09-12 00:58:07",,,,"2019-08-15T00:00:00.000","J1772"
"ELEC","Poughkeepsie Nissan","1445 Route 9",,"Wappingers Falls","NY","12590",,"845-297-4314","E",,"Public - Call ahead","Dealership business hours",,,"1.0",,,"Non-Networked",,"200-9","41.587383","-73.908392","2020-06-09T00:00:00.000","44206","2021-03-11 23:22:17","P",,,"2011-11-30T00:00:00.000","J1772"
"ELEC","AECSOLAR STATION 2 AEC","210 Washington Ave Ext",,"Albany","NY","12203",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.703304","-73.85698","2022-09-12T00:00:00.000","192610","2022-09-12 01:12:06",,,,"2021-07-07T00:00:00.000","J1772"
"ELEC","Hasting on Hudson Village Hall","7 Maple Ave",,"Hastings-On-Hudson","NY","10706",,"877-798-3752","E",,"Public - Credit card at all times","24 hours daily","A D Debit M V",,"1.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","GPS","40.9957694395471","-73.8836343193358",,"226541","2022-08-25 21:57:12","P",,,"2022-08-22T00:00:00.000","TESLA"
"ELEC","VILLAGE HF HGHLAND FALLS","378-390 Main St",,"Highland Falls","NY","10928",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.37257","-73.964104","2022-09-12T00:00:00.000","162299","2022-09-12 00:51:42",,,,"2020-06-12T00:00:00.000","J1772"
"ELEC","LPCL STATION 2","30 Lake Placid Club Way",,"Lake Placid","NY","12946",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","44.283149","-73.979463","2022-09-12T00:00:00.000","174120","2022-09-12 00:57:31",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","REIKART HOUSE JAZZBOLINE 1","5000-5010 Main St",,"Buffalo","NY","14226",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.96014","-78.76977","2022-09-12T00:00:00.000","150825","2022-09-12 01:01:24",,,,"2019-12-28T00:00:00.000","J1772"
"ELEC","337 E 64th St.","337 East 64th St",,"New York","NY","10065",,"844-623-1001","E",,"Public","24 hours daily","A CREDIT D M V",,"4.0",,,"LIVINGSTON","https://www.solution.energy","GPS","40.76327","-73.96024","2022-07-12T00:00:00.000","223264","2022-07-12 20:31:42","P",,,"2022-02-08T00:00:00.000","J1772"
"ELEC","MOHAWK CHEVY MOHAWKCHEVY2","639 67",,"Malta","NY","12020",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.968918","-73.811044","2022-09-12T00:00:00.000","217436","2022-09-12 01:17:12",,,,"2022-05-13T00:00:00.000","J1772"
"ELEC","BROADSTCW ADK CAR WASH 1","203 Broad St",,"Glens Falls","NY","12801",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.303116","-73.66215","2022-09-12T00:00:00.000","170005","2022-09-12 01:07:23",,,,"2020-12-09T00:00:00.000","J1772"
"ELEC","RidgeWell Fitness","3555 Main St",,"Stone Ridge","NY","12484",,"845-687-8806","E",,"Public","24 hours daily",,,"3.0",,,"Non-Networked",,"GPS","41.852508","-74.138776","2022-03-07T00:00:00.000","167131","2022-03-07 19:49:53","P",,,"2020-09-21T00:00:00.000","TESLA"
