"area_type","area_name","year","month","date","series_code","industry_title","seasonally_adjusted","current_employment"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","0","Total Nonfarm","Y","71000"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","0","Total Nonfarm","N","71300"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","1000000","Total Wage and Salary","N","77800"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","5000000","Total Private","N","62400"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","6000000","Goods Producing","N","18800"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","7000000","Service Providing","N","52500"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","8000000","Private Service Providing","N","43600"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","11000000","Total Farm","N","6500"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","15000000","Natural Resources, Mining and Constructi","N","4700"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","30000000","Manufacturing","N","14100"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","32000000","Nondurable Goods","N","12400"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","32312000","Beverage and Tobacco Product Mfg","N","11900"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","40000000","Trade, Transportation and Utilities","N","9600"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","41000000","Wholesale Trade","N","1500"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","42000000","Retail Trade","N","6100"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","43000000","Transportation, Warehousing and Utilitie","N","2000"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","50000000","Information","N","300"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","55000000","Financial Activities","N","2200"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","60000000","Professional and Business Services","N","6800"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","60560000","Administrative and Support and Waste Ser","N","4000"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","65000000","Educational and Health Services","N","9900"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","65620000","Health Care and Social Assistance","N","8600"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","70000000","Leisure and Hospitality","N","12800"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","70720000","Accommodation and Food Service","N","11800"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","70722000","Food Services and Drinking Places","N","7500"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","80000000","Other Services","N","2000"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","90000000","Government","N","8900"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","90910000","Federal Government","N","200"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","90920000","State Government","N","3500"
"County","Napa County","2022","July","2022-07-01T00:00:00.000","90930000","Local Government","N","5200"
