"departamento","municipio","codigo_municipio","razon_social","nit","direcci_n","telefono","tama_o_empresa","fecha","latitud","longitud","localizacionfinal"
"CASANARE","YOPAL","85001","DROGUERIA SAN PEDRO","7305712","CARRERA 19 No. 13 - 53","6347239","MICROEMPRESA","2020-05-11T00:00:00.000","5.343888","-72.399018","POINT (-72.399018 5.343888)"
"CASANARE","YOPAL","85001","DROGAS LA SABANA","4292493","CALLE 9 No. 20 - 04","6358417","MICROEMPRESA","2020-05-11T00:00:00.000","5.348021","-72.400378","POINT (-72.400378 5.348021)"
"CASANARE","YOPAL","85001","DROGUERIA 24 HORAS","4292493","CALLE 10 No. 24 - 131","6358417","MICROEMPRESA","2020-05-11T00:00:00.000","5.349813","-72.396212","POINT (-72.396212 5.349813)"
"CASANARE","YOPAL","85001","LA REBAJA PLUS MINIMARKET DROGUERIA NO. 2 YOPAL","8300116703","CARRERA 20 No. 8 - 20","6356447","MICROEMPRESA","2020-05-11T00:00:00.000","5.348766","-72.400926","POINT (-72.400926 5.348766)"
"CASANARE","YOPAL","85001","LA REBAJA PLUS MINIMARKET DROGUERIA NO 4 YOPAL","8300116703","CALLE 10 No. 19 - 02","6354311","MICROEMPRESA","2020-05-11T00:00:00.000","5.346509","-72.400649","POINT (-72.400649 5.346509)"
"CASANARE","YOPAL","85001","BEAUTY CENTER HEALTH & CARE DROGUERIAS","91299307","CALLE 8 No.18 - 63","6353811","MICROEMPRESA","2020-05-11T00:00:00.000","5.348628","-72.401839","POINT (-72.401839 5.348628)"
"CASANARE","YOPAL","85001","DROGUERIA 20 DE JULIO","23770004","CARRERA 18 No. 31 - 66","3118484227","MICROEMPRESA","2020-05-11T00:00:00.000","5.328927","-72.392333","POINT (-72.392333 5.328927)"
"CASANARE","YOPAL","85001","DROGUERIA MAXIDESCUENTOS LA 21","60387412","CARRERA 21 No. 12 - 72","3138379024","MICROEMPRESA","2020-05-11T00:00:00.000","5.345354","-72.398167","POINT (-72.398167 5.345354)"
"CASANARE","YOPAL","85001","MUNDO DROGAS","9005884248","CARRERA 20 No. 9 - 04","3108088614","MICROEMPRESA","2020-05-11T00:00:00.000","5.348062","-72.400381","POINT (-72.400381 5.348062)"
"CASANARE","YOPAL","85001","DROGUERIA SU SALUD","74859672","CARRERA 19 No. 10 - 02","6359637","MICROEMPRESA","2020-05-11T00:00:00.000","5.346511","-72.400726","POINT (-72.400726 5.346511)"
"CASANARE","YOPAL","85001","DROGUERIA YOPAL","17007526","CARRERA 20 No. 8 - 86","6358030","MICROEMPRESA","2020-05-11T00:00:00.000","5.348288","-72.400745","POINT (-72.400745 5.348288)"
"CASANARE","YOPAL","85001","DROGAS CARARE","13641087","CARRERA 27  No. 23A - 18","6342482","MICROEMPRESA","2020-05-11T00:00:00.000","5.339525","-72.387953","POINT (-72.387953 5.339525)"
"CASANARE","YOPAL","85001","DROGUERIA LA CANDELARIA NRO 2","23836106","CALLE 21 No. 17 - 11","3125160772","MICROEMPRESA","2020-05-11T00:00:00.000","5.337133","-72.397704","POINT (-72.397704 5.337133)"
"CASANARE","YOPAL","85001","DROGUERIA LA SALUD","47433751","CALLE  9 No. 19 - 44","6358417","MICROEMPRESA","2020-05-11T00:00:00.000","5.347595","-72.400816","POINT (-72.400816 5.347595)"
"CASANARE","YOPAL","85001","DROGUERIA MAR","74859672","CALLE 10 No. 20 - 01","6359637","MICROEMPRESA","2020-05-11T00:00:00.000","5.347135","-72.399867","POINT (-72.399867 5.347135)"
