"propertyid","tax_year","quickrefid","propertynumber","propertynumbersearch","propertyaddress","abstractblock","acres","propertytypekey","propertystatuscode","propertystatusdesc","propertystatuskey","propertytypedesc","propertytypecode","datecreated","datelastchanged","inactivedate","inactivereason","propertycomment","routingnumber","schooltaxingunits","taxingunitgroupcode","taxingunitgroupdesc","taxingunitgroupid","taxingunitlist","neighborhoodid","neighborhoodcode","neighborhooddesc","leaseid","leasenumber","mapnumber","propertyflags","totalagusevalue","totalassessedvalue","totalimpmktvalue","totallandmktvalue","totalpropmktvalue","totalsqftlivingarea","legaldescription","mhmodel","mhspace","mhtitle","subblock","sublotrange","sublot","subsection","subunit","propertylegaltype","township","townshiprange","townshipsection","tract","legallocationcode","legallocationdesc","serial","label","hudnumber","homeid","mhmake","mhmakedesc","propertylegallocid","situsaddress","address","streetnumber","unittypekey","unitnumber","streetdirectional","streetname","streetsuffix","city","streetsuffixdirectional","zip","state","dba","condobuilding","condopercentage","condounit","squarefeet","nonstandardaddress","datadate"
"446429","2022","P503245","P-16-P194-7040-4171-25","P16P1947040417125","13706 RESEARCH BLVD #114, AUSTIN, TX  78750",,,"PP","A","Active","A","BPP5-ARS","BPP5","2022-01-27T07:18:50.920","2022-07-14T16:14:18.167",,,"NEW 2022",,"SRR","TUG61","CAD,CAU,GWI,J01,L01,RFM,SRR,W09","407838","CAD,CAU,GWI,J01,RFM,SRR,W09,L01",,,,,,,"PPXW,R2REND22",,"2161.000000",,,"2161.000000",,"BUSINESS PERSONAL PROPERTY @ 13706 RESEARCH BLVD #114",,,,,,,,,"PP",,,,,,,,,,,,,,"13706 RESEARCH BLVD #114, AUSTIN, TX  78750",,"13706",,"114",,"RESEARCH","BLVD","AUSTIN",,"78750","TX",,,,,,"0","2022-08-31T02:00:18.490"
"405407","2022","R582148","R-20-9931-720A-0044","R209931720A0044","122 HANGING STAR LN, GEORGETOWN, TX  78633",,,"RP","A","Active","A","Residential","RES","2019-07-15T14:30:23.580","2022-06-30T20:54:26.770",,,,,"SGT","TUG945","CAD,CGT,GWI,R04,RFM,SGT","433344","CAD,CGT,GWI,RFM,SGT,R04","444808","G895514C","G895514C - SUN CITY - CLASSICS",,,"1-1705,1-2505","2020HB3630,2020INQ1,2020R1OLNC,2021R1OLP,2022R1OLP,22NOTICEGRID","0.000000","431845.000000","415374.000000","84000.000000","499374.000000","2162.000000","S11952 - SUN CITY NEIGHBORHOOD 72, BLOCK A, Lot 44",,,,"A",,"44",,,"S",,,,,"S11952","S11952 - SUN CITY NEIGHBORHOOD 72",,,,,,,"450418","122 HANGING STAR LN, GEORGETOWN, TX  78633",,"122",,,,"HANGING STAR","LN","GEORGETOWN",,"78633","TX",,,,,,"0","2022-08-31T02:00:18.490"
"405509","2022","R582229","R-11-8025-122A-0020","R118025122A0020","1125 IBIS FALLS LOOP, JARRELL, TX  76537",,,"RP","A","Active","A","Residential","RES","2019-07-16T12:10:39.007","2022-06-07T15:17:05.510",,,,,"SJA","TUG872","CAD,F02,GWI,M34,RFM,SJA","428634","CAD,F02,GWI,RFM,SJA,M34","431152","J204407G","J204407G - SONTERRA (MULTIPLE BUILDERS)",,,"2-4844","2020INQ1,2020R1OLNC,2020XNBI,2021HB3630,2021R1OLNC,2022HB3630,2022R1OLP,21NOCOMPNOT,22NOTICEGRID","0.000000","339880.000000","280880.000000","59000.000000","339880.000000","1517.000000","S11990 - SONTERRA WEST SEC 12 PH 2, BLOCK A, Lot 20",,,,"A",,"20",,,"S",,,,,"S11990","S11990 - SONTERRA WEST SEC 12 PH 2",,,,,,,"450459","1125 IBIS FALLS LOOP, JARRELL, TX  76537",,"1125",,,,"IBIS FALLS","LOOP","JARRELL",,"76537","TX",,,,,,"0","2022-08-31T02:00:18.490"
"405558","2022","R582278","R-11-8025-122B-0014","R118025122B0014","908 IBIS FALLS LOOP, JARRELL, TX  76537",,,"RP","A","Active","A","Residential","RES","2019-07-16T12:11:02.717","2022-05-31T20:57:03.997",,,,,"SJA","TUG872","CAD,F02,GWI,M34,RFM,SJA","428634","CAD,F02,GWI,RFM,SJA,M34","431152","J204407G","J204407G - SONTERRA (MULTIPLE BUILDERS)",,,"2-4844","2020INQ1,2020R1OLNC,2020XNBI,2021R1OLNC,2022R1OLP,21NOCOMPNOT,22NOTICEGRID","0.000000","219309.000000","255810.000000","59000.000000","314810.000000","1473.000000","S11990 - SONTERRA WEST SEC 12 PH 2, BLOCK B, Lot 14",,,,"B",,"14",,,"S",,,,,"S11990","S11990 - SONTERRA WEST SEC 12 PH 2",,,,,,,"450459","908 IBIS FALLS LOOP, JARRELL, TX  76537",,"908",,,,"IBIS FALLS","LOOP","JARRELL",,"76537","TX",,,,,,"0","2022-08-31T02:00:18.490"
"405577","2022","R582297","R-11-8025-122D-0005","R118025122D0005","1156 IBIS FALLS, JARRELL, TX  76537",,,"RP","A","Active","A","Residential","RES","2019-07-16T12:11:11.443","2022-05-31T19:58:19.820",,,,,"SJA","TUG872","CAD,F02,GWI,M34,RFM,SJA","428634","CAD,F02,GWI,RFM,SJA,M34","431152","J204407G","J204407G - SONTERRA (MULTIPLE BUILDERS)",,,"2-4844","2020HB3630,2020INQ1,2020R1OLNC,2021R1OLNC,2022R1OLP,21NOCOMPNOT,22NOTICEGRID","0.000000","227677.000000","275380.000000","59000.000000","334380.000000","1626.000000","S11990 - SONTERRA WEST SEC 12 PH 2, BLOCK D, Lot 5",,,,"D",,"5",,,"S",,,,,"S11990","S11990 - SONTERRA WEST SEC 12 PH 2",,,,,,,"450459","1156 IBIS FALLS, JARRELL, TX  76537",,"1156",,,,"IBIS FALLS",,"JARRELL",,"76537","TX",,,,,,"0","2022-08-31T02:00:18.490"
"405604","2022","R582324","R-11-8025-122E-0018","R118025122E0018","701 IBIS FALLS LOOP, JARRELL, TX  76537",,,"RP","A","Active","A","Residential","RES","2019-07-16T12:11:24.880","2022-05-31T21:01:22.360",,,,,"SJA","TUG872","CAD,F02,GWI,M34,RFM,SJA","428634","CAD,F02,GWI,RFM,SJA,M34","431152","J204407G","J204407G - SONTERRA (MULTIPLE BUILDERS)",,,"2-4844","2020HB3630,2020INQ1,2020R1OLNC,2021HB3630,2021R1OLNC,2022HB3630,2022R1OLP,21NOCOMPNOT,22NOTICEGRID","0.000000","310000.000000","251000.000000","59000.000000","310000.000000","1566.000000","S11990 - SONTERRA WEST SEC 12 PH 2, BLOCK E, Lot 18",,,,"E",,"18",,,"S",,,,,"S11990","S11990 - SONTERRA WEST SEC 12 PH 2",,,,,,,"450459","701 IBIS FALLS LOOP, JARRELL, TX  76537",,"701",,,,"IBIS FALLS","LOOP","JARRELL",,"76537","TX",,,,,,"0","2022-08-31T02:00:18.490"
"405605","2022","R582325","R-11-8025-122E-0019","R118025122E0019","621 IBIS FALLS LOOP, JARRELL, TX  76537",,,"RP","A","Active","A","Residential","RES","2019-07-16T12:11:25.370","2022-05-31T21:25:05.827",,,,,"SJA","TUG872","CAD,F02,GWI,M34,RFM,SJA","428634","CAD,F02,GWI,RFM,SJA,M34","431152","J204407G","J204407G - SONTERRA (MULTIPLE BUILDERS)",,,"2-4844","2020HB3630,2020INQ1,2020R1OLNC,2021HB3630,2021R1OLNC,2022R1OLP,21NOCOMPNOT,22NOTICEGRID","0.000000","220642.000000","256863.000000","59000.000000","315863.000000","1500.000000","S11990 - SONTERRA WEST SEC 12 PH 2, BLOCK E, Lot 19",,,,"E",,"19",,,"S",,,,,"S11990","S11990 - SONTERRA WEST SEC 12 PH 2",,,,,,,"450459","621 IBIS FALLS LOOP, JARRELL, TX  76537",,"621",,,,"IBIS FALLS","LOOP","JARRELL",,"76537","TX",,,,,,"0","2022-08-31T02:00:18.490"
"405609","2022","R582329","R-11-8025-122E-0023","R118025122E0023","605 IBIS FALLS LOOP, JARRELL, TX  76537",,"0.115","RP","A","Active","A","Land","L","2019-07-16T12:11:27.310","2022-03-24T07:02:00.497",,,,,"SJA","TUG872","CAD,F02,GWI,M34,RFM,SJA","428634","CAD,F02,GWI,RFM,SJA,M34","431152","J204407G","J204407G - SONTERRA (MULTIPLE BUILDERS)",,,"2-4844","2020INQ3,2020R1OLNC,2021R1OLNC,2022R1OLNC,21NOCOMPNOT","0.000000","300.000000","0.000000","300.000000","300.000000",,"S11990 - SONTERRA WEST SEC 12 PH 2, BLOCK E, Lot 23, ACRES 0.115, (OPEN SPACE)",,,,"E",,"23",,,"S",,,,,"S11990","S11990 - SONTERRA WEST SEC 12 PH 2",,,,,,,"450459","605 IBIS FALLS LOOP, JARRELL, TX  76537",,"605",,,,"IBIS FALLS","LOOP","JARRELL",,"76537","TX",,,,,,"0","2022-08-31T02:00:18.490"
"405620","2022","R582340","R-11-8025-122F-0012","R118025122F0012","5200 CRESSLER LN, JARRELL, TX  76537",,,"RP","A","Active","A","Residential","RES","2019-07-16T12:11:32.357","2022-06-24T12:18:47.553",,,,,"SJA","TUG872","CAD,F02,GWI,M34,RFM,SJA","428634","CAD,F02,GWI,RFM,SJA,M34","431152","J204407G","J204407G - SONTERRA (MULTIPLE BUILDERS)",,,"2-4844","2020INQ1,2020R1OLNC,2020XNBI,2021HB3630,2021R1OLNC,2022R1OLP,21NOCOMPNOT,22NOTICEGRID","0.000000","330264.000000","271264.000000","59000.000000","330264.000000","1695.000000","S11990 - SONTERRA WEST SEC 12 PH 2, BLOCK F, Lot 12",,,,"F",,"12",,,"S",,,,,"S11990","S11990 - SONTERRA WEST SEC 12 PH 2",,,,,,,"450459","5200 CRESSLER LN, JARRELL, TX  76537",,"5200",,,,"CRESSLER","LN","JARRELL",,"76537","TX",,,,,,"0","2022-08-31T02:00:18.490"
"400835","2022","P493779","P-17-P194-4040-4114-84","P17P1944040411484","1106 BREAKAWAY RD, CEDAR PARK, TX  78613",,,"PP","A","Active","A","BPP9-DEA","BPP9","2019-04-08T09:16:01.773","2022-06-08T09:46:35.150",,,"2022 LOC CHG FROM 1106 BREAKAWAY RD PER PHN CALL FROM HEATH //NEW 2019",,"SLE","TUG19","CAD,CCP,GWI,J01,RFM,SLE,W09","407371","CAD,CCP,GWI,J01,RFM,SLE,W09",,,,,,,"2019R2PP,2020R2PP,2021R2PP,2022R2PP,R19,R1REND20,R1REND21,R1REND22,R20,R21O,R22A,R22O,WK19,WK20,WK21,WK22",,"15021.000000",,,"15021.000000",,"BUSINESS PERSONAL PROPERTY (@ RESIDENCE) @ 1106 BREAKAWAY RD",,,,,,,,,"PP",,,,,,,,,,,,,,"1106 BREAKAWAY RD, CEDAR PARK, TX  78613",,"1106",,,,"BREAKAWAY","RD","CEDAR PARK",,"78613","TX",,,,,,"0","2022-08-31T02:00:18.490"
