ID#,Company Name,County,Zip Code,Phone,Location 1,Census Tract Boundaries,Utah Senate Districts,Utah House Districts,Municipalities
1129,Spring Glen Company,Utah,,,,,,,
1083,American Fork Irrigation Company,Utah,,,,,,,
1241,Cedar Fort Irrigation Company,Utah,84013,8013728300,"P.O. Box 338
Cedar Fort, UT",,,,
1054,Current Creek Irrigation Company,Utah,84626,8014200731,"P.O. Box 10
Elberta, UT",,,,
1044,Duck Creek Irrigation Company,Utah,,,,,,,
1112,East Bench Canal Company,Utah,84660,8017981395,"20 S 1700 E
Spanish Fork, UT",,,,
1088,East River Bottom Water Company,Utah,84603,8013738848,"P.O. Box 888
Provo, UT",,,,
1073,East Santaquin Irrigation Company,Utah,84655,8013765056,"P.O. Box 85
Santaquin, UT",,,,
1113,Elberta Water Company,Utah,84626,8017987351,"P.O. Box 27
Elberta, UT",,,,
1081,Fort Field Little Dry Creek Water Users Association,Utah,,,,,,,
1114,Goshen Irrigation and Canal Company,Utah,84633,8016673289,"PO Box 106
Goshen, UT",,,,
1239,Harvest Irrigation Company,Utah,84043,8015927106,"P.O. Box 251
Lehi, UT",,,,
1064,Lake Bottom Irrigation Canal Company,Utah,,,,,,,
1253,Lehi Irrigation Company,Utah,84043,8018631036,"P.O. Box 316
Lehi, UT",,,,
1045,Lehi Spring Creek Irrigation Co.,Utah,,,,,,,
1079,Lindon Pumping Company,Utah,,,,,,,
1076,Loafer Water Users Association,Utah,84653,8014231945,"PO Box 422
Salem, UT",,,,
1116,Manila Culinary Water Company,Utah,,,,,,,
1046,Mapleton Irrigation Company,Utah,84663,8014916264,"P.O. Box 924
Springville, UT",,,,
1100,Mapleton Irrigation District,Utah,84663,8014916264,"P.O. Box 924
Springville, UT",,,,
1063,North Union Irrigation Company,Utah,,,,,,,
1119,Old Field Water Users Association,Utah,,,,,,,
1072,Pheasant Hollow Irrigation Water Company,Utah,,,,,,,
1074,Pleasant Grove Irrigation Company,Utah,,,,,,,
1123,Salem Irrigation and Canal Company,Utah,,,,,,,
1125,Shady Acres Irrigation Company,Utah,,,,,,,
1127,Spanish Fork South Irrigation Company,Utah,,,,,,,
1105,Spanish Fork Southeast Irrigation Class A Shares (river),Utah,,,,,,,
1274,Spanish Fork Southeast Irrigation Class B Shares (well),Utah,,,,,,,
1106,Spanish Fork West Field Irrigation Company,Utah,,,,,,,
1128,Spring Creek Irrigation Company (Utah County),Utah,84032,4356545961,"P.O. Box 545
Heber City, UT",,,,
1246,Spring Ditch & South Field Irrigation Company,Utah,,,,,,,
1130,Spring Lake Water Works Company,Utah,,,,,,,
1107,Springville Irrigation Company,Utah,84663,8014912985,"P.O. Box 745
Springville, UT",,,,
1286,Springville Irrigation District,Utah,,,,,,,
1057,Strawberry Water Users Association,Utah,84651,8014659273,"P.O. Box 70
Payson, UT",,,,
1110,Summit Creek Irrigation & Canal Company,Utah,,,,,,,
1055,Upper East Union Irrigation Company,Utah,84602,8013762010,"BYU Grounds PPGO
Provo, UT",,,,
1133,Utah Lake Water District,Utah,,,,,,,
