ID#,Company Name,County,Zip Code,Phone,Location 1,Census Tract Boundaries,Utah Senate Districts,Utah House Districts,Municipalities
877,Bambrough Irrigation Company,Davis,,,,,,,
205,Barnard Creek Irrigation Company,Davis,,,,,,,
206,Barton Creek Irrigation Company,Davis,,,,,,,
221,Benchland Water District,Davis,,,,,,,
207,Bountiful City Mill Creek Irrigation Co.,Davis,,,,,,,
208,Bountiful Irrigation Comp.,Davis,,,,,,,
939,Bountiful Water Department,Davis,,,,,,,
209,Bountiful Water Subconservancy Dist.,Davis,,,,,,,
940,Centerville City,Davis,,,,,,,
210,Centerville Deuel Creek Irrigation Co.,Davis,,,,,,,
211,Central Clearfield Garden Irrigation Co. Inc.,Davis,,,,,,,
1237,Central Davis Sewer District,Davis,,,,,,,
213,Clark Water Company,Davis,,,,,,,
214,Clearfield Ditch Company,Davis,,,,,,,
215,Clearfield Irrigation Company,Davis,,,,,,,
216,Clinton Ditch Company,Davis,,,,,,,
217,Clinton Pipe Line & Water Company Inc.,Davis,,,,,,,
219,Davis Creek Irrigation Company,Davis,,,,,,,
220,Falula Water Association,Davis,,,,,,,
942,Farmington City,Davis,,,,,,,
222,Fife Ditch Corp,Davis,,,,,,,
223,Haight Bench Irrigation & Water Company,Davis,,,,,,,
224,Haights Creek Irrigation Company,Davis,,,,,,,
225,High Line Ditch Company,Davis,,,,,,,
227,Home & Garden Irrigation Company,Davis,,,,,,,
228,Jones Ditch Company,Davis,,,,,,,
229,Kays Creek Irrigation Company,Davis,,,,,,,
230,Kaysville Irrigation Company,Davis,,,,,,,
231,Last Chance Ditch Company,Davis,,,,,,,
232,Layton Canal Irrigation Company,Davis,,,,,,,
233,Misty Meadows Irrigation Company,Davis,,,,,,,
234,Morgan-Heiner Ditch,Davis,,,,,,,
236,North Canyon Water Company,Davis,,,,,,,
237,North Cottonwood Irrigation & Water Company of Farmington,Davis,,,,,,,
238,Oak Haven Mutual Water Users Assn. (Culinary),Davis,,,,,,,
239,Old Madsen Ditch,Davis,,,,,,,
240,Parrish Creek Irrigation Company of Centerville,Davis,,,,,,,
241,Pretty Valley Water Company,Davis,,,,,,,
242,Ricks Creek Irrigation Company,Davis,,,,,,,
244,Rosedale Water Company,Davis,,,,,,,
245,Shepherd Creek Irrigation & Water Company,Davis,,,,,,,
246,Sill Adams Ditch Company Inc.,Davis,,,,,,,
247,Snake Creek Mutual Water Company,Davis,,,,,,,
248,South Bountiful Junction Water Company,Davis,,,,,,,
249,South Davis County Water Improvement District,Davis,,,,,,,
250,Spring Creek Irrigation & Water Company of Farmington,Davis,,,,,,,
251,Steed Creek Irrigation and Water Company,Davis,,,,,,,
254,Val Verdo Water Company,Davis,,,,,,,
1230,Weber River Water Users` Association,Davis,,,,,,,
256,West Bountiful Mill Creek Irrigation Company,Davis,,,,,,,
257,West Branch Irrigation Company,Davis,,,,,,,
258,West Layton Irrigation Company,Davis,,,,,,,
5160,D & L Swenson Farm LLC,Davis,84037,,"N 160 Mill Rd.
Kaysville, UT",,,,
5059,Davona Henderson,Davis,84010,,"216 E 2100 S
Bountiful, UT
(40.866939, -111.875903)",,16,11,49
226,Holmes Creek Irrigation Company,Davis,84041,8017210216,"483 S Fort Lane
Layton, UT
(41.053224, -111.957729)",,15,9,233
5105,Spring Haven Farms LLC.,Davis,84010,,"559 W 500 S
Bountiful, UT
(40.884254, -111.893858)",8,16,13,38
212,Central Irrigation Company,Davis,84015,8017734102,"3633 W 1300 N
WEst Point, UT
(41.132581, -112.096753)",155,14,5,40
5096,Melvin and Alice Ludlow,Davis,84067,,"4082 S 2275 W
Roy, UT
(41.189151, -112.034453)",,13,75,147
5024,North Point Fur & Reclamation,Davis,84014,8012204734,"133 Ford Canyon Dr
Centerville, UT
(40.938642, -111.875838)",,16,10,45
5065,Marilyn Twede,Davis,84040,,"2317 N 2400 E
Layton, UT
(41.093439, -111.919972)",,15,8,233
218,Davis and Weber Counties Canal Company,Davis,84915,8017746373,"138 West 1300 North
Sunset, UT
(41.132608, -112.028274)",5,13,5,36
