ID#,Company Name,County,Zip Code,Phone,Location 1,Census Tract Boundaries,Utah Senate Districts,Utah House Districts,Municipalities
1268,Steinaker Canal and Irrigation Company,Uintah,,,,,,,
1242,Uintah Water Conservancy District,Uintah,84078,4357891651,"78 West 3325 North
Vernal, UT",,,,
5028,Mosby Irrigation Company,Uintah,84039,4358236403,"PO Box 453
Lapoint, UT",,,,
1238,Ashley Central Irrigation Company,Uintah,84078,4357893212,"44 West 100 North
Vernal, UT
(40.457153, -109.529381)",190,19,51,141
1265,Rock Point Canal & Irrigation Company,Uintah,84078,4357893212,"44 West 100 North
Vernal, UT
(40.457153, -109.529381)",190,19,51,141
1266,Island Ditch Company,Uintah,84078,4357893212,"44 West 100 North
Vernal, UT
(40.457153, -109.529381)",190,19,51,141
1264,Ashley Upper Irrigation Co. (Alta Ditch),Uintah,84078,4357893212,"44 West 100 North
Vernal, UT
(40.457153, -109.529381)",190,19,51,141
1261,Ashley Valley Reservoir Company,Uintah,84078,4357893212,"44 West 100 North
Vernal, UT
(40.457153, -109.529381)",190,19,51,141
1263,High Line Canal Company,Uintah,84078,4357893212,"44 West 100 North
Vernal, UT
(40.457153, -109.529381)",190,19,51,141
1262,Ashley Upper Irrigation Co.,Uintah,84078,4357893212,"44 West 100 North
Vernal, UT
(40.457153, -109.529381)",190,19,51,141
