ID#,Company Name,County,Zip Code,Phone,Location 1,Census Tract Boundaries,Utah Senate Districts,Utah House Districts,Municipalities
363,Anderson Bowman Ditch,Morgan,,,,,,,
365,Blue Horizons LLC,Morgan,,,,,,,
366,Central Enterprise Water Association,Morgan,84550,8019207605,"PO Box 717
Morgan, UT",,,,
370,Deep Creek Ditch Company,Morgan,,,,,,,
371,Deep Creek Garden Ditch Mutual Association,Morgan,,,,,,,
376,Enterprise Water System,Morgan,,,,,,,
381,H.L.J. Ditch Company (Heiner-Lowe-Johnson) mutual association,Morgan,,,,,,,
378,Heiner Morris Ditch mutual association,Morgan,,,,,,,
379,Heiner Pump,Morgan,,,,,,,
386,Meacham-Nelson-Madsen Ditch Company,Morgan,84050,8017919016,"1610 W 1300 N
Stoddard, UT",,,,
390,North Bench Canal Company mutual association,Morgan,,,,,,,
392,North Morgan Extension Ditch Company mutual association,Morgan,,,,,,,
393,North Morgan Irrigation Company,Morgan,84050,8018210633,"PO Box 53
Morgan, UT",,,,
396,Northwest Irrigation Company,Morgan,84050,8018763043,"4611 Powder Horn Road
Mountain Green, UT",,,,
400,Pentz & Smith Ditch Company mutual association,Morgan,84050,8018295804,"PO Box 793
Morgan, UT",,,,
403,Preese-Poulsen-Baird Ditch,Morgan,,,,,,,
404,Richard Ditch Irrigation Company,Morgan,,,,,,,
405,Richville Irrigation and Canal Company,Morgan,,,,,,,
407,Settlement Ditch mutual association,Morgan,,,,,,,
410,South Morgan Water Ditch Company,Morgan,84050,8018293565,"P.O. Box 1005
Morgan, UT",,,,
411,South Round Valley Canal Co.,Morgan,,,,,,,
412,Spendlove Ditch,Morgan,,,,,,,
416,Welch Field Ditch Irrigation Company,Morgan,,,,,,,
423,Wooley Ditch,Morgan,84050,8018763286,"3955 West Hwy 30
Morgan, UT",,,,
380,Highlands Water Company Inc.,Morgan,84050,8018762510,"5551 West Mountain View Dr.
Mountain Green, UT
(41.145898, -111.81164)",11,10,49,
382,Line Creek Irrigation Co.,Morgan,84050,8017912871,"730 N Morgan Valley Dr.
Morgan, UT
(41.050911, -111.72799)",11,10,49,
409,South Line Creek Ditch,Morgan,84050,8017912871,"1482 North Morgan Valley Rd.
Morgan, UT
(41.063637, -111.734825)",120,10,49,
420,West Porterville Pipe Line Company,Morgan,84050,8018296046,"2880 S. Morgan ValleyDr
Morgan, UT
(40.984499, -111.686893)",120,11,49,
368,Creechley Mickesell Ditch,Morgan,84050,8018296659,"3440 S Hwy 66
Morgan, UT
(40.974537, -111.672765)",120,11,49,
369,Croydon Irrigation Company,Morgan,84018,8018293378,"1885 N 6800 E
Croydon, UT
(41.069226, -111.513949)",11,11,49,
388,Mountain Green Subdivision Water Association,Morgan,84050,8018763374,"5779 W 5900 N
Morgan, UT
(41.143675, -111.815784)",11,10,49,
422,Cottonwood Mutual Water Company,Morgan,84050,8018763895,"4000 W Old Hwy Rd
Mountain Green, UT
(41.133296, -111.772439)",11,10,49,
1269,"Enterprise and Stoddard Irrigation Company (""Field Ditch Stock"")",Morgan,84050,8013884566,"2425 W old Hwy Rd
Morgan, UT
(41.09808, -111.734198)",11,10,49,
385,Madsen Olsen Ditch mutual association,Morgan,84050,8017919016,"2470 West Line Creek Rd.
Morgan, UT
(41.045778, -111.769903)",120,10,49,
424,Woods Creek Ditch & Reservoir Company,Morgan,84050,8018290593,"4378 South Highway 66
Morgan, UT
(40.957274, -111.666453)",120,11,49,
395,North Round Valley Canal Company,Morgan,84050,8018293374,"2235 E Rees Lane
Morgan, UT
(41.053416, -111.622763)",11,10,49,
389,Musser Irrigation,Morgan,84050,8018296659,"3440 S Hwy 66
Morgan, UT
(40.974537, -111.672765)",120,11,49,
375,"Enterprise and Stoddard Irrigation Company (""Bench Canal Stock"")",Morgan,84050,8013884566,"2425 W old Hwy Rd
Morgan, UT
(41.09808, -111.734198)",11,10,49,
387,Monte Verde Water Association,Morgan,84050,8018298911,"6177 W Valley Dr
Morgan, UT
(41.097384, -111.756808)",120,10,49,
419,West Porterville Irrigation Company,Morgan,84050,8018296833,"2580 South Morgan Valley Dr.
Morgan, UT
(40.990771, -111.689661)",120,11,49,
417,West Enterprise Water Association,Morgan,84050,8018763371,"2995 West Old Highway Road
Morgan, UT
(41.110467, -111.747611)",11,10,49,
408,Smith Creek Irrigation Company mutual association,Morgan,84050,8018293338,"2466 north Morgan Valley Rd
Morgan, UT
(41.081248, -111.745175)",120,10,49,
406,Richville Pipeline Company,Morgan,84050,8018294201,"1055 S Morgan Valley Dr
Morgan, UT
(41.011492, -111.690619)",120,11,49,
5033,Joseph Toone Estate,Morgan,84018,8018216543,"1886 N 3800 E
Croydon, UT
(41.06923, -111.513947)",11,11,49,
402,Peterson Irrigation Company on only Dalton Creek,Morgan,84050,8017913589,"4325 N 3800 W
Peterson, UT
(41.12178, -111.767772)",120,10,49,
415,Weber Canal Company,Morgan,84050,8018293636,"93 South 300 West
Morgan, UT
(41.034292, -111.682338)",11,10,49,241
5034,Steve Peterson,Morgan,84018,8014674731,"1620 N 6800 E
Croydon, UT
(41.068889, -111.51416)",11,11,49,
5032,Croucha Pentz,Morgan,84018,8018216543,"1885 N 6800 E
Croydon, UT
(41.069226, -111.513949)",11,11,49,
397,Old Fort Ditch Company mutual association,Morgan,84050,8018296833,"2580 South Morgan Valley Dr
Morgan, UT
(40.990771, -111.689661)",120,11,49,
418,West Porterville Canal Company,Morgan,84050,8018296401,"2580 S Morgan Valley Dr
Morgan, UT
(40.990771, -111.689661)",120,11,49,
383,Littleton and Milton Irrigation Company,Morgan,84050,8018293578,"1575 W Old Hwy Rd
Morgan, UT
(41.07092, -111.712995)",11,10,49,
401,Peterson Creek Ditch,Morgan,84050,8017913589,"4325 N 3800 W
Peterson, UT
(41.12178, -111.767772)",120,10,49,
373,East Richville Ditch Company,Morgan,84050,8018293904,"1207 S Hwy 66
Morgan, UT
(41.014697, -111.676717)",11,10,49,
372,East Porterville Canal Co.,Morgan,84414,8015408801,"1104 E 2950 N
North Ogden, UT
(41.315232, -111.945803)",,11,67,157
