"traffic_study_class_id","row_id","data_file","site_code","datetime","year","month","day_of_month","day_of_week","time","count_total","class_channel","class_1","class_2","class_3","class_4","class_5","class_6","class_7","class_8","class_9","class_10","class_11","class_12","class_13"
"22943","68692e2cf79846800fbb5461f05c85ad551b4eda","YandallDr2615BlkBD.rdf","G-11 FED","2017-01-30T21:00:00.000","2017","1","30","0","21:00","70","EB","0","57","8","4","0","1","0","0","0","0","0","0","0"
"22958","da3b36d87b3b1803efa2a20b2d7897ba74ab490a","YandallDr2615BlkBD.rdf","G-11 FED","2017-01-31T12:00:00.000","2017","1","31","1","12:00","9","EB","0","8","1","0","0","0","0","0","0","0","0","0","0"
"22919","9432ca82965f068fd2b8a84c4a6eae8ee3ea059f","YandallDr2615BlkBD.rdf","G-11 FED","2017-01-30T21:00:00.000","2017","1","30","0","21:00","22","WB","0","18","4","0","0","0","0","0","0","0","0","0","0"
"22945","ca67971f44ffe5619b6a30204d6e23f4c0a1567a","YandallDr2615BlkBD.rdf","G-11 FED","2017-01-30T23:00:00.000","2017","1","30","0","23:00","43","EB","0","35","7","0","1","0","0","0","0","0","0","0","0"
"22941","4abbe596786c84f1893977b7063bda13d53cbfcb","YandallDr2615BlkBD.rdf","G-11 FED","2017-01-30T19:00:00.000","2017","1","30","0","19:00","11","EB","0","10","1","0","0","0","0","0","0","0","0","0","0"
"22929","4ff12a6799b9ef15c58766d6ffc98f957ab676ab","YandallDr2615BlkBD.rdf","G-11 FED","2017-01-31T07:00:00.000","2017","1","31","1","07:00","1","WB","0","0","1","0","0","0","0","0","0","0","0","0","0"
"22931","4ce4f6cd93b584887d26329104858faeb1f1f768","YandallDr2615BlkBD.rdf","G-11 FED","2017-01-31T09:00:00.000","2017","1","31","1","09:00","0","WB","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22935","d0e44bd5ee9735b2299fc8047ab729ced8ee03ca","YandallDr2615BlkBD.rdf","G-11 FED","2017-01-31T13:00:00.000","2017","1","31","1","13:00","91","WB","0","72","12","3","4","0","0","0","0","0","0","0","0"
"22948","2023aa8e1520133e51d5bf13bc6715807a9bb075","YandallDr2615BlkBD.rdf","G-11 FED","2017-01-31T02:00:00.000","2017","1","31","1","02:00","18","EB","0","13","5","0","0","0","0","0","0","0","0","0","0"
"22961","cc5619f38fbd09ad248582d9f0986b3e1487061b","YandallDr2615BlkBD.rdf","G-11 FED","2017-01-31T15:00:00.000","2017","1","31","1","15:00","11","EB","0","11","0","0","0","0","0","0","0","0","0","0","0"
"22922","7b1de33fef1763c726f08d2daa56c50028b8ba49","YandallDr2615BlkBD.rdf","G-11 FED","2017-01-31T00:00:00.000","2017","1","31","1","00:00","15","WB","0","10","5","0","0","0","0","0","0","0","0","0","0"
"22917","88bdcfd3312ba2eac0367f5909d6a1eedf1095fb","YandallDr2615BlkBD.rdf","G-11 FED","2017-01-30T19:00:00.000","2017","1","30","0","19:00","21","WB","0","16","4","0","0","1","0","0","0","0","0","0","0"
"22954","a76bc146b3c2066e8df837292b061b017c530028","YandallDr2615BlkBD.rdf","G-11 FED","2017-01-31T08:00:00.000","2017","1","31","1","08:00","1","EB","0","1","0","0","0","0","0","0","0","0","0","0","0"
"7097","78833c6b7c95e05b6192482c6ba4eb26a0b38013","ClawsonRd3205BD.rdf","G28JMA/RLZ","2016-06-01T07:00:00.000","2016","6","1","2","07:00","3","NB","0","2","1","0","0","0","0","0","0","0","0","0","0"
"20351","1465a8b3bd5bccf592815dbe6139fdd1c98d6c44","MtBonnellRd5406BD.rdf","G39JN","2017-09-22T14:00:00.000","2017","9","22","4","14:00","171","SB","0","132","29","0","8","0","0","2","0","0","0","0","0"
"17417","a8a12bf3830cf37258a3ed550feef09840f2e472","BlueGooseRd7610BD(2).rdf","G28 FED","2017-02-16T09:00:00.000","2017","2","16","3","09:00","1","EB","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1452","c3f69e196fd5cd54130515dbcfbaa40faa8b21ed","MillwrightParkway11904BlkBD.rdf","G36RLZ","2016-05-24T05:00:00.000","2016","5","24","1","05:00","8","SB","0","7","1","0","0","0","0","0","0","0","0","0","0"
"12727","8925f23414570bb8abb249183eca82bfca461976","3rdStW@BowieStEB.rdf","G1JMA","2016-03-28T23:00:00.000","2016","3","28","0","23:00","64","WB","1","57","4","0","2","0","0","0","0","0","0","0","0"
"15394","d4be024bce1e21aeb132a3fe1ef82d797ec11138","FarGallantDr2108BD.rdf","G27JDC","2015-08-18T02:00:00.000","2015","8","18","1","02:00","1","SB","0","0","1","0","0","0","0","0","0","0","0","0","0"
"16560","2bfbca5e5f630158d8893447a8ccf0f5e26cb88f","9thStE1000BlkBD.rdf","G25JMA","2017-07-31T15:00:00.000","2017","7","31","0","15:00","5","WB","0","4","1","0","0","0","0","0","0","0","0","0","0"
"4280","28f13a82931376b35733c68c75bfbf4447865e16","HeinemannDr13000BlkBD.rdf","G5JMA","2016-11-01T22:00:00.000","2016","11","1","1","22:00","145","WB","1","112","26","2","3","0","0","1","0","0","0","0","0"
"20840","ff2f3d01078b182e295dbd76d80e90ac29af97b0","PickfairDr10120BlkBD.rdf","G31JN","2017-09-13T02:00:00.000","2017","9","13","2","02:00","19","NB","0","16","3","0","0","0","0","0","0","0","0","0","0"
"19268","da96a7a337ac1c37e924d690aa115c52550422d5","JoeSayersAve5311BlkBD.rdf","G21/JN","2017-06-06T13:00:00.000","2017","6","6","1","13:00","12","NB","0","10","1","0","1","0","0","0","0","0","0","0","0"
"13828","716a33a75de28fd7b5c46053eb0987d9639ea136","51stStEast2100blkEB.rdf","G8JDC","2015-02-25T22:00:00.000","2015","2","25","2","22:00","720","EB","2","527","157","7","23","1","0","3","0","0","0","0","0"
"12539","5f445a5fb66ab6a2635cd5850d0e0640f7630911","4IronDr11700BlkSB.rdf","G3JMA/FED","2016-11-17T04:00:00.000","2016","11","17","3","04:00","33","SB","0","31","2","0","0","0","0","0","0","0","0","0","0"
"11720","ae53447620813938c467905e0aa759be0a55e89f","BarringtonWay11808WB.rdf","G19JMA","2016-11-01T21:00:00.000","2016","11","1","1","21:00","348","WB","1","251","83","0","8","0","0","5","0","0","0","0","0"
"3479","af2ae0beeb30cb9995e3fca79469b3fbba82d3ae","JollyvilleRd11675SB.rdf","G24JMA","2016-05-10T15:00:00.000","2016","5","10","1","15:00","371","SB","0","313","52","1","5","0","0","0","0","0","0","0","0"
"21267","4df12fcdc12a10bec9c7d63a213e6b786fe58a82","SalinaSt2111BlkBD.rdf","G-17 FED","2017-01-27T00:00:00.000","2017","1","27","4","00:00","12","NB","0","12","0","0","0","0","0","0","0","0","0","0","0"
"12005","d796cf637c62692f079540c5123e7b674bf5d96c","WolftrrapDr10208BlkNB.rdf","G10FED","2016-12-06T19:00:00.000","2016","12","6","1","19:00","0","SB","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","73be1939e1dcfdb85bc6fab5e4b7289c9d56d840","PecosSt3400BlkSB.rdf","G6JMA","2016-09-21T07:00:00.000","2016","9","21","2","07:00","0","SB","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17952","7ed317906486741c91c2e9e9db1a444117244f90","EsperanzaCrossing2723BlkBD.rdf","G31JN","2017-05-01T17:00:00.000","2017","5","1","0","17:00","67","EB","0","53","12","0","2","0","0","0","0","0","0","0","0"
"17448","21f9a674cd2671d4fe343b9286a9cedd886608a8","BlueGooseRd7610BD.rdf","G28 FED","2017-02-15T16:00:00.000","2017","2","15","2","16:00","11","EB","0","6","4","0","1","0","0","0","0","0","0","0","0"
