"publication_year","department","dataset_name","status","url"
"FY14","Alcohol Beverage Services","Alcoholic beverage license violations","Published","https://data.montgomerycountymd.gov/Business/Alcoholic-Beverage-License-Violations/4tja-rkhg"
"FY14","Board of Elections","2014 Early Voting Centers Map","Published","https://data.montgomerycountymd.gov/Elections/2014-Early-Voting-Centers-Map/t6va-wv46"
"FY14","Environmental Protection","Reported Sanitary Sewer Overflows","Published","https://data.montgomerycountymd.gov/Environment/DEP-Reported-Sanitary-Sewer-Overflows/pah9-6f8f"
"FY14","Finance","Spending Disclosure - Fiscal Year 2012","Published","https://data.montgomerycountymd.gov/Finance-Tax-Property/Spending-Disclosure-Fiscal-Year-2012/ask7-28ii"
"FY14","Finance","Spending Disclosure - Fiscal Year 2013","Published","https://data.montgomerycountymd.gov/Finance-Tax-Property/Spending-Disclosure-Fiscal-Year-2013/ixte-vr7h"
"FY14","Finance","Spending Disclosure - Fiscal Year 2014","Published","https://data.montgomerycountymd.gov/Finance-Tax-Property/Spending-Disclosure-Fiscal-Year-2014/9w77-kckj"
"FY14","Finance","Real Property Tax Rates","Published","https://data.montgomerycountymd.gov/dataset/Real-Property-Tax-Rates/es5m-4wf9"
"FY14","Finance","Spending Disclosure - Fiscal Year 2011","Published","https://data.montgomerycountymd.gov/Finance-Tax-Property/Spending-Disclosure-Fiscal-Year-2011/9g79-n34u"
"FY14","General Services","CIP Status","Published","https://data.montgomerycountymd.gov/Government/Capital-Improvement-Program-CIP-Project-Status/626z-efrk"
"FY14","Health & Human Services","Food Inspection","Published","https://data.montgomerycountymd.gov/Health-and-Human-Services/Food-Inspection/5pue-gfbe"
"FY14","Human Resources","Employee Salaries","Published","https://data.montgomerycountymd.gov/Human-Resources/Employee-Salaries-2014/54rh-89p8"
"FY14","Human Resources","Tuition Assistance","Published","https://data.montgomerycountymd.gov/Government/Tuition-Assistance/p7z5-tjrz"
"FY14","Intergovernmental Relations","Bills Tracked by OIR","Published","https://data.montgomerycountymd.gov/Government/State-BillsTracked-by-Montgomery-Countyhttps://data.montgomerycountymd.gov/Government/State-BillsTracked-by-Montgomery-County-during-the/p3ub-bqni-during-the/p3ub-bqni"
"FY14","Management & Budget","FY14 Budget-Internal Service Funds","Published","https://data.montgomerycountymd.gov/Government/FY14-Budget-Internal-Service-Funds/5s38-iaa6"
"FY14","Management & Budget","Approved Budget (Operating and Capital)","Published","https://data.montgomerycountymd.gov/Government/OMB-Approved-and-Recommended-Capital-Funding/fwrg-tgsj"
"FY14","Management & Budget","Fiscal Year 2013 Approved Budget- Internal Service Funds","Published","https://data.montgomerycountymd.gov/Government/Fiscal-Year-2013-Budget-Internal-Service-Funds/qgb4-jpr6"
"FY14","Management & Budget","Fiscal Year 2013 Approved Operating Budget","Published","https://data.montgomerycountymd.gov/Government/Fiscal-Year-2013-Budget/r89j-py2p"
"FY14","Management & Budget","Fiscal Year 2013 Budget","Published","https://data.montgomerycountymd.gov/Government/Fiscal-Year-2013-Budget/r89j-py2p"
"FY14","Management & Budget","Fiscal Year 2014 Approved Budget- Internal Service Funds","Published","https://data.montgomerycountymd.gov/Government/Fiscal-Year-2013-Budget/r89j-py2p"
"FY14","Management & Budget","Fiscal Year 2014 Approved Operating Budget","Published","https://data.montgomerycountymd.gov/Government/Fiscal-Year-2014-Budget/85n2-q296"
"FY14","Management & Budget","Fiscal Year 2014 Budget","Published","https://data.montgomerycountymd.gov/Government/Fiscal-Year-2014-Budget/85n2-q296"
"FY14","Management & Budget","Fiscal Year 2015 County Executive Recommended Operating Budget","Published","https://data.montgomerycountymd.gov/Government/Fiscal-Year-2015-County-Executive-Recommended-Oper/y7rf-xz8k"
"FY14","Management & Budget","Fiscal Year 2015 County Executive Recommended Operating Budget   Internal Service Funds","Published","https://data.montgomerycountymd.gov/Finance-Tax-Property/Fiscal-Year-2015-County-Executive-Recommended-Oper/8k6u-yedq"
"FY14","Management & Budget","FY13 Budget - Internal Service Funds","Published","https://data.montgomerycountymd.gov/Government/Fiscal-Year-2013-Budget-Internal-Service-Funds/qgb4-jpr6"
"FY14","Management & Budget","Recommended Budget (Capital + Operating)","Published","https://data.montgomerycountymd.gov/Government/OMB-Approved-and-Recommended-Capital-Funding/fwrg-tgsj"
"FY14","Permitting Services","Mechanical Permits","Published","https://data.montgomerycountymd.gov/Licenses-Permits/Mechanical-Permits/ih88-a6aa"
"FY14","Permitting Services","Commercial Permits","Published","https://data.montgomerycountymd.gov/Licenses-Permits/Special-Protection-Area-Review-Data/p4x2-jhaf"
"FY14","Permitting Services","Demolition Permits","Published","https://data.montgomerycountymd.gov/Licenses-Permits/Demolition-Permits/b6ht-fw3x"
"FY14","Permitting Services","Electrical Building Permits","Published","https://data.montgomerycountymd.gov/Licenses-Permits/Electrical-Building-Permits/qxie-8qnp"
"FY14","Permitting Services","Public Right of Way Permits","Published","https://data.montgomerycountymd.gov/Licenses-Permits/Public-Right-Of-Way-Permits/2b9e-mbxk"
"FY14","Procurement","Contracts","Published","https://data.montgomerycountymd.gov/Government/Contracts/vmu2-pnrc"
"FY14","Public Information Office","311 Requests","Published","https://data.montgomerycountymd.gov/Government/MC311-Service-Requests/xtyh-brr2"
"FY14","Technology  Enterprise Business Solutions","2012 Election Polling Places","Published","https://data.montgomerycountymd.gov/Elections/2012-Election-Polling-Places/3b5m-syzr"
"FY14","Technology  Enterprise Business Solutions","2014 Early Voting Centers","Published","https://data.montgomerycountymd.gov/Elections/2014-Election-Early-Voting-Centers/2bng-h6xm"
"FY14","Technology  Enterprise Business Solutions","Cable Complaints","Published","https://data.montgomerycountymd.gov/Government/Cable-Complaints/v2ei-xfce"
"FY14","Technology  Enterprise Business Solutions","Cable Inspections","Published","https://data.montgomerycountymd.gov/Government/Cable-Inspections/tzyi-s757"
"FY14","Technology  Enterprise Business Solutions","Election Polling Places - 2012","Published","https://data.montgomerycountymd.gov/Elections/2012-Election-Polling-Places/3b5m-syzr"
"FY14","Technology  Enterprise Business Solutions","Fire Stations","Published","https://data.montgomerycountymd.gov/Public-Safety/Montgomery-County-Fire-Stations/68ds-tcpy"
"FY14","Technology  Enterprise Business Solutions","Geographic data:   Health & Human Services (HHS) Facilities","Published","https://data.montgomerycountymd.gov/Health-and-Human-Services/Health-Human-Services-HHS-Facilities/ie8m-t54q"
"FY14","Technology  Enterprise Business Solutions","Geographic data:   Library locations","Published","https://data.montgomerycountymd.gov/Community-Recreation/Montgomery-County-Public-Libraries/ah63-vrn9"
"FY14","Technology  Enterprise Business Solutions","Geographic data:   Post Offices","Published","https://data.montgomerycountymd.gov/Community/Post-Offices-Map/yi53-eg4q"
