"department","department_name","division","gender","base_salary","_2019_overtime_pay","_2019_longevity_pay","grade"
"BOA","Board of Appeals Department","Board of Appeals Division","F","78902","0","0","18"
"BOA","Board of Appeals Department","Board of Appeals Division","F","58481.9139039882","0","0","16"
"BOA","Board of Appeals Department","Executive Director","F","144751","0","0","M3"
"BOE","Board of Elections","Director","F","183654.18","0","0","M1"
"BOE","Board of Elections","Polling Place Management","F","62488","0","0","13"
"BOE","Board of Elections","Absentee Voting","F","81285.0824961526","0","0","21"
"BOE","Board of Elections","Registration Services","F","90848","0","2289.76","21"
"BOE","Board of Elections","Polling Place Management","M","75538.9485243556","0","0","21"
"BOE","Board of Elections","Election Judge Recruitment","F","90848","0","0","21"
"BOE","Board of Elections","Election Judge Recruitment","F","78902","0","0","18"
"BOE","Board of Elections","Election Judge Recruitment","F","78902","0","0","18"
"BOE","Board of Elections","Information Technology","F","115627.882628419","0","0","28"
"BOE","Board of Elections","Election Operations","F","94547.1979780167","0","0","23"
"BOE","Board of Elections","Election Judge Recruitment","M","90848","395.99","2666.559999999999","21"
"BOE","Board of Elections","Polling Place Management","F","70779.09","535.97","0","21"
"BOE","Board of Elections","Registration Services","F","61734.9419039626","0","0","16"
"BOE","Board of Elections","Registration Services","M","59654.5522343377","357.63","0","16"
"BOE","Board of Elections","Absentee Voting","F","67077.334369465","0","0","16"
"BOE","Board of Elections","Registration Services","F","61734.9419039626","0","0","16"
"BOE","Board of Elections","Polling Place Management","M","71852","52.2","2109.1199999999985","16"
"BOE","Board of Elections","Polling Place Management","M","59660","0","2098.1599999999994","12"
"BOE","Board of Elections","Absentee Voting","F","66328.1369155842","0","0","16"
"BOE","Board of Elections","Information Technology","M","86091.34501867","0","0","23"
"BOE","Board of Elections","Registration Services","F","61734.9419039626","0","0","16"
"BOE","Board of Elections","Registration Services","F","37506.00359","0","0","16"
"BOE","Board of Elections","Voter Services","F","37506.00359","49.6","0","16"
"BOE","Board of Elections","Director's Office","F","144746.29","0","0","M3"
"BOE","Board of Elections","Information Technology","F","81006.1081686996","0","0","21"
"BOE","Board of Elections","Registration Services","F","50534.8900215","0","0","16"
"BOE","Board of Elections","Information Technology","F","73918.0499663716","938.42","0","19"
"BOE","Board of Elections","Voter Services","F","90417.5881920338","0","0","23"
"BOE","Board of Elections","Polling Place Management","M","85194.99","0","0","21"
"BOE","Board of Elections","Director's Office","F","76390.98","0","0","22"
"CAT","County Attorney's Office","Administration","F","90596.75015725","0","0","23"
"CAT","County Attorney's Office","Support Services","F","98208.9904944847","0","0","23"
"CAT","County Attorney's Office","Insurance Defense Litigation","F","150527","0","2945.280000000001","32"
"CAT","County Attorney's Office","Insurance Defense Litigation","F","150527","0","0","32"
"CAT","County Attorney's Office","Health and Human Services","F","147215","0","906.2399999999999","32"
"CAT","County Attorney's Office","Health and Human Services","F","150527","0","0","32"
"CAT","County Attorney's Office","Zoning, Land Use and Economic Development","M","150527","0","2945.280000000001","32"
"CAT","County Attorney's Office","County Attorney","M","210143","0","0","0"
"CAT","County Attorney's Office","County Attorney's Office","F","144749.99","0","0","M3"
"CAT","County Attorney's Office","Human Resources and Appeals","F","167345","0","0","M2"
"CAT","County Attorney's Office","Government Operations","M","167345","0","0","M2"
"CAT","County Attorney's Office","Insurance Defense Litigation","F","163663","0","0","M2"
"CAT","County Attorney's Office","Human Resources and Appeals","M","132807.102167","0","0","32"
"CAT","County Attorney's Office","Finance and Procurement","F","136658.324782542","0","0","32"
"CAT","County Attorney's Office","Finance and Procurement","F","150527","0","0","32"
"CAT","County Attorney's Office","Government Operations","F","144203.899429913","0","0","32"
"CAT","County Attorney's Office","Administration","M","187233","0","0","M1"
"CAT","County Attorney's Office","Support Services","F","66395.0454881313","0","0","16"
"CAT","County Attorney's Office","Support Services","F","71852","0","0","16"
"CAT","County Attorney's Office","Human Resources and Appeals","F","120898.76","0","0","32"
"CAT","County Attorney's Office","Finance and Procurement","F","99852","0","0","23"
"CAT","County Attorney's Office","Insurance Defense Litigation","M","147215","0","0","32"
"CAT","County Attorney's Office","Government Operations","F","119003.356572563","0","0","32"
"CAT","County Attorney's Office","Health and Human Services","F","88427.4982161395","0","0","23"
"CAT","County Attorney's Office","Finance and Procurement","F","90848","0","1778.4000000000008","21"
"CAT","County Attorney's Office","Finance and Procurement","F","71852","0","0","16"
"CAT","County Attorney's Office","Administration","F","44193.1637256522","0","0","10"
"CAT","County Attorney's Office","Insurance Defense Litigation","M","150527","0","2945.280000000001","32"
"CAT","County Attorney's Office","Zoning, Land Use and Economic Development","M","115107.170918772","0","0","32"
"CAT","County Attorney's Office","Zoning, Land Use and Economic Development","M","167345","0","0","M2"
"CAT","County Attorney's Office","Insurance Defense Litigation","F","135995.447559649","0","0","32"
"CAT","County Attorney's Office","Support Services","F","71852","3825.18","1406.0799999999997","16"
"CAT","County Attorney's Office","Human Resources and Appeals","F","150527","0","0","32"
"CAT","County Attorney's Office","Insurance Defense Litigation","F","164111.25","0","0","M2"
"CAT","County Attorney's Office","Finance and Procurement","F","71852","0","592.28","16"
"CAT","County Attorney's Office","Zoning, Land Use and Economic Development","F","150527","0","0","32"
"CAT","County Attorney's Office","Support Services","F","62488","0","0","13"
"CAT","County Attorney's Office","Health and Human Services","M","162107.15","0","0","M2"
"CAT","County Attorney's Office","Insurance Defense Litigation","F","150527","0","2945.280000000001","32"
"CAT","County Attorney's Office","Zoning, Land Use and Economic Development","M","150527","0","1132.8","32"
"CAT","County Attorney's Office","Finance and Procurement","F","55912.3983763614","0","0","16"
"CAT","County Attorney's Office","Support Services","F","61113","0","0","13"
"CAT","County Attorney's Office","Human Resources and Appeals","F","137065.1807","0","0","32"
"CAT","County Attorney's Office","Insurance Defense Litigation","F","78902","0","1543.3599999999992","18"
"CAT","County Attorney's Office","Human Resources and Appeals","F","136658.324782542","0","0","32"
"CAT","County Attorney's Office","Government Operations","F","150527","0","1246.08","32"
"CAT","County Attorney's Office","Insurance Defense Litigation","M","129501.9838495","0","0","32"
"CAT","County Attorney's Office","Health and Human Services","F","139264.5","0","0","40"
"CAT","County Attorney's Office","Finance and Procurement","M","167345","0","0","M2"
"CAT","County Attorney's Office","Health and Human Services","F","127364.693","0","0","32"
"CAT","County Attorney's Office","Finance and Procurement","F","20470.0136086481","0","0","5"
"CAT","County Attorney's Office","Insurance Defense Litigation","M","131600.9973","0","0","32"
"CAT","County Attorney's Office","Finance and Procurement","F","59134.4487003903","0","0","16"
"CAT","County Attorney's Office","Insurance Defense Litigation","F","128741.70377073","0","0","23"
"CAT","County Attorney's Office","Support Services","F","64711.8695718","0","0","16"
"CAT","County Attorney's Office","Insurance Defense Litigation","F","77973.8653933138","371.95","0","23"
"CAT","County Attorney's Office","Administration","F","51158.1409655275","0","0","16"
"CAT","County Attorney's Office","Insurance Defense Litigation","F","140560.093516041","0","0","32"
"CAT","County Attorney's Office","Zoning, Land Use and Economic Development","M","113172.386412043","0","0","32"
"CAT","County Attorney's Office","Human Resources and Appeals","M","131041.707828406","0","0","32"
"CAT","County Attorney's Office","Insurance Defense Litigation","F","126596.59","0","0","32"
"CAT","County Attorney's Office","Health and Human Services","F","126596.59036875","0","0","32"
"CAT","County Attorney's Office","Human Resources and Appeals","M","71223.6808","0","0","24"
"CAT","County Attorney's Office","Insurance Defense Litigation","F","74642.4162","0","0","23"
"CAT","County Attorney's Office","Support Services","F","60218.91805","0","0","16"
"CAT","County Attorney's Office","Finance and Procurement","F","134068.09","0","0","32"
"CAT","County Attorney's Office","Finance and Procurement","F","134068.09","0","0","32"
"CAT","County Attorney's Office","Finance and Procurement","M","107254.472","0","0","27"
"CAT","County Attorney's Office","Human Resources and Appeals","M","86356.26","0","0","27"
"CAT","County Attorney's Office","Insurance Defense Litigation","F","102548.06","0","0","27"
"CAT","County Attorney's Office","Health and Human Services","F","74482.27","0","0","23"
"CAT","County Attorney's Office","Support Services","F","52893.21","0","0","15"
"CAT","County Attorney's Office","Health and Human Services","F","48575.4","0","0","27"
"CAT","County Attorney's Office","Government Operations","F","150527","0","0","32"
"CAT","County Attorney's Office","Insurance Defense Litigation","F","96115","0","0","27"
"CAT","County Attorney's Office","Insurance Defense Litigation","F","94070","0","0","27"
"CAT","County Attorney's Office","Insurance Defense Litigation","M","130368.75","0","0","32"
"CAT","County Attorney's Office","Insurance Defense Litigation","M","94070","0","0","27"
"CAT","County Attorney's Office","Insurance Defense Litigation","F","94070","0","0","27"
"CCL","County Council","Council Central Staff","F","141566","0","0","M3"
"CCL","County Council","Council Members and Staff","F","160000","0","0","0"
"CCL","County Council","Council Central Staff","F","99852","0","0","23"
"CCL","County Council","Council Central Staff","M","187233","0","0","M1"
"CCL","County Council","Council Central Staff","F","110671.9","0","0","21"
"CCL","County Council","Council Members and Staff","F","75438.04955","0","0","26"
"CCL","County Council","Council Members and Staff","F","141616.25","0","0","M3"
"CCL","County Council","Council Central Staff","M","167345","0","0","M2"
"CCL","County Council","Council Members and Staff","F","182232.46","0","0","0"
"CCL","County Council","Council Central Staff","F","144751","0","0","M3"
"CCL","County Council","Council Members and Staff","F","140371.07","0","0","0"
"CCL","County Council","Council Central Staff","M","167345","0","0","M2"
"CCL","County Council","Council Central Staff","F","206000","0","0","0"
"CCL","County Council","Council Central Staff","M","92039.75","0","0","M2"
"CCL","County Council","Council Central Staff","F","90848","0","0","21"
"CCL","County Council","Council Central Staff","M","123799","0","152.45","28"
"CCL","County Council","Council Central Staff","F","35149.5025","0","712.8199999999999","13"
"CCL","County Council","Council Central Staff","M","149786.4","0","0","M1"
"CCL","County Council","Council Members and Staff","F","166461.38","0","0","0"
"CCL","County Council","Council Central Staff","F","75290","176.04","1474.7200000000005","17"
"CCL","County Council","Council Central Staff","F","75290","176.04","1474.7200000000005","17"
"CCL","County Council","Council Central Staff","F","167345","0","0","M2"
"CCL","County Council","Council Members and Staff","F","75290","0","1474.7200000000005","17"
"CCL","County Council","Council Central Staff","F","56044.9650014225","0","0","17"
"CCL","County Council","Council Central Staff","F","75290","487.48","1474.7200000000005","17"
"CCL","County Council","Council Members and Staff","M","140371.07","0","0","0"
"CCL","County Council","Council Central Staff","F","99852","0","0","23"
"CCL","County Council","Council Members and Staff","F","95070.0432527561","0","0","22"
"CCL","County Council","Council Central Staff","F","65878.75","1123.96","1306.5800000000004","17"
"CCL","County Council","Council Central Staff","F","73848.22436005","138.39","0","17"
"CCL","County Council","Council Central Staff","F","126584","0","0","28"
"CCL","County Council","Council Central Staff","F","167345","0","0","M2"
"CCL","County Council","Council Central Staff","M","99852","0","0","23"
"CCL","County Council","Council Members and Staff","F","140460.72","0","0","0"
"CCL","County Council","Council Central Staff","F","126584","0","0","28"
"CCL","County Council","Council Central Staff","F","35149.5025","0","688.5500000000001","13"
"CCL","County Council","Council Central Staff","M","62488","0","0","13"
"CCL","County Council","Council Central Staff","M","167345","0","0","M2"
"CCL","County Council","Council Central Staff","M","99594.0300047954","0","0","23"
"CCL","County Council","Council Central Staff","F","120703.889247998","0","0","32"
"CCL","County Council","Council Central Staff","F","93149.35","0","0","M3"
"CCL","County Council","Council Central Staff","F","112566","0","0","26"
"CCL","County Council","Council Members and Staff","M","161908.9","0","0","0"
"CCL","County Council","Council Members and Staff","F","71163.9657833985","0","0","18"
"CCL","County Council","Council Members and Staff","F","125000","0","0","0"
"CCL","County Council","Council Members and Staff","M","140371.07","0","0","0"
"CCL","County Council","Council Central Staff","M","83513.2599","198.08","0","25"
"CCL","County Council","Council Members and Staff","M","140371.07","0","0","0"
"CCL","County Council","Council Members and Staff","F","127812.5","0","0","0"
