Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation,Council Districts,Councils,Communities,Zip Codes,Municipalities
09/01/2022,07:55:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,RT 29 @ SOUTHWOOD AV,39.0259183333333,-77.012255,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2015,NISS,05,SILVER,Warning,21-201(a1),Transportation Article,False,BLACK,F,HYATTSVILLE,MD,MD,A - Marked Patrol,"(39.0259183333333, -77.012255)",5,5,13,21,1
09/01/2022,02:14:00,MCP,"3rd District, Silver Spring",FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR,GEORGIA AVE/RANDOLPH RD,39.057385,-77.0497566666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,BMW,SD,BLUE,Warning,13-411(a),Transportation Article,False,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.057385, -77.0497566666667)",4,4,23,17,1
09/01/2022,01:52:00,MCP,"5th District, Germantown","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",GERMANTOWN RD @ CRYSTAL ROCK DR,38.9976516666667,-77.10967,No,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2015,MERZ,4D,BLACK,Citation,21-901.1(b),Transportation Article,False,WHITE,M,CLARKSBURG,MD,MD,A - Marked Patrol,"(38.9976516666667, -77.10967)",1,1,12,103,1
09/01/2022,06:23:00,MCP,Headquarters and Special Operations,DRIVING TRUCK ON HWY. W/O ADEQUATE REAR WHEEL PROJECTILE PROTECTION,AIRPARK RD @ MUNCASTER MILL RD,39.1458433333333,-77.1450583333333,No,No,No,No,No,Yes,No,No,No,No,IL,05 - Light Duty Truck,2017,RAM,TK,WHITE,Citation,22-413(a),Transportation Article,False,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1458433333333, -77.1450583333333)",3,3,36,51,1
09/01/2022,06:29:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 50 MPH,S/B RT 29/ CHERRY HILL RD,39.0586566666667,-76.96738,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,HONDA,ACCORD,"BLUE, DARK",Warning,21-801.1,Transportation Article,False,BLACK,M,BELTSVILLE,MD,MD,A - Marked Patrol,"(39.0586566666667, -76.96738)",5,5,53,12,1
09/01/2022,08:30:00,MCP,Headquarters and Special Operations,EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,SB NEW HAMPSHIRE AVE AT NORA DR,39.04848,-76.9930366666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2018,MITS,TK,"BLUE, DARK",Warning,21-801.1,Transportation Article,False,HISPANIC,F,DAMASCUS,MD,MD,E - Marked Stationary Radar,"(39.04848, -76.9930366666667)",5,5,18,12,1
09/01/2022,01:52:00,MCP,"5th District, Germantown",FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION,GERMANTOWN RD @ CRYSTAL ROCK DR,38.9976516666667,-77.10967,No,No,Yes,No,No,No,No,No,No,No,MD,02 - Automobile,2015,MERZ,4D,BLACK,Citation,21-801(b),Transportation Article,False,WHITE,M,CLARKSBURG,MD,MD,A - Marked Patrol,"(38.9976516666667, -77.10967)",1,1,12,103,1
09/01/2022,08:44:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,NB NEW HAMPSHIRE AVE AT NORA DR,39.0491333333333,-76.9932666666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,HOND,4S,SILVER,Warning,21-201(a1),Transportation Article,False,BLACK,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.0491333333333, -76.9932666666667)",5,5,18,12,1
09/01/2022,08:05:00,MCP,Headquarters and Special Operations,DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,RT 29 @ SOUTHWOOD AV,39.0259183333333,-77.012255,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2020,FORD,UT,GRAY,Warning,21-201(a1),Transportation Article,False,OTHER,F,LAUREL,MD,MD,A - Marked Patrol,"(39.0259183333333, -77.012255)",5,5,13,21,1
09/01/2022,03:11:00,MCP,"4th District, Wheaton",DRIVING VEH. WHILE IMPAIRED BY ALCOHOL,GEORGIA AVE / REEDIE,39.05847,-77.0482233333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,HONDA,CIVIC,"BLUE, DARK",Citation,21-902(b1i),Transportation Article,False,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.05847, -77.0482233333333)",4,4,23,17,1
