"year","fund_id","fund","department_id","department","function_id","function","division_id","division","program_id","program","subprogram_id","subprogram","journal_entry_period","invoice_status","check_number","check_date","invoice_number","line_number","invoice_date","invoice_line_item_amount","invoice_line_item_description","source_document_number","source_document_type","source_document_description","expense_category_id","expense_category","purchasing_department_id","purchasing_department","commodity_code","commodity_description","payment_type","payment_status","vendor_name_1","vendor_name_2","vendor_city","vendor_state","vendor_zip","vendor_type","gender","ethnicity","status","class","geographic_area","independent_contractor","minority","disadvantaged","disabled_veteran","sb_disabled_vet","sb_minority","sb_minority_woman","sb_non_minority","sb_disadvantaged","sb_veteran","sb_woman"
"2022","2403","BROWNSFIELD FIRE PROTECTION","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1003","BROWNSFIELD FIRE PROTECT","0000","OTHER","0000","OTHER","9","P","1044","2022-09-09T00:00:00.000","PPE 9-14-22","6","2022-09-09T00:00:00.000","352.82","PPE 9-14-22",,,,"623000","SOCIAL SECURITY/MEDICARE","1003","FIRE PROT DIST-BROWNSFIELD",,,"ACI","Cleared","BROWNSFIELD FIRE DEPARTMENT",,"BATON ROUGE","LA","70811","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,,"N","N","N","N","N","N","N","N","N","N","N"
"2022","2403","BROWNSFIELD FIRE PROTECTION","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1003","BROWNSFIELD FIRE PROTECT","0000","OTHER","0000","OTHER","9","P","1044","2022-09-09T00:00:00.000","PPE 9-14-22","3","2022-09-09T00:00:00.000","11911","PPE 9-14-22",,,,"614000","CONTRACT EMPLOYEES","1003","FIRE PROT DIST-BROWNSFIELD",,,"ACI","Cleared","BROWNSFIELD FIRE DEPARTMENT",,"BATON ROUGE","LA","70811","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,,"N","N","N","N","N","N","N","N","N","N","N"
"2022","2403","BROWNSFIELD FIRE PROTECTION","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1003","BROWNSFIELD FIRE PROTECT","0000","OTHER","0000","OTHER","9","P","1044","2022-09-09T00:00:00.000","PPE 9-14-22","4","2022-09-09T00:00:00.000","173.07","PPE 9-14-22",,,,"617400","EDUCATIONAL ALLOWANCES","1003","FIRE PROT DIST-BROWNSFIELD",,,"ACI","Cleared","BROWNSFIELD FIRE DEPARTMENT",,"BATON ROUGE","LA","70811","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,,"N","N","N","N","N","N","N","N","N","N","N"
"2022","2403","BROWNSFIELD FIRE PROTECTION","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1003","BROWNSFIELD FIRE PROTECT","0000","OTHER","0000","OTHER","9","P","1044","2022-09-09T00:00:00.000","PPE 9-14-22","1","2022-09-09T00:00:00.000","7740.32","PPE 9-14-22",,,,"611200","SALARIES OF OTHER GOVT EMPL","1003","FIRE PROT DIST-BROWNSFIELD",,,"ACI","Cleared","BROWNSFIELD FIRE DEPARTMENT",,"BATON ROUGE","LA","70811","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,,"N","N","N","N","N","N","N","N","N","N","N"
"2022","2403","BROWNSFIELD FIRE PROTECTION","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1003","BROWNSFIELD FIRE PROTECT","0000","OTHER","0000","OTHER","9","P","1044","2022-09-09T00:00:00.000","PPE 9-14-22","2","2022-09-09T00:00:00.000","4320.29","PPE 9-14-22",,,,"612000","OVERTIME","1003","FIRE PROT DIST-BROWNSFIELD",,,"ACI","Cleared","BROWNSFIELD FIRE DEPARTMENT",,"BATON ROUGE","LA","70811","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,,"N","N","N","N","N","N","N","N","N","N","N"
"2022","2403","BROWNSFIELD FIRE PROTECTION","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1003","BROWNSFIELD FIRE PROTECT","0000","OTHER","0000","OTHER","9","P","1044","2022-09-09T00:00:00.000","PPE 9-14-22","7","2022-09-09T00:00:00.000","851.2","PPE 9-14-22",,,,"623000","SOCIAL SECURITY/MEDICARE","1003","FIRE PROT DIST-BROWNSFIELD",,,"ACI","Cleared","BROWNSFIELD FIRE DEPARTMENT",,"BATON ROUGE","LA","70811","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,,"N","N","N","N","N","N","N","N","N","N","N"
"2022","2403","BROWNSFIELD FIRE PROTECTION","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1003","BROWNSFIELD FIRE PROTECT","0000","OTHER","0000","OTHER","9","P","1044","2022-09-09T00:00:00.000","PPE 9-14-22","5","2022-09-09T00:00:00.000","25","PPE 9-14-22",,,,"617400","EDUCATIONAL ALLOWANCES","1003","FIRE PROT DIST-BROWNSFIELD",,,"ACI","Cleared","BROWNSFIELD FIRE DEPARTMENT",,"BATON ROUGE","LA","70811","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,,"N","N","N","N","N","N","N","N","N","N","N"
"2022","4371","2019 $129M MOVEBR REVENUE BOND","7100","TRANSPORTATION AND DRAINAGE","30","TRANSPORTATION EXPEND","7120","T&D-ENGINEERING","7170","MOVEBR","0000","OTHER","9","P","1821","2022-09-09T00:00:00.000","8162022","1","2022-09-08T00:00:00.000","16809.39","TEMPORARY FENCE FOR BEN HUR TURN AROUND",,,,"653000","IOTB & INFRASTRUCTURE","7120","TRAN & DRAIN-ENGINEERING",,,"Check","Not Cleared","LSU AG CENTER/DEPT OF HORTICULTURE",,"BATON ROUGE","LA","70803","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N"
"2022","2409","ALSEN FIRE PROTECTION DISTRICT","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1009","ALSEN FIRE PROTECTION DIST","0000","OTHER","0000","OTHER","9","P","1046","2022-09-09T00:00:00.000","PPE 8-24-22-9-6-22","1","2022-09-08T00:00:00.000","11144.77","PPE 8-24-2022 - 9-6-2022",,,,"614000","CONTRACT EMPLOYEES","1009","FIRE PROT DIST-ALSEN",,,"ACI","Cleared","ALSEN ST IRMA LEE FIRE DEPARTMENT",,"BATON ROUGE","LA","70807","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N"
"2022","7011","CITY COURT RECEIPTS SUSPENSE","0000","OTHER","00","OTHER","0000","OTHER","0000","OTHER","0000","OTHER","9","P","1678","2022-09-09T00:00:00.000","CN2209080029","1","2022-09-08T00:00:00.000","121.73",,,,,"250031","CONSTABLE FEES & GARNISHMENTS",,,,,"Check","Not Cleared","NEWMAN MATHIS BRADY & SPEDALE",,"BATON ROUGE","LA","70806-3700","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N"
