"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2010-0433-0C54-3360C54-05A","2010","Administration and Regulation","Iowa Communications Network","0433 - Revenue Bonds Capitals Fund","0C54 - Broadband Deployment and Sustainability Grants","3360C54","Broadband Deployment and Sustainability Grants","05A - Appropriation","0","0","25000000"
"2010-0943-004U-3364U10-05A","2010","Administration and Regulation","Iowa Communications Network","0943 - Technology Reinvestment Fund","004U - ICN Equipment Replacement - TRF","3364U10","ICN Major Equipment Replacement - TRF FY10","05A - Appropriation","2211863","2211863","2211863"
"2010-0943-005U-33605U9-05A","2010","Administration and Regulation","Iowa Communications Network","0943 - Technology Reinvestment Fund","005U - Generator Replacement - TRF","33605U9","Generator Replacement - TRF FY09","05A - Appropriation","2755246","2755246","2755246"
"2010-0943-006U-33606U9-05A","2010","Administration and Regulation","Iowa Communications Network","0943 - Technology Reinvestment Fund","006U - ICN Fiber Redundancy - TRF","33606U9","ICN Fiber Redundency - TRF 09","05A - Appropriation","2320000","2320000","2320000"
"2011-0943-004U-3364U11-05A","2011","Administration and Regulation","Iowa Communications Network","0943 - Technology Reinvestment Fund","004U - ICN Equipment Replacement - TRF","3364U11","ICN Major Equipment Replacement - TRF FY11","05A - Appropriation","2244956","2244956","2244956"
"2011-0943-010U-336010U-05A","2011","Administration and Regulation","Iowa Communications Network","0943 - Technology Reinvestment Fund","010U - ICN - TRF","336010U","ICN  - TRF FY11","05A - Appropriation","0","675000","0"
"2012-0943-004U-336004U-05A","2012","Administration and Regulation","Iowa Communications Network","0943 - Technology Reinvestment Fund","004U - ICN Equipment Replacement - TRF","336004U","ICN Equipment Replacement - TRF","05A - Appropriation","0","0","2248653"
"2012-0943-004U-3364U12-05A","2012","Administration and Regulation","Iowa Communications Network","0943 - Technology Reinvestment Fund","004U - ICN Equipment Replacement - TRF","3364U12","ICN Major Equipment Replacement - TRF FY12","05A - Appropriation","2248653","2248653","0"
"2013-0001-C49-336RTC1-05A","2013","Administration and Regulation","Iowa Communications Network","0001 - General Fund","C49 - Regional Telecommunications Councils","336RTC1","Regional Telecommunications Councils","05A - Appropriation","992913","0","992913"
"2013-0943-04U-3364U13-05A","2013","Administration and Regulation","Iowa Communications Network","0943 - Technology Reinvestment Fund","04U - ICN Equipment Replacement - TRF","3364U13","Equipment Replacemet FY2013","05A - Appropriation","2248653","2248653","2198653"
"2014-0001-C49-336RTC1-05A","2014","Administration and Regulation","Iowa Communications Network","0001 - General Fund","C49 - Regional Telecommunications Councils","336RTC1","Regional Telecommunications Councils","05A - Appropriation","992913","992913","992913"
"2014-0943-04U-3364U14-05A","2014","Administration and Regulation","Iowa Communications Network","0943 - Technology Reinvestment Fund","04U - ICN Equipment Replacement - TRF","3364U14","Equipment Replacemet FY2014","05A - Appropriation","2248653","2248653","2248653"
"2015-0943-04U-3364U15-05A","2015","Administration and Regulation","Iowa Communications Network","0943 - Technology Reinvestment Fund","04U - ICN Equipment Replacement - TRF","3364U15","Equipment Replacemet FY2015","05A - Appropriation","2245653","2245653","2245653"
"2016-0017-12U-336ER16-05A","2016","Administration and Regulation","Iowa Communications Network","0017 - Rebuild Iowa Infrastructure Fund","12U - ICN Equipment Replacement - RIIF","336ER16","Equipment Replacement FY2016","05A - Appropriation","0","0","2248653"
"2016-0943-04U-3364U16-05A","2016","Administration and Regulation","Iowa Communications Network","0943 - Technology Reinvestment Fund","04U - ICN Equipment Replacement - TRF","3364U16","Equipment Replacemet FY2016","05A - Appropriation","2248653","2248653","0"
