"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2010-0001-0P32-2160P32-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P32 - Senior Health Insurance Information Program","2160P32","Senior Health Insurance Information Program","05A - Appropriation","54492","60000","52253"
"2010-0001-0P41-2160P41-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P41 - Health Insurance Oversight","2160P41","Health Insurance Oversight","05A - Appropriation","72657","80000","0"
"2010-0001-0P45-2161101-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P45 - Insurance Division","2161101","Administration","05A - Appropriation","798830","798830","0"
"2010-0001-0P45-2162101-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P45 - Insurance Division","2162101","Examinations","05A - Appropriation","56769","56769","0"
"2010-0001-0P45-2163101-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P45 - Insurance Division","2163101","Market Regulation","05A - Appropriation","1295266","1295266","0"
"2010-0001-0P45-2164101-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P45 - Insurance Division","2164101","Producer & Product Regulation","05A - Appropriation","1277342","1277342","0"
"2010-0001-0P45-2165101-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P45 - Insurance Division","2165101","Securities","05A - Appropriation","1176332","1176332","0"
"2010-0001-0P45-2167101-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P45 - Insurance Division","2167101","Cmms Grant","05A - Appropriation","4528","4528","0"
"2010-0001-0P45-2168101-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P45 - Insurance Division","2168101","Fraud Bureau","05A - Appropriation","-108370","453292","0"
"2010-0019-0P57-216ADMN-05A","2010","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","0P57 - Insurance Division-Commerce Revolving Fund","216ADMN","ADMN","05A - Appropriation","0","0","4881216"
"2011-0001-0P32-2160P32-05A","2011","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P32 - Senior Health Insurance Information Program","2160P32","Senior Health Insurance Information Program","05A - Appropriation","47028","0","0"
"2011-0019-0P51-2160P51-05A","2011","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","0P51 - Insurance Division Operations $55,000","2160P51","Insurance Operations - $55,000","05A - Appropriation","55000","55000","55000"
"2011-0019-0P57-216ADMN-05A","2011","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","0P57 - Insurance Division-Commerce Revolving Fund","216ADMN","ADMN","05A - Appropriation","4881216","4881216","947360"
"2011-0019-0P57-216CADV-05A","2011","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","0P57 - Insurance Division-Commerce Revolving Fund","216CADV","CADV","05A - Appropriation","0","0","78987"
"2011-0019-0P57-216ENFT-05A","2011","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","0P57 - Insurance Division-Commerce Revolving Fund","216ENFT","ENFT","05A - Appropriation","0","0","487121"
"2011-0019-0P57-216FROD-05A","2011","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","0P57 - Insurance Division-Commerce Revolving Fund","216FROD","FROD","05A - Appropriation","0","0","465070"
"2011-0019-0P57-216MREG-05A","2011","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","0P57 - Insurance Division-Commerce Revolving Fund","216MREG","MREG","05A - Appropriation","47028","52253","1983282"
"2011-0019-0P57-216SRIB-05A","2011","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","0P57 - Insurance Division-Commerce Revolving Fund","216SRIB","SRIB","05A - Appropriation","0","0","966424"
"2011-0450-0P59-2160P59-05A","2011","Administration and Regulation","Iowa Insurance Division (Commerce)","0450 - UST Unassign Revenue (Nonbond)","0P59 - Insurance Information Exchange","2160P59","Insurance Information Exchange","05A - Appropriation","0","0","150000"
"2012-0001-0P45-2161101-05A","2012","Administration and Regulation","Iowa Insurance Division (Commerce)","0001 - General Fund","0P45 - Insurance Division","2161101","Administration","05A - Appropriation","4684249","0","0"
"2012-0019-0P57-216ADMN-05A","2012","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","0P57 - Insurance Division-Commerce Revolving Fund","216ADMN","ADMN","05A - Appropriation","0","945760","4983244"
"2012-0019-0P57-216CADV-05A","2012","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","0P57 - Insurance Division-Commerce Revolving Fund","216CADV","CADV","05A - Appropriation","0","78987","0"
"2012-0019-0P57-216ENFT-05A","2012","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","0P57 - Insurance Division-Commerce Revolving Fund","216ENFT","ENFT","05A - Appropriation","0","487121","0"
"2012-0019-0P57-216FROD-05A","2012","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","0P57 - Insurance Division-Commerce Revolving Fund","216FROD","FROD","05A - Appropriation","0","466670","0"
"2012-0019-0P57-216MREG-05A","2012","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","0P57 - Insurance Division-Commerce Revolving Fund","216MREG","MREG","05A - Appropriation","0","2038282","0"
"2012-0019-0P57-216SRIB-05A","2012","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","0P57 - Insurance Division-Commerce Revolving Fund","216SRIB","SRIB","05A - Appropriation","0","966424","0"
"2013-0019-P57-216ADMN-05A","2013","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216ADMN","ADMN","05A - Appropriation","2491622","2491622","891335"
"2013-0019-P57-216CADV-05A","2013","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216CADV","CADV","05A - Appropriation","0","0","95619"
"2013-0019-P57-216CADV-05P","2013","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216CADV","CADV","05P - Previously Enacted Appropriation","89274","89274","0"
"2013-0019-P57-216ENFT-05A","2013","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216ENFT","ENFT","05A - Appropriation","0","0","457906"
"2013-0019-P57-216ENFT-05P","2013","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216ENFT","ENFT","05P - Previously Enacted Appropriation","474884","474884","0"
"2013-0019-P57-216FROD-05A","2013","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216FROD","FROD","05A - Appropriation","0","0","520349"
"2013-0019-P57-216FROD-05P","2013","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216FROD","FROD","05P - Previously Enacted Appropriation","500191","500191","0"
"2013-0019-P57-216MREG-05A","2013","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216MREG","MREG","05A - Appropriation","0","0","1267659"
"2013-0019-P57-216MREG-05P","2013","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216MREG","MREG","05P - Previously Enacted Appropriation","577189","577189","0"
"2013-0019-P57-216PAPR-05A","2013","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216PAPR","Product and Producer Regulation","05A - Appropriation","0","0","872400"
"2013-0019-P57-216SRIB-05A","2013","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216SRIB","SRIB","05A - Appropriation","0","0","877976"
"2013-0019-P57-216SRIB-05P","2013","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216SRIB","SRIB","05P - Previously Enacted Appropriation","850084","850084","0"
"2014-0019-P57-216ADMN-05A","2014","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216ADMN","ADMN","05A - Appropriation","931335","911335","963957"
"2014-0019-P57-216ADMN-05K","2014","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216ADMN","ADMN","05K - DAS Distribution","0","0","9745"
"2014-0019-P57-216CADV-05A","2014","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216CADV","CADV","05A - Appropriation","95619","95619","101274"
"2014-0019-P57-216ENFT-05A","2014","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216ENFT","ENFT","05A - Appropriation","457906","457906","446196"
"2014-0019-P57-216FROD-05A","2014","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216FROD","FROD","05A - Appropriation","520349","520349","476617"
"2014-0019-P57-216MREG-05A","2014","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216MREG","MREG","05A - Appropriation","1267659","1267659","1241401"
"2014-0019-P57-216PAPR-05A","2014","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216PAPR","Product and Producer Regulation","05A - Appropriation","872400","872400","900245"
"2014-0019-P57-216SRIB-05A","2014","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216SRIB","SRIB","05A - Appropriation","877976","877976","893554"
"2015-0019-P57-216ADMN-05A","2015","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216ADMN","ADMN","05A - Appropriation","2578622","2578622","1081454"
"2015-0019-P57-216ADMN-05K","2015","Administration and Regulation","Iowa Insurance Division (Commerce)","0019 - Commerce Revolving Fund","P57 - Insurance Division-Commerce Revolving Fund","216ADMN","ADMN","05K - DAS Distribution","9745","9745","0"
