"year","quarter","area_type","area_name","industry","description","locations","month_1","month_2","month_3","average_emp","wages","average_wage"
"2011","1","Statewide","Statewide","11","Agriculture, Forestry, Fishing & Hunt","1921","14343","14504","14895","14581","120482380","8263"
"2011","1","Statewide","Statewide","21","Mining, Quarrying, & Oil & Gas Extrac","186","1638","1811","1818","1756","16795603","9567"
"2011","1","Statewide","Statewide","22","Utilities","449","8330","8288","8328","8315","159354343","19164"
"2011","1","Statewide","Statewide","23","Construction","8994","52324","51154","53629","52369","550609340","10514"
"2011","1","Statewide","Statewide","31","Manufacturing","3985","201803","202120","203641","202521","2454028544","12117"
"2011","1","Statewide","Statewide","42","Wholesale Trade","7304","64967","64852","65500","65106","888940025","13654"
"2011","1","Statewide","Statewide","44","Retail Trade","12265","170763","169084","170075","169974","956379348","5627"
"2011","1","Statewide","Statewide","48","Transportation & Warehousing","4505","60919","60997","61444","61120","571312804","9347"
"2011","1","Statewide","Statewide","51","Information","1674","28723","28825","28818","28789","329818950","11457"
"2011","1","Statewide","Statewide","52","Finance & Insurance","6252","88634","88396","88307","88446","1570874943","17761"
"2011","1","Statewide","Statewide","53","Real Estate, Rental, Leasing","2799","12813","12692","12694","12733","132651594","10418"
"2011","1","Statewide","Statewide","54","Professional, Scientific, Technical","7739","43539","44154","44003","43899","546243786","12443"
"2011","1","Statewide","Statewide","55","Management of Companies & Enterprises","737","14517","14534","14558","14536","272462413","18744"
"2011","1","Statewide","Statewide","56","Administrative, Support, Waste Mgmt","4447","65191","64744","64723","64886","411556115","6343"
"2011","1","Statewide","Statewide","61","Educational Services","2537","144756","148423","149218","147466","1358127563","9210"
"2011","1","Statewide","Statewide","62","Health Care & Social Assistance","8375","204097","204183","204982","204421","1835479515","8979"
"2011","1","Statewide","Statewide","71","Arts, Entertainment & Recreation","1468","16887","17078","17774","17246","83557077","4845"
"2011","1","Statewide","Statewide","72","Accommodations & Food Services","6700","107017","107142","109170","107776","334881868","3107"
"2011","1","Statewide","Statewide","81","Other Services (except Public Admin)","8109","42196","42045","42377","42206","264475857","6266"
"2011","1","Statewide","Statewide","92","Public Administration","2855","65933","65589","65762","65761","687845509","10460"
"2011","1","Statewide","Statewide","111","Crop Production","679","2927","3026","3364","3106","24159635","7779"
"2011","1","Statewide","Statewide","112","Animal Production","879","8961","9043","9100","9035","66640342","7376"
"2011","1","Statewide","Statewide","113","Forestry and Logging","11","23","23","22","23","175914","7761"
"2011","1","Statewide","Statewide","114","Fishing, Hunting & Trapping","3","4","4","4","4","84684","21171"
"2011","1","Statewide","Statewide","115","Support Activities","349","2428","2408","2405","2414","29421805","12190"
"2011","1","Statewide","Statewide","211","Oil & Gas Extraction","0",,,,,,
"2011","1","Statewide","Statewide","212","Mining (except Oil and Gas)","179","1619","1791","1798","1736","16482451","9494"
"2011","1","Statewide","Statewide","213","Support Activities for Mining","7","19","20","20","20","313152","15923"
"2011","1","Statewide","Statewide","221","Power Generation and Supply","312","6651","6624","6650","6642","136360273","20531"
"2011","1","Statewide","Statewide","221","Natural Gas Distribution","40","604","604","608","605","10357379","17110"
"2011","1","Statewide","Statewide","221","Water, Sewage and Other Systems","97","1075","1060","1070","1068","12636691","11828"
"2011","1","Statewide","Statewide","236","Construction of Buildings","2514","12460","12146","12370","12325","129665442","10520"
"2011","1","Statewide","Statewide","237","Heavy & Civil Engineering Const","912","6882","6828","7526","7079","90193674","12742"
"2011","1","Statewide","Statewide","238","Specialty Trade Contractors","5568","32982","32180","33733","32965","330750224","10033"
"2011","1","Statewide","Statewide","311","Food Manufacturing","546","50178","49981","50003","50054","529025453","10569"
"2011","1","Statewide","Statewide","312","Beverage & Tobacco Product Mfg","50","1417","1400","1410","1409","12971809","9206"
"2011","1","Statewide","Statewide","313","Textile Mills","10","116","119","118","118","1021157","8678"
"2011","1","Statewide","Statewide","314","Textile Product Mills","65","716","720","737","724","4071128","5621"
"2011","1","Statewide","Statewide","315","Apparel Manufacturing","22","1137","1100","1084","1107","8346391","7540"
"2011","1","Statewide","Statewide","316","Leather & Allied Prodct Mfg","13","246","241","234","240","1784549","7425"
"2011","1","Statewide","Statewide","321","Wood Product Manufacturing","173","8198","7959","7977","8045","75449842","9379"
"2011","1","Statewide","Statewide","322","Paper Manufacturing","51","3751","3758","3777","3762","48515556","12896"
"2011","1","Statewide","Statewide","323","Printing & Related Support Activ","344","6962","6936","6952","6950","62877046","9047"
"2011","1","Statewide","Statewide","324","Petroleum & Coal Products Mfg","20","321","334","337","331","4108925","12426"
"2011","1","Statewide","Statewide","325","Chemical Manufacturing","221","9429","9396","9440","9422","139153105","14769"
"2011","1","Statewide","Statewide","326","Plastics & Rubber Products Mfg","167","9590","9637","9690","9639","113135733","11737"
"2011","1","Statewide","Statewide","327","Nonmetallic Mineral Product Mfg","363","4008","4088","4398","4165","41924241","10067"
"2011","1","Statewide","Statewide","331","Primary Metal Manufacturing","75","7745","7810","7872","7809","102084638","13073"
"2011","1","Statewide","Statewide","332","Fabricated Metal Product Mfg","588","17524","17561","17711","17599","186461813","10595"
"2011","1","Statewide","Statewide","333","Machinery Manufacturing","470","35989","36550","37102","36547","544228782","14891"
"2011","1","Statewide","Statewide","334","Computer & Electronic Product Mfg","93","12978","13118","13217","13104","222791934","17001"
"2011","1","Statewide","Statewide","335","Electrical Equipment, Appliances","59","6385","6230","6208","6274","72798347","11603"
"2011","1","Statewide","Statewide","336","Transportation Equipment Mfg","176","14834","14976","15132","14981","175088283","11688"
"2011","1","Statewide","Statewide","337","Furniture & Related Product Mfg","221","6297","6277","6307","6294","68390681","10867"
"2011","1","Statewide","Statewide","339","Miscellaneous Mfg","258","3982","3929","3935","3949","39799131","10079"
"2011","1","Statewide","Statewide","423","Merchant Wholesalers, Durable Gds","2735","29357","29312","29473","29381","362558481","12340"
"2011","1","Statewide","Statewide","424","Merchant Wholesalers, NonDurable","2322","28982","28926","29385","29098","402155366","13821"
"2011","1","Statewide","Statewide","425","Wholesale Electronics Mkt, Agents","2247","6628","6614","6642","6628","124226178","18743"
"2011","1","Statewide","Statewide","441","Motor Vehicle & Parts Dealers","1669","20208","20327","20579","20371","185170562","9090"
"2011","1","Statewide","Statewide","442","Furniture & Home Furnishing Store","561","4107","4034","4065","4069","27350861","6722"
"2011","1","Statewide","Statewide","443","Electronics & Appliance Stores","815","6801","6667","6653","6707","50408450","7516"
