"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2010-0001-0Q01-30900WM-05A","2010","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q01 - IWD Workers Comp Operations (GF)","30900WM","Statewide Workers' Comp.","05A - Appropriation","2884187","2943474","2884187"
"2010-0001-0Q02-30900CF-05A","2010","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q02 - IWD General Fund - Operations","30900CF","Statewide Total COF - Census of Occup Fatalities","05A - Appropriation","0","0","18679"
"2010-0001-0Q02-30900CT-05A","2010","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q02 - IWD General Fund - Operations","30900CT","Statewide Total OSHA 90/10","05A - Appropriation","0","0","249352"
"2010-0001-0Q02-30900LS-05A","2010","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q02 - IWD General Fund - Operations","30900LS","Statewide 100% State Approp","05A - Appropriation","3851643","3930817","1239569"
"2010-0001-0Q02-30900RH-05A","2010","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q02 - IWD General Fund - Operations","30900RH","Statewide Total ROSH","05A - Appropriation","0","0","92752"
"2010-0001-0Q02-30900SH-05A","2010","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q02 - IWD General Fund - Operations","30900SH","Statewide Total OSHA 50/50","05A - Appropriation","0","0","2251291"
"2010-0001-0Q08-30900SE-05A","2010","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q08 - Security Employee Training Program","30900SE","Statewide - Security Employee Training Program","05A - Appropriation","15000","15000","15000"
"2010-0001-0Q30-30900LS-05A","2010","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q30 - Workforce Development Field Offices","30900LS","Statewide 100% State Approp","05A - Appropriation","12370209","12624491","12010167"
"2010-0001-0Q33-30900SA-05A","2010","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q33 - Statewide Standard Skills Assessment","30900SA","Statewide - Standard Skills Assessment","05A - Appropriation","489929","500000","0"
"2010-0001-0Q33-309Q330-05A","2010","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q33 - Statewide Standard Skills Assessment","309Q330","Statewide Standard Skills Assessment","05A - Appropriation","480145","0","0"
"2010-0001-0Q37-30900FY-05A","2010","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q37 - Offender Reentry Program","30900FY","Statewide - Offender Re-entry","05A - Appropriation","367447","375000","367447"
"2010-0001-0Q38-309Q380-05A","2010","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q38 - Employee Misclassification","309Q380","Employee Misclassification","05A - Appropriation","771153","0","500000"
"2010-0052-0Q14-309Q14A-05A","2010","Economic Development","Iowa Workforce Development","0052 - Special Contingency Fund","0Q14 - P & I Workers' Comp. Division","309Q14A","P & I Industrial Programs","05A - Appropriation","471000","471000","471000"
"2010-0052-0Q16-309Q160-05A","2010","Economic Development","Iowa Workforce Development","0052 - Special Contingency Fund","0Q16 - P & I Workforce Development Field Offices","309Q160","P & I Workforce Development Field Offices","05A - Appropriation","0","0","360000"
"2010-0692-0Q03-30900LS-05A","2010","Economic Development","Iowa Workforce Development","0692 - UI Reserve Fund","0Q03 - IWD Field Offices (UI Reserve Interest)","30900LS","Statewide 100% State Approp","05A - Appropriation","6500000","6500000","6500000"
"2011-0001-0Q01-30900WM-05A","2011","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q01 - IWD Workers Comp Operations (GF)","30900WM","Statewide Workers' Comp.","05A - Appropriation","2595768","2884187","2595768"
"2011-0001-0Q02-30900CF-05A","2011","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q02 - IWD General Fund - Operations","30900CF","Statewide Total COF - Census of Occup Fatalities","05A - Appropriation","18248","18248","19284"
"2011-0001-0Q02-30900CT-05A","2011","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q02 - IWD General Fund - Operations","30900CT","Statewide Total OSHA 90/10","05A - Appropriation","247782","247782","344026"
"2011-0001-0Q02-30900LS-05A","2011","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q02 - IWD General Fund - Operations","30900LS","Statewide 100% State Approp","05A - Appropriation","613004","969207","585253"
"2011-0001-0Q02-30900RH-05A","2011","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q02 - IWD General Fund - Operations","30900RH","Statewide Total ROSH","05A - Appropriation","87008","87008","89767"
"2011-0001-0Q02-30900SH-05A","2011","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q02 - IWD General Fund - Operations","30900SH","Statewide Total OSHA 50/50","05A - Appropriation","2529398","2529398","2457110"
"2011-0001-0Q08-30900SE-05A","2011","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q08 - Security Employee Training Program","30900SE","Statewide - Security Employee Training Program","05A - Appropriation","13033","15000","13033"
"2011-0001-0Q30-30900LS-05A","2011","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q30 - Workforce Development Field Offices","30900LS","Statewide 100% State Approp","05A - Appropriation","12010167","12010167","12010167"
"2011-0001-0Q30-309AASL-05A","2011","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q30 - Workforce Development Field Offices","309AASL","Workforce Development Field Offices","05A - Appropriation","-364693","0","-717120"
"2011-0001-0Q37-30900FY-05A","2011","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q37 - Offender Reentry Program","30900FY","Statewide - Offender Re-entry","05A - Appropriation","322261","367447","322261"
"2011-0001-0Q38-309Q380-05A","2011","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q38 - Employee Misclassification","309Q380","Employee Misclassification","05A - Appropriation","500000","500000","500000"
"2011-0052-0Q14-309Q14A-05A","2011","Economic Development","Iowa Workforce Development","0052 - Special Contingency Fund","0Q14 - P & I Workers' Comp. Division","309Q14A","P & I Industrial Programs","05A - Appropriation","471000","471000","471000"
"2011-0052-0Q16-309Q160-05A","2011","Economic Development","Iowa Workforce Development","0052 - Special Contingency Fund","0Q16 - P & I Workforce Development Field Offices","309Q160","P & I Workforce Development Field Offices","05A - Appropriation","360000","360000","360000"
"2011-0692-0Q03-30900LS-05A","2011","Economic Development","Iowa Workforce Development","0692 - UI Reserve Fund","0Q03 - IWD Field Offices (UI Reserve Interest)","30900LS","Statewide 100% State Approp","05A - Appropriation","6500000","6500000","6500000"
"2012-0001-0Q01-30900WM-05A","2012","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q01 - IWD Workers Comp Operations (GF)","30900WM","Statewide Workers' Comp.","05A - Appropriation","2267788","2595768","2949044"
"2012-0001-0Q02-3090096-05A","2012","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q02 - IWD General Fund - Operations","3090096","Workforce Dev. Board","05A - Appropriation","0","0","3495440"
"2012-0001-0Q02-30900CF-05A","2012","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q02 - IWD General Fund - Operations","30900CF","Statewide Total COF - Census of Occup Fatalities","05A - Appropriation","17703","17703","0"
"2012-0001-0Q02-30900CT-05A","2012","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q02 - IWD General Fund - Operations","30900CT","Statewide Total OSHA 90/10","05A - Appropriation","217590","217590","0"
"2012-0001-0Q02-30900LS-05A","2012","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q02 - IWD General Fund - Operations","30900LS","Statewide 100% State Approp","05A - Appropriation","-37624","506449","0"
"2012-0001-0Q02-30900RH-05A","2012","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q02 - IWD General Fund - Operations","30900RH","Statewide Total ROSH","05A - Appropriation","92572","92572","0"
"2012-0001-0Q02-30900SH-05A","2012","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q02 - IWD General Fund - Operations","30900SH","Statewide Total OSHA 50/50","05A - Appropriation","2661126","2661126","0"
"2012-0001-0Q08-30900SE-05A","2012","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q08 - Security Employee Training Program","30900SE","Statewide - Security Employee Training Program","05A - Appropriation","11948","13033","0"
"2012-0001-0Q30-30900LS-05A","2012","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q30 - Workforce Development Field Offices","30900LS","Statewide 100% State Approp","05A - Appropriation","9707042","11293047","8671352"
"2012-0001-0Q37-30900FY-05A","2012","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q37 - Offender Reentry Program","30900FY","Statewide - Offender Re-entry","05A - Appropriation","284464","322261","284464"
"2012-0001-0Q38-30900MM-05A","2012","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q38 - Employee Misclassification","30900MM","Statewide UI-Misclassificaiton Management","05A - Appropriation","0","0","451458"
"2012-0001-0Q38-309Q380-05A","2012","Economic Development","Iowa Workforce Development","0001 - General Fund","0Q38 - Employee Misclassification","309Q380","Employee Misclassification","05A - Appropriation","451458","450000","0"
"2012-0052-0Q14-309Q14A-05A","2012","Economic Development","Iowa Workforce Development","0052 - Special Contingency Fund","0Q14 - P & I Workers' Comp. Division","309Q14A","P & I Industrial Programs","05A - Appropriation","471000","471000","0"
"2012-0052-0Q16-30900IG-05A","2012","Economic Development","Iowa Workforce Development","0052 - Special Contingency Fund","0Q16 - P & I Workforce Development Field Offices","30900IG","Statewide-Integration","05A - Appropriation","0","0","1217084"
"2012-0692-0Q03-30900LS-05A","2012","Economic Development","Iowa Workforce Development","0692 - UI Reserve Fund","0Q03 - IWD Field Offices (UI Reserve Interest)","30900LS","Statewide 100% State Approp","05A - Appropriation","6500000","6500000","4238260"
"2013-0001-Q01-30900WM-05A","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q01 - IWD Workers Comp Operations (GF)","30900WM","Statewide Workers' Comp.","05A - Appropriation","1474522","1474522","3262044"
"2013-0001-Q01-30900WM-05P","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q01 - IWD Workers Comp Operations (GF)","30900WM","Statewide Workers' Comp.","05P - Previously Enacted Appropriation","1474522","1474522","0"
"2013-0001-Q02-30900CF-05A","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900CF","Statewide Total COF - Census of Occup Fatalities","05A - Appropriation","0","0","18275"
"2013-0001-Q02-30900CF-05P","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900CF","Statewide Total COF - Census of Occup Fatalities","05P - Previously Enacted Appropriation","17638","17638","0"
"2013-0001-Q02-30900CT-05A","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900CT","Statewide Total OSHA 90/10","05A - Appropriation","0","0","132443"
"2013-0001-Q02-30900CT-05P","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900CT","Statewide Total OSHA 90/10","05P - Previously Enacted Appropriation","335242","335242","0"
"2013-0001-Q02-30900LS-05A","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900LS","Statewide 100% State Approp","05A - Appropriation","0","0","499351"
"2013-0001-Q02-30900LS-05P","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900LS","Statewide 100% State Approp","05P - Previously Enacted Appropriation","84216","84216","0"
"2013-0001-Q02-30900RH-05A","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900RH","Statewide Total ROSH","05A - Appropriation","0","0","92236"
"2013-0001-Q02-30900RH-05P","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900RH","Statewide Total ROSH","05P - Previously Enacted Appropriation","108120","108120","0"
"2013-0001-Q02-30900SH-05A","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900SH","Statewide Total OSHA 50/50","05A - Appropriation","1747720","1747720","2753135"
"2013-0001-Q02-30900SH-05P","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900SH","Statewide Total OSHA 50/50","05P - Previously Enacted Appropriation","1202504","1202504","0"
"2013-0001-Q30-30900LS-05A","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q30 - Workforce Development Field Offices","30900LS","Statewide 100% State Approp","05A - Appropriation","4335676","4335676","9179413"
"2013-0001-Q30-30900LS-05P","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q30 - Workforce Development Field Offices","30900LS","Statewide 100% State Approp","05P - Previously Enacted Appropriation","4335676","4335676","0"
"2013-0001-Q37-30900FY-05A","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q37 - Offender Reentry Program","30900FY","Statewide - Offender Re-entry","05A - Appropriation","142232","142232","284464"
"2013-0001-Q37-30900FY-05P","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q37 - Offender Reentry Program","30900FY","Statewide - Offender Re-entry","05P - Previously Enacted Appropriation","142232","142232","0"
"2013-0001-Q38-30900MU-05A","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q38 - Employee Misclassification","30900MU","Statewide UI-Misclassification","05A - Appropriation","0","0","451458"
"2013-0001-Q38-309Q380-05A","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q38 - Employee Misclassification","309Q380","Employee Misclassification","05A - Appropriation","225729","225729","0"
"2013-0001-Q38-309Q380-05P","2013","Economic Development","Iowa Workforce Development","0001 - General Fund","Q38 - Employee Misclassification","309Q380","Employee Misclassification","05P - Previously Enacted Appropriation","225729","225729","0"
"2013-0052-Q16-309Q160-05A","2013","Economic Development","Iowa Workforce Development","0052 - Special Contingency Fund","Q16 - P & I Workforce Development Field Offices","309Q160","P & I Workforce Development Field Offices","05A - Appropriation","608542","608542","1627084"
"2013-0052-Q16-309Q160-05P","2013","Economic Development","Iowa Workforce Development","0052 - Special Contingency Fund","Q16 - P & I Workforce Development Field Offices","309Q160","P & I Workforce Development Field Offices","05P - Previously Enacted Appropriation","608542","608542","0"
"2013-0692-Q03-30900LS-05A","2013","Economic Development","Iowa Workforce Development","0692 - UI Reserve Fund","Q03 - IWD Field Offices (UI Reserve Interest)","30900LS","Statewide 100% State Approp","05A - Appropriation","3038260","3038260","633000"
"2013-0692-Q03-30900LS-05P","2013","Economic Development","Iowa Workforce Development","0692 - UI Reserve Fund","Q03 - IWD Field Offices (UI Reserve Interest)","30900LS","Statewide 100% State Approp","05P - Previously Enacted Appropriation","1200000","1200000","0"
"2014-0001-Q01-30900WM-05A","2014","Economic Development","Iowa Workforce Development","0001 - General Fund","Q01 - IWD Workers Comp Operations (GF)","30900WM","Statewide Workers' Comp.","05A - Appropriation","3109044","3109044","3259044"
"2014-0001-Q02-30900CF-05A","2014","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900CF","Statewide Total COF - Census of Occup Fatalities","05A - Appropriation","17009","17009","17812"
"2014-0001-Q02-30900CT-05A","2014","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900CT","Statewide Total OSHA 90/10","05A - Appropriation","234435","234435","91740"
"2014-0001-Q02-30900I3-05K","2014","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900I3","Statewide - I3 Appropriation","05K - DAS Distribution","0","0","274819"
"2014-0001-Q02-30900LS-05A","2014","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900LS","Statewide 100% State Approp","05A - Appropriation","134610","134610","913852"
"2014-0001-Q02-30900RH-05A","2014","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900RH","Statewide Total ROSH","05A - Appropriation","104735","104735","133349"
"2014-0001-Q02-30900SH-05A","2014","Economic Development","Iowa Workforce Development","0001 - General Fund","Q02 - IWD General Fund - Operations","30900SH","Statewide Total OSHA 50/50","05A - Appropriation","3004651","3004651","2391967"
"2014-0001-Q10-3090009-05A","2014","Economic Development","Iowa Workforce Development","0001 - General Fund","Q10 - AMOS A Mid-Iowa Organizing Strategy","3090009","Administrative Division","05A - Appropriation","100000","0","0"
"2014-0001-Q30-30900LS-05A","2014","Economic Development","Iowa Workforce Development","0001 - General Fund","Q30 - Workforce Development Field Offices","30900LS","Statewide 100% State Approp","05A - Appropriation","9179413","9179413","9179413"
"2014-0001-Q37-30900FY-05A","2014","Economic Development","Iowa Workforce Development","0001 - General Fund","Q37 - Offender Reentry Program","30900FY","Statewide - Offender Re-entry","05A - Appropriation","284464","284464","284464"
"2014-0001-Q38-30900MM-05A","2014","Economic Development","Iowa Workforce Development","0001 - General Fund","Q38 - Employee Misclassification","30900MM","Statewide UI-Misclassificaiton Management","05A - Appropriation","0","0","41013"
"2014-0001-Q38-30900MU-05A","2014","Economic Development","Iowa Workforce Development","0001 - General Fund","Q38 - Employee Misclassification","30900MU","Statewide UI-Misclassification","05A - Appropriation","451458","451458","410445"
"2014-0052-Q16-309Q160-05A","2014","Economic Development","Iowa Workforce Development","0052 - Special Contingency Fund","Q16 - P & I Workforce Development Field Offices","309Q160","P & I Workforce Development Field Offices","05A - Appropriation","1627084","1627084","1766084"
"2014-0692-Q03-30900LS-05A","2014","Economic Development","Iowa Workforce Development","0692 - UI Reserve Fund","Q03 - IWD Field Offices (UI Reserve Interest)","30900LS","Statewide 100% State Approp","05A - Appropriation","633000","633000","494000"
"2015-0001-Q01-30900WM-05A","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q01 - IWD Workers Comp Operations (GF)","30900WM","Statewide Workers' Comp.","05A - Appropriation","1629522","1479522","3259044"
"2015-0001-Q01-30900WM-05P","2015","Economic Development","Iowa Workforce Development","0001 - General Fund","Q01 - IWD Workers Comp Operations (GF)","30900WM","Statewide Workers' Comp.","05P - Previously Enacted Appropriation","1629522","1629522","0"
