"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2010-0001-0V03-6715001-05A","2010","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715001","Administration","05A - Appropriation","-1663446","15313","15313"
"2010-0001-0V03-6715100-05A","2010","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715100","Support Services","05A - Appropriation","4486600","4486600","3551904"
"2010-0001-0V03-6715200-05A","2010","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715200","Clinical Services","05A - Appropriation","6830387","6830387","4178654"
"2010-0001-0V03-6715300-05A","2010","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715300","Medical Administration","05A - Appropriation","898686","898686","898686"
"2010-0001-0V03-6715400-05A","2010","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715400","Medical Services","05A - Appropriation","2291070","2291070","2255852"
"2010-0001-0V03-6715500-05A","2010","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715500","Volunteer Services","05A - Appropriation","116545","116545","116545"
"2010-0001-0V03-6715600-05A","2010","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715600","Pastoral Services","05A - Appropriation","168359","168359","168359"
"2010-0001-0V03-6715700-05A","2010","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715700","Personnel Services","05A - Appropriation","141337","141337","141337"
"2011-0001-0V03-6715001-05A","2011","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715001","Administration","05A - Appropriation","-877","15313","15313"
"2011-0001-0V03-6715100-05A","2011","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715100","Support Services","05A - Appropriation","3013983","3551904","3618154"
"2011-0001-0V03-6715200-05A","2011","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715200","Clinical Services","05A - Appropriation","3325623","4178654","3605861"
"2011-0001-0V03-6715300-05A","2011","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715300","Medical Administration","05A - Appropriation","872456","898686","1010363"
"2011-0001-0V03-6715400-05A","2011","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715400","Medical Services","05A - Appropriation","2001375","2255852","1011914"
"2011-0001-0V03-6715500-05A","2011","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715500","Volunteer Services","05A - Appropriation","116545","116545","116545"
"2011-0001-0V03-6715600-05A","2011","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715600","Pastoral Services","05A - Appropriation","168359","168359","111359"
"2011-0001-0V03-6715700-05A","2011","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715700","Personnel Services","05A - Appropriation","133382","141337","141337"
"2012-0001-0V03-6715000-05A","2012","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715000","Veterans Home","05A - Appropriation","0","0","8952151"
"2012-0001-0V03-6715001-05A","2012","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715001","Administration","05A - Appropriation","15313","15313","0"
"2012-0001-0V03-6715100-05A","2012","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715100","Support Services","05A - Appropriation","4196008","3618154","0"
"2012-0001-0V03-6715200-05A","2012","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715200","Clinical Services","05A - Appropriation","3605861","3605861","0"
"2012-0001-0V03-6715300-05A","2012","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715300","Medical Administration","05A - Appropriation","1010363","1010363","0"
"2012-0001-0V03-6715400-05A","2012","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715400","Medical Services","05A - Appropriation","1011914","1011914","0"
"2012-0001-0V03-6715500-05A","2012","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715500","Volunteer Services","05A - Appropriation","116545","116545","0"
"2012-0001-0V03-6715600-05A","2012","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715600","Pastoral Services","05A - Appropriation","111359","111359","0"
"2012-0001-0V03-6715700-05A","2012","Human Services","Iowa Veterans Home","0001 - General Fund","0V03 - Iowa Veterans Home","6715700","Personnel Services","05A - Appropriation","141337","141337","0"
"2013-0001-V03-6715001-05A","2013","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715001","Administration","05A - Appropriation","4476076","4476076","11313"
"2013-0001-V03-6715001-05P","2013","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715001","Administration","05P - Previously Enacted Appropriation","-4464763","-4464763","0"
"2013-0001-V03-6715100-05A","2013","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715100","Support Services","05A - Appropriation","0","0","2352418"
"2013-0001-V03-6715100-05P","2013","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715100","Support Services","05P - Previously Enacted Appropriation","2968284","2968284","0"
"2013-0001-V03-6715200-05A","2013","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715200","Clinical Services","05A - Appropriation","0","0","3192558"
"2013-0001-V03-6715200-05P","2013","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715200","Clinical Services","05P - Previously Enacted Appropriation","3488127","3488127","0"
"2013-0001-V03-6715300-05A","2013","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715300","Medical Administration","05A - Appropriation","0","0","1010364"
"2013-0001-V03-6715300-05P","2013","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715300","Medical Administration","05P - Previously Enacted Appropriation","1010364","1010364","0"
"2013-0001-V03-6715400-05A","2013","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715400","Medical Services","05A - Appropriation","0","0","950822"
"2013-0001-V03-6715400-05P","2013","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715400","Medical Services","05P - Previously Enacted Appropriation","1104822","1104822","0"
"2013-0001-V03-6715500-05A","2013","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715500","Volunteer Services","05A - Appropriation","0","0","84749"
"2013-0001-V03-6715500-05P","2013","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715500","Volunteer Services","05P - Previously Enacted Appropriation","84749","84749","0"
"2013-0001-V03-6715600-05A","2013","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715600","Pastoral Services","05A - Appropriation","0","0","111359"
"2013-0001-V03-6715600-05P","2013","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715600","Pastoral Services","05P - Previously Enacted Appropriation","111359","111359","0"
"2013-0001-V03-6715700-05A","2013","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715700","Personnel Services","05A - Appropriation","0","0","312131"
"2013-0001-V03-6715700-05P","2013","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715700","Personnel Services","05P - Previously Enacted Appropriation","173133","173133","0"
"2014-0001-V03-6715001-05A","2014","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715001","Administration","05A - Appropriation","11313","11313","11313"
"2014-0001-V03-6715100-05A","2014","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715100","Support Services","05A - Appropriation","2387418","2387418","2303424"
"2014-0001-V03-6715100-05K","2014","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715100","Support Services","05K - DAS Distribution","0","0","69282"
"2014-0001-V03-6715200-05A","2014","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715200","Clinical Services","05A - Appropriation","3192558","3192558","2898015"
"2014-0001-V03-6715300-05A","2014","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715300","Medical Administration","05A - Appropriation","1010364","1010364","888901"
"2014-0001-V03-6715400-05A","2014","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715400","Medical Services","05A - Appropriation","915822","915822","913331"
"2014-0001-V03-6715500-05A","2014","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715500","Volunteer Services","05A - Appropriation","84749","84749","87240"
"2014-0001-V03-6715600-05A","2014","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715600","Pastoral Services","05A - Appropriation","111359","111359","111359"
"2014-0001-V03-6715700-05A","2014","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715700","Personnel Services","05A - Appropriation","312131","312131","312131"
"2015-0001-V03-6715001-05A","2015","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715001","Administration","05A - Appropriation","3762857","3762857","11313"
"2015-0001-V03-6715001-05P","2015","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715001","Administration","05P - Previously Enacted Appropriation","-3751544","-3751544","0"
"2015-0001-V03-6715100-05A","2015","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715100","Support Services","05A - Appropriation","0","0","2372706"
"2015-0001-V03-6715100-05K","2015","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715100","Support Services","05K - DAS Distribution","69282","69282","0"
"2015-0001-V03-6715100-05P","2015","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715100","Support Services","05P - Previously Enacted Appropriation","2303424","2303424","0"
"2015-0001-V03-6715200-05A","2015","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715200","Clinical Services","05A - Appropriation","0","0","2936220"
"2015-0001-V03-6715200-05P","2015","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715200","Clinical Services","05P - Previously Enacted Appropriation","2898015","2898015","0"
"2015-0001-V03-6715300-05A","2015","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715300","Medical Administration","05A - Appropriation","0","0","863176"
"2015-0001-V03-6715300-05P","2015","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715300","Medical Administration","05P - Previously Enacted Appropriation","888901","888901","0"
"2015-0001-V03-6715400-05A","2015","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715400","Medical Services","05A - Appropriation","0","0","900851"
"2015-0001-V03-6715400-05P","2015","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715400","Medical Services","05P - Previously Enacted Appropriation","913331","913331","0"
"2015-0001-V03-6715500-05A","2015","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715500","Volunteer Services","05A - Appropriation","0","0","87240"
"2015-0001-V03-6715500-05P","2015","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715500","Volunteer Services","05P - Previously Enacted Appropriation","87240","87240","0"
"2015-0001-V03-6715600-05A","2015","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715600","Pastoral Services","05A - Appropriation","0","0","111359"
"2015-0001-V03-6715600-05P","2015","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715600","Pastoral Services","05P - Previously Enacted Appropriation","111359","111359","0"
"2015-0001-V03-6715700-05A","2015","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715700","Personnel Services","05A - Appropriation","0","0","312131"
"2015-0001-V03-6715700-05P","2015","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715700","Personnel Services","05P - Previously Enacted Appropriation","312131","312131","0"
"2016-0001-V03-6715001-05A","2016","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715001","Administration","05A - Appropriation","11313","11313","11313"
"2016-0001-V03-6715100-05A","2016","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715100","Support Services","05A - Appropriation","2372706","2372706","2372706"
"2016-0001-V03-6715200-05A","2016","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715200","Clinical Services","05A - Appropriation","3264798","3264798","3188941"
"2016-0001-V03-6715300-05A","2016","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715300","Medical Administration","05A - Appropriation","534598","534598","572046"
"2016-0001-V03-6715400-05A","2016","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715400","Medical Services","05A - Appropriation","900851","900851","900851"
"2016-0001-V03-6715500-05A","2016","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715500","Volunteer Services","05A - Appropriation","87240","87240","87240"
"2016-0001-V03-6715600-05A","2016","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715600","Pastoral Services","05A - Appropriation","111359","111359","111359"
"2016-0001-V03-6715700-05A","2016","Human Services","Iowa Veterans Home","0001 - General Fund","V03 - Iowa Veterans Home","6715700","Personnel Services","05A - Appropriation","312131","312131","350540"
