"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2010-0001-0B01-1120B10-05A","2010","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1120B10","Victim Assistance Grants","05A - Appropriation","30000","30000","30000"
"2010-0001-0B01-1121000-05A","2010","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1121000","Administration","05A - Appropriation","714246","1784787","1214462"
"2010-0001-0B01-1122000-05A","2010","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1122000","Public Protection","05A - Appropriation","1524719","1524719","1256941"
"2010-0001-0B01-1124000-05A","2010","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1124000","Criminal Justice","05A - Appropriation","3582911","3582911","3625313"
"2010-0001-0B01-1126000-05A","2010","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1126000","Civil Justice","05A - Appropriation","2246063","2246063","1949780"
"2010-0001-0B01-1129010-05A","2010","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1129010","Prosecuting Attorney Training","05A - Appropriation","532109","532109","515649"
"2010-0001-0B06-1145000-05A","2010","Justice System","Attorney General","0001 - General Fund","0B06 - Consumer Advocate","1145000","Consumer Advocate","05A - Appropriation","2792455","3138888","0"
"2010-0001-0B10-112B101-05A","2010","Justice System","Attorney General","0001 - General Fund","0B10 - Victim Assistance Grants","112B101","Domestic Abuse Grants","05A - Appropriation","4130113","4200000","3400000"
"2010-0001-0B11-112B11A-05A","2010","Justice System","Attorney General","0001 - General Fund","0B11 - Legal Services Poverty Grants","112B11A","Legal Services Poverty Grants","05A - Appropriation","1816427","2000000","1954634"
"2010-0001-0B12-1120B12-05A","2010","Justice System","Attorney General","0001 - General Fund","0B12 - Farm Mediation Services","1120B12","Farm Mediation Services","05A - Appropriation","266892","300000","0"
"2010-0019-0B07-1140B07-05A","2010","Justice System","Attorney General","0019 - Commerce Revolving Fund","0B07 - Consumer Advocate - Fund 0019","1140B07","Consumer Advocate-Fd.0019","05A - Appropriation","0","0","3138888"
"2011-0001-0B01-1120B10-05A","2011","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1120B10","Victim Assistance Grants","05A - Appropriation","30000","30000","30000"
"2011-0001-0B01-1121000-05A","2011","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1121000","Administration","05A - Appropriation","632657","1491872","1472017"
"2011-0001-0B01-1122000-05A","2011","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1122000","Public Protection","05A - Appropriation","1184945","1184945","1111994"
"2011-0001-0B01-1124000-05A","2011","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1124000","Criminal Justice","05A - Appropriation","3536824","3536824","3091665"
"2011-0001-0B01-1126000-05A","2011","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1126000","Civil Justice","05A - Appropriation","1855855","1855855","1751557"
"2011-0001-0B01-1129010-05A","2011","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1129010","Prosecuting Attorney Training","05A - Appropriation","492649","492649","335697"
"2011-0001-0B10-112B101-05A","2011","Justice System","Attorney General","0001 - General Fund","0B10 - Victim Assistance Grants","112B101","Domestic Abuse Grants","05A - Appropriation","3060000","3400000","3060000"
"2011-0001-0B11-112B11A-05A","2011","Justice System","Attorney General","0001 - General Fund","0B11 - Legal Services Poverty Grants","112B11A","Legal Services Poverty Grants","05A - Appropriation","1759171","1954634","1930671"
"2011-0019-0B07-1140B07-05A","2011","Justice System","Attorney General","0019 - Commerce Revolving Fund","0B07 - Consumer Advocate - Fund 0019","1140B07","Consumer Advocate-Fd.0019","05A - Appropriation","3336344","3336344","3336344"
"2012-0001-0B01-1120B10-05A","2012","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1120B10","Victim Assistance Grants","05A - Appropriation","30000","30000","7792930"
"2012-0001-0B01-1121000-05A","2012","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1121000","Administration","05A - Appropriation","1519914","1519914","0"
"2012-0001-0B01-1122000-05A","2012","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1122000","Public Protection","05A - Appropriation","1088174","1088174","0"
"2012-0001-0B01-1124000-05A","2012","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1124000","Criminal Justice","05A - Appropriation","3091665","3241665","0"
"2012-0001-0B01-1126000-05A","2012","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1126000","Civil Justice","05A - Appropriation","1727480","1727480","0"
"2012-0001-0B01-1129010-05A","2012","Justice System","Attorney General","0001 - General Fund","0B01 - General Office A.G.","1129010","Prosecuting Attorney Training","05A - Appropriation","335697","335697","0"
"2012-0001-0B06-1145000-05A","2012","Justice System","Attorney General","0001 - General Fund","0B06 - Consumer Advocate","1145000","Consumer Advocate","05A - Appropriation","3136163","0","0"
"2012-0001-0B10-112B101-05A","2012","Justice System","Attorney General","0001 - General Fund","0B10 - Victim Assistance Grants","112B101","Domestic Abuse Grants","05A - Appropriation","2876400","3060000","2876400"
"2012-0001-0B11-112B11A-05A","2012","Justice System","Attorney General","0001 - General Fund","0B11 - Legal Services Poverty Grants","112B11A","Legal Services Poverty Grants","05A - Appropriation","1814831","1930671","1814831"
"2012-0019-0B07-1140B07-05A","2012","Justice System","Attorney General","0019 - Commerce Revolving Fund","0B07 - Consumer Advocate - Fund 0019","1140B07","Consumer Advocate-Fd.0019","05A - Appropriation","0","3336344","3136163"
"2013-0001-B01-1121000-05A","2013","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1121000","Administration","05A - Appropriation","3896465","3896465","1123183"
"2013-0001-B01-1121000-05P","2013","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1121000","Administration","05P - Previously Enacted Appropriation","-2796431","-2796431","0"
"2013-0001-B01-1122000-05A","2013","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1122000","Public Protection","05A - Appropriation","0","0","992089"
"2013-0001-B01-1122000-05P","2013","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1122000","Public Protection","05P - Previously Enacted Appropriation","1277449","1277449","0"
"2013-0001-B01-1124000-05A","2013","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1124000","Criminal Justice","05A - Appropriation","0","0","3482518"
"2013-0001-B01-1124000-05P","2013","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1124000","Criminal Justice","05P - Previously Enacted Appropriation","3233963","3233963","0"
"2013-0001-B01-1126000-05A","2013","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1126000","Civil Justice","05A - Appropriation","0","0","1841988"
"2013-0001-B01-1126000-05P","2013","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1126000","Civil Justice","05P - Previously Enacted Appropriation","1826401","1826401","0"
"2013-0001-B01-1129010-05A","2013","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1129010","Prosecuting Attorney Training","05A - Appropriation","0","0","353152"
"2013-0001-B01-1129010-05P","2013","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1129010","Prosecuting Attorney Training","05P - Previously Enacted Appropriation","355083","355083","0"
"2013-0001-B10-112B101-05A","2013","Justice System","Attorney General","0001 - General Fund","B10 - Victim Assistance Grants","112B101","Domestic Abuse Grants","05A - Appropriation","1438200","1438200","2876400"
"2013-0001-B10-112B101-05P","2013","Justice System","Attorney General","0001 - General Fund","B10 - Victim Assistance Grants","112B101","Domestic Abuse Grants","05P - Previously Enacted Appropriation","1438200","1438200","0"
"2013-0001-B11-112B11A-05A","2013","Justice System","Attorney General","0001 - General Fund","B11 - Legal Services Poverty Grants","112B11A","Legal Services Poverty Grants","05A - Appropriation","907415","907415","1814831"
"2013-0001-B11-112B11A-05P","2013","Justice System","Attorney General","0001 - General Fund","B11 - Legal Services Poverty Grants","112B11A","Legal Services Poverty Grants","05P - Previously Enacted Appropriation","907416","907416","0"
"2013-0019-B07-1140B07-05A","2013","Justice System","Attorney General","0019 - Commerce Revolving Fund","B07 - Consumer Advocate - Fund 0019","1140B07","Consumer Advocate-Fd.0019","05A - Appropriation","1568081","1568081","3136163"
"2013-0019-B07-1140B07-05P","2013","Justice System","Attorney General","0019 - Commerce Revolving Fund","B07 - Consumer Advocate - Fund 0019","1140B07","Consumer Advocate-Fd.0019","05P - Previously Enacted Appropriation","1568082","1568082","0"
"2014-0001-B01-1121000-05A","2014","Justice System","Attorney General","0001 - General Fund","B01 - General Office A.G.","1121000","Administration","05A - Appropriation","1277049","1452049","1578332"
