"as_of_date","federal_agency","funding_source","program_description","project_name","project_description","project_type","county","municipality","applicant_name","obligated_amount","obligated_date","disbursed_amount","disbursed_date"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","EDA NCR Economic Revitalization Program Delivery LMI","Using Community Development Block Grant Disaster Recovery (CDBG-DR) loans, the New Jersey Economic Development Authority (NJEDA) administers the Neighborhood and Community Revitalization program, which supports the long-term recovery of municipalities by funding economic revitalization projects. The program will assist in public facilities improvements, provide loans, loan guarantees and technical assistance to small businesses; and provide assistance towards facade and code-related improvements. Eligible grantees include redevelopment agencies, municipalities, businesses, and non-profit organizations.","NCR Economic Revitalization Program Delivery DEP Environmental Reviews LMI","STATEWIDE","STATEWIDE","EDA Economic Revitalization","60317.32",,"60317.32","2018-01-26T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","EDA NCR Economic Revitalization Program Delivery LMI","Using Community Development Block Grant Disaster Recovery (CDBG-DR) loans, the New Jersey Economic Development Authority (NJEDA) administers the Neighborhood and Community Revitalization program, which supports the long-term recovery of municipalities by funding economic revitalization projects. The program will assist in public facilities improvements, provide loans, loan guarantees and technical assistance to small businesses; and provide assistance towards facade and code-related improvements. Eligible grantees include redevelopment agencies, municipalities, businesses, and non-profit organizations.","NCR Economic Revitalization Program Delivery Professional Services LMI","STATEWIDE","STATEWIDE","EDA Economic Revitalization","63777.85",,"63777.85","2016-04-26T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","EDA NCR Economic Revitalization Program Delivery LMI","Using Community Development Block Grant Disaster Recovery (CDBG-DR) loans, the New Jersey Economic Development Authority (NJEDA) administers the Neighborhood and Community Revitalization program, which supports the long-term recovery of municipalities by funding economic revitalization projects. The program will assist in public facilities improvements, provide loans, loan guarantees and technical assistance to small businesses; and provide assistance towards facade and code-related improvements. Eligible grantees include redevelopment agencies, municipalities, businesses, and non-profit organizations.","NCR Economic Revitalization Program Delivery DEP Environmental Reviews LMI","STATEWIDE","STATEWIDE","EDA Economic Revitalization","64684.26",,"64684.26","2016-12-02T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","EDA NCR Economic Revitalization Program Delivery LMI","Using Community Development Block Grant Disaster Recovery (CDBG-DR) loans, the New Jersey Economic Development Authority (NJEDA) administers the Neighborhood and Community Revitalization program, which supports the long-term recovery of municipalities by funding economic revitalization projects. The program will assist in public facilities improvements, provide loans, loan guarantees and technical assistance to small businesses; and provide assistance towards facade and code-related improvements. Eligible grantees include redevelopment agencies, municipalities, businesses, and non-profit organizations.","NCR Economic Revitalization Program Delivery DEP Environmental Reviews LMI","STATEWIDE","STATEWIDE","EDA Economic Revitalization","17382.42",,"17382.42","2017-09-06T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","EDA NCR Economic Revitalization Program Delivery LMI","Using Community Development Block Grant Disaster Recovery (CDBG-DR) loans, the New Jersey Economic Development Authority (NJEDA) administers the Neighborhood and Community Revitalization program, which supports the long-term recovery of municipalities by funding economic revitalization projects. The program will assist in public facilities improvements, provide loans, loan guarantees and technical assistance to small businesses; and provide assistance towards facade and code-related improvements. Eligible grantees include redevelopment agencies, municipalities, businesses, and non-profit organizations.","NCR Economic Revitalization Program Delivery DEP Environmental Reviews LMI","STATEWIDE","STATEWIDE","EDA Economic Revitalization","34378.15",,"34378.15","2017-02-28T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","EDA NCR Economic Revitalization Program Delivery LMI","Using Community Development Block Grant Disaster Recovery (CDBG-DR) loans, the New Jersey Economic Development Authority (NJEDA) administers the Neighborhood and Community Revitalization program, which supports the long-term recovery of municipalities by funding economic revitalization projects. The program will assist in public facilities improvements, provide loans, loan guarantees and technical assistance to small businesses; and provide assistance towards facade and code-related improvements. Eligible grantees include redevelopment agencies, municipalities, businesses, and non-profit organizations.","NCR Economic Revitalization Program Delivery DEP Environmental Reviews LMI","STATEWIDE","STATEWIDE","EDA Economic Revitalization","71.89",,"71.89","2017-12-12T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","EDA NCR Economic Revitalization Program Delivery LMI","Using Community Development Block Grant Disaster Recovery (CDBG-DR) loans, the New Jersey Economic Development Authority (NJEDA) administers the Neighborhood and Community Revitalization program, which supports the long-term recovery of municipalities by funding economic revitalization projects. The program will assist in public facilities improvements, provide loans, loan guarantees and technical assistance to small businesses; and provide assistance towards facade and code-related improvements. Eligible grantees include redevelopment agencies, municipalities, businesses, and non-profit organizations.","NCR Economic Revitalization Program Delivery DEP Environmental Reviews LMI","STATEWIDE","STATEWIDE","EDA Economic Revitalization","50216.48",,"50216.48","2017-05-02T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","EDA NCR Economic Revitalization Program Delivery LMI","Using Community Development Block Grant Disaster Recovery (CDBG-DR) loans, the New Jersey Economic Development Authority (NJEDA) administers the Neighborhood and Community Revitalization program, which supports the long-term recovery of municipalities by funding economic revitalization projects. The program will assist in public facilities improvements, provide loans, loan guarantees and technical assistance to small businesses; and provide assistance towards facade and code-related improvements. Eligible grantees include redevelopment agencies, municipalities, businesses, and non-profit organizations.","NCR Economic Revitalization Program Delivery Professional Services LMI","STATEWIDE","STATEWIDE","EDA Economic Revitalization","157298.00",,"157298.00","2016-08-03T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","EDA NCR Economic Revitalization Program Delivery LMI","Using Community Development Block Grant Disaster Recovery (CDBG-DR) loans, the New Jersey Economic Development Authority (NJEDA) administers the Neighborhood and Community Revitalization program, which supports the long-term recovery of municipalities by funding economic revitalization projects. The program will assist in public facilities improvements, provide loans, loan guarantees and technical assistance to small businesses; and provide assistance towards facade and code-related improvements. Eligible grantees include redevelopment agencies, municipalities, businesses, and non-profit organizations.","NCR Economic Revitalization Program Delivery DEP Environmental Reviews LMI","STATEWIDE","STATEWIDE","EDA Economic Revitalization","2768.49",,"2768.49","2018-12-24T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","EDA NCR Economic Revitalization Program Delivery LMI","Using Community Development Block Grant Disaster Recovery (CDBG-DR) loans, the New Jersey Economic Development Authority (NJEDA) administers the Neighborhood and Community Revitalization program, which supports the long-term recovery of municipalities by funding economic revitalization projects. The program will assist in public facilities improvements, provide loans, loan guarantees and technical assistance to small businesses; and provide assistance towards facade and code-related improvements. Eligible grantees include redevelopment agencies, municipalities, businesses, and non-profit organizations.","NCR Economic Revitalization Program Delivery DEP Environmental Reviews LMI","STATEWIDE","STATEWIDE","EDA Economic Revitalization","17568.62",,"17568.62","2017-01-27T00:00:00.000"
