"school_id","short_name","long_name","primary_category","address","city","state","zip","phone","fax","cps_school_profile","website","program_type","program_group","program_grades_served","application_requirements","program_selections","how_to_apply","deadline","school_latitude","school_longitude","location"
"609729","SCHURZ HS","Carl Schurz High School","HS","3601 N MILWAUKEE AVE","Chicago","Illinois","60641","7735343420","7735343573","http://cps.edu/Schools/Pages/school.aspx?SchoolID=609729","http://www.schurzhs.org","General Education","General Education","9-12","None","Students who live within the school's attendance boundary can be admitted automatically.  Students who live outside of the school's attendance boundary are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general.","Access online high school application or paper high school application at go.cps.edu.","12/22/2017","41.946365","-87.735612","3601 N MILWAUKEE AVE
Chicago, Illinois 60641
(41.946365, -87.735612)"
"609695","AMUNDSEN HS","Roald Amundsen High School","HS","5110 N DAMEN AVE","Chicago","Illinois","60625","7735342320","7735342330","http://cps.edu/Schools/Pages/school.aspx?SchoolID=609695","http://www.amundsenhs.org","General Education","General Education","9-12","None","Students who live within the school's attendance boundary or who attend Grow Community Schools can be admitted automatically. This program only accepts students who live within the school's attendance boundary or attend a Grow Community School.","Access online high school application or paper high school application at go.cps.edu.","12/22/2017","41.975067","-87.679484","5110 N DAMEN AVE
Chicago, Illinois 60625
(41.975067, -87.679484)"
"400170","NOBLE - ACADEMY HS","Noble - The Noble Academy","HS","1443 N OGDEN AVE","Chicago","Illinois","60610","3125741527","7085754217","http://cps.edu/Schools/Pages/school.aspx?SchoolID=400170","http://thenobleacademy.noblenetwork.org","General Education","General Education","9-12","None","Students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general.","Access online high school application or paper high school application at go.cps.edu.","12/22/2017","41.906879","-87.645577","1443 N OGDEN AVE
Chicago, Illinois 60610
(41.906879, -87.645577)"
"400098","NOBLE - MUCHIN HS","Noble - Muchin College Prep","HS","1 N STATE ST","Chicago","Illinois","60602","3124454680","3123320058","http://cps.edu/Schools/Pages/school.aspx?SchoolID=400098","http://muchincollegeprep.noblenetwork.org/","General Education","General Education","9-12","None","Students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general.","Access online high school application or paper high school application at go.cps.edu.","12/22/2017","41.88274","-87.626338","1 N STATE ST
Chicago, Illinois 60602
(41.88274, -87.626338)"
"400085","ACERO - GARCIA HS","Acero Charter Schools - Major Hector P. Garcia MD","HS","4248 W 47TH ST","Chicago","Illinois","60632","7735793480","7733765785","http://cps.edu/Schools/Pages/school.aspx?SchoolID=400085","http://hg.aceroschools.org","General Education","General Education","9-12","None","Students are randomly selected by computerized lottery. The lottery is conducted in the following order: students currently enrolled in 8th grade at an Acero Elementary Charter School, sibling, general.","Access online high school application or paper high school application at go.cps.edu.","12/22/2017","41.809171","-87.730467","4248 W 47TH ST
Chicago, Illinois 60632
(41.809171, -87.730467)"
"609691","NORTH-GRAND HS","North-Grand High School","HS","4338 W WABANSIA AVE","Chicago","Illinois","60639","7735348520","7735348535","http://cps.edu/Schools/Pages/school.aspx?SchoolID=609691","http://www.northgrandhs.org","Pre-Engineering","Manufacturing & Engineering","9-12","None","Student selections are based on points. Students are assigned points for 7th grade final GPA and 7th grade stanines. Each school determines a minimum cutoff score for selections.","Access online high school application or paper high school application at go.cps.edu.","12/22/2017","41.911674","-87.735238","4338 W WABANSIA AVE
Chicago, Illinois 60639
(41.911674, -87.735238)"
"609728","ROOSEVELT HS","Theodore Roosevelt High School","HS","3436 W WILSON AVE","Chicago","Illinois","60625","7735345000","7735345044","http://cps.edu/Schools/Pages/school.aspx?SchoolID=609728","http://rhsroughriders.org","Medical & Health Careers","Health Sciences","9-12","None","Student selections are based on points. Students are assigned points for 7th grade final GPA and 7th grade stanines. Each school determines a minimum cutoff score for selections.","Access online high school application or paper high school application at go.cps.edu.","12/22/2017","41.964828","-87.714819","3436 W WILSON AVE
Chicago, Illinois 60625
(41.964828, -87.714819)"
"610392","WORLD LANGUAGE HS","World Language Academy High School","HS","3120 S KOSTNER AVE","Chicago","Illinois","60623","7735354334","7732548470","http://cps.edu/Schools/Pages/school.aspx?SchoolID=610392","http://wl.lvlhs.org","General Education","General Education","9-12","Students who live within the school's attendance boundary have no eligibility requirements.  Students who live outside of the school's attendance boundary: Minimum 7th grade attendance percentage of 95.","Students who live within the school's attendance boundary have no eligibility requirements and can be admitted automatically.  Eligible students who live outside of the school's attendance boundary are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general.","Access online high school application or paper high school application at go.cps.edu.","12/22/2017","41.834397","-87.735292","3120 S KOSTNER AVE
Chicago, Illinois 60623
(41.834397, -87.735292)"
"609756","CURIE HS","Marie Sklodowska Curie Metropolitan High School","HS","4959 S ARCHER AVE","Chicago","Illinois","60632","7735352100","7735352049","http://cps.edu/Schools/Pages/school.aspx?SchoolID=609756","http://www.curiehs.org","Visual Arts","Fine & Performing Arts","9-12","General Education and 504 Plan students: Minimum percentile of 24 in both reading and math on NWEA MAP.  IEP and EL students: Minimum combined percentile of 48 in reading and math on NWEA MAP.   All eligible applicants must participate in a portfolio review.","Eliglble students are selected on a point system. Points are based on the student's NWEA MAP scores in reading and math, 7th grade final (cumulative) grades, and the audition.","Access online high school application or paper high school application at go.cps.edu.","12/22/2017","41.80306","-87.722042","4959 S ARCHER AVE
Chicago, Illinois 60632
(41.80306, -87.722042)"
"400094","EPIC HS","EPIC Academy Charter High School","HS","8255 S HOUSTON AVE","Chicago","Illinois","60617","7735357930","7735537934","http://cps.edu/Schools/Pages/school.aspx?SchoolID=400094","http://www.epicacademy.org","General Education","General Education","9-12","None","Students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, proximity, general.","Access online high school application or paper high school application at go.cps.edu.","12/22/2017","41.744849","-87.550222","8255 S HOUSTON AVE
Chicago, Illinois 60617
(41.744849, -87.550222)"
