"add_date_time","modified_date_time","case_type_code","case_type_description","case_primary_key","additional_case_description","case_number","case_group","case_comments","additional_case_location","last_case_activity_date_time","resolution_code","resolution_date_time","case_status","disposition_code","disposition_description","last_hearing_court_date","next_hearing_court_date","next_hearing_court_time","next_hearing_court_room","mmrp_zone","street_number","pre_direction","street_name","suffix","post_direction","zip_code","community_area","ward","x_coord","y_coord","latitude","longitude","central_business_district","address_key","address_grouping_key","location"
"2022-09-12T10:40:32.000","2022-09-12T15:52:27.000","CN_COMPL","CONSERVATION COMPLAINT INVSTGN","3280845",,"669336",,"BUILDING VIOLATION
Autocreated from CSR# 225625392 via mobility on 9/12/2022 3:52:27 PM","BASEMENT KEEPS GETTING FLOODED AND A BAD SMELL IS COMING THROUGH THE VENTS - Tenant - RENTAL HOUSE",,,,"O",,,,,,,"Auburn Gresham","7637","S","ADA","ST",,"60620","71","17","1168808.1555814","1853961.3523923666","41.75478844168606","-87.65693567552135",,"491710","423926","
,  
(41.75478844168606, -87.65693567552135)"
"2022-09-12T09:50:23.000","2022-09-12T09:52:15.000","BLDG_CRT","DOB CIRCUIT COURT CASE","3280661","822S0669281","669281",,,,"2022-09-12T09:52:15.000",,,"O","DUMY","DUMMY COURT DATE","2022-09-12T00:00:00.000","2002-01-01T00:00:00.000","9:30 AM","1103","Chatham","8139","S","MARYLAND","AVE",,"60619","44","8","1183363.9322502166","1851049.9522701104","41.74647283787716","-87.6036838805494",,"498962","21014","
,  
(41.74647283787716, -87.6036838805494)"
"2022-09-12T09:44:12.000","2022-09-12T09:46:07.000","BLDG_CRT","DOB CIRCUIT COURT CASE","3280654","822W0669279","669279",,,,"2022-09-12T09:46:07.000",,,"O","DUMY","DUMMY COURT DATE","2022-09-12T00:00:00.000","2003-01-01T00:00:00.000","9:30 AM","1103","Humboldt Park","3453","W","OHIO","ST",,"60624","23","27","1153033.700026408","1903740.0508281153","41.89171356708532","-87.71342875195542",,"77817","40076","
,  
(41.89171356708532, -87.71342875195542)"
"2022-09-12T09:38:37.000","2022-09-12T09:40:38.000","BLDG_CRT","DOB CIRCUIT COURT CASE","3280651","822S0669277","669277",,,,"2022-09-12T09:40:38.000",,,"O","DUMY","DUMMY COURT DATE","2022-09-12T00:00:00.000","2002-01-01T00:00:00.000","9:30 AM","1103","West Woodlawn","6121","S","RHODES","AVE",,"60637","42","20","1180996.485754023","1864449.2663403729","41.78329670012474","-87.6119469103695",,"425105","360529","
,  
(41.78329670012474, -87.6119469103695)"
"2022-06-08T10:38:07.000","2022-09-12T08:45:42.000","BLDG_CRT","DOB CIRCUIT COURT CASE","3262465","22M1401237","663459",,"STF/DGHS COURT CASE#22-M1-401237 FIRST TIME UP ON 10-6-22 ROOM 1111",,"2022-09-12T08:45:42.000","BBA10",,"O","PRNT","DOCUMENT PRINT DATE","2022-06-09T02:16:12.000",,,,"West Woodlawn","6100","S","DR MARTIN L KING JR","DR",,"60637","40","20","1179928.3796574771","1864620.634408179","41.78379147407769","-87.6158576657317",,"424522","19303","
,  
(41.78379147407769, -87.6158576657317)"
"2020-11-13T09:27:19.000","2022-09-09T15:52:26.000","BLDG_CRT","DOB CIRCUIT COURT CASE","3155842","21M1400006 TRANSFERRED TO DEMO","631700",,"STF COURT CASE #21M1400006  TRANSFERRED TO DEMOLITION                                                                                                                            FIRST COURT DATE 2/9/21 RM 1107 case is being sent to R4 box no. 00003381065",,"2022-09-09T15:52:26.000","BBA10",,"O","4282","TRANSFER CASE TO","2021-06-03T00:00:00.000","2021-06-03T00:00:00.000","9:30 AM","1107","Auburn Gresham","7841","S","CARPENTER","ST",,"60620","71","17","1170719.1540470454","1852651.4737662436","41.75115252044986","-87.64997055422509",,"490828","423079","
,  
(41.751152520449864, -87.64997055422509)"
"2022-09-09T13:28:09.000","2022-09-09T15:26:00.000","CN_COMPL","CONSERVATION COMPLAINT INVSTGN","3280527",,"669202",,"BUILDING VIOLATION
Autocreated from CSR# 225317930 via mobility on 9/9/2022 3:26:00 PM","-  -",,,,"O",,,,,,,"Chicago Lawn","6046","S","FAIRFIELD","AVE",,"60629","66","16","1159044.6081831667","1864242.7449745154","41.78320716907438","-87.69243567594559","N","1453956","366594","
,  
(41.78320716907438, -87.69243567594559)"
"2022-09-09T11:26:53.000","2022-09-09T11:27:55.000","NC_COMPL","NEW CONST COMPLAINT INVESTIGT","3280446",,"669172",,"50 admin hearing",,"2022-09-09T11:30:44.000",,,"O",,,,,,,"West Woodlawn","6352","S","EVANS","AVE",,"60637","42","20","1182276.6454951062","1862832.9846703515","41.77883190569543","-87.60730349982789",,"441432","376213","
,  
(41.778831905695434, -87.60730349982789)"
"2020-07-27T11:29:58.000","2022-09-09T11:26:58.000","BLDG_CRT","DOB CIRCUIT COURT CASE","3135122","20M1400658 FULL COMP.","626218",,"STF COURT CASE #20M1400658 FULL COMPLIANCE 2-15-22 SENT TO WAREHOUSE bx 00003381065",,"2022-09-09T11:26:58.000","20","2022-08-15T14:12:00.000","C","4036","FULL COMPLIANCE","2022-02-15T00:00:00.000","2022-02-15T00:00:00.000",,,"Chatham","8101","S","COTTAGE GROVE","AVE",,"60619","44","8","1183005.381483777","1851435.2414300963","41.74753844844734","-87.6049857308018",,"498623","430570","
,  
(41.747538448447344, -87.6049857308018)"
"2022-09-09T06:47:37.000","2022-09-09T08:59:22.000","CN_COMPL","CONSERVATION COMPLAINT INVSTGN","3280314",,"669118",,"BUILDING VIOLATION
Autocreated from CSR# 225653198 via mobility on 9/9/2022 7:23:04 AM","- OTHER -  BED BUDS","2022-09-09T08:59:22.000",,,"O",,,,,,,"Chatham","854","E","83RD","ST",,"60619","44","8","1183610.4744635022","1850192.343019028","41.74411372597164","-87.60280718026014",,"1224827","20983","
,  
(41.744113725971644, -87.60280718026014)"
