"service_request_id","requested_datetime","updated_datetime","closed_date","status_description","source","service_name","description","agency_responsible","address","city","state","zip","lat","long","geocoded_column"
"58562","1999-04-07T05:00:00.000","2016-09-11T22:02:05.000","1999-04-07T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","STORM DRAIN COLLAPSING.",,"4555 W Middle CT","Bloomington","IN","47403","39.15867615","-86.58999634","POINT (-86.58999634 39.15867615)"
"58625","1999-03-31T05:00:00.000","2016-09-11T22:02:05.000","1999-03-31T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","WATER PONDS 20 FT WHERE CBU POURED CONCRETE REDOING DITCH BETWEEN MITCHELL AND EASTSIDE",,"417 S Mitchell ST","Bloomington","IN","47401","39.16228485","-86.51392365","POINT (-86.51392365 39.16228485)"
"58626","1999-03-31T05:00:00.000","2016-09-11T22:02:05.000","1999-03-31T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","MANHOLE NEED RE DONE, LID WOBBLES",,"2327 W TERRA CT","Bloomington","IN",,,,
"58667","1999-03-29T05:00:00.000","2016-09-11T22:02:05.000","1999-03-29T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","HOLE DEVELOPING BETWEEN HOUSES BY SMALL PINE TREE",,"2200 S Olcott BLVD","Bloomington","IN","47401","39.14752579","-86.48477173","POINT (-86.48477173 39.14752579)"
"58733","1999-03-23T05:00:00.000","2016-09-11T22:02:05.000","1999-03-23T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","BPD NEEDED SOMEONE TO MEET THEM TO RETRIEVE GUN FROM STORM DRAIN.",,"N WINDING WAY","Bloomington","IN",,,,
"58771","1999-03-17T05:00:00.000","2016-09-11T22:02:05.000","1999-03-17T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","THINKS STORM DRAIN DITCH IS DANGEROUS FOR HER CHILDREN AND NEIGHBORS",,"3532 S Burks CT","Bloomington","IN","47401","39.12409210","-86.52740479","POINT (-86.52740479 39.1240921)"
"58802","1999-03-15T05:00:00.000","2016-09-11T22:02:05.000","1999-03-15T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","COLLASPED AT FRONT YARD WHEN CITY DOING WORK",,"210 S CLOVER LN","Bloomington","IN",,,,
"58915","1999-03-01T05:00:00.000","2020-10-05T14:42:52.000","1999-03-01T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","drainage problem put tons of silt onto public sidewalk",,"720 E Hunter AVE","Bloomington","IN","47401","39.16207504","-86.52487946","POINT (-86.52487946 39.16207504)"
"58920","1999-02-26T05:00:00.000","2016-09-11T22:02:05.000","1999-02-26T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Mrs. Carr has raked the debris from the storm inlet in front of her home and would like someone to come pick it up.",,"1814 E CARADON HILL DR","Bloomington","IN",,,,
"59015","1999-02-18T05:00:00.000","2016-09-11T22:02:05.000","1999-02-18T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Mr. White stated that the Utilities Dept. had been out to clean out the pipe next to his house.  But that he still has a problem with water eroding his yard away.  When he talked with Utilities, they stated that there is nothing else that they can do.",,"1315 W 6th ST","Bloomington","IN","47404","39.16748428","-86.55043030","POINT (-86.5504303 39.16748428)"
"59092","1999-02-11T05:00:00.000","2016-09-11T22:02:05.000","1999-02-11T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","erosion near storm sewer",,"1067 E Jennifer DR","Bloomington","IN","47401","39.12756348","-86.51883698","POINT (-86.51883698 39.12756348)"
"59100","1999-02-11T05:00:00.000","2016-09-11T22:02:05.000","1999-02-11T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","STORM DRAIN FLOODING",,"1403 W Illinois CT","Bloomington","IN","47404","39.17588806","-86.55075836","POINT (-86.55075836 39.17588806)"
"59119","1999-02-09T05:00:00.000","2016-09-11T22:02:05.000","1999-02-09T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","STORM INLET NEEDS CLEANED OUT, BACKS UP WHEN IT RAINS",,"320 S EAST SIDE DR","Bloomington","IN",,,,
"59121","1999-02-09T05:00:00.000","2016-09-11T22:02:05.000","1999-02-09T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","THERE IS A RETENTION POND THAT IS NOT DRAINING CORRECTLY.",,"3509 S Dunstan DR","Bloomington","IN","47401","39.13206863","-86.51742554","POINT (-86.51742554 39.13206863)"
"59123","1999-02-09T05:00:00.000","2016-09-11T22:02:05.000","1999-02-09T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","WATER STANDING IN STREET MOST OF THE TIME.",,"4409 E Blackstone CT","Bloomington","IN","47408","39.16930389","-86.47439575","POINT (-86.47439575 39.16930389)"
"59205","1999-02-01T05:00:00.000","2016-09-11T22:02:05.000","1999-02-01T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","STORM DRAIN CAUSING SANITARY  SEWER TO BACKUP, RAINING",,"701 S High ST","Bloomington","IN","47401","39.16037369","-86.50814056","POINT (-86.50814056 39.16037369)"
"59251","1999-01-27T05:00:00.000","2016-09-11T22:02:05.000","1999-01-27T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","STORM DRAIN NEEDS CLEANED OUT",,"1208 W 11th ST","Bloomington","IN","47404","39.17344284","-86.54869080","POINT (-86.5486908 39.17344284)"
"59256","1999-01-27T05:00:00.000","2016-09-11T22:02:05.000","1999-01-27T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","CUSTOMER WANTS STORM DRAINAGE DITCH CLEANED OUT.",,"W 13TH ST","Bloomington","IN",,,,
"59264","1999-01-25T05:00:00.000","2016-09-11T22:02:05.000","1999-01-25T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Mr. Hlhnky of 1206 S. Park called on 1/22/99 and was very upset. He said when it rains there is a stream that runs through his yard and carries parts of his yard into his neighbor's yard. He has spent a great deal of money landscaping his yard to have it all washed away. He talked to an engineer named Jason a year but felt he was basically brushed off.",,"1206 S PARK ST","Bloomington","IN",,,,
"59286","1999-01-25T05:00:00.000","2016-09-11T22:02:05.000","1999-01-25T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","STORM DRAIN STOPPED UP, FLOODED WHEN IT RAINED OVER THE WEEK END",,"816 W 5TH ST","Bloomington","IN",,,,
"59289","1999-01-25T05:00:00.000","2016-09-11T22:02:05.000","1999-01-25T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","CULVERT IN FRONT FULL OF DEBRIS, NEEDS CLEANED OUT",,"837 S WOODCREST DR","Bloomington","IN",,,,
"59299","1999-01-22T05:00:00.000","2016-09-11T22:02:05.000","1999-01-22T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","STORM WATER DRAINING IN DITCH IS CAUSING HIS YARD BANK TO COLLASPE",,"1315 W 6th ST","Bloomington","IN","47404","39.16748428","-86.55043030","POINT (-86.5504303 39.16748428)"
"59574","1998-12-18T05:00:00.000","2016-09-11T22:02:05.000","1998-12-18T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","INLETS NEED CLEANED",,"W 11TH ST","Bloomington","IN",,,,
"59575","1998-12-18T05:00:00.000","2016-09-11T22:02:05.000","1998-12-18T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","STORM INLET IS OPEN.  USED TO HAVE BARRELL OVER IT.  PER DANNA",,"W 3RD ST","Bloomington","IN",,,,
"59595","1998-12-16T05:00:00.000","2016-09-11T22:02:05.000","1998-12-16T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","WOULD LIKE STORM DRAIN CLEANED OF LEAVES",,"2345 E Linden Hill DR","Bloomington","IN","47401","39.13359451","-86.50829315","POINT (-86.50829315 39.13359451)"
"59676","1998-12-07T05:00:00.000","2016-09-11T22:02:05.000","1998-12-07T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","INLET GRATE MISSING",,"E 7TH ST","Bloomington","IN",,,,
"59677","1998-12-07T05:00:00.000","2016-09-11T22:02:05.000","1998-12-07T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","NATURAL DRAIN IN BACK YARD W/ 12"" -14"" CULVERT.  NEIGHBOR HAS PUT A LOAD OF STONE BACKING UP THE NATURAL DRAINING OF THE STORM WATER.",,"3322 S Browning PL","Bloomington","IN","47401","39.13305283","-86.51541901","POINT (-86.51541901 39.13305283)"
"59689","1998-12-04T05:00:00.000","2016-09-11T22:02:05.000","1998-12-04T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","INLET IS FULL OF GRAVEL ALL THE WAY TO THE TOP.",,"E 2ND ST","Bloomington","IN",,,,
"59699","1998-12-03T05:00:00.000","2016-09-11T22:02:05.000","1998-12-03T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","GRATE NEED REPLACED OVER STORM SEWER.",,"W 10TH ST","Bloomington","IN",,,,
"59826","1998-11-19T05:00:00.000","2016-09-11T22:02:05.000","1998-11-19T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","MS HRISOMALOS STATES THAT PEOPLE DRIVE OFF INTO THE STORM DRAINAGE DITCH  AND WONDERED IF CBU COULD INSTALL A GUARD RAIL.",,"312 S Swain AVE","Bloomington","IN","47401","39.16355515","-86.51568604","POINT (-86.51568604 39.16355515)"
"59946","1998-11-10T05:00:00.000","2016-09-11T22:02:05.000","1998-11-10T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","FLOODING PARKING LOT AT MORTON & FIRST ST",,"300 W 1st ST","Bloomington","IN","47403","39.15955353","-86.53660583","POINT (-86.53660583 39.15955353)"
"59985","1998-11-05T05:00:00.000","2016-09-11T22:02:05.000","1998-11-05T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal",,,"312 S Swain AVE","Bloomington","IN","47401","39.16355515","-86.51568604","POINT (-86.51568604 39.16355515)"
"61156","1998-10-13T05:00:00.000","2016-09-11T22:02:05.000","1998-10-13T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","In addition to their garage flooding twice due to Kenny Blackwell's development (that backs right up to their edition, Sherwood Oaks), there is currently a 8 in. black plastic pipe that is resting directly into the end of the court.  It is NOW buried, but a portion of the pipe opening is exposed in court causing problems.  Mrs. Felkin wonders if this is legal? She mentioned that her husband called and spoke to Jonathan Heald regarding previous problems and he was not helpful.",,"604 E Wellington CT","Bloomington","IN","47401","39.13169098","-86.52618408","POINT (-86.52618408 39.13169098)"
"61569","1998-09-21T05:00:00.000","2016-09-11T22:02:05.000","1998-09-21T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Citizen stated that she was receiving flooding in the basement of house due to sidewalk that butts up to house,  Tom Goldman inspected, not the problem - stated that the alley might have some drainage problems, he talked with B. Chestnut and we are going to add to 98 paving list if putting 1"" overlay will help with problem.",,"517 W 4TH ST","Bloomington","IN",,,,
"61917","1998-09-03T05:00:00.000","2016-09-11T22:02:05.000","1998-09-03T05:00:00.000","closed","Walk In","Sidewalk Snow Removal","Would like to meet with you to look at this area in regards to any possible plans regarding the Storm water project.",,"1403 S Nancy ST","Bloomington","IN","47401","39.15117645","-86.51078033","POINT (-86.51078033 39.15117645)"
"61969","1998-09-01T05:00:00.000","2016-09-11T22:02:05.000","1998-09-01T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Ms. Junken is receiving excessive runoff from the Street and from her neighbors. Has water ponding in back yard",,"416 E Laurelwood DR","Bloomington","IN","47401","39.13990021","-86.52467346","POINT (-86.52467346 39.13990021)"
"62085","1998-08-20T05:00:00.000","2016-09-11T22:02:05.000","1998-08-20T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Ms. Meyers would like for this alley to be paved, Bob Chestnut looked at this and decided that if we paved this alley it would cause drainage problems.  A patch crew will be going out and patching holes in the alley.  (E/W Alley that runs by the Fire Station from Rogers to Madison.)",,"207 N Rogers ST","Bloomington","IN","47404","39.16803360","-86.53892517","POINT (-86.53892517 39.1680336)"
"62162","1998-08-18T05:00:00.000","2016-09-11T22:02:05.000","1998-08-18T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Concerns about culvert under Lindbergh near 1225 N Lindbergh Drive",,"1225 N Lindbergh DR","Bloomington","IN","47404","39.17831039","-86.55300903","POINT (-86.55300903 39.17831039)"
"62224","1998-08-12T05:00:00.000","2016-09-11T22:02:05.000","1998-08-12T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","The sidewalk in front of 720 gets covered wiwth sand each time it rains.  It appears that the curb at the eastern alley does not keep the water in the gutter as it is supposed to.",,"720 E Hunter AVE","Bloomington","IN","47401","39.16207504","-86.52487946","POINT (-86.52487946 39.16207504)"
"62239","1998-08-12T05:00:00.000","2016-09-11T22:02:05.000","1998-08-12T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Berzins called the Street Dept. who referred this to the Engineering Department.  Berzins has a problem with the drainage ditch in front of her house.  She states that it is clogged.",,"1509 S Huntington DR","Bloomington","IN","47401","39.15019226","-86.52053833","POINT (-86.52053833 39.15019226)"
"62240","1998-08-12T05:00:00.000","2016-09-11T22:02:05.000","1998-08-12T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Ms. Lewis has rentals at 409 E. 10th Street.  She states that she is receiving run-off from the building that was renovated on the northeast corner of 10th & Grant Street (Daniel Oh is the owner). The water is running into her apartments when it rains and the carpets are getting wet.",,"409 E 10th ST","Bloomington","IN","47408","39.17183685","-86.52926636","POINT (-86.52926636 39.17183685)"
"62268","1998-08-11T05:00:00.000","2016-09-11T22:02:05.000","1998-08-11T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","The alley has been raised and the pipe is not working.",,"613 S Henderson ST","Bloomington","IN","47401","39.16078186","-86.52700043","POINT (-86.52700043 39.16078186)"
"62316","1998-08-10T05:00:00.000","2016-09-11T22:02:05.000","1998-08-10T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Garmhausen states that water is coming down the hill toward a small drain and it puddles at the end of her driveway.",,"921 S EAST SIDE DR","Bloomington","IN",,,,
"62394","1998-08-04T05:00:00.000","2016-09-11T22:02:05.000","1998-08-04T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","The ditch between the railroad and the street has accumulated here due to the rain.  This keeps the rain from draining.  The ditch runs between 916 & 922 S. Morton.",,"922 S Morton ST","Bloomington","IN","47403","39.15623856","-86.53660583","POINT (-86.53660583 39.15623856)"
"62425","1998-08-04T05:00:00.000","2016-09-11T22:02:05.000","1998-08-04T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Rayfield would like to have the drainage ditch along his property dug deeper on the southwest corner of Jordan & Southdowns Drive.  He feels that the ditch is too shallow.",,"1010 S Jordan AVE","Bloomington","IN","47401","39.15539551","-86.51557159","POINT (-86.51557159 39.15539551)"
"62731","1998-07-20T05:00:00.000","2016-09-11T22:02:05.000","1998-07-20T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Arthur is receiving runoff from her neighbor",,"1816 S Olive ST","Bloomington","IN","47401","39.14586639","-86.51895142","POINT (-86.51895142 39.14586639)"
"62735","1998-07-20T05:00:00.000","2020-10-05T14:42:52.000","1998-07-20T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","The whole cul-de-sac is flooded.  There is a drain that runs between 4206 & 4208 Lilac that is supposed to run into a ditch that is in front of her house.  Everytime it rains the ditch overflows - her whole drive is flooded - up to the middle of her car doors.  The whole cul-de-sac is flooded.  Please get back to her abouth the situation.",,"4206 W Lilac LN","Bloomington","IN","47403","39.12825775","-86.58471680","POINT (-86.5847168 39.12825775)"
"62736","1998-07-20T05:00:00.000","2016-09-11T22:02:05.000","1998-07-20T05:00:00.000","closed","Walk In","Sidewalk Snow Removal","CBU truck came out to clean out storm water sewer and piled up  rubbish but did not remove rubbish.",,"508 W San Juan DR","Bloomington","IN","47403","39.12645340","-86.53997040","POINT (-86.5399704 39.1264534)"
"62814","1998-07-15T05:00:00.000","2016-09-11T22:02:05.000","1998-07-15T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Mr. Elmer has a drainage problem from water coming off of Maxwell and High Street that rolls down his drive & into his house.",,"1900 E Maxwell LN","Bloomington","IN","47401","39.15749359","-86.50972748","POINT (-86.50972748 39.15749359)"
"62815","1998-07-15T05:00:00.000","2016-09-11T22:02:05.000","1998-07-15T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","The water runs down the street onto his driveway and then floods his house.",,"1435 N Kinser PIKE","Bloomington","IN","47404","39.18177032","-86.53800201","POINT (-86.53800201 39.18177032)"
"62817","1998-07-15T05:00:00.000","2016-09-11T22:02:05.000","1998-07-15T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Mr. Waxler manages the properties at W. 10th Street & Adams Street.  He is concerned that the storm sewers are in need of cleaning both in front of and behind the properties, where the storm sewer goes under the railroad.",,"1209 W 10th ST","Bloomington","IN","47404","39.17141724","-86.54946899","POINT (-86.54946899 39.17141724)"
"62854","1998-07-13T05:00:00.000","2016-09-11T22:02:05.000","1998-07-13T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Ponded water on Smith Pike, north and south of intersection with Moores Pike.",,"E 1ST","Bloomington","IN",,,,
"62893","1998-07-10T05:00:00.000","2016-09-11T22:02:05.000","1998-07-10T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Wants ditch cleaned out upstream of her driveway. She says she will take the dirt. Todd S looked at the site on 1-29-97 causing ice of street. Sent letter:",,"E 1ST","Bloomington","IN",,,,
"62894","1998-07-10T05:00:00.000","2016-09-11T22:02:05.000","1998-07-10T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Water & Drainage along mailbox. problem for a long time",,"E 1ST","Bloomington","IN",,,,
"62897","1998-07-10T05:00:00.000","2016-09-11T22:02:05.000","1998-07-10T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","The Zinks say the county put a culvert under Cinrad Dr. 20 yrs ago and told them they would have to put in a pipe across their yard. The upstream end of the County culvert under Conrad was smashed about 10 yrs ago. Mr. Zink has tried to fix it with a jack but hasn't had much success. When water runs over the road it sometimes gets in his garage",,"E 1ST","Bloomington","IN",,,,
"62901","1998-07-10T05:00:00.000","2016-09-11T22:02:05.000","1998-07-10T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Storm sewer relocation.
Sent letter:",,"E 1ST","Bloomington","IN",,,,
"62902","1998-07-10T05:00:00.000","2016-09-11T22:02:05.000","1998-07-10T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Staff from our office recently received a complaint from an adjacent lend owner, concerning sediment being carried onto their property from your lot. Upon being inspected, your property did indead have some erosion occuring. It is a violation of state law and county land use ordinance for dediment to be carried off of you property and onto an adjacent land owner's. I have enclosed a rough rendering of the site, depicting where the erosion is occurring, and suggestions for stabilaztion",,"E 1ST","Bloomington","IN",,,,
"62915","1998-07-10T05:00:00.000","2016-09-11T22:02:05.000","1998-07-10T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","he removes grate because it causes him to have water in his crawl space, and neighbors are concerned that it is a safty hazard for children.",,"E 1ST","Bloomington","IN",,,,
"62937","1998-07-10T05:00:00.000","2020-10-05T14:42:52.000","1998-07-10T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","The detention pond north of 2455 N. Curry Pike is not working.",,"2455 N Curry PIKE","Bloomington","IN","47404","39.18806458","-86.58376312","POINT (-86.58376312 39.18806458)"
"62951","1998-07-10T05:00:00.000","2016-09-11T22:02:05.000","1998-07-10T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Jackson Creek. Between Rhorer Rd. and Walnut St. pipes.
Letter sent to Rodney Anderson",,"E 1ST","Bloomington","IN",,,,
"62965","1998-07-09T05:00:00.000","2016-09-11T22:02:05.000","1998-07-09T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Letter sent",,"E 1ST","Bloomington","IN",,,,
"62966","1998-07-09T05:00:00.000","2016-09-11T22:02:05.000","1998-07-09T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","topsoil, manure, mud as runoff from farm filling ditch, and accumulating on road, also depositing on Brinegar's property. Highway cleaned culvert out in 1996, has called several times. Soil build up about 4 - 5"", so carif run into ditch.",,"E 1ST","Bloomington","IN",,,,
"62969","1998-07-09T05:00:00.000","2016-09-11T22:02:05.000","1998-07-09T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Neighbor built lake, outlet is erroding his property",,"N 1ST","Bloomington","IN",,,,
"62971","1998-07-09T05:00:00.000","2016-09-11T22:02:05.000","1998-07-09T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","sent drainage letter:",,"E 1ST","Bloomington","IN",,,,
"62972","1998-07-09T05:00:00.000","2016-09-11T22:02:05.000","1998-07-09T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","sent drainage letter:",,"E 1ST","Bloomington","IN",,,,
"62973","1998-07-09T05:00:00.000","2016-09-11T22:02:05.000","1998-07-09T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","dry wall or earth berm with pipe underdrain.
Sent letter:",,"E 1ST","Bloomington","IN",,,,
"62991","1998-07-09T05:00:00.000","2016-09-11T22:02:05.000","1998-07-09T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","He is concerned aboout water wahing away his property in all ""storm"" between Lot 30. I asked him to call you. I told him I'd check back with him.",,"E 1ST","Bloomington","IN",,,,
"62999","1998-07-09T05:00:00.000","2016-09-11T22:02:05.000","1998-07-09T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","dug trench, wants to build brem",,"E 1ST","Bloomington","IN",,,,
"63001","1998-07-09T05:00:00.000","2016-09-11T22:02:05.000","1998-07-09T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Drainage Questions, fill in ravine, expand parking lot
sent letter:",,"E 1ST","Bloomington","IN",,,,
"63006","1998-07-09T05:00:00.000","2016-09-11T22:02:05.000","1998-07-09T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","John Chambers asked me to send information regarding possible drainage improvements that property owners along Holly Dr. could make.",,"E 1ST","Bloomington","IN",,,,
"63012","1998-07-08T05:00:00.000","2016-09-11T22:02:05.000","1998-07-08T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Note: According to the GIS, the following person is the owner - 
Brad Swain
9584 Linthieum Rd.
Springville, IN",,"N 1ST","Bloomington","IN",,,,
"63029","1998-07-08T05:00:00.000","2016-09-11T22:02:05.000","1998-07-08T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Says that some water bypasses the culvert at the intersection of Mormon & Old St. Rd. 37 and collects in a low spot on the north side of Mormon. He would like to either have a culvert at the low spot on Mormon or to change something so that none of the Old St. Rd. 37 water goes onto Mormon.",,"N 1ST","Bloomington","IN",,,,
"63054","1998-07-08T05:00:00.000","2016-09-11T22:02:05.000","1998-07-08T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","sinkhole - Sanders filled hiway C St. 36"" diameter - pull in Rodney's Driveway - going south - white gas prop - beside fence 48ft - 1st fence around",,"N 1ST","Bloomington","IN",,,,
"63069","1998-07-08T05:00:00.000","2016-09-11T22:02:05.000","1998-07-08T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Jesse Hartman has filed several complaints regarding a ""second"" driveway installed by Richard Smith on Mt. Ebal Rd. Mr. Smith has not applied for a County driveway permit for a 2nd driveway. Mr. Hartman states that the driveway material (crushed stone) is flowing down the road ditch and clogging up the culvert under his driveway. He wanted to know if Mr. Smith could be required to correct the problem.  He also wanted the City to install a larger culvert under his driveway if he purchased the it.",,"N 1ST","Bloomington","IN",,,,
"63071","1998-07-08T05:00:00.000","2016-09-11T22:02:05.000","1998-07-08T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Erosion Problem, Ditch in front of house. Repaired 3 yrs. ago - water goes over driveway",,"N 1ST","Bloomington","IN",,,,
"63073","1998-07-08T05:00:00.000","2016-09-11T22:02:05.000","1998-07-08T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","wants vertical pipe installed at the upstream end of the pipe",,"N 1ST","Bloomington","IN",,,,
"63087","1998-07-07T05:00:00.000","2016-09-11T22:02:05.000","1998-07-07T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","2903 Walls Dr. drainage problem end road in back of Country Club. Kids want to swim in her ""pool"" she doesn't have a pool!",,"N 1ST","Bloomington","IN",,,,
"63089","1998-07-07T05:00:00.000","2016-09-11T22:02:05.000","1998-07-07T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","what to do about SH that doesn't drain",,"3440 S Leonard Springs RD","Bloomington","IN","47403","39.12850952","-86.58296204","POINT (-86.58296204 39.12850952)"
"63092","1998-07-07T05:00:00.000","2016-09-11T22:02:05.000","1998-07-07T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","drainage problem
Re: Snoody Rd due to the Crossman project",,"N 1ST","Bloomington","IN",,,,
"63094","1998-07-07T05:00:00.000","2016-09-11T22:02:05.000","1998-07-07T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","McCormick Rd. culvert stopped pu. Stone St. needs blacktop",,"N 1ST","Bloomington","IN",,,,
"63098","1998-07-07T05:00:00.000","2016-09-11T22:02:05.000","1998-07-07T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","drainage problem. Ridgefield & Northwood flooding sidewalks
Mary Fender would like to have the ditch on the east side of Kinser cleaned from her property up to the culvert under Kinser",,"N 1ST","Bloomington","IN",,,,
"63099","1998-07-07T05:00:00.000","2016-09-11T22:02:05.000","1998-07-07T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","6/2- called several times with no results. Needs storm drainage cleaned out
6/18- called several times . across st. VB Park area Stafford Drive storm drain stopped up brand new drain never stops up across st. Wants this drain cleaned & fixed! Stops up all of the time!!",,"N 1ST","Bloomington","IN",,,,
"63116","1998-07-07T05:00:00.000","2016-09-11T22:02:05.000","1998-07-07T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Gerald Steele discovered that the roads were due to be paved on June 15. He thought the number of inlets at the intersection of Woodridge & Thistle was inadequate. I did not have time to inspect the site, but from this map it appears the drainage area is about 2.3 acres. It MAY be POSSIBLE to just change the type of grate to increase the efficiency of the grate or a curb turnout might be feasible",,"N 1ST","Bloomington","IN",,,,
"63128","1998-07-07T05:00:00.000","2016-09-11T22:02:05.000","1998-07-07T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Jim: if this lot is ever developed, the house should be above the surrounding ground there is a drainage problem on this lot",,"N 1ST","Bloomington","IN",,,,
"63177","1998-07-06T05:00:00.000","2016-09-11T22:02:05.000","1998-07-06T05:00:00.000","closed","Letter","Sidewalk Snow Removal","See attached letter.  Leonard's Home Dry Cleaners is flooding every time there is a big rain.  They feel that the flooding has resulted from the inability of the city's storm sewers to handle water running down Third Street from the IU campus.",,"300 E 3RD ST","Bloomington","IN",,,,
"63287","1998-06-29T05:00:00.000","2020-10-05T14:42:52.000","1998-06-29T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","The neighbor is installing drains in his backyard.  These drains are directed to Mr. Buck's yard.  The trench goes up to his property line.  He would like to know what the City can do, if anything?",,"2511 E Covenanter DR","Bloomington","IN","47401","39.15560913","-86.50038910","POINT (-86.5003891 39.15560913)"
"63446","1998-06-22T05:00:00.000","2016-09-11T22:02:05.000","1998-06-22T05:00:00.000","closed","Phone Call","Sidewalk Snow Removal","Drainage problem behind 2323 E.  Rock Creek Drive.  Note:  I know that the Street Dept. went out to clean out a drainage ditch there on Monday, June 22nd during the storm.",,"2323 E Rock Creek DR","Bloomington","IN","47401","39.14093018","-86.50494385","POINT (-86.50494385 39.14093018)"
