"calendar","event_id","title","is_cancelled","start_date","end_date","all_day","description","location","address","contact_name","contact_email","contact_phone","age_groups","event_types","detail_url","signup_url","image_url","id"
"airport","413","Santa Monica Airport Commission Meeting","false","2021-02-24T16:00:00.000","2021-02-24T16:00:00.000","false","The Airport Commission acts in an advisory capacity to the City Council in all matters pertaining to the Municipal Airport and to aviation matters generally to the extent that they affect the City","Santa Monica Municipal Airport","3223 Donald Douglas Loop South - Suite 3
Santa Monica, CA 90405
(34.017059, -118.447138)","Jennifer Simmons","jennifer.simmons@smgov.net","310.4582201 x 5435","All Ages","Community/Government Meetings","http://calendar.smgov.net/airport/eventsignup.asp?ID=413 (http://calendar.smgov.net/airport/eventsignup.asp?ID=413)","http://calendar.smgov.net/airport/eventsignup.asp?ID=413 (http://calendar.smgov.net/airport/eventsignup.asp?ID=413)","","airport_413"
"airport","414","Santa Monica Airport Commission Meeting","false","2021-03-24T16:00:00.000","2021-03-24T16:00:00.000","false","The Airport Commission acts in an advisory capacity to the City Council in all matters pertaining to the Municipal Airport and to aviation matters generally to the extent that they affect the City","Santa Monica Municipal Airport","3223 Donald Douglas Loop South - Suite 3
Santa Monica, CA 90405
(34.017059, -118.447138)","Jennifer Simmons","jennifer.simmons@smgov.net","310.4582201 x 5435","All Ages","Community/Government Meetings","http://calendar.smgov.net/airport/eventsignup.asp?ID=414 (http://calendar.smgov.net/airport/eventsignup.asp?ID=414)","http://calendar.smgov.net/airport/eventsignup.asp?ID=414 (http://calendar.smgov.net/airport/eventsignup.asp?ID=414)","","airport_414"
"airport","406","Airport Commission Special Meeting","false","2021-04-26T16:00:00.000","2021-04-26T18:00:00.000","false","A special meeting of the Airport Commission. For more information and updates, please visit https://www.smgov.net/departments/airport/commission/ or contact Airport.Mailbox@smgov.net.","Santa Monica Municipal Airport","3223 Donald Douglas Loop South - Suite 3
Santa Monica, CA 90405
(34.017059, -118.447138)","Airport Division","Airport.Mailbox@smgov.net","310-458-8591","All Ages","Community/Government Meetings","http://calendar.smgov.net/airport/eventsignup.asp?ID=406 (http://calendar.smgov.net/airport/eventsignup.asp?ID=406)","http://calendar.smgov.net/airport/eventsignup.asp?ID=406 (http://calendar.smgov.net/airport/eventsignup.asp?ID=406)","","airport_406"
"airport","425","Santa Monica Airport Commission Meeting","false","2021-04-26T16:00:00.000","2021-04-26T16:00:00.000","false","The Airport Commission acts in an advisory capacity to the City Council in all matters pertaining to the Municipal Airport and to aviation matters generally to the extent that they affect the City.","Santa Monica Municipal Airport","3223 Donald Douglas Loop South - Suite 3
Santa Monica, CA 90405
(34.017059, -118.447138)","Jennifer Simmons","jennifer.simmons@smgov.net","3104588591","All Ages","Community/Government Meetings","http://calendar.smgov.net/airport/eventsignup.asp?ID=425 (http://calendar.smgov.net/airport/eventsignup.asp?ID=425)","http://calendar.smgov.net/airport/eventsignup.asp?ID=425 (http://calendar.smgov.net/airport/eventsignup.asp?ID=425)","","airport_425"
"airport","421","Santa Monica Airport Commission Meeting","false","2021-03-22T16:00:00.000","2021-03-22T16:00:00.000","false","The Airport Commission acts in an advisory capacity to the City Council in all matters pertaining to the Municipal Airport and to aviation matters generally to the extent that they affect the City","Santa Monica Municipal Airport","3223 Donald Douglas Loop South - Suite 3
Santa Monica, CA 90405
(34.017059, -118.447138)","Jennifer Simmons","jennifer.simmons@smgov.net","310.458-2201 x 5435","All Ages","Community/Government Meetings","http://calendar.smgov.net/airport/eventsignup.asp?ID=421 (http://calendar.smgov.net/airport/eventsignup.asp?ID=421)","http://calendar.smgov.net/airport/eventsignup.asp?ID=421 (http://calendar.smgov.net/airport/eventsignup.asp?ID=421)","","airport_421"
"airport","426","Santa Monica Airport Commission Meeting","false","2021-05-24T16:00:00.000","2021-05-24T16:00:00.000","false","The Airport Commission acts in an advisory capacity to the City Council in all matters pertaining to the Municipal Airport and to aviation matters generally to the extent that they affect the City.","Santa Monica Municipal Airport","3223 Donald Douglas Loop South - Suite 3
Santa Monica, CA 90405
(34.017059, -118.447138)","Jennifer Simmons","jennifer.simmons@smgov.net","310.458-8591","All Ages","Community/Government Meetings","http://calendar.smgov.net/airport/eventsignup.asp?ID=426 (http://calendar.smgov.net/airport/eventsignup.asp?ID=426)","http://calendar.smgov.net/airport/eventsignup.asp?ID=426 (http://calendar.smgov.net/airport/eventsignup.asp?ID=426)","","airport_426"
"airport","424","Santa Monica Airport Commission Meeting","false","2021-03-22T16:00:00.000","2021-03-22T18:00:00.000","false","The Airport Commission acts in an advisory capacity to the City Council in all matters pertaining to the Municipal Airport and to aviation matters generally to the extent that they affect the City.","Santa Monica Municipal Airport","3223 Donald Douglas Loop South - Suite 3
Santa Monica, CA 90405
(34.017059, -118.447138)","Jennifer Simmons","jennifer.simmons@smgov.net","3104588591","All Ages","Community/Government Meetings","http://calendar.smgov.net/airport/eventsignup.asp?ID=424 (http://calendar.smgov.net/airport/eventsignup.asp?ID=424)","http://calendar.smgov.net/airport/eventsignup.asp?ID=424 (http://calendar.smgov.net/airport/eventsignup.asp?ID=424)","","airport_424"
"airport","407","Airport Commission Special Meeting","false","2021-06-28T16:00:00.000","2021-06-28T18:00:00.000","false","A special meeting of the Airport Commission. For more information and updates, please visit https://www.smgov.net/departments/airport/commission/ or contact Airport.Mailbox@smgov.net.","Santa Monica Municipal Airport","3223 Donald Douglas Loop South - Suite 3
Santa Monica, CA 90405
(34.017059, -118.447138)","Airport Division","Airport.Mailbox@smgov.net","310-458-8591","All Ages","Community/Government Meetings","http://calendar.smgov.net/airport/eventsignup.asp?ID=407 (http://calendar.smgov.net/airport/eventsignup.asp?ID=407)","http://calendar.smgov.net/airport/eventsignup.asp?ID=407 (http://calendar.smgov.net/airport/eventsignup.asp?ID=407)","","airport_407"
"airport","427","Santa Monica Airport Commission Meeting","false","2021-06-28T16:00:00.000","2021-06-28T19:00:00.000","false","The Airport Commission acts in an advisory capacity to the City Council in all matters pertaining to the Municipal Airport and to aviation matters generally to the extent that they affect the City.<br />","Santa Monica Municipal Airport","3223 Donald Douglas Loop South - Suite 3
Santa Monica, CA 90405
(34.017059, -118.447138)","Jennifer Simmons","jennifer.simmons@smgov.net","310.458-8591","All Ages","Community/Government Meetings","http://calendar.smgov.net/airport/eventsignup.asp?ID=427 (http://calendar.smgov.net/airport/eventsignup.asp?ID=427)","http://calendar.smgov.net/airport/eventsignup.asp?ID=427 (http://calendar.smgov.net/airport/eventsignup.asp?ID=427)","","airport_427"
"airport","428","Santa Monica Airport Commission Meeting","false","2021-07-26T16:00:00.000","2021-07-26T19:00:00.000","false","The Airport Commission acts in an advisory capacity to the City Council in all matters pertaining to the Municipal Airport and to aviation matters generally to the extent that they affect the City.","Santa Monica Municipal Airport","3223 Donald Douglas Loop South - Suite 3
Santa Monica, CA 90405
(34.017059, -118.447138)","Jennifer Simmons","jennifer.simmons@santamonica.gov","310.458-8591","All Ages","Community/Government Meetings","http://calendar.smgov.net/airport/eventsignup.asp?ID=428 (http://calendar.smgov.net/airport/eventsignup.asp?ID=428)","http://calendar.smgov.net/airport/eventsignup.asp?ID=428 (http://calendar.smgov.net/airport/eventsignup.asp?ID=428)","","airport_428"
