"category","indicator","sub_indicator","locality","gender","council_district","fiscal_year","fy_qtr","calendar_year","cy_qtr","quarter_start","as_of_date","unit_of_measure","unit_text","value","source"
"DEMOGRAPHICS","EMPLOYED WORKERS BY OCCUPATION","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY",,"5",,,"2013",,,"04-11-2017","%","SHARE OF DISTRICT/CITY/COUNTY EMPLOYED WORKERS","62.014961","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYED WORKERS BY OCCUPATION","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY",,"11",,,"2013",,,"04-11-2017","%","SHARE OF DISTRICT/CITY/COUNTY EMPLOYED WORKERS","59.704601","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYED WORKERS BY OCCUPATION","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY",,"4",,,"2013",,,"04-11-2017","%","SHARE OF DISTRICT/CITY/COUNTY EMPLOYED WORKERS","58.961861","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYED WORKERS BY OCCUPATION","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY",,"12",,,"2013",,,"04-11-2017","%","SHARE OF DISTRICT/CITY/COUNTY EMPLOYED WORKERS","44.563046","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYED WORKERS BY OCCUPATION","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY",,"3",,,"2013",,,"04-11-2017","%","SHARE OF DISTRICT/CITY/COUNTY EMPLOYED WORKERS","35.537914","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYED WORKERS BY OCCUPATION","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY",,"CITY TOTAL",,,"2013",,,"04-11-2017","%","SHARE OF DISTRICT/CITY/COUNTY EMPLOYED WORKERS","35.5","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYED WORKERS BY OCCUPATION","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY",,"2",,,"2013",,,"04-11-2017","%","SHARE OF DISTRICT/CITY/COUNTY EMPLOYED WORKERS","35.480854","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYED WORKERS BY OCCUPATION","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY",,"14",,,"2013",,,"04-11-2017","%","SHARE OF DISTRICT/CITY/COUNTY EMPLOYED WORKERS","31.554819","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYED WORKERS BY OCCUPATION","SERVICE","LOS ANGELES CITY",,"10",,,"2013",,,"04-11-2017","%","SHARE OF DISTRICT/CITY/COUNTY EMPLOYED WORKERS","31.298212","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYED WORKERS BY OCCUPATION","PRODUCTION, TRANSPORTATION, AND MATERIALS MOVING","LOS ANGELES CITY",,"9",,,"2013",,,"04-11-2017","%","SHARE OF DISTRICT/CITY/COUNTY EMPLOYED WORKERS","31.282045","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYED WORKERS BY OCCUPATION","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY",,"13",,,"2013",,,"04-11-2017","%","SHARE OF DISTRICT/CITY/COUNTY EMPLOYED WORKERS","30.16337","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYED WORKERS BY OCCUPATION","SERVICE","LOS ANGELES CITY",,"8",,,"2013",,,"04-11-2017","%","SHARE OF DISTRICT/CITY/COUNTY EMPLOYED WORKERS","29.407812","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYED WORKERS BY OCCUPATION","SERVICE","LOS ANGELES CITY",,"13",,,"2013",,,"04-11-2017","%","SHARE OF DISTRICT/CITY/COUNTY EMPLOYED WORKERS","28.290171","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYED WORKERS BY OCCUPATION","SERVICE","LOS ANGELES CITY",,"6",,,"2013",,,"04-11-2017","%","SHARE OF DISTRICT/CITY/COUNTY EMPLOYED WORKERS","27.78586","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYED WORKERS BY OCCUPATION","SERVICE","LOS ANGELES CITY",,"1",,,"2013",,,"04-11-2017","%","SHARE OF DISTRICT/CITY/COUNTY EMPLOYED WORKERS","26.677641","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYED WORKERS BY OCCUPATION","SALES AND OFFICE","LOS ANGELES CITY",,"12",,,"2013",,,"04-11-2017","%","SHARE OF DISTRICT/CITY/COUNTY EMPLOYED WORKERS","26.26807","U.S. CENSUS BUREAU; BEACON ECONOMICS"
