"category","indicator","sub_indicator","locality","gender","council_district","fiscal_year","fy_qtr","calendar_year","cy_qtr","quarter_start","as_of_date","unit_of_measure","unit_text","value","source"
"DEMOGRAPHICS","POPULATION UNDER 18 YEARS OF AGE",,"LOS ANGELES CITY",,"8",,,"2013",,,"04-11-2017","%","SHARE OF TOTAL TOTAL POPULATION","26.840651","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION UNDER 18 YEARS OF AGE",,"LOS ANGELES CITY",,"4",,,"2013",,,"04-11-2017","%","SHARE OF TOTAL TOTAL POPULATION","14.089506","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION UNDER 18 YEARS OF AGE",,"LOS ANGELES CITY",,"9",,,"2013",,,"04-11-2017","%","SHARE OF TOTAL TOTAL POPULATION","31.082724","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION UNDER 18 YEARS OF AGE",,"LOS ANGELES CITY",,"12",,,"2013",,,"04-11-2017","%","SHARE OF TOTAL TOTAL POPULATION","20.331362","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION UNDER 18 YEARS OF AGE",,"LOS ANGELES CITY",,"7",,,"2013",,,"04-11-2017","%","SHARE OF TOTAL TOTAL POPULATION","24.907911","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION UNDER 18 YEARS OF AGE",,"LOS ANGELES CITY",,"2",,,"2013",,,"04-11-2017","%","SHARE OF TOTAL TOTAL POPULATION","20.918053","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION UNDER 18 YEARS OF AGE",,"LOS ANGELES CITY",,"CITY TOTAL",,,"2013",,,"04-11-2017","%","SHARE OF TOTAL TOTAL POPULATION","22","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION UNDER 18 YEARS OF AGE",,"LOS ANGELES CITY",,"3",,,"2013",,,"04-11-2017","%","SHARE OF TOTAL TOTAL POPULATION","23.176722","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION UNDER 18 YEARS OF AGE",,"LOS ANGELES CITY",,"10",,,"2013",,,"04-11-2017","%","SHARE OF TOTAL TOTAL POPULATION","21.632713","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION UNDER 18 YEARS OF AGE",,"LOS ANGELES CITY",,"11",,,"2013",,,"04-11-2017","%","SHARE OF TOTAL TOTAL POPULATION","16.649738","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION UNDER 18 YEARS OF AGE",,"LOS ANGELES CITY",,"15",,,"2013",,,"04-11-2017","%","SHARE OF TOTAL TOTAL POPULATION","28.545904","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION UNDER 18 YEARS OF AGE",,"LOS ANGELES CITY",,"13",,,"2013",,,"04-11-2017","%","SHARE OF TOTAL TOTAL POPULATION","18.09778","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION UNDER 18 YEARS OF AGE",,"LOS ANGELES CITY",,"1",,,"2013",,,"04-11-2017","%","SHARE OF TOTAL TOTAL POPULATION","22.856808","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION UNDER 18 YEARS OF AGE",,"LOS ANGELES CITY",,"5",,,"2013",,,"04-11-2017","%","SHARE OF TOTAL TOTAL POPULATION","15.673342","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION UNDER 18 YEARS OF AGE",,"LOS ANGELES CITY",,"14",,,"2013",,,"04-11-2017","%","SHARE OF TOTAL TOTAL POPULATION","21.729538","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION UNDER 18 YEARS OF AGE",,"LOS ANGELES CITY",,"6",,,"2013",,,"04-11-2017","%","SHARE OF TOTAL TOTAL POPULATION","26.105999","U.S. CENSUS BUREAU; BEACON ECONOMICS"
