"category","indicator","sub_indicator","locality","gender","council_district","fiscal_year","fy_qtr","calendar_year","cy_qtr","quarter_start","as_of_date","unit_of_measure","unit_text","value","source"
"DEMOGRAPHICS","OWNER-OCCUPIED HOUSING",,"LOS ANGELES CITY",,"1",,,"2013",,,"04-11-2017","%","SHARE OF ALL OCCUPIED HOUSING UNITS","17.436663","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","OWNER-OCCUPIED HOUSING",,"LOS ANGELES CITY",,"10",,,"2013",,,"04-11-2017","%","SHARE OF ALL OCCUPIED HOUSING UNITS","21.808371","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","OWNER-OCCUPIED HOUSING",,"LOS ANGELES CITY",,"11",,,"2013",,,"04-11-2017","%","SHARE OF ALL OCCUPIED HOUSING UNITS","42.857662","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","OWNER-OCCUPIED HOUSING",,"LOS ANGELES CITY",,"12",,,"2013",,,"04-11-2017","%","SHARE OF ALL OCCUPIED HOUSING UNITS","64.416245","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","OWNER-OCCUPIED HOUSING",,"LOS ANGELES CITY",,"13",,,"2013",,,"04-11-2017","%","SHARE OF ALL OCCUPIED HOUSING UNITS","13.073548","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","OWNER-OCCUPIED HOUSING",,"LOS ANGELES CITY",,"14",,,"2013",,,"04-11-2017","%","SHARE OF ALL OCCUPIED HOUSING UNITS","31.257729","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","OWNER-OCCUPIED HOUSING",,"LOS ANGELES CITY",,"15",,,"2013",,,"04-11-2017","%","SHARE OF ALL OCCUPIED HOUSING UNITS","37.837215","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","OWNER-OCCUPIED HOUSING",,"LOS ANGELES CITY",,"2",,,"2013",,,"04-11-2017","%","SHARE OF ALL OCCUPIED HOUSING UNITS","31.77853","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","OWNER-OCCUPIED HOUSING",,"LOS ANGELES CITY",,"3",,,"2013",,,"04-11-2017","%","SHARE OF ALL OCCUPIED HOUSING UNITS","47.106205","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","OWNER-OCCUPIED HOUSING",,"LOS ANGELES CITY",,"4",,,"2013",,,"04-11-2017","%","SHARE OF ALL OCCUPIED HOUSING UNITS","33.230453","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","OWNER-OCCUPIED HOUSING",,"LOS ANGELES CITY",,"5",,,"2013",,,"04-11-2017","%","SHARE OF ALL OCCUPIED HOUSING UNITS","37.39761","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","OWNER-OCCUPIED HOUSING",,"LOS ANGELES CITY",,"6",,,"2013",,,"04-11-2017","%","SHARE OF ALL OCCUPIED HOUSING UNITS","37.621685","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","OWNER-OCCUPIED HOUSING",,"LOS ANGELES CITY",,"7",,,"2013",,,"04-11-2017","%","SHARE OF ALL OCCUPIED HOUSING UNITS","59.826012","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","OWNER-OCCUPIED HOUSING",,"LOS ANGELES CITY",,"8",,,"2013",,,"04-11-2017","%","SHARE OF ALL OCCUPIED HOUSING UNITS","38.485382","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","OWNER-OCCUPIED HOUSING",,"LOS ANGELES CITY",,"9",,,"2013",,,"04-11-2017","%","SHARE OF ALL OCCUPIED HOUSING UNITS","25.193287","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","OWNER-OCCUPIED HOUSING",,"LOS ANGELES CITY",,"CITY TOTAL",,,"2013",,,"04-11-2017","%","SHARE OF ALL OCCUPIED HOUSING UNITS","35.9","U.S. CENSUS BUREAU; BEACON ECONOMICS"
