"last_updated","department","youth_program","description","phone","website","address","targeted_age_group","latitude","longitude"
"2019-07-30T00:00:00.000","Fire","Los Angeles Fire Department (LAFD-Girls Camp)","The LAFD Girls Camp is a 2-day introductory fire camp for high school girls ages 14-18.","213-893-9899","http://joinlafd.org/index.cfm?section=girlscamp","Citywide","14-24",,
"2019-07-30T00:00:00.000","City Attorney","HEART - Homeless Engagement and Response Team","Provide homeless youth record clearance events to connect with services and remove barriers to housing, education, and employment.","800-399-4529","http://communityjusticeinitiative.wordpress.com/heart/","Citywide","14-24",,
"2019-07-30T00:00:00.000","City Attorney","Human Trafficking Program","Raise awareness and enforces human trafficking laws.","213-978-8100","http://www.lacityattorney.org/human-trafficking","Citywide","14-24",,
"2019-07-30T00:00:00.000","City Attorney","Neighborhood Prosecutor Program","Provides crime prevention strategies to protect communities, including local youth, through community engagement and partnerships.","213-978-7878​","http://www.lacityattorney.org/neighborhood-prosecutors","Citywide","Mixed",,
"2019-07-30T00:00:00.000","City Attorney","Neighborhood School Safety Program","Addresses safety on and around school campuses by working in partnership with LAPD, school police, and the community, and through the prosecution of crimes.",,"http://www.lacityattorney.org/schoolsafety","Citywide","Mixed",,
"2019-07-30T00:00:00.000","City Attorney","Tobacco Enforcement Operations","Youth tobacco cessation and enforcement program to reduce tobacco sales and use, including e-cigarettes and juuling.","213-202-5595","http://www.lacityattorney.org/tobacco-enforcement","Citywide","Mixed",,
"2019-07-30T00:00:00.000","City Attorney","Truancy Prevention Program","Educates students, parents, and guardians regarding legal obligations to attend school; assesses for factors contributing to absenteeism; connects youth with services; enforces truancy laws as necessary to gain compliance.",,"http://da.co.la.ca.us/operations/truancy-prevention","Citywide","Mixed",,
"2019-07-30T00:00:00.000","City Clerk","City Clerk Community Civic Engagement and Voter Registration Outreach","Provides community outreach and programming promoting civic engagement, awareness and leadership. The City Clerk provides outreach services to:
 Colleges/Universities; 
 High Schools;
 Continuation High Schools;
 Elementary Schools;
 Middle Schools;
 Underserved Groups (Foster, LGBTQ, etc.); and,
 Girls/Women","213-978-0444",,"Citywide","Mixed",,
"2019-07-30T00:00:00.000","Cultural Affairs","Artist in Residence Program","Supports artists in providing community-based, participatory projects throughout the City of Los Angeles. The free and low cost classes/workshops produced and presented by the 30-40 different artists funded by this program are intended to gather, connect, and inspire the well-being of target audiences.","213-202-5566","http://culturela.org/grants-and-calls/artist-in-residence-program/","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Cultural Affairs","Big Read Program","A literacy program seeking to inspire youth to become lifeline readers while helping them make connections to the City they call home.","213-202-5500","http://culturela.org/events/category/big-read-program-in-la/","Citywide","14-24",,
"2019-07-30T00:00:00.000","Cultural Affairs","Cultural Grant Program","DCA's Cultural Grant Program funds non-profit arts organizations and festival-organizers to produce and present free or low cost activities for youth, families, and seniors. More than 290 organizations are supported and they provide more than 1200 activities in all districts.","213-202-5566","http://culturela.org/grants-and-calls/cultural-grant-program/","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Economic & Workforce Development","Hire LA's Youth","Provides students with summer job opportunities in government and non-government jobs.","213.744.9375","http://www.hirelayouth.com/intro.html","Citywide","14-24",,
"2019-07-30T00:00:00.000","Fire","Cadet Program","This program is designed for young men and women who have gained experience through our progressive pathway and are ready to commit to what it takes to become a firefighter.","213-893-9899","http://joinlafd.org/index.cfm?section=cadets","Citywide","14-24",,
"2019-07-30T00:00:00.000","Housing Authority of the City of Los Angeles","Harbor Rancho San Pedro","Provides various youth wellness and development programing.",,"http://home.hacla.org/Residentresources","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Housing Authority of the City of Los Angeles","PROJECT SOAR Nickerson Gardens","An intensive college guidance program targeted to youth ages 15-20 residing in participating public housing communities. Provide college readiness counselling and assistance.","310-946-8204","http://home.hacla.org/projectsoar","Citywide","14-24",,
"2019-07-30T00:00:00.000","Housing Authority of the City of Los Angeles","PROJECT SOAR Avalon Gardens","An intensive college guidance program targeting youth ages 15-20 residing in participating public housing communities.","323-453-7788","http://home.hacla.org/projectsoar","Citywide","14-24",,
"2019-07-30T00:00:00.000","Housing Authority of the City of Los Angeles","PROJECT SOAR Gonzaque Village","An intensive college guidance program targeting youth ages 15-20 residing in participating public housing communities.","323-453-7788","http://home.hacla.org/projectsoar","Citywide","14-24",,
"2019-07-30T00:00:00.000","Housing Authority of the City of Los Angeles","PROJECT SOAR Ramona Gardens","An intensive college guidance program targeting youth ages 15-20 residing in participating public housing communities.","323-457-3742","http://home.hacla.org/projectsoar","Citywide","14-24",,
"2019-07-30T00:00:00.000","Housing Authority of the City of Los Angeles","PROJECT SOAR William Mead","An intensive college guidance program targeting youth ages 15-20 residing in participating public housing communities.","323-457-3742","http://home.hacla.org/projectsoar","Citywide","14-24",,
"2019-07-30T00:00:00.000","Information Technology Agency","Data Science Federation (DSF-Program)","Partnership between the City of Los Angeles and Los Angeles area colleges and universities which gives youth real world experience tackling tough City problems using research and data analytics.",,"http://dsf.lacity.org/","Citywide","14-24",,
"2019-07-30T00:00:00.000","LAWA","Career Fairs","Both LAX and Van Nuys Airports participate in a number of career fairs throughout the year. The goal is to broaden students' outlook and inform them of career fields in aviation.","424-646-7465",,"Citywide","Mixed",,
"2019-07-30T00:00:00.000","Library","Career Readiness Program","Provides trainings, workshops, and work readiness counselling and support services.",,"http://www.lapl.org/job-seekers","Citywide","14-24",,
"2019-07-30T00:00:00.000","Library","Full STEAM (Science Technology Engineering Art Math) Ahead","Program aimed at encouraging communication, collaboration, critical thinking, and creativity, and include topics such as simple robotics, stop-motion animation, 3D design and printing, Virtual and Augmented Reality, content creation and Citizen Science.",,"http://www.lapl.org/steam/welcome","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Library","Learn and Play","Storytime program series that demonstrates to parents early literacy skills in action and emphasizes hands-on exploration and learning with free materials that participants can take home.",,"http://www.lapl.org/kids/birth-5/learn-and-play","Citywide","0-5",,
"2019-07-30T00:00:00.000","Library","Read, Baby, Read!","Spreads awareness on early literacy to expecting parents and those with infants under one year old. New parents will read, talk, play, write and sing with their babies and come to the library for free information, and resources.",,"http://www.lapl.org/kids/birth-5/read-baby-read","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Library","STAR (Story Telling and Reading)","Brings children and adults together from diverse cultural, ethnic, and socioeconomic backgrounds to share in the joy of reading.","213-228-7370","http://www.lapl.org/kids/birth-5/star","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Library","Student Smart","Provides students with educational services to improve study skills, help them prepare for college entrance exams, and help with college applications.","213-228-7370","http://www.lapl.org/teens/college-career/student-smart","Citywide","14-24",,
"2019-07-30T00:00:00.000","Library","Summer and Winter Reading Challenges","Fun, free and inclusive reading programs designed to mitigate ""summer slide"" and keep participants engaged in reading during summer and winter breaks.",,"http://www.lapl.org/summer","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Library","Your Author Series","Held in conjunction with the Library’s ""Summer at the Library"" program, the Your Author program series strives to inspire and motivate young readers by giving them the opportunity to meet and connect with distinguished local authors and illustrators. Contact your local library branch for more information.",,"http://www.lapl.org/your-author","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Library","Teen Council","Youth can earn community service hours, and gain leadership and project management skills by assisting in planning teen library programs and projects, designing/decorating teen library spaces, recommending items for teen library collections, and more.","213-228-7490","http://www.lapl.org/teens/volunteer","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Library","Tutor.com","Professionally trained, experienced tutors provide free online homework help to students in grades K-12, as well as adult learners and Spanish speakers, in a range of subjects every day from 11 a.m. to 11 p.m.",,"http://www.lapl.org/onlinetutor","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Library","VolunTEENS","Provides teens with community service hours and the opportunity to gain personal and character development experience in volunteering in various library programs, projects and events.","213-228-7490.","http://www.lapl.org/get-involved/volunteer","Citywide","14-24",,
"2019-07-30T00:00:00.000","Library","We Read Together (WRT-Spaces)","Developmentally appropriate equipment and enhancements to the picture book area of each branch library. Encourages caregivers and young children to engage in the five early literacy skills: talking, reading, writing, singing, and playing while in the library.",,"http://lfla.org/what-we-fund/helping-students-succeed/we-read-together/","Citywide","0-5",,
"2019-07-30T00:00:00.000","Mayor","Gang Reduction & Youth Development (GRYD)","Gang prevention services for youth 10-15 years old who are at the highest risk for gang joining and their families.","213-473-7796","http://lagryd.org","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Mayor","Gang Reduction & Youth Development (GRYD-Gang Intervention Services)","Gang intervention services for youth/young adults (ages 14-24-who are gang involved/affiliated and their families).","213-473-7796","http://lagryd.org","Citywide","14-24",,
"2019-07-30T00:00:00.000","Mayor","Summer Night Lights (SNL-Youth Squad)","Locally hires 11 youth at each of the 32 SNL locations as seasonal employees to plan and implement programming Department of Recreation and Parks programing.","213-473-7796","http://lagryd.org","Citywide","14-24",,
"2019-07-30T00:00:00.000","Mayor","Juvenile Gang Reentry","Reentry services for gang involved youth ages 14-21, starting 90 days before release from juvenile hall/camp placement.","213-473-7796","http://lagryd.org","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Mayor","Juvenile Diversion","Pre-arrest diversion services for youth 12-17; all youth, regardless of any gang affiliation will be eligible. Pilot program with this grant will be in LAPD Southeast Division.","213-473-7796","http://lagryd.org","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Community Safety Partnership (CSP))","Program aimed at fostering the Los Angeles Police Department's relationships with the residents in the Jordan Downs, Nickerson Gardens, Imperial Courts, and Ramona Gardens housing communities.","213-842-3488","http://www.lapdonline.org/home/news_view/57887","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Jeopardy Program)","Community-based intervention program for youth ""at-risk"" of becoming involved in gangs. It offers at-risk youth and their families resources and referrals to decrease truancy, gang involvement, violence, and criminal behavior.","77th Street Jeopardy Program:
Officer Bonita Williams 
213-485-4285","http://www.lapdonline.org/for_your_family/content_basic_view/735","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Jeopardy Program)","Community-based intervention program for youth ""at-risk"" of becoming involved in gangs. It offers at-risk youth and their families resources and referrals to decrease truancy, gang involvement, violence, and criminal behavior.","Devonshire Jeopardy Program: 
Officer John Harding 
818-756-8270","http://www.lapdonline.org/for_your_family/content_basic_view/735","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Jeopardy Program)","Community-based intervention program for youth ""at-risk"" of becoming involved in gangs. It offers at-risk youth and their families resources and referrals to decrease truancy, gang involvement, violence, and criminal behavior.","Foothill Jeopardy Program: 
Officer Jose Herrera
818-837-1167","http://www.lapdonline.org/for_your_family/content_basic_view/735","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Jeopardy Program)","Community-based intervention program for youth ""at-risk"" of becoming involved in gangs. It offers at-risk youth and their families resources and referrals to decrease truancy, gang involvement, violence, and criminal behavior.","Mission Jeopardy Program: 
Officer Victor Rios
818-838-9855","http://www.lapdonline.org/for_your_family/content_basic_view/735","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Jeopardy Program)","Community-based intervention program for youth ""at-risk"" of becoming involved in gangs. It offers at-risk youth and their families resources and referrals to decrease truancy, gang involvement, violence, and criminal behavior.","North Hollywood Jeopardy Program: 
Officer Robert Munoz
Officer Anna Shahnazarian
818-623-4001","http://www.lapdonline.org/for_your_family/content_basic_view/735","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Jeopardy Program)","Community-based intervention program for youth ""at-risk"" of becoming involved in gangs. It offers at-risk youth and their families resources and referrals to decrease truancy, gang involvement, violence, and criminal behavior.","Pacific Jeopardy Program: 
Officer Lisa Gropp
310-202-2890","http://www.lapdonline.org/for_your_family/content_basic_view/735","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Jeopardy Program)","Community-based intervention program for youth ""at-risk"" of becoming involved in gangs. It offers at-risk youth and their families resources and referrals to decrease truancy, gang involvement, violence, and criminal behavior.","Southeast Jeopardy Program: 
Officer Lucia McKenzie
213-972-7964","http://www.lapdonline.org/for_your_family/content_basic_view/735","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Jeopardy Program)","Community-based intervention program for youth ""at-risk"" of becoming involved in gangs. It offers at-risk youth and their families resources and referrals to decrease truancy, gang involvement, violence, and criminal behavior.","Southwest Jeopardy Program:
Officer Deryl Jackson
213-487-5800","http://www.lapdonline.org/for_your_family/content_basic_view/735","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Jeopardy Program)","Community-based intervention program for youth ""at-risk"" of becoming involved in gangs. It offers at-risk youth and their families resources and referrals to decrease truancy, gang involvement, violence, and criminal behavior.","Topanga Jeopardy Program 
Officer Melissa Olsen
818-756-3180","http://www.lapdonline.org/for_your_family/content_basic_view/735","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Jeopardy Program)","Community-based intervention program for youth ""at-risk"" of becoming involved in gangs. It offers at-risk youth and their families resources and referrals to decrease truancy, gang involvement, violence, and criminal behavior.","Van Nuys Jeopardy Program:
Officer Tiffany Jessop
818-374-9406
Officer Frank De Jesus
818-756-9802","http://www.lapdonline.org/for_your_family/content_basic_view/735","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Jeopardy Program)","Community-based intervention program for youth ""at-risk"" of becoming involved in gangs. It offers at-risk youth and their families resources and referrals to decrease truancy, gang involvement, violence, and criminal behavior.","West Valley Jeopardy Program:
Officer Michael Noji
Officer Jamie Reyes
818-374-7684","http://www.lapdonline.org/for_your_family/content_basic_view/735","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Police Activities League (PAL))","A youth crime prevention program that offers youth an opportunity to participate in self-enhancement activities through educational, athletic, and other recreational activities, while creating a bond between police officers and young people in the community.","Central P.A.L.
Officer Al Calderon
213-972-1892","http://www.lapdonline.org/for_your_family/content_basic_view/6274","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Police Activities League (PAL))","A youth crime prevention program that offers youth an opportunity to participate in self-enhancement activities through educational, athletic, and other recreational activities, while creating a bond between police officers and young people in the community.","Rampart P.A.L.
Officer Larry Covington
213-847-1903","http://www.lapdonline.org/for_your_family/content_basic_view/6274","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Police Activities League (PAL))","A youth crime prevention program that offers youth an opportunity to participate in self-enhancement activities through educational, athletic, and other recreational activities, while creating a bond between police officers and young people in the community.","Southwest P.A.L.
Officer Gary Beecher
213-847-6084","http://www.lapdonline.org/for_your_family/content_basic_view/6274","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Police Activities League (PAL))","A youth crime prevention program that offers youth an opportunity to participate in self-enhancement activities through educational, athletic, and other recreational activities, while creating a bond between police officers and young people in the community.","Hollenbeck P.A.L.
Officer Glenda Brooks
323-526-3188","http://www.lapdonline.org/for_your_family/content_basic_view/6274","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Police Activities League (PAL))","A youth crime prevention program that offers youth an opportunity to participate in self-enhancement activities through educational, athletic, and other recreational activities, while creating a bond between police officers and young people in the community.","Hollywood P.A.L.
Officer Mia Grebinski
213-847-4382","http://www.lapdonline.org/for_your_family/content_basic_view/6274","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Police Activities League (PAL))","A youth crime prevention program that offers youth an opportunity to participate in self-enhancement activities through educational, athletic, and other recreational activities, while creating a bond between police officers and young people in the community.","West Los Angeles P.A.L.
Officer Nathan Ewart
310-575-8450","http://www.lapdonline.org/for_your_family/content_basic_view/6274","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Police Activities League (PAL))","A youth crime prevention program that offers youth an opportunity to participate in self-enhancement activities through educational, athletic, and other recreational activities, while creating a bond between police officers and young people in the community.","77th Street P.A.L.
Officer Antonio Ramirez
213-485-4285","http://www.lapdonline.org/for_your_family/content_basic_view/6274","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Police Activities League (PAL))","A youth crime prevention program that offers youth an opportunity to participate in self-enhancement activities through educational, athletic, and other recreational activities, while creating a bond between police officers and young people in the community.","Newton Street P.A.L.
323-846-6504","http://www.lapdonline.org/for_your_family/content_basic_view/6274","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Police Activities League (PAL))","A youth crime prevention program that offers youth an opportunity to participate in self-enhancement activities through educational, athletic, and other recreational activities, while creating a bond between police officers and young people in the community.","Pacific P.A.L.
Officer Wayne Goodman
310-202-4525","http://www.lapdonline.org/for_your_family/content_basic_view/6274","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Police Activities League (PAL))","A youth crime prevention program that offers youth an opportunity to participate in self-enhancement activities through educational, athletic, and other recreational activities, while creating a bond between police officers and young people in the community.","Devonshire P.A.L.
Officer Elizabeth Sandoval
818-885-6432","http://www.lapdonline.org/for_your_family/content_basic_view/6274","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Police","Los Angeles Police Department (LAPD-Police Activities League (PAL))","A youth crime prevention program that offers youth an opportunity to participate in self-enhancement activities through educational, athletic, and other recreational activities, while creating a bond between police officers and young people in the community.","Youth Programs Unit (YPU)
Sergeant Kelly Benitez
Officer Marlo Lopez del Haro
213-485-3133","http://www.lapdonline.org/for_your_family/content_basic_view/6274","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Public Works - Board","Los Angeles Conservation Corps Clean and Green","Hires youth to provide litter cleanup, weed abatement, graffiti removal, and alley cleanup services, and to assist with community outreach and special events.","323-224-2550 ext 502","http://www.lacorps.org/programs/clean-green/","Citywide","14-24",,
"2019-07-30T00:00:00.000","Public Works - Bureau of Sanitation","Summer Introduction to Engineering and Science Program 2019","A six-week summer program designed to groom High School students with an interest in Science, Technology, Engineering or Math to pursue careers in the environmental field.","323-342-1560","http://www.lacitysan.org/san/faces/home/portal/s-lsh-au/s-lsh-au-c/s-lsh-au-cr?_adf.ctrl-state=29o77wtly_391&_afrLoop=5333905104925146#!","Citywide","14-24",,
"2019-07-30T00:00:00.000","Recreation & Parks","Summer Lunch Program","Provide summer lunches to youth at approximately 100 recreational centers.",,"http://www.laparks.org/foodprogram","Citywide","Mixed",,
