"category","indicator","sub_indicator","locality","gender","council_district","fiscal_year","fy_qtr","calendar_year","cy_qtr","quarter_start","as_of_date","unit_of_measure","unit_text","value","source"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","MALE","CITY TOTAL",,,"2013",,,"04-11-2017","#",,"342631.94","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","FEMALE","CITY TOTAL",,,"2013",,,"04-11-2017","#",,"313751.06","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SALES AND OFFICE","LOS ANGELES CITY","FEMALE","CITY TOTAL",,,"2013",,,"04-11-2017","#",,"246102.47","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SERVICE","LOS ANGELES CITY","FEMALE","CITY TOTAL",,,"2013",,,"04-11-2017","#",,"211214.52","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SALES AND OFFICE","LOS ANGELES CITY","MALE","CITY TOTAL",,,"2013",,,"04-11-2017","#",,"187176.53","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SERVICE","LOS ANGELES CITY","MALE","CITY TOTAL",,,"2013",,,"04-11-2017","#",,"179200.48","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","PRODUCTION, TRANSPORTATION, AND MATERIALS MOVING","LOS ANGELES CITY","MALE","CITY TOTAL",,,"2013",,,"04-11-2017","#",,"161317.08","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","NATURAL RESOURCES, CONSTRUCTION, AND MAINTENANCE","LOS ANGELES CITY","MALE","CITY TOTAL",,,"2013",,,"04-11-2017","#",,"144683.84","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","PRODUCTION, TRANSPORTATION, AND MATERIALS MOVING","LOS ANGELES CITY","FEMALE","CITY TOTAL",,,"2013",,,"04-11-2017","#",,"59362.922","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","MALE","11",,,"2013",,,"04-11-2017","#",,"51903.058","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","MALE","4",,,"2013",,,"04-11-2017","#",,"49717.023","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","MALE","5",,,"2013",,,"04-11-2017","#",,"47414.016","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","FEMALE","11",,,"2013",,,"04-11-2017","#",,"45400.073","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","FEMALE","4",,,"2013",,,"04-11-2017","#",,"38845.03","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","FEMALE","5",,,"2013",,,"04-11-2017","#",,"38650.424","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","MALE","12",,,"2013",,,"04-11-2017","#",,"32040.979","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","FEMALE","12",,,"2013",,,"04-11-2017","#",,"29335.636","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","MALE","2",,,"2013",,,"04-11-2017","#",,"23577.042","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","MALE","3",,,"2013",,,"04-11-2017","#",,"23458.445","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","FEMALE","2",,,"2013",,,"04-11-2017","#",,"23288.186","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","MALE","13",,,"2013",,,"04-11-2017","#",,"23182.081","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","FEMALE","3",,,"2013",,,"04-11-2017","#",,"21309.531","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","PRODUCTION, TRANSPORTATION, AND MATERIALS MOVING","LOS ANGELES CITY","MALE","9",,,"2013",,,"04-11-2017","#",,"20911.493","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SALES AND OFFICE","LOS ANGELES CITY","FEMALE","12",,,"2013",,,"04-11-2017","#",,"20859.711","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SERVICE","LOS ANGELES CITY","FEMALE","13",,,"2013",,,"04-11-2017","#",,"20733.789","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SERVICE","LOS ANGELES CITY","FEMALE","6",,,"2013",,,"04-11-2017","#",,"19271.819","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SALES AND OFFICE","LOS ANGELES CITY","FEMALE","2",,,"2013",,,"04-11-2017","#",,"18749.272","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SALES AND OFFICE","LOS ANGELES CITY","FEMALE","5",,,"2013",,,"04-11-2017","#",,"18574.775","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SERVICE","LOS ANGELES CITY","FEMALE","10",,,"2013",,,"04-11-2017","#",,"18524.021","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SALES AND OFFICE","LOS ANGELES CITY","FEMALE","4",,,"2013",,,"04-11-2017","#",,"18493.482","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","PRODUCTION, TRANSPORTATION, AND MATERIALS MOVING","LOS ANGELES CITY","MALE","15",,,"2013",,,"04-11-2017","#",,"18482.455","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SERVICE","LOS ANGELES CITY","MALE","10",,,"2013",,,"04-11-2017","#",,"18279.264","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SALES AND OFFICE","LOS ANGELES CITY","FEMALE","7",,,"2013",,,"04-11-2017","#",,"17894.498","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SALES AND OFFICE","LOS ANGELES CITY","FEMALE","11",,,"2013",,,"04-11-2017","#",,"17888.798","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","MALE","14",,,"2013",,,"04-11-2017","#",,"17558.014","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","FEMALE","13",,,"2013",,,"04-11-2017","#",,"17247.902","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SALES AND OFFICE","LOS ANGELES CITY","FEMALE","15",,,"2013",,,"04-11-2017","#",,"16880.579","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SALES AND OFFICE","LOS ANGELES CITY","FEMALE","10",,,"2013",,,"04-11-2017","#",,"16848.674","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SERVICE","LOS ANGELES CITY","MALE","13",,,"2013",,,"04-11-2017","#",,"16723.961","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SALES AND OFFICE","LOS ANGELES CITY","FEMALE","13",,,"2013",,,"04-11-2017","#",,"16585.329","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","NATURAL RESOURCES, CONSTRUCTION, AND MAINTENANCE","LOS ANGELES CITY","MALE","6",,,"2013",,,"04-11-2017","#",,"16293.307","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","FEMALE","7",,,"2013",,,"04-11-2017","#",,"16041.564","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SALES AND OFFICE","LOS ANGELES CITY","MALE","4",,,"2013",,,"04-11-2017","#",,"15724.19","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","PRODUCTION, TRANSPORTATION, AND MATERIALS MOVING","LOS ANGELES CITY","MALE","1",,,"2013",,,"04-11-2017","#",,"15559.831","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SALES AND OFFICE","LOS ANGELES CITY","MALE","12",,,"2013",,,"04-11-2017","#",,"15404.644","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","MANAGEMENT, BUSINESS, SCIENCE, AND ARTS","LOS ANGELES CITY","FEMALE","10",,,"2013",,,"04-11-2017","#",,"15372.362","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SALES AND OFFICE","LOS ANGELES CITY","FEMALE","6",,,"2013",,,"04-11-2017","#",,"15346.331","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SERVICE","LOS ANGELES CITY","FEMALE","3",,,"2013",,,"04-11-2017","#",,"15330.439","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","EMPLOYMENT BY OCCUPATION BY GENDER","SERVICE","LOS ANGELES CITY","FEMALE","8",,,"2013",,,"04-11-2017","#",,"15272.179","U.S. CENSUS BUREAU; BEACON ECONOMICS"
