"category","indicator","sub_indicator","locality","gender","council_district","fiscal_year","fy_qtr","calendar_year","cy_qtr","quarter_start","as_of_date","unit_of_measure","unit_text","value","source"
"DEMOGRAPHICS","POPULATION BY RACE","ASIAN","LOS ANGELES CITY",,"CITY TOTAL",,,"2014",,,"04-11-2017","#",,"451825","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION BY RACE","OTHER","LOS ANGELES CITY",,"3",,,"2014",,,"04-11-2017","#",,"8311.0301","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION BY RACE","HISPANIC OR LATINO","LOS ANGELES CITY",,"10",,,"2014",,,"04-11-2017","#",,"125030.34","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION BY RACE","ASIAN","LOS ANGELES CITY",,"3",,,"2014",,,"04-11-2017","#",,"34255.038","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION BY RACE","OTHER","LOS ANGELES CITY",,"2",,,"2014",,,"04-11-2017","#",,"7218.2406","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION BY RACE","HISPANIC OR LATINO","LOS ANGELES CITY",,"11",,,"2014",,,"04-11-2017","#",,"54805.857","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION BY RACE","HISPANIC OR LATINO","LOS ANGELES CITY",,"14",,,"2014",,,"04-11-2017","#",,"161317.07","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION BY RACE","OTHER","LOS ANGELES CITY",,"CITY TOTAL",,,"2014",,,"04-11-2017","#",,"108229","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION BY RACE","BLACK OR AFRICAN AMERICAN","LOS ANGELES CITY",,"CITY TOTAL",,,"2014",,,"04-11-2017","#",,"339431","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","POPULATION BY RACE","HISPANIC OR LATINO","LOS ANGELES CITY",,"12",,,"2014",,,"04-11-2017","#",,"75312.212","U.S. CENSUS BUREAU; BEACON ECONOMICS"
