"category","indicator","sub_indicator","locality","gender","council_district","fiscal_year","fy_qtr","calendar_year","cy_qtr","quarter_start","as_of_date","unit_of_measure","unit_text","value","source"
"DEMOGRAPHICS","SHARE OF HOUSEHOLDS THAT MOVED IN BEFORE 2000",,"LOS ANGELES CITY",,"15",,,"2013",,,"04-11-2017","%","SHARE OF ALL HOUSEHOLDS","32.537537","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","SHARE OF HOUSEHOLDS THAT MOVED IN BEFORE 2000",,"LOS ANGELES CITY",,"CITY TOTAL",,,"2013",,,"04-11-2017","%","SHARE OF ALL HOUSEHOLDS","28.799999","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","SHARE OF HOUSEHOLDS THAT MOVED IN BEFORE 2000",,"LOS ANGELES CITY",,"13",,,"2013",,,"04-11-2017","%","SHARE OF ALL HOUSEHOLDS","23.837837","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","SHARE OF HOUSEHOLDS THAT MOVED IN BEFORE 2000",,"LOS ANGELES CITY",,"7",,,"2013",,,"04-11-2017","%","SHARE OF ALL HOUSEHOLDS","36.594456","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","SHARE OF HOUSEHOLDS THAT MOVED IN BEFORE 2000",,"LOS ANGELES CITY",,"12",,,"2013",,,"04-11-2017","%","SHARE OF ALL HOUSEHOLDS","36.744198","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","SHARE OF HOUSEHOLDS THAT MOVED IN BEFORE 2000",,"LOS ANGELES CITY",,"14",,,"2013",,,"04-11-2017","%","SHARE OF ALL HOUSEHOLDS","29.146313","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","SHARE OF HOUSEHOLDS THAT MOVED IN BEFORE 2000",,"LOS ANGELES CITY",,"9",,,"2013",,,"04-11-2017","%","SHARE OF ALL HOUSEHOLDS","26.472368","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","SHARE OF HOUSEHOLDS THAT MOVED IN BEFORE 2000",,"LOS ANGELES CITY",,"3",,,"2013",,,"04-11-2017","%","SHARE OF ALL HOUSEHOLDS","33.288246","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","SHARE OF HOUSEHOLDS THAT MOVED IN BEFORE 2000",,"LOS ANGELES CITY",,"4",,,"2013",,,"04-11-2017","%","SHARE OF ALL HOUSEHOLDS","25.815588","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","SHARE OF HOUSEHOLDS THAT MOVED IN BEFORE 2000",,"LOS ANGELES CITY",,"10",,,"2013",,,"04-11-2017","%","SHARE OF ALL HOUSEHOLDS","25.137276","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","SHARE OF HOUSEHOLDS THAT MOVED IN BEFORE 2000",,"LOS ANGELES CITY",,"1",,,"2013",,,"04-11-2017","%","SHARE OF ALL HOUSEHOLDS","27.620726","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","SHARE OF HOUSEHOLDS THAT MOVED IN BEFORE 2000",,"LOS ANGELES CITY",,"6",,,"2013",,,"04-11-2017","%","SHARE OF ALL HOUSEHOLDS","28.7796","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","SHARE OF HOUSEHOLDS THAT MOVED IN BEFORE 2000",,"LOS ANGELES CITY",,"11",,,"2013",,,"04-11-2017","%","SHARE OF ALL HOUSEHOLDS","28.702702","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","SHARE OF HOUSEHOLDS THAT MOVED IN BEFORE 2000",,"LOS ANGELES CITY",,"8",,,"2013",,,"04-11-2017","%","SHARE OF ALL HOUSEHOLDS","29.617508","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","SHARE OF HOUSEHOLDS THAT MOVED IN BEFORE 2000",,"LOS ANGELES CITY",,"5",,,"2013",,,"04-11-2017","%","SHARE OF ALL HOUSEHOLDS","26.082632","U.S. CENSUS BUREAU; BEACON ECONOMICS"
"DEMOGRAPHICS","SHARE OF HOUSEHOLDS THAT MOVED IN BEFORE 2000",,"LOS ANGELES CITY",,"2",,,"2013",,,"04-11-2017","%","SHARE OF ALL HOUSEHOLDS","26.833202","U.S. CENSUS BUREAU; BEACON ECONOMICS"
